Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Search,Men 18-24,30 days,0.04,12480.64,3.9,Seattle,German,324,17119,3,Outdoor Adventurers,2023-07-27
Innovate Industries,Social Media,Men 18-24,15 days,0.15,7958.66,3.75,Las Vegas,English,145,6111,5,Outdoor Adventurers,2023-07-27
Innovate Industries,Search,Women 35-44,30 days,0.04,9819.48,7.24,Washington D.C.,English,1887,5868,2,Tech Enthusiasts,2023-07-01
DataTech Solutions,Influencer,Women 25-34,15 days,0.14,14956.48,5.17,Los Ángeles,Mandarin,122,14104,7,Health & Wellness,2023-07-03
Innovate Industries,Influencer,Men 18-24,45 days,0.11,12872.03,3.64,Seattle,German,1942,6443,6,Outdoor Adventurers,2023-07-25
Innovate Industries,Email,Women 35-44,45 days,0.11,7571.53,3.28,Boston,French,1172,18576,9,Health & Wellness,2023-07-04
NexGen Systems,Email,All Ages,60 days,0.02,13050.54,3.75,Boston,Mandarin,463,2026,10,Outdoor Adventurers,2023-07-07
NexGen Systems,Search,All Ages,45 days,0.11,18407.49,7.31,Las Vegas,Spanish,1147,13032,3,Tech Enthusiasts,2023-07-07
Alpha Innovations,Social Media,Men 18-24,60 days,0.11,14194.9,6.7,Las Vegas,French,1687,2504,7,Fashionistas,2023-07-07
DataTech Solutions,Email,All Ages,30 days,0.09,10469.58,5.63,Nueva York,Mandarin,656,8333,7,Fashionistas,2023-07-20
Innovate Industries,Display,Women 25-34,15 days,0.05,17327.86,3.39,Las Vegas,English,730,6135,9,Tech Enthusiasts,2023-07-06
Alpha Innovations,Display,All Ages,45 days,0.03,17461.2,4.73,Seattle,French,661,8632,1,Foodies,2023-07-29
NexGen Systems,Display,Men 18-24,60 days,0.06,5779.93,6.52,Boston,French,1157,17758,8,Outdoor Adventurers,2023-07-23
TechCorp,Influencer,Women 35-44,15 days,0.06,19101.72,7.69,Miami,English,1986,3768,4,Health & Wellness,2023-07-10
TechCorp,Display,Women 25-34,60 days,0.05,9320.61,6.44,Los Ángeles,German,318,14791,9,Foodies,2023-07-30
DataTech Solutions,Display,All Ages,60 days,0.05,8084.76,6.39,Los Ángeles,English,998,14401,3,Fashionistas,2023-07-09
Alpha Innovations,Social Media,Women 25-34,45 days,0.07,13653.34,4.74,Seattle,Spanish,191,2895,6,Fashionistas,2023-07-23
TechCorp,Social Media,Men 25-34,60 days,0.06,12602.47,7.03,Los Ángeles,Spanish,478,2025,6,Outdoor Adventurers,2023-07-24
Innovate Industries,Email,Women 35-44,60 days,0.04,16247.42,6.12,Washington D.C.,Spanish,1428,2199,3,Outdoor Adventurers,2023-07-14
TechCorp,Email,Women 35-44,30 days,0.1,16913.8,3.96,Chicago,French,1707,3621,5,Health & Wellness,2023-07-18
NexGen Systems,Display,All Ages,15 days,0.06,11189.34,3.46,San Francisco,English,1820,17283,5,Outdoor Adventurers,2023-07-05
NexGen Systems,Email,Men 25-34,45 days,0.13,9463.3,5.88,Miami,French,663,4494,1,Health & Wellness,2023-07-08
DataTech Solutions,Search,Men 25-34,45 days,0.05,19411.81,5.9,Miami,German,862,19023,4,Foodies,2023-07-22
Alpha Innovations,Email,Women 25-34,45 days,0.04,18147.2,6.33,Boston,German,1678,1016,8,Outdoor Adventurers,2023-07-30
Alpha Innovations,Influencer,Men 25-34,15 days,0.09,19552.18,4.99,Chicago,Spanish,1501,11939,2,Health & Wellness,2023-07-01
Innovate Industries,Display,Men 18-24,45 days,0.09,11793.12,3.66,Chicago,English,1652,15977,1,Outdoor Adventurers,2023-07-13
NexGen Systems,Influencer,Men 18-24,60 days,0.01,15699.7,2.1,Washington D.C.,German,270,8120,4,Foodies,2023-07-09
NexGen Systems,Email,Men 18-24,15 days,0.12,13290.63,6.53,Las Vegas,Mandarin,634,7958,1,Outdoor Adventurers,2023-07-14
Alpha Innovations,Display,Men 18-24,15 days,0.14,19751.03,2.94,Boston,French,651,14816,4,Foodies,2023-07-03
Innovate Industries,Influencer,Women 25-34,45 days,0.03,8096.04,7.33,Seattle,German,715,7893,1,Foodies,2023-07-30
DataTech Solutions,Search,Women 25-34,15 days,0.14,18831.14,5.83,Chicago,French,396,14641,7,Outdoor Adventurers,2023-07-25
NexGen Systems,Email,All Ages,30 days,0.1,7306.86,3.55,Chicago,Spanish,456,12919,3,Outdoor Adventurers,2023-07-27
Innovate Industries,Influencer,Women 35-44,60 days,0.07,16806.81,7.03,Miami,English,1682,8661,1,Fashionistas,2023-07-26
TechCorp,Display,Men 18-24,45 days,0.05,6275.38,6.51,Nueva York,English,1468,5362,1,Health & Wellness,2023-07-10
Innovate Industries,Influencer,Men 18-24,45 days,0.03,12911.95,6.13,Chicago,Spanish,458,15180,4,Tech Enthusiasts,2023-07-03
NexGen Systems,Email,Men 18-24,45 days,0.02,11372.08,6.74,Boston,French,1324,13105,9,Health & Wellness,2023-07-29
DataTech Solutions,Social Media,Women 35-44,15 days,0.06,10380.76,2.35,Las Vegas,German,1409,9192,1,Fashionistas,2023-07-17
TechCorp,Influencer,Men 25-34,30 days,0.15,14899.75,7.52,Los Ángeles,Mandarin,1114,12571,5,Tech Enthusiasts,2023-07-07
NexGen Systems,Display,Men 25-34,45 days,0.09,12983.38,6.92,San Francisco,German,1369,2151,10,Outdoor Adventurers,2023-07-13
NexGen Systems,Social Media,Women 25-34,60 days,0.01,6640.19,3.96,Boston,Mandarin,1405,7055,6,Tech Enthusiasts,2023-07-14
Innovate Industries,Display,All Ages,60 days,0.14,8157.12,5.12,San Francisco,Spanish,325,19854,9,Health & Wellness,2023-07-14
Alpha Innovations,Display,Men 18-24,60 days,0.08,11311.46,6.29,Nueva York,English,657,11103,2,Health & Wellness,2023-07-19
DataTech Solutions,Social Media,Women 35-44,45 days,0.04,15010.15,3.46,Nueva Orleans,Mandarin,109,17628,8,Outdoor Adventurers,2023-07-09
NexGen Systems,Display,Men 18-24,60 days,0.05,19139.08,3.86,Los Ángeles,English,118,11468,8,Outdoor Adventurers,2023-07-17
DataTech Solutions,Search,Men 25-34,45 days,0.14,12859.2,5.93,Los Ángeles,German,1029,1788,5,Foodies,2023-07-10
Alpha Innovations,Email,Women 35-44,30 days,0.1,14446.74,4.71,Nueva York,Mandarin,1193,10855,2,Tech Enthusiasts,2023-07-26
Alpha Innovations,Influencer,All Ages,15 days,0.07,6587.08,5.95,Nueva York,German,1059,10686,2,Fashionistas,2023-07-03
Alpha Innovations,Email,Women 25-34,45 days,0.04,13309.85,3.93,Nueva York,French,1827,18386,10,Fashionistas,2023-07-17
NexGen Systems,Influencer,Men 25-34,45 days,0.06,19999.9,3.41,Miami,Spanish,1146,14126,6,Outdoor Adventurers,2023-07-30
Alpha Innovations,Influencer,Men 18-24,45 days,0.07,17782.14,6.38,Las Vegas,German,1852,6086,1,Foodies,2023-07-26
Innovate Industries,Search,Men 25-34,45 days,0.06,15117.57,7.49,San Francisco,German,489,9325,4,Fashionistas,2023-07-26
TechCorp,Social Media,Women 25-34,15 days,0.13,11756.78,3.44,Los Ángeles,German,763,15866,5,Fashionistas,2023-07-28
NexGen Systems,Display,Men 18-24,30 days,0.02,16335.41,3.75,Nueva Orleans,English,308,5263,5,Fashionistas,2023-07-30
TechCorp,Influencer,Men 18-24,60 days,0.12,14742.12,4.34,Nueva Orleans,French,1730,3523,7,Tech Enthusiasts,2023-07-12
Alpha Innovations,Email,Men 25-34,45 days,0.01,13184.0,6.6,Chicago,German,1822,16395,6,Health & Wellness,2023-07-24
Alpha Innovations,Influencer,Women 35-44,45 days,0.12,15025.85,5.33,Chicago,French,1523,16500,9,Outdoor Adventurers,2023-07-22
Alpha Innovations,Email,Men 18-24,15 days,0.14,10134.6,4.54,Boston,French,775,5107,2,Fashionistas,2023-07-15
Alpha Innovations,Email,Men 25-34,30 days,0.12,9879.94,5.61,Nueva Orleans,Mandarin,1698,10382,7,Health & Wellness,2023-07-06
TechCorp,Influencer,Women 25-34,45 days,0.15,17115.01,7.53,Seattle,English,1905,6214,3,Fashionistas,2023-07-20
Alpha Innovations,Influencer,Men 25-34,45 days,0.05,19116.24,6.88,Nueva York,English,1894,16814,8,Fashionistas,2023-07-04
DataTech Solutions,Search,Men 25-34,15 days,0.09,7348.91,6.63,Washington D.C.,Mandarin,690,18140,2,Outdoor Adventurers,2023-07-05
Innovate Industries,Email,Men 18-24,45 days,0.11,13452.61,6.25,Chicago,English,460,16348,4,Tech Enthusiasts,2023-07-25
Alpha Innovations,Social Media,Men 25-34,60 days,0.12,16879.95,3.87,Miami,French,1415,13025,4,Health & Wellness,2023-07-06
DataTech Solutions,Social Media,Women 35-44,15 days,0.13,6529.09,3.25,Nueva York,Mandarin,960,13566,6,Foodies,2023-07-12
Innovate Industries,Social Media,All Ages,30 days,0.1,17936.87,5.87,Los Ángeles,English,302,7482,6,Foodies,2023-07-04
Innovate Industries,Influencer,Men 18-24,60 days,0.11,8961.59,4.49,San Francisco,Spanish,413,4446,2,Outdoor Adventurers,2023-07-19
NexGen Systems,Search,Women 25-34,30 days,0.06,12235.92,3.27,Seattle,Mandarin,1135,6311,6,Tech Enthusiasts,2023-07-22
Alpha Innovations,Email,Men 25-34,15 days,0.11,9701.47,4.29,Nueva York,Mandarin,282,16221,8,Health & Wellness,2023-07-07
NexGen Systems,Social Media,Men 25-34,15 days,0.08,16136.16,6.16,Washington D.C.,Mandarin,1123,14506,7,Health & Wellness,2023-07-30
NexGen Systems,Display,Women 25-34,60 days,0.13,9156.66,6.91,Seattle,English,1956,12951,4,Health & Wellness,2023-07-23
Innovate Industries,Search,Men 18-24,60 days,0.08,6567.44,7.47,Seattle,French,1009,9829,6,Foodies,2023-07-14
DataTech Solutions,Social Media,Women 35-44,60 days,0.06,19845.67,5.88,Chicago,Mandarin,156,15400,9,Tech Enthusiasts,2023-07-08
TechCorp,Display,Women 35-44,60 days,0.1,13104.72,2.44,Boston,French,416,6412,1,Foodies,2023-07-27
Innovate Industries,Display,All Ages,15 days,0.08,17625.16,6.42,Washington D.C.,English,1978,10666,7,Outdoor Adventurers,2023-07-03
Innovate Industries,Social Media,Women 25-34,30 days,0.03,10861.4,4.47,Boston,Mandarin,147,16545,9,Tech Enthusiasts,2023-07-12
Alpha Innovations,Social Media,Women 25-34,15 days,0.11,13806.57,7.07,Seattle,Mandarin,461,17315,2,Fashionistas,2023-07-16
NexGen Systems,Social Media,Women 35-44,30 days,0.11,7724.0,5.87,Nueva York,Spanish,1885,9019,3,Tech Enthusiasts,2023-07-07
Alpha Innovations,Display,Men 25-34,45 days,0.13,19823.82,4.19,Miami,English,615,1470,8,Foodies,2023-07-09
DataTech Solutions,Social Media,Men 25-34,60 days,0.13,12349.87,7.74,Boston,German,1414,7173,3,Health & Wellness,2023-07-25
NexGen Systems,Social Media,All Ages,45 days,0.03,11322.87,4.25,Boston,French,709,9877,6,Outdoor Adventurers,2023-07-11
