Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Email,All Ages,60 days,0.05,17806.1,6.88,Las Vegas,German,1232,16577,6,Fashionistas,2024-02-05
Alpha Innovations,Search,Men 18-24,30 days,0.09,16523.44,6.59,Seattle,German,837,6822,1,Tech Enthusiasts,2024-02-17
DataTech Solutions,Social Media,All Ages,30 days,0.08,18981.12,6.06,Seattle,Spanish,423,18835,5,Health & Wellness,2024-02-23
Alpha Innovations,Influencer,Women 35-44,60 days,0.01,19836.13,7.41,Las Vegas,German,279,13117,1,Foodies,2024-02-04
Alpha Innovations,Social Media,All Ages,60 days,0.13,15719.54,7.97,Los Ángeles,German,1698,10283,3,Foodies,2024-02-01
TechCorp,Social Media,Men 18-24,45 days,0.06,15081.04,3.14,Washington D.C.,English,1123,14737,6,Foodies,2024-02-22
TechCorp,Influencer,Men 25-34,60 days,0.03,10001.57,3.14,Miami,Spanish,930,6178,7,Tech Enthusiasts,2024-02-11
Alpha Innovations,Display,Women 25-34,30 days,0.07,18044.09,5.43,Miami,English,951,12131,3,Outdoor Adventurers,2024-02-22
DataTech Solutions,Search,Men 18-24,60 days,0.15,5913.46,6.81,Los Ángeles,Mandarin,1161,11956,6,Outdoor Adventurers,2024-02-21
Innovate Industries,Display,All Ages,45 days,0.02,10462.09,3.57,Nueva York,German,1545,15427,9,Outdoor Adventurers,2024-02-14
NexGen Systems,Social Media,Men 18-24,45 days,0.07,10107.52,7.2,Nueva Orleans,English,1240,1470,10,Fashionistas,2024-02-11
Alpha Innovations,Email,All Ages,15 days,0.13,16942.43,5.37,Boston,French,1219,12700,4,Foodies,2024-02-14
DataTech Solutions,Display,Men 18-24,15 days,0.05,10360.48,6.69,Seattle,German,1487,14950,1,Outdoor Adventurers,2024-02-25
NexGen Systems,Social Media,All Ages,60 days,0.03,14601.98,6.84,Seattle,English,1060,9601,1,Foodies,2024-02-02
Innovate Industries,Social Media,Men 25-34,30 days,0.02,17587.55,5.53,Miami,French,907,9797,6,Outdoor Adventurers,2024-02-25
TechCorp,Email,Women 35-44,30 days,0.12,6824.32,7.26,Chicago,Mandarin,318,14545,7,Outdoor Adventurers,2024-02-18
Innovate Industries,Display,All Ages,15 days,0.07,5987.9,2.35,Nueva Orleans,French,1001,15427,7,Tech Enthusiasts,2024-02-14
DataTech Solutions,Search,Women 25-34,30 days,0.15,11608.16,3.27,Boston,English,234,16595,1,Tech Enthusiasts,2024-02-23
Alpha Innovations,Display,Women 25-34,45 days,0.1,10950.91,3.3,Los Ángeles,Spanish,314,6913,6,Outdoor Adventurers,2024-02-16
DataTech Solutions,Email,Men 25-34,30 days,0.07,16444.55,4.92,Chicago,French,827,8165,7,Health & Wellness,2024-02-13
DataTech Solutions,Social Media,Women 35-44,45 days,0.08,17982.49,3.03,Nueva York,English,1628,10654,7,Outdoor Adventurers,2024-02-28
TechCorp,Email,Women 35-44,15 days,0.11,7094.28,6.83,Chicago,Spanish,1749,6991,7,Foodies,2024-02-19
DataTech Solutions,Display,Men 18-24,15 days,0.06,7692.6,3.04,Chicago,German,1174,8854,9,Tech Enthusiasts,2024-02-10
NexGen Systems,Display,Men 18-24,15 days,0.12,9994.38,7.54,Las Vegas,English,1683,15450,6,Health & Wellness,2024-02-05
Innovate Industries,Email,Women 35-44,15 days,0.12,9698.42,3.44,Washington D.C.,French,695,16612,5,Foodies,2024-02-02
Innovate Industries,Social Media,Men 25-34,45 days,0.13,13488.12,6.21,Los Ángeles,French,1713,13397,6,Fashionistas,2024-02-06
Innovate Industries,Email,Men 18-24,30 days,0.13,10778.09,7.2,Miami,Spanish,983,10232,5,Health & Wellness,2024-02-02
Innovate Industries,Social Media,Men 25-34,45 days,0.11,16782.57,7.86,Washington D.C.,Spanish,308,6639,4,Outdoor Adventurers,2024-02-06
DataTech Solutions,Social Media,Women 35-44,15 days,0.03,12110.61,2.56,San Francisco,Spanish,795,6293,10,Foodies,2024-02-25
DataTech Solutions,Influencer,Men 18-24,30 days,0.04,14630.27,2.03,Boston,French,1746,13028,5,Fashionistas,2024-02-08
NexGen Systems,Influencer,Women 25-34,45 days,0.12,11759.96,3.98,Chicago,German,771,13012,5,Outdoor Adventurers,2024-02-18
NexGen Systems,Search,All Ages,30 days,0.1,16420.76,3.0,Boston,English,536,19510,5,Outdoor Adventurers,2024-02-28
Innovate Industries,Social Media,Men 18-24,15 days,0.07,10527.72,3.13,Los Ángeles,English,1611,15119,7,Foodies,2024-02-10
NexGen Systems,Search,Women 35-44,30 days,0.08,17385.55,2.91,Nueva York,French,1211,10094,9,Outdoor Adventurers,2024-02-27
Innovate Industries,Email,Men 25-34,15 days,0.09,10526.47,2.37,Washington D.C.,Mandarin,1417,6365,10,Health & Wellness,2024-02-25
TechCorp,Social Media,Women 25-34,60 days,0.06,15838.47,4.58,Washington D.C.,Spanish,1277,13951,2,Tech Enthusiasts,2024-02-20
DataTech Solutions,Social Media,All Ages,45 days,0.08,15806.67,3.08,Los Ángeles,English,970,9538,2,Foodies,2024-02-02
NexGen Systems,Influencer,All Ages,15 days,0.05,17969.98,3.33,Los Ángeles,Mandarin,635,14806,9,Outdoor Adventurers,2024-02-27
TechCorp,Influencer,Women 35-44,45 days,0.12,11619.29,7.84,Nueva York,Spanish,1231,14007,7,Outdoor Adventurers,2024-02-19
Innovate Industries,Search,Women 35-44,15 days,0.02,6605.63,6.91,Washington D.C.,French,1221,1880,10,Tech Enthusiasts,2024-02-16
NexGen Systems,Social Media,Women 35-44,45 days,0.11,5831.7,5.13,Nueva Orleans,French,1483,19558,5,Outdoor Adventurers,2024-02-06
Innovate Industries,Search,All Ages,15 days,0.06,5991.21,4.56,Nueva Orleans,German,1066,4075,5,Outdoor Adventurers,2024-02-25
Innovate Industries,Social Media,All Ages,45 days,0.09,18000.41,3.12,Los Ángeles,Mandarin,303,19251,1,Tech Enthusiasts,2024-02-09
DataTech Solutions,Influencer,Men 25-34,15 days,0.03,16375.85,7.53,Seattle,Mandarin,1663,17025,9,Fashionistas,2024-02-02
