Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Influencer,Men 18-24,45 days,0.1,10263.82,7.32,San Francisco,French,735,7186,10,Tech Enthusiasts,2022-12-27
TechCorp,Email,Women 35-44,30 days,0.06,7283.62,4.99,Boston,French,224,15530,4,Foodies,2022-12-16
Innovate Industries,Social Media,Men 25-34,15 days,0.04,13094.43,5.04,Los Ángeles,German,934,13204,6,Fashionistas,2022-12-01
TechCorp,Influencer,Women 25-34,60 days,0.07,17308.66,6.6,Las Vegas,English,598,7152,8,Tech Enthusiasts,2022-12-19
NexGen Systems,Email,Women 25-34,45 days,0.14,9821.03,5.66,San Francisco,English,1341,6791,8,Tech Enthusiasts,2022-12-12
Alpha Innovations,Social Media,Women 35-44,60 days,0.1,12912.17,4.22,Chicago,English,1879,10984,6,Health & Wellness,2022-12-06
DataTech Solutions,Display,Men 18-24,60 days,0.08,19493.14,4.39,Chicago,Spanish,1622,7003,6,Tech Enthusiasts,2022-12-15
TechCorp,Display,All Ages,60 days,0.1,5635.92,6.54,Las Vegas,French,526,8827,4,Tech Enthusiasts,2022-12-18
NexGen Systems,Social Media,Men 25-34,15 days,0.02,14040.45,7.04,San Francisco,Mandarin,950,7299,6,Health & Wellness,2022-12-13
TechCorp,Display,Women 25-34,15 days,0.03,5946.8,2.33,Los Ángeles,Mandarin,951,12158,4,Foodies,2022-12-14
Alpha Innovations,Display,All Ages,45 days,0.02,19027.68,2.11,Miami,German,808,14355,10,Health & Wellness,2022-12-22
Alpha Innovations,Influencer,Women 25-34,60 days,0.09,5577.85,7.23,Chicago,Spanish,1073,15397,1,Health & Wellness,2022-12-10
TechCorp,Email,Men 18-24,45 days,0.08,6767.67,7.24,Boston,Mandarin,1054,6536,4,Tech Enthusiasts,2022-12-26
DataTech Solutions,Display,Women 25-34,45 days,0.04,8602.68,5.5,Nueva York,English,1783,12394,5,Outdoor Adventurers,2022-12-22
DataTech Solutions,Social Media,All Ages,30 days,0.07,12355.42,4.41,Los Ángeles,Mandarin,644,9207,5,Tech Enthusiasts,2022-12-19
