Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Men 18-24,45 days,0.11,13660.15,7.94,Washington D.C.,Spanish,432,11147,8,Foodies,2023-06-22
NexGen Systems,Email,Men 25-34,45 days,0.1,6228.72,7.09,Chicago,French,1981,18797,9,Health & Wellness,2023-06-19
NexGen Systems,Email,Men 18-24,60 days,0.11,15352.38,2.85,Miami,German,1081,14937,2,Fashionistas,2023-06-27
NexGen Systems,Social Media,All Ages,60 days,0.02,12803.27,3.51,Boston,Spanish,1740,15274,4,Outdoor Adventurers,2023-06-26
Innovate Industries,Display,Men 18-24,30 days,0.07,18071.98,7.27,Seattle,Mandarin,665,10456,6,Tech Enthusiasts,2023-06-18
Alpha Innovations,Influencer,Women 25-34,60 days,0.08,10298.97,2.49,Las Vegas,German,462,14944,10,Health & Wellness,2023-06-11
Alpha Innovations,Search,Men 25-34,45 days,0.12,10255.14,5.53,Boston,English,1418,16821,9,Foodies,2023-06-17
NexGen Systems,Email,Women 25-34,30 days,0.09,17281.53,6.16,Las Vegas,French,247,11939,4,Foodies,2023-06-02
NexGen Systems,Display,Women 25-34,45 days,0.03,15787.16,2.42,Miami,Spanish,870,6457,10,Outdoor Adventurers,2023-06-04
DataTech Solutions,Social Media,All Ages,15 days,0.14,15553.99,7.36,Chicago,German,1852,3640,1,Outdoor Adventurers,2023-06-11
NexGen Systems,Email,Men 25-34,15 days,0.13,16699.26,6.17,Los Ángeles,English,1899,4585,7,Outdoor Adventurers,2023-06-15
Innovate Industries,Display,Women 35-44,45 days,0.13,11498.23,3.19,Seattle,English,1839,2413,9,Fashionistas,2023-06-18
Innovate Industries,Search,Men 25-34,60 days,0.13,15114.48,4.21,Nueva Orleans,German,1067,14149,6,Fashionistas,2023-06-04
TechCorp,Search,Women 35-44,15 days,0.06,18830.83,4.98,Nueva Orleans,Spanish,1593,16162,4,Tech Enthusiasts,2023-06-16
Alpha Innovations,Display,Men 18-24,15 days,0.15,14201.94,2.06,Las Vegas,Spanish,779,18968,10,Outdoor Adventurers,2023-06-24
NexGen Systems,Social Media,Women 25-34,15 days,0.07,12097.07,2.6,Nueva York,French,777,19518,4,Health & Wellness,2023-06-24
Alpha Innovations,Display,Men 18-24,45 days,0.06,7726.69,4.8,San Francisco,English,1941,9409,1,Tech Enthusiasts,2023-06-06
TechCorp,Email,Women 35-44,15 days,0.12,5918.32,2.82,Nueva Orleans,Mandarin,956,7823,5,Fashionistas,2023-06-09
