Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Women 25-34,60 days,0.07,12265.88,7.54,Miami,Mandarin,1026,8949,9,Fashionistas,2022-04-23
DataTech Solutions,Influencer,Men 18-24,30 days,0.07,8052.95,4.99,Nueva Orleans,English,536,1478,5,Tech Enthusiasts,2022-04-18
NexGen Systems,Social Media,Men 25-34,45 days,0.06,9449.92,2.05,Seattle,French,342,13146,8,Fashionistas,2022-04-22
Alpha Innovations,Display,Women 35-44,45 days,0.04,11572.24,6.6,San Francisco,German,298,7667,8,Tech Enthusiasts,2022-04-28
Innovate Industries,Social Media,Women 35-44,60 days,0.14,6619.04,3.47,San Francisco,German,1502,10586,9,Health & Wellness,2022-04-02
NexGen Systems,Influencer,Men 25-34,30 days,0.02,11125.64,2.71,Chicago,English,975,5746,2,Foodies,2022-04-18
TechCorp,Influencer,Women 35-44,30 days,0.1,8969.26,4.85,Miami,Spanish,1013,4242,6,Tech Enthusiasts,2022-04-28
Innovate Industries,Email,Women 35-44,60 days,0.13,16398.52,7.6,Washington D.C.,Mandarin,689,17374,9,Fashionistas,2022-04-27
NexGen Systems,Display,Men 18-24,45 days,0.13,11275.1,2.35,Washington D.C.,English,1319,8476,6,Foodies,2022-04-04
NexGen Systems,Influencer,Men 18-24,60 days,0.01,7772.5,2.98,San Francisco,German,603,6819,9,Foodies,2022-04-13
NexGen Systems,Email,All Ages,30 days,0.09,10238.36,7.47,Seattle,Mandarin,526,14724,6,Tech Enthusiasts,2022-04-15
NexGen Systems,Social Media,Men 18-24,15 days,0.14,9985.72,5.41,Nueva Orleans,French,823,2002,6,Fashionistas,2022-04-18
DataTech Solutions,Search,Women 35-44,15 days,0.02,10744.96,5.63,Washington D.C.,German,1366,9389,2,Health & Wellness,2022-04-16
NexGen Systems,Email,Men 18-24,15 days,0.07,9150.37,2.95,Nueva York,Mandarin,585,18999,3,Foodies,2022-04-09
Alpha Innovations,Social Media,Men 25-34,15 days,0.13,11810.24,2.44,Los Ángeles,Spanish,701,18915,3,Foodies,2022-04-29
DataTech Solutions,Email,All Ages,60 days,0.07,10302.71,5.2,Seattle,German,775,3145,4,Foodies,2022-04-15
TechCorp,Influencer,Women 35-44,30 days,0.05,10322.97,4.86,Los Ángeles,German,1429,8982,8,Foodies,2022-04-07
TechCorp,Influencer,Men 25-34,30 days,0.1,12698.47,7.52,San Francisco,German,769,16554,7,Foodies,2022-04-23
Innovate Industries,Social Media,Men 25-34,15 days,0.08,7202.3,5.74,Chicago,Spanish,847,4816,1,Outdoor Adventurers,2022-04-28
TechCorp,Social Media,All Ages,45 days,0.11,6115.9,4.4,Las Vegas,French,708,10292,1,Fashionistas,2022-04-05
DataTech Solutions,Email,Women 25-34,30 days,0.07,17420.98,7.23,San Francisco,Mandarin,1761,1324,9,Foodies,2022-04-23
TechCorp,Display,Men 18-24,30 days,0.08,13327.84,7.22,Las Vegas,Spanish,499,6333,2,Tech Enthusiasts,2022-04-22
TechCorp,Display,Women 25-34,30 days,0.07,6960.78,3.34,Las Vegas,Spanish,1349,11253,4,Health & Wellness,2022-04-29
DataTech Solutions,Display,Women 25-34,60 days,0.08,18174.01,7.91,Nueva York,French,465,7411,3,Foodies,2022-04-24
TechCorp,Influencer,All Ages,45 days,0.09,17072.12,2.38,Las Vegas,French,820,19341,4,Foodies,2022-04-18
Alpha Innovations,Display,Men 25-34,15 days,0.09,15459.68,7.13,Nueva Orleans,French,1343,15453,9,Fashionistas,2022-04-08
TechCorp,Influencer,All Ages,60 days,0.09,10776.52,4.19,Boston,English,1253,13852,8,Outdoor Adventurers,2022-04-19
DataTech Solutions,Display,Men 18-24,60 days,0.14,12791.02,3.74,San Francisco,French,1644,9772,7,Fashionistas,2022-04-15
Alpha Innovations,Influencer,Women 25-34,30 days,0.05,18399.01,6.02,San Francisco,English,1536,6101,6,Outdoor Adventurers,2022-04-11
DataTech Solutions,Email,Men 25-34,30 days,0.05,18192.15,3.48,Miami,Spanish,744,9449,6,Health & Wellness,2022-04-18
Innovate Industries,Influencer,Men 18-24,15 days,0.14,6134.84,4.42,San Francisco,Mandarin,865,2309,1,Outdoor Adventurers,2022-04-03
NexGen Systems,Display,Men 25-34,15 days,0.08,18132.85,3.38,Los Ángeles,Mandarin,978,17852,8,Tech Enthusiasts,2022-04-27
Alpha Innovations,Display,Women 25-34,45 days,0.15,10650.49,6.34,Miami,Spanish,1393,11548,1,Health & Wellness,2022-04-12
Innovate Industries,Email,Men 25-34,15 days,0.11,15624.01,2.56,Chicago,Mandarin,266,2087,3,Foodies,2022-04-20
Innovate Industries,Display,Women 25-34,45 days,0.06,7494.42,5.42,Seattle,German,1765,7552,5,Health & Wellness,2022-04-12
NexGen Systems,Social Media,Men 25-34,45 days,0.12,7807.07,6.95,Las Vegas,French,191,2622,7,Health & Wellness,2022-04-20
TechCorp,Email,Men 18-24,15 days,0.04,13904.86,2.56,Los Ángeles,French,508,11382,6,Health & Wellness,2022-04-04
TechCorp,Search,Men 18-24,30 days,0.04,5613.34,2.32,Las Vegas,English,1284,19172,2,Outdoor Adventurers,2022-04-17
