Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Social Media,All Ages,15 days,0.09,15483.39,4.67,Chicago,German,1011,4192,6,Foodies,2022-04-06
Alpha Innovations,Influencer,Men 18-24,30 days,0.01,16590.12,5.5,Washington D.C.,German,1017,15747,3,Fashionistas,2022-04-05
NexGen Systems,Email,Men 25-34,60 days,0.02,6142.07,5.52,San Francisco,Spanish,1964,19964,2,Fashionistas,2022-04-22
Innovate Industries,Email,Women 25-34,60 days,0.14,14751.38,6.72,Nueva York,German,414,17668,3,Outdoor Adventurers,2022-04-24
Alpha Innovations,Influencer,All Ages,60 days,0.11,16051.75,6.66,Washington D.C.,English,1055,10625,8,Outdoor Adventurers,2022-04-09
Innovate Industries,Social Media,All Ages,30 days,0.07,8607.59,7.07,Las Vegas,French,1821,5931,5,Outdoor Adventurers,2022-04-20
Innovate Industries,Influencer,Women 25-34,15 days,0.07,8058.28,2.93,Miami,English,1921,6657,9,Foodies,2022-04-08
NexGen Systems,Search,Men 18-24,45 days,0.03,17217.43,2.12,San Francisco,English,368,10204,8,Fashionistas,2022-04-16
TechCorp,Display,Women 25-34,30 days,0.13,6025.31,5.85,Miami,French,1660,17509,5,Tech Enthusiasts,2022-04-20
Innovate Industries,Search,Women 25-34,45 days,0.1,8523.41,6.62,Washington D.C.,English,1114,12329,8,Fashionistas,2022-04-05
Innovate Industries,Email,Men 18-24,45 days,0.08,7656.77,3.55,Miami,Mandarin,1471,19529,7,Foodies,2022-04-25
DataTech Solutions,Email,Women 35-44,60 days,0.11,12000.71,6.93,Boston,Mandarin,1886,3145,5,Outdoor Adventurers,2022-04-08
Alpha Innovations,Display,Women 35-44,45 days,0.14,9518.48,7.45,Las Vegas,Spanish,498,11474,3,Fashionistas,2022-04-29
DataTech Solutions,Social Media,Men 25-34,45 days,0.01,19348.85,5.79,Miami,English,560,14468,3,Foodies,2022-04-02
DataTech Solutions,Email,Men 25-34,60 days,0.01,10554.41,2.59,Seattle,German,1813,10868,2,Tech Enthusiasts,2022-04-21
Alpha Innovations,Social Media,All Ages,15 days,0.02,14639.56,5.29,Miami,French,711,3717,9,Health & Wellness,2022-04-25
Alpha Innovations,Email,Women 35-44,15 days,0.14,16843.56,4.39,Miami,Spanish,1051,11940,3,Outdoor Adventurers,2022-04-04
Alpha Innovations,Influencer,Men 18-24,30 days,0.12,10302.09,5.75,Chicago,English,1165,13782,4,Health & Wellness,2022-04-19
DataTech Solutions,Search,Women 25-34,45 days,0.1,9507.67,5.59,Las Vegas,English,1381,7164,8,Health & Wellness,2022-04-21
Alpha Innovations,Email,Men 18-24,30 days,0.03,18304.1,5.85,Seattle,Mandarin,577,2325,4,Fashionistas,2022-04-25
DataTech Solutions,Influencer,Women 25-34,60 days,0.07,18088.87,6.47,San Francisco,English,930,10388,1,Foodies,2022-04-13
Innovate Industries,Email,Women 25-34,45 days,0.12,8152.78,5.55,Nueva York,English,640,9461,9,Outdoor Adventurers,2022-04-05
DataTech Solutions,Display,Women 25-34,60 days,0.12,15444.87,6.58,Boston,French,1644,4593,2,Foodies,2022-04-15
DataTech Solutions,Social Media,Women 35-44,30 days,0.05,6308.36,2.7,Seattle,Mandarin,1241,8578,9,Tech Enthusiasts,2022-04-14
TechCorp,Influencer,Women 25-34,60 days,0.02,5162.38,3.98,Seattle,French,1715,15494,4,Foodies,2022-04-16
TechCorp,Email,Women 25-34,60 days,0.05,9762.04,2.57,Las Vegas,Spanish,1551,14271,2,Fashionistas,2022-04-05
Alpha Innovations,Search,All Ages,45 days,0.1,15026.68,7.43,Chicago,German,1971,16606,10,Health & Wellness,2022-04-10
