Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Social Media,Men 18-24,30 days,0.15,5243.14,2.28,Washington D.C.,Spanish,1828,10035,7,Foodies,2024-01-30
NexGen Systems,Social Media,Men 25-34,60 days,0.13,5159.59,4.8,Boston,Mandarin,1306,7333,10,Outdoor Adventurers,2024-01-13
TechCorp,Display,Women 35-44,60 days,0.11,13285.78,7.95,Chicago,Spanish,1893,9360,6,Health & Wellness,2024-01-29
NexGen Systems,Search,Women 25-34,30 days,0.14,19937.42,6.04,Chicago,French,1867,17429,8,Foodies,2024-01-22
Innovate Industries,Email,Women 35-44,30 days,0.12,6332.2,4.06,Chicago,French,826,8452,7,Tech Enthusiasts,2024-01-18
TechCorp,Search,All Ages,30 days,0.07,7343.66,7.11,Washington D.C.,English,330,13971,7,Tech Enthusiasts,2024-01-01
TechCorp,Search,Men 25-34,30 days,0.1,8589.69,2.88,Boston,French,1354,8599,2,Foodies,2024-01-14
DataTech Solutions,Influencer,Women 25-34,15 days,0.12,17989.7,2.07,Las Vegas,Mandarin,214,15372,1,Health & Wellness,2024-01-05
DataTech Solutions,Search,Women 25-34,60 days,0.09,7313.21,6.45,Nueva Orleans,German,1556,6949,1,Fashionistas,2024-01-26
NexGen Systems,Email,Women 25-34,15 days,0.09,8254.37,2.63,Nueva Orleans,French,629,3677,4,Health & Wellness,2024-01-02
DataTech Solutions,Social Media,Men 18-24,60 days,0.15,13674.77,3.3,Las Vegas,Mandarin,1104,14889,9,Tech Enthusiasts,2024-01-04
TechCorp,Email,Women 35-44,45 days,0.08,5901.56,7.49,San Francisco,English,1504,3451,8,Fashionistas,2024-01-16
TechCorp,Social Media,All Ages,15 days,0.06,10856.54,4.16,Washington D.C.,Mandarin,1662,1296,8,Health & Wellness,2024-01-18
Innovate Industries,Display,Women 35-44,30 days,0.1,8650.46,3.29,Nueva Orleans,Spanish,129,2447,7,Health & Wellness,2024-01-09
Innovate Industries,Email,Men 25-34,30 days,0.09,6130.34,6.75,Nueva Orleans,English,993,6606,8,Fashionistas,2024-01-10
Alpha Innovations,Influencer,Men 25-34,45 days,0.11,17918.15,3.76,Miami,English,1504,17539,8,Foodies,2024-01-14
Innovate Industries,Social Media,Women 35-44,60 days,0.15,15162.61,3.02,Washington D.C.,German,1425,9804,10,Outdoor Adventurers,2024-01-04
NexGen Systems,Email,Men 25-34,15 days,0.12,17536.22,6.47,San Francisco,Spanish,570,15321,4,Tech Enthusiasts,2024-01-04
Innovate Industries,Social Media,All Ages,15 days,0.07,13532.2,4.62,Seattle,Mandarin,1441,5078,3,Health & Wellness,2024-01-18
Alpha Innovations,Influencer,All Ages,45 days,0.11,19541.19,6.81,San Francisco,French,1044,5880,7,Foodies,2024-01-22
TechCorp,Social Media,Women 35-44,60 days,0.13,10427.53,5.32,Las Vegas,Mandarin,517,1843,4,Outdoor Adventurers,2024-01-13
TechCorp,Influencer,Men 18-24,45 days,0.07,19382.36,7.96,Los Ángeles,German,1522,8517,1,Outdoor Adventurers,2024-01-20
Alpha Innovations,Display,Men 25-34,45 days,0.05,18220.88,4.81,Seattle,Mandarin,106,19853,10,Foodies,2024-01-25
Innovate Industries,Display,Men 25-34,15 days,0.04,19674.94,7.69,San Francisco,Mandarin,175,11970,1,Tech Enthusiasts,2024-01-01
DataTech Solutions,Email,Women 35-44,60 days,0.1,17907.36,7.45,Seattle,Spanish,1674,3857,4,Tech Enthusiasts,2024-01-20
TechCorp,Influencer,All Ages,45 days,0.15,8804.44,4.58,Nueva York,English,1345,9857,10,Health & Wellness,2024-01-03
DataTech Solutions,Social Media,Women 35-44,15 days,0.05,18959.25,7.02,Boston,German,367,9989,6,Outdoor Adventurers,2024-01-18
Alpha Innovations,Email,Women 35-44,30 days,0.06,10725.57,2.42,Boston,Mandarin,1428,9058,9,Fashionistas,2024-01-02
Alpha Innovations,Social Media,All Ages,45 days,0.06,7806.68,4.69,Boston,Spanish,786,1749,10,Fashionistas,2024-01-30
Innovate Industries,Search,Women 35-44,15 days,0.14,16858.49,4.63,Los Ángeles,German,1366,19189,3,Outdoor Adventurers,2024-01-11
NexGen Systems,Social Media,Women 35-44,45 days,0.12,14905.77,6.84,Chicago,German,1305,9741,1,Health & Wellness,2024-01-04
Alpha Innovations,Search,Women 25-34,45 days,0.03,10785.68,6.27,Los Ángeles,German,730,3591,3,Foodies,2024-01-04
NexGen Systems,Influencer,Men 25-34,45 days,0.07,16611.67,2.23,Chicago,Spanish,415,1786,6,Outdoor Adventurers,2024-01-13
DataTech Solutions,Search,Women 25-34,15 days,0.14,6362.31,7.76,Boston,English,1646,13632,7,Health & Wellness,2024-01-09
NexGen Systems,Influencer,Men 18-24,30 days,0.03,8429.95,6.63,Chicago,French,705,17937,5,Health & Wellness,2024-01-15
DataTech Solutions,Display,Men 18-24,45 days,0.11,6191.03,6.09,Boston,English,314,5741,5,Outdoor Adventurers,2024-01-06
NexGen Systems,Social Media,Men 18-24,45 days,0.02,14132.79,4.28,Washington D.C.,Mandarin,1449,15969,5,Tech Enthusiasts,2024-01-30
Innovate Industries,Email,Women 35-44,60 days,0.04,6817.11,4.39,Los Ángeles,English,666,10398,3,Foodies,2024-01-20
Alpha Innovations,Email,Women 25-34,60 days,0.1,14501.87,4.79,Miami,Mandarin,1082,7628,5,Tech Enthusiasts,2024-01-21
Alpha Innovations,Social Media,Women 25-34,15 days,0.05,8191.7,5.56,Miami,Spanish,127,17048,1,Tech Enthusiasts,2024-01-28
Alpha Innovations,Influencer,All Ages,15 days,0.05,8147.86,5.64,Chicago,French,850,14628,2,Health & Wellness,2024-01-04
DataTech Solutions,Influencer,Women 35-44,15 days,0.01,9042.23,2.39,Nueva York,English,355,15026,8,Foodies,2024-01-27
Alpha Innovations,Display,All Ages,30 days,0.08,15790.08,5.9,San Francisco,German,1266,18500,5,Health & Wellness,2024-01-10
Innovate Industries,Search,All Ages,30 days,0.04,6840.55,6.1,Los Ángeles,English,266,18619,2,Outdoor Adventurers,2024-01-22
DataTech Solutions,Social Media,Men 25-34,60 days,0.14,10776.57,6.72,Washington D.C.,German,1831,6152,8,Fashionistas,2024-01-18
NexGen Systems,Display,Women 35-44,15 days,0.03,7955.45,3.99,Nueva York,Mandarin,1801,10046,4,Fashionistas,2024-01-05
TechCorp,Influencer,Men 18-24,60 days,0.12,9816.51,3.13,Nueva York,Spanish,1806,4360,4,Fashionistas,2024-01-06
TechCorp,Display,Men 18-24,30 days,0.08,12616.91,4.12,Nueva York,English,549,5409,1,Tech Enthusiasts,2024-01-12
Alpha Innovations,Search,Men 25-34,60 days,0.11,17475.62,3.53,Chicago,Mandarin,873,11972,7,Foodies,2024-01-12
DataTech Solutions,Social Media,Men 25-34,60 days,0.13,13561.69,6.99,Chicago,Mandarin,1950,15538,7,Health & Wellness,2024-01-23
TechCorp,Search,Men 25-34,30 days,0.11,8702.34,3.58,San Francisco,Mandarin,1051,18171,10,Foodies,2024-01-26
DataTech Solutions,Influencer,Women 35-44,15 days,0.09,7177.39,6.8,Seattle,Spanish,221,7158,3,Health & Wellness,2024-01-22
Alpha Innovations,Social Media,Men 18-24,60 days,0.12,16091.35,5.53,Washington D.C.,German,793,2646,6,Foodies,2024-01-07
Alpha Innovations,Influencer,All Ages,30 days,0.11,6885.02,7.44,Miami,English,1152,13006,10,Health & Wellness,2024-01-19
Innovate Industries,Search,Women 35-44,60 days,0.1,8936.47,3.9,Chicago,Mandarin,1468,4756,2,Health & Wellness,2024-01-17
Innovate Industries,Social Media,Women 25-34,45 days,0.1,10994.59,2.35,Los Ángeles,English,1954,3314,8,Health & Wellness,2024-01-03
Innovate Industries,Search,All Ages,60 days,0.06,5971.17,4.77,Miami,French,805,2191,8,Health & Wellness,2024-01-29
Alpha Innovations,Search,Women 25-34,30 days,0.13,17103.74,3.73,Chicago,Mandarin,319,7970,7,Health & Wellness,2024-01-20
