Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Email,Women 25-34,60 days,0.04,16715.85,4.63,Boston,Mandarin,1920,14518,3,Tech Enthusiasts,2022-04-02
Innovate Industries,Social Media,Men 25-34,30 days,0.06,19341.91,5.44,San Francisco,French,433,1504,7,Tech Enthusiasts,2022-04-01
DataTech Solutions,Influencer,Men 18-24,15 days,0.06,12995.71,4.76,Miami,English,946,9877,4,Fashionistas,2022-04-26
NexGen Systems,Search,All Ages,45 days,0.04,10419.39,6.91,Los Ángeles,German,311,4045,9,Foodies,2022-04-08
Innovate Industries,Search,Men 25-34,60 days,0.05,8112.52,6.71,Nueva York,English,446,2084,6,Fashionistas,2022-04-08
TechCorp,Display,Men 18-24,15 days,0.13,17324.2,3.7,Los Ángeles,Mandarin,937,5339,5,Health & Wellness,2022-04-07
DataTech Solutions,Social Media,Men 25-34,15 days,0.07,16607.69,2.26,Seattle,Spanish,886,7755,4,Fashionistas,2022-04-13
DataTech Solutions,Display,All Ages,15 days,0.13,15194.9,6.2,Miami,Mandarin,734,17606,6,Foodies,2022-04-05
DataTech Solutions,Influencer,Men 18-24,45 days,0.04,8973.49,5.23,Chicago,German,1567,15241,1,Fashionistas,2022-04-10
TechCorp,Social Media,Men 18-24,30 days,0.13,15136.07,7.3,Nueva York,Mandarin,369,2436,2,Foodies,2022-04-28
TechCorp,Search,Women 35-44,30 days,0.08,17699.21,6.5,Los Ángeles,English,499,7873,8,Foodies,2022-04-06
DataTech Solutions,Search,Women 35-44,30 days,0.1,11288.16,3.62,Nueva York,German,1746,16946,5,Foodies,2022-04-05
Innovate Industries,Search,Women 25-34,30 days,0.13,9178.22,3.66,Seattle,French,187,17505,5,Foodies,2022-04-04
Alpha Innovations,Display,Women 35-44,30 days,0.04,16702.73,5.15,Seattle,English,1321,5280,3,Foodies,2022-04-04
NexGen Systems,Email,Women 35-44,60 days,0.1,12014.15,4.82,Seattle,Spanish,908,3406,6,Outdoor Adventurers,2022-04-29
Innovate Industries,Influencer,Men 18-24,60 days,0.07,5312.71,4.87,Boston,Mandarin,1769,17471,7,Outdoor Adventurers,2022-04-11
TechCorp,Email,Women 25-34,60 days,0.12,7639.03,4.05,Miami,Spanish,1214,17996,7,Fashionistas,2022-04-27
