Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Influencer,Women 35-44,15 days,0.05,11774.12,4.87,San Francisco,English,1532,14431,6,Health & Wellness,2022-06-23
Innovate Industries,Search,Men 18-24,45 days,0.12,11894.55,7.56,Washington D.C.,English,1372,16152,7,Outdoor Adventurers,2022-06-12
TechCorp,Influencer,Women 25-34,60 days,0.01,9325.36,3.81,Boston,French,1535,5568,1,Health & Wellness,2022-06-29
Alpha Innovations,Influencer,Men 18-24,45 days,0.09,15739.55,7.04,Nueva Orleans,English,921,4147,9,Foodies,2022-06-24
Innovate Industries,Display,Women 35-44,60 days,0.09,11900.59,5.54,Miami,German,926,16718,1,Outdoor Adventurers,2022-06-24
TechCorp,Email,Men 18-24,45 days,0.12,11139.81,6.29,Seattle,Spanish,1393,18125,1,Tech Enthusiasts,2022-06-17
TechCorp,Display,Men 18-24,30 days,0.03,18793.41,6.28,Nueva Orleans,Spanish,321,6037,1,Foodies,2022-06-28
Innovate Industries,Influencer,All Ages,15 days,0.14,14856.31,2.1,Miami,English,1870,3062,4,Health & Wellness,2022-06-16
Alpha Innovations,Social Media,All Ages,30 days,0.13,18532.38,5.36,Seattle,German,1809,6821,2,Outdoor Adventurers,2022-06-20
DataTech Solutions,Email,All Ages,45 days,0.09,17260.06,3.91,Nueva Orleans,Mandarin,1419,17190,6,Tech Enthusiasts,2022-06-24
TechCorp,Social Media,All Ages,45 days,0.07,13017.63,2.78,Nueva Orleans,Mandarin,1677,1848,3,Foodies,2022-06-08
DataTech Solutions,Search,Women 25-34,15 days,0.15,17455.29,2.3,Nueva Orleans,French,289,9660,3,Tech Enthusiasts,2022-06-01
DataTech Solutions,Display,Women 35-44,45 days,0.07,11270.24,4.0,Washington D.C.,Mandarin,234,4323,2,Tech Enthusiasts,2022-06-13
Alpha Innovations,Display,Women 25-34,45 days,0.1,10420.09,6.79,Boston,German,1391,15962,1,Tech Enthusiasts,2022-06-21
Innovate Industries,Email,Women 25-34,30 days,0.11,16265.37,3.05,Los Ángeles,French,1933,14374,7,Tech Enthusiasts,2022-06-03
