Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Men 18-24,15 days,0.05,6184.38,2.51,Los Ángeles,Mandarin,528,17499,4,Fashionistas,2023-06-24
Innovate Industries,Email,Men 18-24,60 days,0.14,12050.79,6.38,Washington D.C.,Spanish,1428,13737,1,Outdoor Adventurers,2023-06-21
DataTech Solutions,Social Media,Men 18-24,15 days,0.13,14854.51,5.68,Los Ángeles,Mandarin,280,18192,6,Health & Wellness,2023-06-17
Alpha Innovations,Display,Women 35-44,45 days,0.02,6587.62,6.26,Las Vegas,German,692,12163,1,Outdoor Adventurers,2023-06-03
Alpha Innovations,Search,Men 18-24,30 days,0.1,6419.26,5.93,Washington D.C.,Mandarin,1787,11778,3,Health & Wellness,2023-06-18
NexGen Systems,Email,Women 35-44,60 days,0.1,10519.59,6.66,Seattle,German,1638,16142,10,Tech Enthusiasts,2023-06-14
Alpha Innovations,Email,All Ages,30 days,0.05,6348.89,4.53,San Francisco,English,1848,18179,1,Tech Enthusiasts,2023-06-27
Alpha Innovations,Display,Women 25-34,30 days,0.14,15705.64,3.44,Miami,Mandarin,1434,15565,1,Outdoor Adventurers,2023-06-05
DataTech Solutions,Social Media,Women 25-34,60 days,0.01,19014.34,5.81,Seattle,Spanish,1531,8245,3,Fashionistas,2023-06-11
DataTech Solutions,Email,Men 18-24,60 days,0.12,11379.06,4.68,Nueva York,German,595,8456,8,Outdoor Adventurers,2023-06-17
NexGen Systems,Social Media,Men 18-24,60 days,0.15,18742.24,4.57,San Francisco,Mandarin,249,12719,3,Foodies,2023-06-07
Innovate Industries,Influencer,All Ages,15 days,0.12,15565.52,5.07,San Francisco,English,106,6308,4,Health & Wellness,2023-06-11
NexGen Systems,Display,Men 25-34,60 days,0.05,19030.35,3.46,Nueva York,English,1020,5325,7,Fashionistas,2023-06-26
DataTech Solutions,Social Media,Women 35-44,45 days,0.11,16448.34,3.63,Miami,French,1604,7885,7,Health & Wellness,2023-06-13
TechCorp,Display,All Ages,60 days,0.03,6668.3,6.31,Nueva York,French,1156,9667,8,Health & Wellness,2023-06-12
Innovate Industries,Email,Women 25-34,15 days,0.04,17642.41,4.62,Miami,English,1396,19932,5,Fashionistas,2023-06-21
Innovate Industries,Social Media,Men 25-34,15 days,0.15,15591.87,5.55,Los Ángeles,French,1080,13395,2,Fashionistas,2023-06-23
TechCorp,Social Media,Men 18-24,60 days,0.03,16808.82,6.5,San Francisco,French,934,5874,3,Foodies,2023-06-08
Innovate Industries,Search,All Ages,60 days,0.01,5429.27,3.9,Seattle,French,754,11101,6,Tech Enthusiasts,2023-06-09
Alpha Innovations,Email,All Ages,30 days,0.07,5544.09,7.97,Washington D.C.,German,320,9265,1,Outdoor Adventurers,2023-06-25
Innovate Industries,Search,All Ages,60 days,0.02,9435.31,2.03,Boston,Spanish,1252,12904,6,Tech Enthusiasts,2023-06-24
TechCorp,Display,Men 18-24,30 days,0.09,14494.32,7.39,Las Vegas,Mandarin,1162,11500,8,Foodies,2023-06-25
NexGen Systems,Search,Men 18-24,60 days,0.14,6557.75,2.6,Miami,German,1038,6179,1,Outdoor Adventurers,2023-06-02
NexGen Systems,Display,All Ages,30 days,0.14,13999.69,2.91,Washington D.C.,French,627,10592,7,Tech Enthusiasts,2023-06-02
DataTech Solutions,Display,All Ages,60 days,0.15,7194.19,7.06,Las Vegas,French,727,11792,9,Fashionistas,2023-06-15
DataTech Solutions,Social Media,Men 25-34,45 days,0.12,7219.72,4.85,Los Ángeles,German,1019,13685,3,Tech Enthusiasts,2023-06-11
Innovate Industries,Search,All Ages,30 days,0.03,6115.7,2.93,San Francisco,French,304,17540,4,Health & Wellness,2023-06-08
DataTech Solutions,Search,Women 25-34,60 days,0.1,18310.23,2.43,San Francisco,Mandarin,1387,7661,7,Outdoor Adventurers,2023-06-03
Alpha Innovations,Search,Women 35-44,60 days,0.05,13460.31,2.83,Seattle,Spanish,543,2791,2,Health & Wellness,2023-06-19
Innovate Industries,Social Media,Men 18-24,15 days,0.1,12142.83,6.97,San Francisco,Spanish,1788,17448,3,Foodies,2023-06-13
TechCorp,Influencer,All Ages,15 days,0.12,5436.15,7.33,Boston,English,495,3358,2,Tech Enthusiasts,2023-06-09
NexGen Systems,Social Media,Men 18-24,15 days,0.13,12244.68,5.9,Nueva Orleans,Spanish,301,18821,4,Outdoor Adventurers,2023-06-12
TechCorp,Display,All Ages,15 days,0.12,12547.52,2.6,Seattle,English,1313,13757,10,Fashionistas,2023-06-27
Alpha Innovations,Display,Men 18-24,15 days,0.12,5241.0,3.78,Las Vegas,Mandarin,1209,5077,8,Health & Wellness,2023-06-20
DataTech Solutions,Social Media,Women 35-44,15 days,0.13,6175.61,2.62,Miami,Mandarin,572,15021,10,Foodies,2023-06-01
DataTech Solutions,Influencer,Men 18-24,60 days,0.07,5542.88,5.65,Boston,Mandarin,1055,15042,8,Fashionistas,2023-06-06
Alpha Innovations,Display,Men 25-34,60 days,0.02,15441.3,3.83,Washington D.C.,French,285,10283,3,Outdoor Adventurers,2023-06-29
Alpha Innovations,Influencer,Women 25-34,60 days,0.06,9418.89,7.76,Washington D.C.,English,1564,16110,5,Fashionistas,2023-06-23
NexGen Systems,Search,Women 25-34,45 days,0.1,13144.91,7.43,Los Ángeles,English,1287,15590,3,Fashionistas,2023-06-22
Innovate Industries,Email,Men 25-34,60 days,0.08,17865.23,4.46,Miami,English,1149,13818,8,Fashionistas,2023-06-12
NexGen Systems,Social Media,Men 18-24,45 days,0.11,5598.46,4.02,Los Ángeles,Spanish,1281,13299,10,Foodies,2023-06-13
DataTech Solutions,Influencer,All Ages,30 days,0.11,8796.62,5.91,San Francisco,English,1293,11362,10,Outdoor Adventurers,2023-06-28
Innovate Industries,Social Media,Women 35-44,15 days,0.08,17180.7,6.9,Chicago,Mandarin,1661,9827,9,Fashionistas,2023-06-01
DataTech Solutions,Display,Women 25-34,15 days,0.15,9886.17,4.91,Seattle,German,923,7456,1,Health & Wellness,2023-06-21
DataTech Solutions,Social Media,Men 18-24,15 days,0.07,6498.58,5.2,Miami,German,1188,2187,6,Health & Wellness,2023-06-17
Innovate Industries,Influencer,All Ages,15 days,0.04,10791.12,7.61,Nueva Orleans,French,1291,2773,10,Outdoor Adventurers,2023-06-05
DataTech Solutions,Email,All Ages,45 days,0.01,15714.9,7.61,Chicago,Mandarin,1255,6253,2,Fashionistas,2023-06-02
NexGen Systems,Display,Men 18-24,60 days,0.03,15447.25,6.17,Nueva York,French,520,15549,8,Outdoor Adventurers,2023-06-27
DataTech Solutions,Email,Men 25-34,15 days,0.11,10906.07,7.9,Boston,English,735,19813,7,Fashionistas,2023-06-14
NexGen Systems,Search,Women 35-44,30 days,0.09,12123.7,2.35,Las Vegas,English,1599,18775,4,Health & Wellness,2023-06-07
Innovate Industries,Email,Men 25-34,60 days,0.13,9582.3,7.58,Washington D.C.,Mandarin,679,12069,7,Tech Enthusiasts,2023-06-01
DataTech Solutions,Display,All Ages,30 days,0.13,5857.57,6.68,Los Ángeles,English,1023,8748,4,Foodies,2023-06-26
DataTech Solutions,Social Media,Men 18-24,15 days,0.13,9809.46,6.02,Nueva Orleans,English,785,14921,8,Fashionistas,2023-06-01
NexGen Systems,Influencer,Women 35-44,15 days,0.02,10918.26,6.28,Washington D.C.,Spanish,870,12270,1,Fashionistas,2023-06-13
Alpha Innovations,Influencer,Women 25-34,15 days,0.07,7381.6,2.6,Chicago,Mandarin,533,3157,5,Fashionistas,2023-06-02
Alpha Innovations,Search,Women 25-34,30 days,0.02,7035.57,5.14,Seattle,Spanish,782,18003,3,Foodies,2023-06-02
NexGen Systems,Display,Women 35-44,45 days,0.11,19389.75,3.36,San Francisco,Spanish,833,5866,9,Tech Enthusiasts,2023-06-09
TechCorp,Search,Men 25-34,15 days,0.12,17335.4,7.02,Washington D.C.,German,375,17943,5,Foodies,2023-06-07
Alpha Innovations,Display,Men 25-34,45 days,0.15,7902.78,3.1,Nueva York,English,1941,1464,8,Foodies,2023-06-14
DataTech Solutions,Social Media,Women 35-44,30 days,0.12,8355.89,5.29,Chicago,Spanish,1252,17473,1,Health & Wellness,2023-06-13
NexGen Systems,Social Media,Women 25-34,30 days,0.05,18275.06,4.41,Las Vegas,Mandarin,1327,10648,9,Fashionistas,2023-06-21
NexGen Systems,Display,Men 18-24,45 days,0.11,5683.74,6.7,Nueva York,Spanish,918,1490,5,Outdoor Adventurers,2023-06-06
Innovate Industries,Influencer,Men 25-34,60 days,0.11,12909.84,2.7,Las Vegas,English,445,16568,5,Tech Enthusiasts,2023-06-07
DataTech Solutions,Display,Women 25-34,30 days,0.1,17897.38,6.77,Seattle,Mandarin,1910,7046,2,Health & Wellness,2023-06-25
Innovate Industries,Email,Men 25-34,60 days,0.14,8481.54,2.72,Los Ángeles,English,831,9876,6,Fashionistas,2023-06-11
Innovate Industries,Search,All Ages,45 days,0.06,9127.72,6.92,Miami,Mandarin,1505,3104,10,Tech Enthusiasts,2023-06-18
DataTech Solutions,Search,Men 18-24,45 days,0.05,7823.97,6.06,Nueva York,German,148,17892,5,Tech Enthusiasts,2023-06-10
