Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Influencer,Women 25-34,30 days,0.03,11851.67,6.8,Miami,Spanish,260,15779,4,Outdoor Adventurers,2023-03-22
NexGen Systems,Influencer,Men 18-24,30 days,0.11,6952.37,4.84,Nueva York,Spanish,326,9707,5,Fashionistas,2023-03-18
DataTech Solutions,Display,Women 25-34,15 days,0.15,15982.67,2.71,Miami,German,1999,12834,6,Health & Wellness,2023-03-25
TechCorp,Search,Women 25-34,45 days,0.09,13323.53,7.94,Chicago,German,726,4474,7,Fashionistas,2023-03-08
DataTech Solutions,Display,Women 25-34,30 days,0.12,16679.21,6.24,Los Ángeles,Spanish,179,10009,3,Tech Enthusiasts,2023-03-11
Alpha Innovations,Social Media,Men 25-34,60 days,0.02,8341.61,5.53,Las Vegas,Spanish,1812,16237,2,Foodies,2023-03-28
Alpha Innovations,Email,Men 18-24,60 days,0.1,16863.83,4.29,Washington D.C.,French,1823,1794,6,Foodies,2023-03-20
Innovate Industries,Social Media,Women 35-44,15 days,0.11,16039.24,5.82,Seattle,German,760,19430,8,Outdoor Adventurers,2023-03-22
Innovate Industries,Influencer,Women 25-34,45 days,0.12,15956.39,5.81,Washington D.C.,Spanish,107,2732,5,Fashionistas,2023-03-03
TechCorp,Search,Women 25-34,15 days,0.04,13482.11,4.73,Nueva York,French,1789,4294,8,Health & Wellness,2023-03-17
DataTech Solutions,Email,All Ages,30 days,0.05,8878.61,3.6,Miami,Spanish,430,4385,7,Outdoor Adventurers,2023-03-10
DataTech Solutions,Email,All Ages,30 days,0.03,5219.92,4.15,San Francisco,German,1809,18060,4,Outdoor Adventurers,2023-03-23
Innovate Industries,Search,Men 25-34,15 days,0.13,6871.02,3.5,Chicago,French,1402,19944,6,Tech Enthusiasts,2023-03-17
Alpha Innovations,Influencer,Men 25-34,15 days,0.12,14906.17,3.04,Nueva York,French,1562,18992,8,Outdoor Adventurers,2023-03-16
NexGen Systems,Social Media,All Ages,30 days,0.03,11770.59,4.16,Seattle,Spanish,1995,12629,3,Tech Enthusiasts,2023-03-23
DataTech Solutions,Search,Women 25-34,60 days,0.06,11651.28,6.47,Seattle,Mandarin,329,7745,9,Outdoor Adventurers,2023-03-06
DataTech Solutions,Search,Men 18-24,45 days,0.14,18238.3,6.63,Nueva York,Spanish,1386,16478,10,Tech Enthusiasts,2023-03-19
TechCorp,Social Media,Men 18-24,30 days,0.1,6525.12,3.98,Nueva Orleans,Spanish,358,3369,2,Foodies,2023-03-27
NexGen Systems,Display,Women 35-44,45 days,0.11,12316.44,4.86,Washington D.C.,English,1576,17882,3,Tech Enthusiasts,2023-03-05
TechCorp,Email,Men 18-24,45 days,0.04,12653.16,2.2,Seattle,French,850,2076,10,Tech Enthusiasts,2023-03-18
DataTech Solutions,Email,Men 18-24,60 days,0.04,17744.85,4.77,Nueva York,German,1123,13708,5,Fashionistas,2023-03-16
DataTech Solutions,Search,Women 25-34,15 days,0.13,7212.79,2.38,Boston,Spanish,678,9524,5,Tech Enthusiasts,2023-03-01
Alpha Innovations,Email,Women 35-44,15 days,0.03,6611.6,4.25,Nueva York,German,366,16428,9,Tech Enthusiasts,2023-03-17
DataTech Solutions,Influencer,Men 25-34,45 days,0.13,11160.4,5.81,Los Ángeles,German,1003,5363,4,Outdoor Adventurers,2023-03-15
TechCorp,Social Media,Women 35-44,30 days,0.05,7074.52,7.31,San Francisco,German,571,11026,6,Health & Wellness,2023-03-25
DataTech Solutions,Social Media,Women 25-34,30 days,0.08,13581.87,5.96,Seattle,Mandarin,1330,3736,5,Fashionistas,2023-03-04
TechCorp,Search,Women 25-34,15 days,0.12,10111.43,7.87,Seattle,Spanish,1450,8939,9,Foodies,2023-03-01
DataTech Solutions,Social Media,Women 35-44,60 days,0.09,16715.4,3.26,Chicago,English,936,3783,7,Health & Wellness,2023-03-19
