Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Men 18-24,60 days,0.11,19866.45,4.97,Chicago,French,1939,13927,5,Outdoor Adventurers,2023-07-11
Innovate Industries,Display,Men 25-34,60 days,0.03,17428.52,6.4,Nueva York,German,1013,17840,5,Foodies,2023-07-04
Innovate Industries,Email,Men 25-34,30 days,0.12,6215.37,5.36,Nueva Orleans,Spanish,1390,7428,10,Tech Enthusiasts,2023-07-18
DataTech Solutions,Email,Women 35-44,15 days,0.04,5917.11,2.47,Los Ángeles,English,683,14407,1,Health & Wellness,2023-07-22
Alpha Innovations,Email,Men 25-34,45 days,0.03,15294.6,4.3,Nueva Orleans,Spanish,912,8984,2,Foodies,2023-07-22
Alpha Innovations,Social Media,All Ages,30 days,0.13,16673.38,4.3,Chicago,German,1750,7165,6,Tech Enthusiasts,2023-07-21
NexGen Systems,Email,All Ages,60 days,0.01,19757.79,3.61,Las Vegas,Spanish,764,1041,3,Foodies,2023-07-25
TechCorp,Display,All Ages,45 days,0.04,13270.1,2.9,Nueva York,German,500,15341,2,Foodies,2023-07-17
NexGen Systems,Email,Men 25-34,30 days,0.07,6469.85,7.74,Boston,Mandarin,1027,1104,2,Fashionistas,2023-07-08
DataTech Solutions,Search,Men 18-24,60 days,0.1,9290.51,4.8,Nueva Orleans,English,683,12719,7,Outdoor Adventurers,2023-07-10
Alpha Innovations,Search,Women 25-34,30 days,0.09,8649.51,6.94,Chicago,English,593,19309,7,Foodies,2023-07-03
TechCorp,Search,Women 25-34,30 days,0.07,9424.1,7.47,Nueva York,English,1730,6275,6,Outdoor Adventurers,2023-07-23
TechCorp,Influencer,Women 25-34,30 days,0.02,12589.14,4.13,Seattle,Mandarin,1063,17786,2,Tech Enthusiasts,2023-07-07
Innovate Industries,Display,Women 25-34,30 days,0.12,19248.42,5.32,San Francisco,German,498,9805,3,Fashionistas,2023-07-14
DataTech Solutions,Influencer,Women 35-44,45 days,0.09,7500.4,6.37,Miami,Spanish,1945,8167,3,Tech Enthusiasts,2023-07-06
Innovate Industries,Social Media,Men 25-34,30 days,0.15,9469.18,5.19,Las Vegas,Spanish,493,11452,1,Foodies,2023-07-21
DataTech Solutions,Display,Women 35-44,60 days,0.14,10781.34,3.98,Boston,German,1350,13905,1,Outdoor Adventurers,2023-07-22
TechCorp,Influencer,Women 25-34,15 days,0.11,9725.84,3.92,Chicago,French,1927,11010,2,Tech Enthusiasts,2023-07-11
Innovate Industries,Influencer,Women 35-44,60 days,0.05,17587.32,6.51,Nueva Orleans,French,814,2771,7,Foodies,2023-07-22
Alpha Innovations,Email,Men 18-24,15 days,0.05,7982.56,7.93,Washington D.C.,Spanish,1889,5397,1,Tech Enthusiasts,2023-07-30
Innovate Industries,Search,Men 18-24,30 days,0.09,11011.44,4.66,Los Ángeles,French,271,13667,5,Foodies,2023-07-05
Innovate Industries,Display,Women 35-44,45 days,0.14,8270.54,7.44,Chicago,German,1426,3279,5,Foodies,2023-07-06
TechCorp,Display,Women 25-34,30 days,0.05,10485.53,4.19,Los Ángeles,French,1223,17228,8,Fashionistas,2023-07-11
DataTech Solutions,Display,Men 18-24,45 days,0.05,10461.84,2.05,Chicago,German,1433,12399,6,Tech Enthusiasts,2023-07-16
DataTech Solutions,Social Media,Women 35-44,15 days,0.04,14304.86,2.17,Las Vegas,English,590,7821,8,Tech Enthusiasts,2023-07-18
DataTech Solutions,Social Media,Men 18-24,60 days,0.08,11343.2,7.44,Chicago,Mandarin,1293,14995,6,Outdoor Adventurers,2023-07-17
NexGen Systems,Display,Men 25-34,30 days,0.06,11619.58,4.42,Boston,German,1092,4774,4,Health & Wellness,2023-07-15
Innovate Industries,Social Media,Women 35-44,30 days,0.13,17005.51,2.24,Nueva Orleans,French,1877,13736,4,Health & Wellness,2023-07-10
Innovate Industries,Social Media,Women 25-34,60 days,0.04,15480.12,6.95,Chicago,French,147,14088,5,Health & Wellness,2023-07-07
NexGen Systems,Influencer,Women 35-44,60 days,0.11,13243.63,6.77,Boston,English,1383,7644,3,Health & Wellness,2023-07-16
TechCorp,Email,Men 18-24,15 days,0.04,17382.17,3.63,Nueva Orleans,English,1024,16337,4,Tech Enthusiasts,2023-07-22
NexGen Systems,Influencer,Women 35-44,15 days,0.03,5036.75,2.0,Washington D.C.,Mandarin,1990,2850,1,Outdoor Adventurers,2023-07-28
Innovate Industries,Email,Women 35-44,45 days,0.03,15937.16,3.57,Nueva Orleans,German,1756,15877,5,Foodies,2023-07-10
Innovate Industries,Email,Men 25-34,60 days,0.11,15504.09,2.2,Nueva Orleans,Mandarin,1295,1169,7,Fashionistas,2023-07-25
DataTech Solutions,Social Media,All Ages,30 days,0.08,7294.61,2.84,Nueva York,French,483,14540,5,Health & Wellness,2023-07-29
Alpha Innovations,Social Media,Women 25-34,60 days,0.08,10516.48,5.86,Chicago,English,1448,6270,6,Foodies,2023-07-05
Innovate Industries,Social Media,All Ages,60 days,0.07,9566.63,2.32,Miami,Spanish,152,14704,1,Fashionistas,2023-07-15
NexGen Systems,Social Media,Women 35-44,45 days,0.12,10077.63,2.13,Nueva York,German,1688,18617,3,Tech Enthusiasts,2023-07-05
NexGen Systems,Email,Men 25-34,15 days,0.11,13370.53,6.18,Seattle,Spanish,278,14782,4,Health & Wellness,2023-07-02
Alpha Innovations,Search,Women 25-34,60 days,0.09,9036.8,2.73,Chicago,French,1961,16769,6,Tech Enthusiasts,2023-07-16
Innovate Industries,Display,Men 18-24,30 days,0.15,14005.53,4.52,Nueva York,French,1875,7967,2,Outdoor Adventurers,2023-07-30
Alpha Innovations,Display,Women 25-34,45 days,0.03,9262.86,4.85,Las Vegas,Mandarin,735,11099,5,Health & Wellness,2023-07-26
