Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Email,All Ages,30 days,0.02,8119.03,2.18,Boston,German,1762,14526,4,Foodies,2022-02-13
Alpha Innovations,Display,Women 25-34,60 days,0.03,10632.52,2.53,Boston,French,894,3324,2,Outdoor Adventurers,2022-02-19
Innovate Industries,Social Media,Women 35-44,30 days,0.02,19104.48,2.12,Nueva York,English,815,7961,4,Fashionistas,2022-02-27
TechCorp,Display,Women 25-34,15 days,0.1,10010.78,2.88,Washington D.C.,Spanish,223,1728,4,Outdoor Adventurers,2022-02-17
DataTech Solutions,Email,Men 25-34,60 days,0.01,10582.96,5.76,Washington D.C.,Spanish,1060,18628,8,Tech Enthusiasts,2022-02-10
Innovate Industries,Display,Men 18-24,45 days,0.04,6171.16,6.27,Nueva York,Spanish,1428,15102,5,Fashionistas,2022-02-22
TechCorp,Influencer,Women 35-44,60 days,0.03,17520.5,6.66,Washington D.C.,English,1321,13000,7,Health & Wellness,2022-02-27
Innovate Industries,Social Media,All Ages,45 days,0.06,6910.88,6.09,Miami,Spanish,400,8705,9,Tech Enthusiasts,2022-02-01
NexGen Systems,Influencer,Women 35-44,45 days,0.12,17489.94,5.65,Boston,German,1033,15122,9,Foodies,2022-02-06
Alpha Innovations,Email,Women 25-34,15 days,0.09,12468.11,3.8,Miami,French,1065,3521,3,Outdoor Adventurers,2022-02-26
Innovate Industries,Search,Women 25-34,30 days,0.04,11680.96,3.63,Washington D.C.,Spanish,756,2351,10,Foodies,2022-02-03
DataTech Solutions,Influencer,Women 25-34,15 days,0.03,19886.56,7.21,Las Vegas,German,1932,3870,3,Health & Wellness,2022-02-20
TechCorp,Email,Men 18-24,45 days,0.03,17785.89,7.89,Nueva York,Mandarin,1048,13024,3,Fashionistas,2022-02-09
Innovate Industries,Email,Women 35-44,30 days,0.07,12242.98,4.25,Chicago,Mandarin,1230,17785,10,Fashionistas,2022-02-18
Alpha Innovations,Display,All Ages,60 days,0.1,13650.23,5.63,Nueva Orleans,Mandarin,133,2018,4,Tech Enthusiasts,2022-02-11
Alpha Innovations,Social Media,Men 18-24,45 days,0.11,13693.13,6.37,Nueva Orleans,German,870,13921,9,Health & Wellness,2022-02-23
Innovate Industries,Search,Women 35-44,45 days,0.1,13285.55,3.24,Boston,Spanish,1306,7145,3,Health & Wellness,2022-02-15
Innovate Industries,Social Media,All Ages,45 days,0.07,18899.52,2.84,Nueva Orleans,Spanish,495,3796,8,Tech Enthusiasts,2022-02-14
Alpha Innovations,Influencer,Women 35-44,30 days,0.13,12091.95,7.02,Nueva York,Mandarin,885,11291,3,Health & Wellness,2022-02-25
NexGen Systems,Influencer,Women 35-44,45 days,0.07,12459.9,5.12,Washington D.C.,Spanish,876,15684,3,Fashionistas,2022-02-08
NexGen Systems,Display,Men 18-24,60 days,0.06,19766.46,3.64,Los Ángeles,English,807,11447,9,Health & Wellness,2022-02-05
DataTech Solutions,Search,Women 35-44,30 days,0.04,10782.54,3.5,Miami,Spanish,896,13835,6,Health & Wellness,2022-02-05
DataTech Solutions,Display,Men 25-34,60 days,0.12,11197.01,4.03,Nueva York,Mandarin,934,9710,10,Health & Wellness,2022-02-27
Innovate Industries,Display,All Ages,30 days,0.04,15466.49,7.25,Miami,Spanish,1562,4487,9,Tech Enthusiasts,2022-02-22
NexGen Systems,Display,Women 35-44,15 days,0.08,7129.38,2.67,Boston,English,349,14316,3,Health & Wellness,2022-02-08
TechCorp,Search,Women 35-44,45 days,0.14,16961.34,2.42,Boston,German,951,1494,1,Health & Wellness,2022-02-19
NexGen Systems,Influencer,Men 18-24,30 days,0.11,7962.5,7.3,Nueva York,Mandarin,954,3318,9,Tech Enthusiasts,2022-02-09
TechCorp,Display,Women 35-44,15 days,0.1,19179.53,7.25,Nueva York,English,1597,10734,4,Fashionistas,2022-02-04
Innovate Industries,Influencer,Men 25-34,30 days,0.08,18452.48,5.46,Nueva Orleans,French,1401,13377,6,Foodies,2022-02-15
NexGen Systems,Search,Women 25-34,15 days,0.13,12549.88,6.11,Nueva Orleans,Spanish,435,10559,6,Tech Enthusiasts,2022-02-10
NexGen Systems,Social Media,All Ages,15 days,0.1,17575.88,3.74,Seattle,German,1873,12042,9,Outdoor Adventurers,2022-02-08
NexGen Systems,Email,All Ages,15 days,0.09,14485.5,5.21,San Francisco,French,1850,8415,5,Foodies,2022-02-27
NexGen Systems,Email,All Ages,45 days,0.12,5270.41,7.74,Miami,Mandarin,1646,2582,6,Foodies,2022-02-03
Innovate Industries,Influencer,Men 18-24,60 days,0.03,12580.51,4.94,Miami,French,1323,2407,9,Tech Enthusiasts,2022-02-13
TechCorp,Social Media,Men 25-34,60 days,0.14,19580.36,6.55,Nueva York,German,1455,5183,4,Foodies,2022-02-01
Alpha Innovations,Search,All Ages,30 days,0.12,6015.76,2.97,Los Ángeles,French,777,10980,10,Tech Enthusiasts,2022-02-14
Alpha Innovations,Search,Women 35-44,60 days,0.13,11921.44,2.44,Seattle,German,1722,5819,9,Health & Wellness,2022-02-15
Innovate Industries,Influencer,Men 25-34,60 days,0.1,8588.49,2.39,Las Vegas,English,524,18752,5,Tech Enthusiasts,2022-02-08
TechCorp,Social Media,Men 25-34,60 days,0.05,11892.73,6.04,Washington D.C.,Mandarin,1081,9088,4,Outdoor Adventurers,2022-02-09
Alpha Innovations,Email,Men 18-24,15 days,0.08,6130.46,7.45,Los Ángeles,German,812,12154,6,Foodies,2022-02-14
TechCorp,Social Media,Men 18-24,60 days,0.12,11648.92,4.11,Los Ángeles,Mandarin,674,5295,3,Fashionistas,2022-02-10
TechCorp,Display,All Ages,15 days,0.12,16932.27,6.97,Las Vegas,Mandarin,1108,3923,6,Outdoor Adventurers,2022-02-22
Alpha Innovations,Search,Women 35-44,30 days,0.02,18811.57,6.02,Chicago,English,1503,1217,7,Fashionistas,2022-02-16
NexGen Systems,Search,Men 25-34,60 days,0.04,7062.77,6.57,Boston,English,263,16505,2,Tech Enthusiasts,2022-02-18
TechCorp,Search,Men 25-34,30 days,0.02,5437.55,4.69,San Francisco,English,1365,12262,7,Fashionistas,2022-02-18
TechCorp,Email,Women 35-44,15 days,0.03,5563.81,4.45,Nueva York,German,1819,12374,4,Health & Wellness,2022-02-21
TechCorp,Influencer,Men 18-24,30 days,0.02,12913.17,3.01,Nueva Orleans,Spanish,225,17368,4,Tech Enthusiasts,2022-02-23
Innovate Industries,Social Media,Women 25-34,60 days,0.04,11873.79,7.17,Washington D.C.,English,1922,19615,7,Health & Wellness,2022-02-03
Innovate Industries,Social Media,All Ages,15 days,0.12,15051.19,3.33,Chicago,Mandarin,680,19098,7,Foodies,2022-02-04
Innovate Industries,Search,Women 25-34,30 days,0.03,14258.78,2.08,Washington D.C.,Spanish,1394,13670,8,Fashionistas,2022-02-04
DataTech Solutions,Email,Women 35-44,45 days,0.03,16994.69,3.66,Washington D.C.,Mandarin,1407,15055,7,Tech Enthusiasts,2022-02-24
Alpha Innovations,Search,Women 25-34,45 days,0.15,8500.44,5.64,Nueva York,English,1364,10816,4,Fashionistas,2022-02-21
DataTech Solutions,Search,Men 25-34,60 days,0.08,18384.84,2.45,Chicago,English,589,6114,9,Health & Wellness,2022-02-27
TechCorp,Influencer,Women 25-34,30 days,0.12,13234.86,4.21,San Francisco,German,1898,2716,10,Foodies,2022-02-01
TechCorp,Search,Men 25-34,60 days,0.1,8536.21,5.51,Washington D.C.,German,1993,13751,8,Health & Wellness,2022-02-23
DataTech Solutions,Influencer,All Ages,60 days,0.04,11617.82,3.59,Miami,Spanish,820,3500,8,Foodies,2022-02-08
Alpha Innovations,Search,Men 18-24,45 days,0.08,10884.85,6.9,Boston,Spanish,952,16423,4,Foodies,2022-02-15
DataTech Solutions,Influencer,Women 25-34,60 days,0.11,14829.72,7.38,Boston,French,1659,10872,8,Tech Enthusiasts,2022-02-05
TechCorp,Social Media,All Ages,45 days,0.01,11655.64,2.33,Las Vegas,German,1672,16835,9,Tech Enthusiasts,2022-02-16
Alpha Innovations,Search,Men 25-34,30 days,0.02,16701.65,3.29,Chicago,German,1485,15209,2,Tech Enthusiasts,2022-02-22
Alpha Innovations,Social Media,All Ages,60 days,0.01,15038.36,6.32,Nueva Orleans,German,912,11248,7,Health & Wellness,2022-02-10
Alpha Innovations,Email,All Ages,30 days,0.06,19912.9,2.62,Washington D.C.,English,1688,7196,8,Foodies,2022-02-12
Innovate Industries,Search,Women 35-44,15 days,0.12,14914.65,3.16,Los Ángeles,German,768,2545,5,Foodies,2022-02-21
TechCorp,Display,Women 25-34,45 days,0.13,8006.77,5.87,Boston,Spanish,705,8466,3,Tech Enthusiasts,2022-02-14
TechCorp,Display,All Ages,15 days,0.09,9932.34,5.68,Nueva York,Mandarin,464,3054,7,Outdoor Adventurers,2022-02-21
DataTech Solutions,Influencer,Men 25-34,30 days,0.09,15520.49,2.92,Los Ángeles,English,321,14266,2,Tech Enthusiasts,2022-02-15
DataTech Solutions,Influencer,Women 35-44,45 days,0.13,13231.61,3.16,Washington D.C.,Spanish,812,2752,6,Foodies,2022-02-05
DataTech Solutions,Email,Women 25-34,30 days,0.14,10606.08,5.34,Seattle,English,1542,12031,8,Health & Wellness,2022-02-18
DataTech Solutions,Search,Men 18-24,60 days,0.06,8297.64,2.21,San Francisco,Spanish,1177,8627,9,Health & Wellness,2022-02-05
NexGen Systems,Search,Women 25-34,15 days,0.02,10170.52,5.38,Washington D.C.,English,1990,12849,7,Foodies,2022-02-05
NexGen Systems,Search,Women 25-34,60 days,0.02,9716.14,4.57,Los Ángeles,German,1985,7282,6,Tech Enthusiasts,2022-02-27
Innovate Industries,Display,Men 25-34,15 days,0.08,12764.95,4.36,Las Vegas,Spanish,1772,12298,4,Health & Wellness,2022-02-14
DataTech Solutions,Influencer,All Ages,15 days,0.04,15542.67,2.66,Chicago,English,1627,5486,9,Fashionistas,2022-02-14
Alpha Innovations,Search,Men 18-24,30 days,0.09,8648.94,4.49,Chicago,German,1088,6163,4,Foodies,2022-02-26
DataTech Solutions,Influencer,Women 35-44,15 days,0.07,7003.43,2.29,Boston,English,1654,12587,7,Foodies,2022-02-08
TechCorp,Display,All Ages,30 days,0.1,6293.86,3.69,Las Vegas,English,1470,16448,7,Tech Enthusiasts,2022-02-01
Innovate Industries,Display,Men 25-34,30 days,0.09,9436.74,5.8,Boston,Mandarin,1582,1039,10,Foodies,2022-02-04
NexGen Systems,Email,Men 25-34,45 days,0.03,5392.07,3.25,Chicago,Mandarin,1974,15952,9,Health & Wellness,2022-02-12
NexGen Systems,Email,Women 25-34,45 days,0.14,14402.34,5.39,Seattle,Spanish,533,12835,6,Health & Wellness,2022-02-17
TechCorp,Social Media,Women 25-34,15 days,0.03,18867.38,3.91,Boston,Spanish,598,6951,7,Health & Wellness,2022-02-17
DataTech Solutions,Social Media,Men 25-34,15 days,0.02,6902.77,4.53,Nueva York,French,1497,16367,3,Fashionistas,2022-02-22
NexGen Systems,Display,Men 18-24,60 days,0.13,11516.54,7.13,Chicago,English,1381,5540,7,Fashionistas,2022-02-25
NexGen Systems,Search,Men 25-34,15 days,0.02,10934.3,6.44,Nueva York,German,700,4113,5,Health & Wellness,2022-02-05
DataTech Solutions,Email,Men 18-24,30 days,0.02,12602.63,5.82,Seattle,Mandarin,1062,13007,9,Fashionistas,2022-02-11
NexGen Systems,Display,Men 25-34,30 days,0.06,18026.38,6.85,Chicago,German,1110,10120,10,Foodies,2022-02-16
TechCorp,Email,All Ages,60 days,0.08,16616.55,4.94,Los Ángeles,English,260,11561,9,Outdoor Adventurers,2022-02-15
Innovate Industries,Social Media,Women 25-34,30 days,0.04,14904.76,3.48,Los Ángeles,German,841,1432,3,Outdoor Adventurers,2022-02-17
DataTech Solutions,Display,Men 25-34,15 days,0.09,12582.62,6.32,Los Ángeles,German,404,6313,1,Tech Enthusiasts,2022-02-02
Innovate Industries,Search,Women 35-44,15 days,0.07,10525.01,6.0,Miami,English,1089,6121,4,Foodies,2022-02-17
Alpha Innovations,Social Media,Men 25-34,60 days,0.1,11368.86,2.5,Chicago,Spanish,1061,18228,7,Outdoor Adventurers,2022-02-27
