Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Influencer,All Ages,30 days,0.11,12361.01,2.63,Las Vegas,Mandarin,1961,14150,6,Foodies,2024-03-08
TechCorp,Influencer,Women 25-34,15 days,0.1,9432.98,5.83,San Francisco,English,1446,14204,2,Foodies,2024-03-13
Alpha Innovations,Email,Men 25-34,60 days,0.11,17690.14,7.24,Las Vegas,Mandarin,125,18439,1,Foodies,2024-03-15
TechCorp,Social Media,Women 35-44,60 days,0.08,7851.61,3.95,Nueva York,English,1447,6072,8,Health & Wellness,2024-03-07
Innovate Industries,Social Media,Men 18-24,45 days,0.14,11121.26,4.83,Washington D.C.,French,825,6174,8,Foodies,2024-03-30
DataTech Solutions,Social Media,Women 35-44,60 days,0.12,16938.54,3.13,Boston,Spanish,605,8415,2,Foodies,2024-03-29
NexGen Systems,Search,All Ages,15 days,0.14,9429.25,7.49,San Francisco,French,1707,11031,8,Foodies,2024-03-10
Innovate Industries,Search,Women 35-44,60 days,0.11,14728.66,7.15,Chicago,French,749,3637,9,Foodies,2024-03-07
Alpha Innovations,Display,All Ages,60 days,0.08,15596.29,7.24,Washington D.C.,English,1292,10351,8,Outdoor Adventurers,2024-03-26
NexGen Systems,Email,Men 18-24,15 days,0.07,5549.15,3.06,Miami,German,1619,5509,9,Tech Enthusiasts,2024-03-12
Innovate Industries,Search,Women 25-34,60 days,0.12,15626.0,7.77,Miami,French,1392,18029,6,Tech Enthusiasts,2024-03-11
NexGen Systems,Display,Women 25-34,30 days,0.04,9137.86,2.4,Nueva York,German,671,7084,10,Tech Enthusiasts,2024-03-23
Alpha Innovations,Social Media,Men 25-34,45 days,0.09,10466.61,4.34,Seattle,Spanish,1862,9086,8,Foodies,2024-03-05
TechCorp,Email,Women 25-34,60 days,0.1,10956.68,5.14,Miami,French,150,15512,9,Outdoor Adventurers,2024-03-17
