Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Email,Men 25-34,30 days,0.08,16836.28,3.75,Nueva Orleans,German,1077,19823,2,Outdoor Adventurers,2023-03-17
DataTech Solutions,Display,All Ages,15 days,0.02,12766.72,7.55,Boston,English,526,11703,8,Tech Enthusiasts,2023-03-25
Alpha Innovations,Social Media,Men 18-24,45 days,0.09,14380.71,5.42,Washington D.C.,English,578,11891,1,Tech Enthusiasts,2023-03-21
DataTech Solutions,Email,Women 25-34,45 days,0.08,6790.9,2.95,Nueva York,German,229,5210,4,Outdoor Adventurers,2023-03-07
DataTech Solutions,Social Media,Women 35-44,15 days,0.04,9658.57,5.8,San Francisco,Spanish,513,14078,4,Health & Wellness,2023-03-27
Innovate Industries,Influencer,Women 35-44,15 days,0.03,8798.95,6.49,Chicago,English,965,10217,9,Outdoor Adventurers,2023-03-08
Innovate Industries,Search,Men 18-24,45 days,0.11,9833.14,4.4,Nueva Orleans,Mandarin,464,13194,1,Fashionistas,2023-03-12
NexGen Systems,Display,Men 18-24,15 days,0.12,8787.81,5.16,Nueva York,Spanish,658,4569,7,Health & Wellness,2023-03-13
NexGen Systems,Social Media,Men 18-24,45 days,0.04,10225.0,4.28,San Francisco,Spanish,741,6606,3,Tech Enthusiasts,2023-03-14
Innovate Industries,Influencer,Women 35-44,30 days,0.15,15384.03,4.12,Nueva Orleans,Mandarin,983,16361,4,Health & Wellness,2023-03-09
Innovate Industries,Display,All Ages,15 days,0.1,10313.01,7.13,Miami,Mandarin,1286,4031,8,Fashionistas,2023-03-24
DataTech Solutions,Influencer,Women 25-34,60 days,0.1,8974.24,7.84,Washington D.C.,Mandarin,1731,6905,1,Foodies,2023-03-19
NexGen Systems,Email,Men 25-34,45 days,0.09,19779.15,6.69,Los Ángeles,English,229,11715,10,Tech Enthusiasts,2023-03-27
Alpha Innovations,Display,Men 18-24,60 days,0.12,12227.68,5.07,Nueva Orleans,English,1249,18663,6,Health & Wellness,2023-03-21
Innovate Industries,Influencer,Men 25-34,45 days,0.03,13773.12,2.86,Los Ángeles,Spanish,1640,11116,3,Foodies,2023-03-01
NexGen Systems,Influencer,Men 25-34,45 days,0.09,6607.15,7.93,Las Vegas,Mandarin,565,9553,3,Foodies,2023-03-07
DataTech Solutions,Search,Men 18-24,60 days,0.09,5887.54,2.88,Seattle,German,943,13984,1,Tech Enthusiasts,2023-03-02
Alpha Innovations,Search,Men 25-34,15 days,0.01,6440.08,7.5,Las Vegas,English,1360,8426,3,Fashionistas,2023-03-07
DataTech Solutions,Social Media,All Ages,30 days,0.12,7056.67,3.96,Miami,German,1094,15666,3,Tech Enthusiasts,2023-03-29
NexGen Systems,Email,Women 25-34,60 days,0.06,9063.39,2.7,Nueva Orleans,English,648,3561,6,Tech Enthusiasts,2023-03-02
NexGen Systems,Display,All Ages,45 days,0.09,13672.68,7.67,Miami,Mandarin,764,4454,10,Health & Wellness,2023-03-07
NexGen Systems,Social Media,Men 18-24,60 days,0.07,14296.08,5.75,Boston,German,867,7629,2,Outdoor Adventurers,2023-03-24
TechCorp,Display,Women 25-34,15 days,0.04,14633.03,6.35,San Francisco,French,407,14660,6,Foodies,2023-03-25
NexGen Systems,Search,Men 18-24,15 days,0.14,5870.1,7.46,Los Ángeles,French,1657,17691,5,Fashionistas,2023-03-22
Innovate Industries,Influencer,Men 25-34,30 days,0.08,14880.64,4.8,San Francisco,French,1164,3564,5,Fashionistas,2023-03-03
NexGen Systems,Email,Men 25-34,60 days,0.1,16874.54,3.78,Nueva Orleans,English,574,9676,7,Health & Wellness,2023-03-15
Alpha Innovations,Influencer,Men 25-34,60 days,0.02,18376.15,2.63,Chicago,Spanish,825,12209,1,Health & Wellness,2023-03-10
TechCorp,Social Media,Women 35-44,30 days,0.13,15932.39,5.38,Nueva York,French,1793,2453,3,Outdoor Adventurers,2023-03-04
DataTech Solutions,Influencer,Women 35-44,45 days,0.03,8432.69,3.02,Chicago,English,1389,7116,2,Foodies,2023-03-05
Innovate Industries,Display,Women 35-44,45 days,0.03,7228.28,2.72,Chicago,French,265,18710,3,Foodies,2023-03-22
Innovate Industries,Search,Men 25-34,15 days,0.08,9453.39,7.91,Boston,English,934,16756,3,Health & Wellness,2023-03-20
TechCorp,Influencer,Men 18-24,15 days,0.05,8663.86,4.18,Chicago,Mandarin,1844,7418,1,Health & Wellness,2023-03-15
TechCorp,Email,Women 35-44,15 days,0.05,14099.26,4.51,Las Vegas,Mandarin,1296,18547,5,Foodies,2023-03-28
DataTech Solutions,Search,Women 35-44,15 days,0.04,19890.82,6.41,Las Vegas,English,1589,9420,4,Outdoor Adventurers,2023-03-24
DataTech Solutions,Search,Women 25-34,15 days,0.06,7025.7,4.58,Washington D.C.,Spanish,1786,6544,1,Outdoor Adventurers,2023-03-18
NexGen Systems,Social Media,Women 35-44,15 days,0.14,8582.06,7.72,Nueva York,Mandarin,1177,3717,5,Tech Enthusiasts,2023-03-09
Alpha Innovations,Email,Men 25-34,45 days,0.03,10294.31,7.0,Nueva York,Mandarin,1254,15199,7,Tech Enthusiasts,2023-03-12
DataTech Solutions,Social Media,Men 25-34,60 days,0.06,11530.3,3.01,Los Ángeles,German,1094,6522,4,Fashionistas,2023-03-20
NexGen Systems,Search,Women 25-34,15 days,0.09,11752.81,7.24,Washington D.C.,Mandarin,1373,5549,3,Tech Enthusiasts,2023-03-26
DataTech Solutions,Influencer,Women 35-44,30 days,0.09,15686.26,4.21,Washington D.C.,Mandarin,417,4198,5,Health & Wellness,2023-03-11
Innovate Industries,Social Media,Men 25-34,30 days,0.1,7805.47,6.99,Nueva York,Spanish,147,19433,9,Health & Wellness,2023-03-02
DataTech Solutions,Search,Women 25-34,30 days,0.08,19418.4,4.35,Washington D.C.,English,816,16999,3,Tech Enthusiasts,2023-03-12
DataTech Solutions,Social Media,Men 25-34,45 days,0.04,12205.87,3.76,Chicago,German,800,10172,6,Tech Enthusiasts,2023-03-10
Innovate Industries,Search,Women 35-44,45 days,0.11,7779.37,2.88,Boston,English,311,18551,9,Fashionistas,2023-03-19
NexGen Systems,Search,Men 18-24,15 days,0.1,11322.21,5.54,Seattle,German,226,11870,2,Outdoor Adventurers,2023-03-08
Alpha Innovations,Search,All Ages,30 days,0.14,11592.18,3.0,Seattle,German,185,19538,10,Foodies,2023-03-30
Alpha Innovations,Influencer,Men 18-24,30 days,0.14,6063.43,5.13,Seattle,Spanish,1939,1902,7,Fashionistas,2023-03-04
Innovate Industries,Email,All Ages,30 days,0.13,13795.67,2.11,Miami,German,1933,2668,1,Foodies,2023-03-02
TechCorp,Display,Men 18-24,30 days,0.12,9159.26,5.73,Seattle,French,1081,10640,5,Foodies,2023-03-28
DataTech Solutions,Social Media,All Ages,30 days,0.03,16939.66,7.41,Las Vegas,English,1986,12775,4,Tech Enthusiasts,2023-03-28
TechCorp,Search,All Ages,15 days,0.1,15303.46,5.92,Miami,Mandarin,581,15800,1,Fashionistas,2023-03-14
NexGen Systems,Email,Men 25-34,15 days,0.06,18605.63,6.66,Las Vegas,German,1729,6363,4,Fashionistas,2023-03-03
NexGen Systems,Social Media,Men 25-34,15 days,0.06,16263.57,7.13,Las Vegas,English,1156,1858,7,Tech Enthusiasts,2023-03-07
DataTech Solutions,Search,Women 35-44,30 days,0.08,18865.95,2.57,Miami,English,956,12375,2,Fashionistas,2023-03-15
NexGen Systems,Email,All Ages,15 days,0.02,10854.19,5.04,Nueva York,English,1263,7623,9,Fashionistas,2023-03-28
TechCorp,Display,Men 18-24,60 days,0.07,6183.68,7.05,Miami,Spanish,365,7800,1,Health & Wellness,2023-03-24
DataTech Solutions,Display,All Ages,45 days,0.04,8446.52,4.25,Seattle,French,601,6335,9,Tech Enthusiasts,2023-03-29
Innovate Industries,Email,Men 25-34,30 days,0.11,5811.08,3.04,Boston,Mandarin,1304,16314,7,Health & Wellness,2023-03-26
NexGen Systems,Display,All Ages,30 days,0.08,11472.53,2.86,Seattle,Mandarin,1893,11136,3,Tech Enthusiasts,2023-03-08
NexGen Systems,Email,Men 25-34,45 days,0.13,19897.4,6.67,San Francisco,French,729,7911,3,Health & Wellness,2023-03-02
Alpha Innovations,Influencer,All Ages,30 days,0.01,11067.61,3.61,Seattle,French,1722,15493,3,Health & Wellness,2023-03-12
DataTech Solutions,Search,Men 18-24,45 days,0.1,7675.79,7.07,Miami,French,1974,5557,8,Outdoor Adventurers,2023-03-29
Alpha Innovations,Search,Men 25-34,30 days,0.04,8905.81,5.92,Nueva York,English,588,14471,4,Foodies,2023-03-21
Innovate Industries,Display,All Ages,15 days,0.04,10162.64,3.04,Nueva Orleans,Spanish,1326,19656,8,Fashionistas,2023-03-13
