Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Display,Men 18-24,15 days,0.12,6279.73,4.03,Los Ángeles,English,1657,18094,4,Foodies,2023-08-08
TechCorp,Email,All Ages,30 days,0.13,8621.54,3.06,Miami,Spanish,1043,9822,2,Fashionistas,2023-08-04
DataTech Solutions,Search,Women 25-34,60 days,0.14,15723.71,2.56,San Francisco,French,438,4327,5,Fashionistas,2023-08-10
Innovate Industries,Email,Women 25-34,30 days,0.02,13143.59,5.53,Chicago,English,1291,16161,6,Outdoor Adventurers,2023-08-29
DataTech Solutions,Email,Women 25-34,30 days,0.07,7075.77,4.46,Las Vegas,German,432,18881,1,Outdoor Adventurers,2023-08-09
TechCorp,Display,Men 25-34,60 days,0.12,8910.28,3.33,Washington D.C.,Spanish,422,13307,10,Fashionistas,2023-08-23
Alpha Innovations,Influencer,Women 35-44,30 days,0.08,14777.5,5.79,Chicago,English,1732,7353,4,Foodies,2023-08-20
NexGen Systems,Influencer,All Ages,15 days,0.13,16931.64,2.34,Las Vegas,Spanish,1936,5349,7,Fashionistas,2023-08-05
DataTech Solutions,Influencer,All Ages,15 days,0.07,10926.16,6.02,Boston,Mandarin,1289,10318,4,Tech Enthusiasts,2023-08-26
NexGen Systems,Display,All Ages,60 days,0.04,19803.97,2.68,Nueva York,German,1342,19852,10,Fashionistas,2023-08-11
NexGen Systems,Social Media,Women 25-34,30 days,0.08,15559.07,7.22,Nueva Orleans,German,115,8794,2,Health & Wellness,2023-08-21
NexGen Systems,Email,Women 35-44,60 days,0.11,13340.27,2.15,Boston,French,144,17045,3,Tech Enthusiasts,2023-08-10
DataTech Solutions,Display,All Ages,15 days,0.07,7172.02,2.51,Nueva York,Spanish,207,1174,2,Health & Wellness,2023-08-23
Alpha Innovations,Social Media,Men 18-24,45 days,0.04,16367.59,4.16,Las Vegas,Spanish,284,15989,7,Fashionistas,2023-08-18
NexGen Systems,Display,Men 18-24,45 days,0.07,19557.6,3.76,Boston,French,1625,15250,3,Fashionistas,2023-08-06
Innovate Industries,Search,Women 25-34,45 days,0.05,15273.63,5.14,Seattle,Mandarin,1893,14909,9,Health & Wellness,2023-08-21
DataTech Solutions,Search,Women 25-34,60 days,0.06,18618.87,6.18,Chicago,English,1141,18671,7,Outdoor Adventurers,2023-08-06
DataTech Solutions,Email,Women 25-34,45 days,0.14,5957.77,4.39,Miami,Spanish,615,3550,8,Health & Wellness,2023-08-26
Innovate Industries,Social Media,Men 25-34,30 days,0.12,14738.24,4.86,San Francisco,German,1742,4621,4,Outdoor Adventurers,2023-08-16
Alpha Innovations,Social Media,Men 18-24,30 days,0.02,7722.93,7.67,Los Ángeles,German,1179,18136,9,Foodies,2023-08-16
TechCorp,Search,Women 25-34,30 days,0.05,12994.36,6.81,Las Vegas,Spanish,1901,1100,3,Outdoor Adventurers,2023-08-26
Alpha Innovations,Social Media,Men 18-24,60 days,0.14,10464.88,7.41,Seattle,English,567,6565,4,Tech Enthusiasts,2023-08-28
DataTech Solutions,Social Media,All Ages,60 days,0.08,15438.83,7.76,Boston,Spanish,151,9713,1,Outdoor Adventurers,2023-08-05
Innovate Industries,Search,Women 25-34,45 days,0.06,12820.13,7.26,Boston,French,422,1858,4,Tech Enthusiasts,2023-08-15
TechCorp,Email,Women 35-44,60 days,0.13,19306.47,5.6,Chicago,Mandarin,1000,7245,3,Outdoor Adventurers,2023-08-08
NexGen Systems,Influencer,Men 18-24,45 days,0.15,13959.37,5.22,Washington D.C.,English,1521,6216,5,Foodies,2023-08-25
