Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Social Media,Women 25-34,15 days,0.1,8796.44,3.63,Las Vegas,English,1361,2810,7,Fashionistas,2023-09-07
Innovate Industries,Display,Men 25-34,60 days,0.06,5130.8,7.32,Nueva Orleans,Spanish,1510,12677,3,Health & Wellness,2023-09-11
NexGen Systems,Display,Men 25-34,60 days,0.05,17605.7,4.1,Washington D.C.,English,1900,2103,10,Outdoor Adventurers,2023-09-23
TechCorp,Influencer,Women 25-34,15 days,0.13,17607.89,5.68,Nueva Orleans,English,1643,5669,9,Tech Enthusiasts,2023-09-08
Alpha Innovations,Display,Women 35-44,15 days,0.1,9180.92,3.59,San Francisco,English,704,1915,6,Health & Wellness,2023-09-25
TechCorp,Search,Women 25-34,15 days,0.03,18135.88,7.05,San Francisco,French,792,15022,10,Fashionistas,2023-09-24
TechCorp,Social Media,Men 25-34,60 days,0.05,15392.47,4.83,San Francisco,Mandarin,1795,6670,7,Outdoor Adventurers,2023-09-18
Innovate Industries,Influencer,Women 35-44,60 days,0.05,15767.67,5.23,Nueva York,German,955,11668,4,Health & Wellness,2023-09-18
TechCorp,Influencer,Women 35-44,45 days,0.09,16741.85,4.86,Miami,Spanish,1394,1602,8,Foodies,2023-09-20
Alpha Innovations,Social Media,All Ages,45 days,0.03,11768.43,5.12,Chicago,Mandarin,621,2072,7,Health & Wellness,2023-09-13
TechCorp,Search,All Ages,45 days,0.06,15681.74,7.71,Miami,German,1435,5204,3,Tech Enthusiasts,2023-09-01
TechCorp,Display,Men 25-34,30 days,0.14,9293.71,5.03,Seattle,German,619,18425,4,Fashionistas,2023-09-05
DataTech Solutions,Influencer,Women 35-44,30 days,0.08,5397.37,3.44,Chicago,Mandarin,1277,19394,6,Foodies,2023-09-13
DataTech Solutions,Search,All Ages,30 days,0.05,17578.05,7.92,Washington D.C.,Spanish,334,16059,6,Fashionistas,2023-09-09
Alpha Innovations,Display,Men 18-24,60 days,0.08,12494.49,3.37,Las Vegas,French,1537,10128,8,Tech Enthusiasts,2023-09-24
TechCorp,Display,Men 25-34,15 days,0.02,9827.5,7.44,Washington D.C.,English,684,8844,3,Fashionistas,2023-09-16
NexGen Systems,Search,Women 35-44,15 days,0.04,11271.66,2.04,San Francisco,French,1868,2315,7,Health & Wellness,2023-09-19
Innovate Industries,Search,Women 35-44,30 days,0.05,13720.41,6.17,Boston,French,161,15399,8,Foodies,2023-09-07
TechCorp,Email,Men 25-34,45 days,0.12,15119.06,2.17,Boston,English,513,9137,4,Tech Enthusiasts,2023-09-12
DataTech Solutions,Social Media,Men 25-34,45 days,0.04,11999.84,2.74,Seattle,Spanish,1957,7223,1,Health & Wellness,2023-09-15
Alpha Innovations,Display,Women 35-44,15 days,0.06,15343.58,4.42,Seattle,French,823,10034,7,Fashionistas,2023-09-09
NexGen Systems,Search,Men 18-24,30 days,0.11,10534.37,5.37,Nueva York,Spanish,1774,19644,2,Foodies,2023-09-14
DataTech Solutions,Influencer,Men 25-34,45 days,0.1,6483.89,3.09,Los Ángeles,Mandarin,1670,10262,10,Tech Enthusiasts,2023-09-10
TechCorp,Email,Women 35-44,60 days,0.07,13219.93,2.18,Las Vegas,German,1591,9802,6,Outdoor Adventurers,2023-09-15
TechCorp,Influencer,Men 18-24,15 days,0.04,11150.23,2.58,Boston,Spanish,579,2638,3,Foodies,2023-09-05
TechCorp,Email,All Ages,30 days,0.11,7783.19,3.74,Miami,Mandarin,1182,4637,4,Fashionistas,2023-09-11
DataTech Solutions,Email,Men 25-34,60 days,0.07,19914.56,4.87,Boston,Spanish,1440,13575,6,Outdoor Adventurers,2023-09-12
NexGen Systems,Search,All Ages,15 days,0.02,15492.48,7.06,Washington D.C.,German,318,10769,9,Fashionistas,2023-09-25
DataTech Solutions,Email,Women 35-44,45 days,0.12,13034.92,5.36,Seattle,Spanish,1346,15784,2,Outdoor Adventurers,2023-09-27
Innovate Industries,Search,Women 25-34,60 days,0.03,17889.66,6.46,Miami,German,641,18253,4,Tech Enthusiasts,2023-09-01
DataTech Solutions,Social Media,All Ages,45 days,0.02,9483.6,5.08,Nueva Orleans,French,140,8678,1,Foodies,2023-09-11
NexGen Systems,Display,Women 35-44,30 days,0.09,18124.82,4.69,Los Ángeles,Mandarin,322,14338,9,Outdoor Adventurers,2023-09-05
NexGen Systems,Search,Women 35-44,30 days,0.04,8162.1,4.6,Nueva York,Spanish,1032,19152,8,Foodies,2023-09-28
NexGen Systems,Email,Women 35-44,60 days,0.07,9609.3,7.02,Las Vegas,French,1968,15992,6,Outdoor Adventurers,2023-09-25
TechCorp,Social Media,All Ages,45 days,0.14,10481.51,6.78,Nueva Orleans,Mandarin,547,14029,8,Foodies,2023-09-09
TechCorp,Search,Women 25-34,45 days,0.12,13009.22,5.79,Chicago,German,125,12853,1,Outdoor Adventurers,2023-09-19
TechCorp,Search,Women 25-34,60 days,0.09,7394.19,4.18,Seattle,Spanish,1962,15083,10,Foodies,2023-09-25
Alpha Innovations,Social Media,Women 35-44,60 days,0.05,13430.56,2.23,Los Ángeles,Spanish,1544,7142,8,Health & Wellness,2023-09-07
Alpha Innovations,Influencer,Men 25-34,15 days,0.11,7285.13,2.26,San Francisco,Spanish,1649,11357,3,Foodies,2023-09-10
Innovate Industries,Email,Women 25-34,30 days,0.14,5894.56,3.8,Seattle,Spanish,1737,9996,9,Outdoor Adventurers,2023-09-29
TechCorp,Social Media,Women 35-44,60 days,0.07,18262.84,6.54,Boston,French,253,5394,10,Tech Enthusiasts,2023-09-08
TechCorp,Display,Women 25-34,45 days,0.11,11810.46,3.7,Las Vegas,German,1518,17173,10,Tech Enthusiasts,2023-09-16
NexGen Systems,Display,Women 25-34,30 days,0.11,5948.08,5.83,Washington D.C.,German,1312,8372,4,Fashionistas,2023-09-08
TechCorp,Display,Men 18-24,30 days,0.13,9345.12,2.18,San Francisco,Spanish,1899,6412,2,Health & Wellness,2023-09-05
Alpha Innovations,Influencer,Women 35-44,15 days,0.1,11132.6,5.04,Miami,Spanish,1410,16235,8,Outdoor Adventurers,2023-09-12
Alpha Innovations,Email,Men 25-34,45 days,0.05,14627.54,7.28,Miami,German,1211,13021,3,Health & Wellness,2023-09-22
NexGen Systems,Email,Women 25-34,45 days,0.01,13276.87,6.96,Las Vegas,Spanish,1332,6988,5,Outdoor Adventurers,2023-09-08
TechCorp,Influencer,All Ages,30 days,0.07,10003.69,2.96,Nueva York,Spanish,1545,8422,4,Health & Wellness,2023-09-01
Innovate Industries,Search,Men 25-34,15 days,0.06,9443.37,3.96,Nueva York,English,304,4682,1,Health & Wellness,2023-09-08
TechCorp,Search,Men 18-24,30 days,0.06,7258.96,5.05,Las Vegas,Spanish,202,14662,9,Foodies,2023-09-02
Alpha Innovations,Display,Men 25-34,45 days,0.13,6668.5,6.07,Boston,German,1272,17438,1,Fashionistas,2023-09-12
TechCorp,Search,Women 35-44,45 days,0.15,13544.36,2.45,Miami,Spanish,1199,14672,2,Health & Wellness,2023-09-10
TechCorp,Influencer,Men 25-34,15 days,0.03,18529.0,4.6,Miami,French,1691,4568,3,Tech Enthusiasts,2023-09-26
Innovate Industries,Display,Men 18-24,60 days,0.11,15383.87,6.93,Miami,French,110,1318,2,Outdoor Adventurers,2023-09-16
Innovate Industries,Social Media,Women 25-34,30 days,0.04,18880.66,2.28,Nueva York,German,141,18218,3,Fashionistas,2023-09-18
TechCorp,Display,Women 35-44,45 days,0.01,18997.88,5.53,Las Vegas,German,1518,18773,9,Tech Enthusiasts,2023-09-05
NexGen Systems,Social Media,Women 25-34,60 days,0.09,10311.6,6.34,Nueva Orleans,French,801,12447,6,Foodies,2023-09-04
NexGen Systems,Search,Men 25-34,15 days,0.13,10628.54,3.04,Nueva York,English,1966,12522,7,Foodies,2023-09-14
Alpha Innovations,Influencer,Women 35-44,60 days,0.11,8226.03,2.18,Seattle,German,1588,2291,1,Tech Enthusiasts,2023-09-22
Innovate Industries,Email,Women 35-44,30 days,0.14,5176.57,2.76,Los Ángeles,French,909,13086,7,Foodies,2023-09-11
NexGen Systems,Display,All Ages,60 days,0.04,17054.46,5.34,Chicago,German,1351,4354,6,Foodies,2023-09-26
TechCorp,Email,All Ages,45 days,0.13,15317.33,4.32,Chicago,Spanish,257,6688,7,Foodies,2023-09-26
DataTech Solutions,Email,All Ages,45 days,0.05,13132.95,3.39,Washington D.C.,English,153,2060,2,Fashionistas,2023-09-21
DataTech Solutions,Social Media,Men 25-34,15 days,0.15,13854.42,7.46,Los Ángeles,Mandarin,525,14525,6,Foodies,2023-09-21
Alpha Innovations,Social Media,Men 18-24,45 days,0.14,19430.22,2.57,Miami,Mandarin,701,9690,8,Foodies,2023-09-16
NexGen Systems,Social Media,All Ages,30 days,0.11,18895.8,4.22,Nueva Orleans,English,548,9743,9,Foodies,2023-09-10
Alpha Innovations,Email,Women 25-34,45 days,0.06,5819.88,4.35,Chicago,German,1101,17492,5,Outdoor Adventurers,2023-09-17
TechCorp,Display,Men 25-34,15 days,0.07,15143.64,4.55,Seattle,French,1127,13016,10,Health & Wellness,2023-09-21
NexGen Systems,Email,All Ages,60 days,0.07,11131.91,2.2,Nueva Orleans,German,148,1623,2,Tech Enthusiasts,2023-09-27
DataTech Solutions,Influencer,Men 25-34,45 days,0.09,13870.63,4.31,San Francisco,Spanish,586,1446,7,Health & Wellness,2023-09-28
Innovate Industries,Influencer,Men 18-24,45 days,0.02,17076.62,7.26,Nueva Orleans,Mandarin,395,10702,8,Outdoor Adventurers,2023-09-16
DataTech Solutions,Email,Men 25-34,15 days,0.13,17883.9,3.19,San Francisco,English,558,16358,1,Fashionistas,2023-09-23
NexGen Systems,Social Media,All Ages,60 days,0.1,6678.5,7.53,Nueva York,German,549,12686,5,Foodies,2023-09-05
NexGen Systems,Influencer,Men 18-24,45 days,0.02,18291.8,5.12,Chicago,German,144,13331,7,Health & Wellness,2023-09-25
TechCorp,Display,Women 25-34,30 days,0.03,19385.23,7.81,Miami,English,1543,6468,1,Tech Enthusiasts,2023-09-20
Innovate Industries,Influencer,Women 25-34,45 days,0.02,9161.23,7.92,Los Ángeles,English,1810,13258,8,Foodies,2023-09-05
TechCorp,Email,Women 25-34,60 days,0.02,16933.96,6.78,Washington D.C.,English,1823,2673,7,Tech Enthusiasts,2023-09-12
Innovate Industries,Display,Men 18-24,15 days,0.13,19477.02,7.58,Boston,French,541,18082,10,Outdoor Adventurers,2023-09-24
Innovate Industries,Display,Men 18-24,15 days,0.1,18620.58,7.98,Nueva Orleans,Mandarin,1497,9862,2,Health & Wellness,2023-09-28
Alpha Innovations,Search,Men 25-34,60 days,0.14,8451.23,2.01,Nueva Orleans,English,1937,14036,7,Health & Wellness,2023-09-12
TechCorp,Influencer,Women 25-34,30 days,0.14,11933.04,6.64,Miami,Mandarin,915,12816,9,Health & Wellness,2023-09-02
Innovate Industries,Influencer,Men 18-24,60 days,0.09,10651.34,6.62,Los Ángeles,Spanish,453,16623,5,Tech Enthusiasts,2023-09-25
TechCorp,Search,Men 25-34,45 days,0.04,5751.02,2.15,Las Vegas,Mandarin,1321,19166,3,Tech Enthusiasts,2023-09-21
Alpha Innovations,Social Media,Women 25-34,45 days,0.03,15245.79,4.24,Nueva York,Spanish,1169,8709,8,Tech Enthusiasts,2023-09-28
