Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Email,Women 35-44,30 days,0.11,17194.15,3.06,Seattle,German,1172,5444,1,Outdoor Adventurers,2023-12-10
Innovate Industries,Display,Men 25-34,15 days,0.08,15342.12,5.54,Washington D.C.,Mandarin,845,13758,9,Fashionistas,2023-12-15
NexGen Systems,Display,Men 18-24,15 days,0.02,19526.52,5.33,Las Vegas,Spanish,1664,18366,1,Outdoor Adventurers,2023-12-03
DataTech Solutions,Display,Men 18-24,45 days,0.12,19040.54,7.96,Nueva York,English,716,12019,8,Fashionistas,2023-12-16
TechCorp,Search,Men 25-34,60 days,0.03,14370.72,6.09,Nueva York,French,264,2133,2,Tech Enthusiasts,2023-12-04
TechCorp,Influencer,Men 25-34,30 days,0.07,18767.39,4.46,Boston,Spanish,901,18484,1,Tech Enthusiasts,2023-12-05
DataTech Solutions,Display,All Ages,30 days,0.14,7805.77,6.78,Miami,Spanish,770,4750,5,Fashionistas,2023-12-11
DataTech Solutions,Display,Women 25-34,45 days,0.04,6183.58,3.36,Nueva Orleans,English,532,11165,2,Foodies,2023-12-03
Alpha Innovations,Display,Men 25-34,30 days,0.02,6570.59,5.25,Nueva Orleans,Spanish,1279,13030,1,Health & Wellness,2023-12-28
NexGen Systems,Search,Men 25-34,30 days,0.12,7141.63,2.31,Chicago,French,644,9207,8,Outdoor Adventurers,2023-12-08
TechCorp,Display,Men 18-24,45 days,0.09,19132.8,5.08,Nueva Orleans,Mandarin,1824,17596,7,Health & Wellness,2023-12-05
NexGen Systems,Search,Men 25-34,45 days,0.11,16796.74,6.44,Seattle,Spanish,1813,4891,10,Tech Enthusiasts,2023-12-14
NexGen Systems,Email,Women 35-44,15 days,0.15,16612.11,5.8,Nueva Orleans,English,1020,19779,4,Foodies,2023-12-19
