Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Influencer,Men 18-24,60 days,0.08,6047.82,4.85,Nueva York,Spanish,888,12535,5,Outdoor Adventurers,2022-02-02
NexGen Systems,Display,Women 35-44,45 days,0.01,13847.58,3.15,Las Vegas,Spanish,1257,14081,6,Foodies,2022-02-13
DataTech Solutions,Social Media,Women 35-44,30 days,0.03,14937.64,6.93,Nueva York,German,1950,16947,7,Outdoor Adventurers,2022-02-12
TechCorp,Influencer,Women 25-34,15 days,0.03,12423.32,2.74,San Francisco,Spanish,979,4384,7,Health & Wellness,2022-02-20
Alpha Innovations,Social Media,All Ages,30 days,0.09,18280.98,7.64,Chicago,Spanish,655,6445,9,Foodies,2022-02-09
DataTech Solutions,Display,All Ages,45 days,0.05,17918.82,4.75,Nueva Orleans,Spanish,375,6129,2,Foodies,2022-02-13
Alpha Innovations,Email,Women 35-44,30 days,0.05,18158.83,3.36,Nueva York,English,1990,3531,1,Foodies,2022-02-19
TechCorp,Social Media,All Ages,60 days,0.06,6597.83,7.73,Las Vegas,French,1884,14222,8,Fashionistas,2022-02-10
Alpha Innovations,Social Media,Women 35-44,30 days,0.06,12753.42,6.46,Nueva Orleans,French,1460,8960,9,Foodies,2022-02-08
DataTech Solutions,Influencer,Women 35-44,45 days,0.02,17838.03,2.93,Boston,English,1343,6156,3,Outdoor Adventurers,2022-02-14
Innovate Industries,Display,Men 25-34,45 days,0.14,18797.8,5.7,Seattle,French,848,11993,7,Tech Enthusiasts,2022-02-27
TechCorp,Display,Men 18-24,45 days,0.14,13696.19,2.42,Washington D.C.,German,1110,3938,1,Fashionistas,2022-02-22
Innovate Industries,Display,Women 25-34,30 days,0.09,11899.97,5.33,Seattle,Spanish,168,1632,2,Foodies,2022-02-14
Innovate Industries,Social Media,Men 18-24,30 days,0.04,7812.04,4.44,Miami,Spanish,610,4474,3,Health & Wellness,2022-02-01
TechCorp,Influencer,Men 18-24,30 days,0.01,19400.86,2.28,Los Ángeles,English,1171,7751,5,Health & Wellness,2022-02-13
