Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Email,Women 35-44,45 days,0.08,16654.02,3.59,Chicago,Mandarin,1271,15058,10,Outdoor Adventurers,2022-12-06
Innovate Industries,Social Media,Men 18-24,15 days,0.08,10087.36,5.58,Nueva Orleans,English,1109,5480,3,Fashionistas,2022-12-01
DataTech Solutions,Social Media,Women 25-34,60 days,0.05,16804.34,4.53,Seattle,Spanish,349,14018,7,Foodies,2022-12-15
NexGen Systems,Email,Women 35-44,60 days,0.03,6088.18,2.27,Seattle,Spanish,359,4602,6,Foodies,2022-12-25
Innovate Industries,Influencer,All Ages,60 days,0.05,10782.5,7.8,Washington D.C.,French,1248,7080,2,Outdoor Adventurers,2022-12-22
TechCorp,Social Media,All Ages,15 days,0.04,14315.56,5.7,Washington D.C.,Mandarin,867,10141,4,Health & Wellness,2022-12-27
NexGen Systems,Search,Men 25-34,60 days,0.1,12858.75,6.54,Chicago,English,214,18501,6,Fashionistas,2022-12-20
DataTech Solutions,Email,Women 35-44,30 days,0.06,17681.33,6.86,Miami,English,594,7545,6,Outdoor Adventurers,2022-12-20
Innovate Industries,Display,Women 25-34,60 days,0.06,8997.25,6.97,Miami,French,1850,17117,5,Health & Wellness,2022-12-05
Innovate Industries,Social Media,All Ages,60 days,0.13,15245.0,5.17,Las Vegas,French,193,19111,2,Outdoor Adventurers,2022-12-27
Alpha Innovations,Influencer,Women 35-44,30 days,0.08,18764.95,5.19,Chicago,French,1681,6287,2,Health & Wellness,2022-12-03
Innovate Industries,Influencer,Women 25-34,30 days,0.1,15359.34,2.14,San Francisco,English,285,11367,9,Fashionistas,2022-12-28
NexGen Systems,Search,Women 35-44,60 days,0.14,19994.18,4.85,Los Ángeles,English,529,7627,5,Health & Wellness,2022-12-20
TechCorp,Influencer,Men 25-34,30 days,0.08,10464.2,4.56,Nueva York,English,930,17886,9,Foodies,2022-12-10
Innovate Industries,Display,Men 18-24,15 days,0.01,9579.75,6.28,San Francisco,Mandarin,1510,13926,3,Fashionistas,2022-12-06
Innovate Industries,Email,Men 18-24,15 days,0.03,8821.75,4.88,Los Ángeles,Mandarin,1312,6107,3,Fashionistas,2022-12-07
