Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Search,Women 35-44,30 days,0.11,19247.67,4.16,Nueva York,Mandarin,376,12913,7,Fashionistas,2023-12-07
DataTech Solutions,Display,All Ages,15 days,0.1,17036.89,5.88,Los Ángeles,English,1609,18737,3,Foodies,2023-12-26
NexGen Systems,Display,Men 18-24,15 days,0.12,16546.56,2.35,Boston,German,240,19111,2,Fashionistas,2023-12-07
Innovate Industries,Email,Women 35-44,45 days,0.11,11072.44,6.35,Nueva Orleans,Mandarin,477,8475,2,Outdoor Adventurers,2023-12-22
DataTech Solutions,Email,Men 25-34,60 days,0.09,15633.95,7.34,Miami,Spanish,1623,19045,10,Health & Wellness,2023-12-04
NexGen Systems,Social Media,Women 35-44,30 days,0.07,5490.0,7.38,San Francisco,English,1477,19682,9,Foodies,2023-12-08
NexGen Systems,Email,Men 25-34,15 days,0.08,9121.52,2.13,Miami,French,1263,10242,2,Foodies,2023-12-04
TechCorp,Social Media,Women 25-34,45 days,0.09,11221.76,2.19,Los Ángeles,English,1920,10351,3,Fashionistas,2023-12-03
TechCorp,Influencer,Women 35-44,15 days,0.15,17115.34,6.84,Chicago,French,824,6605,2,Tech Enthusiasts,2023-12-09
DataTech Solutions,Search,Men 18-24,30 days,0.05,11613.17,4.46,Washington D.C.,French,1554,8967,5,Health & Wellness,2023-12-27
NexGen Systems,Social Media,Men 25-34,15 days,0.05,15291.24,4.62,Seattle,Spanish,127,4969,7,Foodies,2023-12-04
NexGen Systems,Influencer,Women 25-34,30 days,0.03,11390.27,5.18,Nueva Orleans,French,1332,8695,3,Fashionistas,2023-12-23
NexGen Systems,Email,Men 18-24,60 days,0.02,14398.95,6.91,Los Ángeles,Mandarin,1612,13226,2,Tech Enthusiasts,2023-12-15
TechCorp,Display,All Ages,60 days,0.1,18086.91,5.89,Las Vegas,Spanish,1409,16717,7,Foodies,2023-12-26
TechCorp,Search,All Ages,30 days,0.01,6066.92,2.43,Boston,Spanish,1156,18749,5,Fashionistas,2023-12-27
TechCorp,Social Media,Men 18-24,60 days,0.03,19286.8,4.82,Boston,English,415,16246,5,Tech Enthusiasts,2023-12-07
DataTech Solutions,Email,Women 35-44,15 days,0.01,14397.99,2.51,Miami,Spanish,1798,16875,1,Foodies,2023-12-24
Alpha Innovations,Email,Men 18-24,60 days,0.03,14764.45,4.21,Nueva York,Mandarin,344,10327,5,Foodies,2023-12-29
