Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Display,Men 25-34,45 days,0.15,7366.0,3.23,San Francisco,German,644,11359,7,Health & Wellness,2023-10-23
Innovate Industries,Social Media,Men 25-34,45 days,0.01,19931.14,5.58,Los Ángeles,French,1169,13683,2,Foodies,2023-10-02
DataTech Solutions,Social Media,Women 25-34,60 days,0.11,15359.44,7.73,Boston,German,1115,11028,3,Fashionistas,2023-10-26
TechCorp,Display,Women 25-34,30 days,0.04,14620.08,4.64,Nueva York,French,1106,14002,10,Health & Wellness,2023-10-15
NexGen Systems,Social Media,Women 25-34,30 days,0.02,8512.96,6.99,Las Vegas,Spanish,919,14904,1,Health & Wellness,2023-10-22
Alpha Innovations,Search,Men 25-34,60 days,0.12,5532.48,3.0,Seattle,Spanish,1269,3012,8,Tech Enthusiasts,2023-10-06
DataTech Solutions,Social Media,Men 18-24,60 days,0.07,11748.81,5.06,Las Vegas,Mandarin,408,16663,6,Outdoor Adventurers,2023-10-20
TechCorp,Display,Women 25-34,45 days,0.12,13082.29,7.99,San Francisco,Mandarin,1313,4527,9,Tech Enthusiasts,2023-10-18
NexGen Systems,Influencer,Women 25-34,45 days,0.11,10385.55,4.27,Las Vegas,Spanish,605,2392,9,Fashionistas,2023-10-25
NexGen Systems,Email,Men 25-34,15 days,0.03,6570.82,4.54,Seattle,German,1716,10400,8,Foodies,2023-10-16
Alpha Innovations,Search,Women 25-34,60 days,0.06,5875.19,2.41,Nueva York,German,1333,3998,4,Outdoor Adventurers,2023-10-18
TechCorp,Email,Women 35-44,30 days,0.1,5095.34,3.34,Chicago,German,1840,17620,7,Foodies,2023-10-19
DataTech Solutions,Influencer,All Ages,30 days,0.15,8627.71,7.16,Miami,English,1653,19981,8,Outdoor Adventurers,2023-10-14
Alpha Innovations,Email,All Ages,45 days,0.02,15685.41,5.37,Las Vegas,French,924,1338,8,Outdoor Adventurers,2023-10-13
TechCorp,Social Media,Men 18-24,60 days,0.02,19197.11,5.7,Chicago,Mandarin,1619,14154,10,Health & Wellness,2023-10-15
DataTech Solutions,Social Media,Women 35-44,30 days,0.03,17333.52,2.74,Miami,Spanish,1518,4569,1,Health & Wellness,2023-10-26
NexGen Systems,Social Media,All Ages,15 days,0.1,15459.26,7.75,Los Ángeles,Mandarin,292,9642,8,Health & Wellness,2023-10-08
Innovate Industries,Social Media,Men 18-24,60 days,0.13,19752.22,5.0,Seattle,English,616,14584,3,Health & Wellness,2023-10-17
Innovate Industries,Display,Men 25-34,60 days,0.03,5181.18,4.92,Los Ángeles,English,1940,7416,10,Foodies,2023-10-05
TechCorp,Display,All Ages,60 days,0.03,19666.06,7.63,Washington D.C.,German,333,17481,9,Health & Wellness,2023-10-30
Innovate Industries,Influencer,Men 18-24,60 days,0.08,12983.33,6.29,Nueva Orleans,Mandarin,475,17019,2,Health & Wellness,2023-10-04
Innovate Industries,Social Media,Women 25-34,30 days,0.14,6584.58,4.1,Boston,Spanish,307,12693,7,Outdoor Adventurers,2023-10-16
DataTech Solutions,Display,Women 25-34,45 days,0.1,14792.25,2.33,Las Vegas,French,969,19416,10,Tech Enthusiasts,2023-10-26
Innovate Industries,Search,Women 35-44,15 days,0.1,12249.67,4.65,Miami,French,574,13889,4,Outdoor Adventurers,2023-10-21
Alpha Innovations,Social Media,Women 25-34,30 days,0.08,16917.54,6.56,Las Vegas,English,1983,1875,5,Health & Wellness,2023-10-30
NexGen Systems,Display,Women 35-44,15 days,0.11,16907.44,7.14,Seattle,French,619,3193,9,Health & Wellness,2023-10-06
NexGen Systems,Email,Men 18-24,45 days,0.14,5668.78,3.51,Los Ángeles,English,404,4111,9,Foodies,2023-10-15
TechCorp,Social Media,Women 25-34,60 days,0.1,16594.08,5.54,Miami,German,141,12802,3,Outdoor Adventurers,2023-10-24
Innovate Industries,Display,Women 25-34,30 days,0.08,19233.17,7.03,San Francisco,German,806,16332,3,Foodies,2023-10-28
Alpha Innovations,Search,Women 35-44,45 days,0.08,18209.68,2.36,Washington D.C.,German,610,17620,8,Tech Enthusiasts,2023-10-17
TechCorp,Search,Women 25-34,15 days,0.04,14521.68,5.47,Nueva York,German,1945,19043,1,Outdoor Adventurers,2023-10-10
TechCorp,Display,Women 35-44,45 days,0.03,13571.11,4.13,Washington D.C.,Spanish,203,17801,8,Outdoor Adventurers,2023-10-11
NexGen Systems,Display,Women 35-44,45 days,0.13,5499.77,5.4,Chicago,Spanish,1487,19490,9,Foodies,2023-10-11
Alpha Innovations,Display,Men 18-24,30 days,0.14,15404.05,3.02,Chicago,English,818,7131,1,Outdoor Adventurers,2023-10-05
DataTech Solutions,Display,Women 35-44,30 days,0.14,9009.92,3.82,Nueva York,Mandarin,1651,3344,4,Tech Enthusiasts,2023-10-04
NexGen Systems,Search,Women 35-44,30 days,0.14,5695.95,3.26,Washington D.C.,Spanish,1823,1830,10,Fashionistas,2023-10-26
DataTech Solutions,Display,Men 25-34,45 days,0.06,10923.05,5.37,Seattle,French,360,11933,5,Health & Wellness,2023-10-22
NexGen Systems,Influencer,Women 35-44,30 days,0.11,16231.01,2.79,Chicago,English,279,13046,8,Outdoor Adventurers,2023-10-30
DataTech Solutions,Email,Women 25-34,45 days,0.11,9049.23,4.76,Las Vegas,German,1759,3576,9,Health & Wellness,2023-10-08
TechCorp,Search,Men 18-24,15 days,0.14,15704.73,4.08,Los Ángeles,English,1546,17932,8,Health & Wellness,2023-10-14
DataTech Solutions,Email,All Ages,60 days,0.11,16880.82,6.54,Nueva Orleans,German,1094,16558,1,Fashionistas,2023-10-27
DataTech Solutions,Influencer,All Ages,30 days,0.05,14993.26,3.1,Los Ángeles,Spanish,951,7228,6,Tech Enthusiasts,2023-10-01
NexGen Systems,Influencer,Women 35-44,60 days,0.02,11556.47,7.47,Washington D.C.,German,1090,6322,5,Health & Wellness,2023-10-19
TechCorp,Search,Women 25-34,15 days,0.02,18169.29,5.3,Miami,English,1303,12521,2,Fashionistas,2023-10-10
Alpha Innovations,Influencer,Men 25-34,60 days,0.14,6260.45,6.86,Seattle,Mandarin,1084,7473,7,Tech Enthusiasts,2023-10-30
Innovate Industries,Display,Women 35-44,15 days,0.07,14938.81,5.7,Boston,French,1149,19452,1,Health & Wellness,2023-10-15
NexGen Systems,Search,Women 35-44,60 days,0.04,11676.32,5.01,Washington D.C.,Mandarin,778,17268,5,Tech Enthusiasts,2023-10-21
TechCorp,Social Media,Women 35-44,60 days,0.02,15177.02,5.94,Las Vegas,German,1040,6443,5,Health & Wellness,2023-10-30
TechCorp,Search,Women 35-44,45 days,0.09,17087.37,2.47,Seattle,French,205,10963,7,Outdoor Adventurers,2023-10-28
DataTech Solutions,Display,Women 35-44,15 days,0.12,10978.92,7.42,Miami,Spanish,1426,1846,4,Fashionistas,2023-10-27
Innovate Industries,Social Media,Women 25-34,45 days,0.03,15918.19,2.04,Nueva Orleans,Mandarin,284,6457,2,Tech Enthusiasts,2023-10-09
DataTech Solutions,Influencer,Women 25-34,45 days,0.09,18873.5,6.8,Washington D.C.,Spanish,878,5114,5,Foodies,2023-10-29
DataTech Solutions,Display,Men 25-34,30 days,0.15,16650.21,2.87,Boston,Mandarin,356,11904,1,Health & Wellness,2023-10-17
NexGen Systems,Influencer,All Ages,15 days,0.05,7251.06,6.01,Seattle,Spanish,540,11503,4,Foodies,2023-10-19
NexGen Systems,Social Media,Men 25-34,45 days,0.01,12159.19,4.43,Los Ángeles,German,1891,5102,6,Outdoor Adventurers,2023-10-12
NexGen Systems,Display,Men 25-34,15 days,0.09,5994.03,6.34,Nueva Orleans,Spanish,1071,16203,4,Fashionistas,2023-10-15
Innovate Industries,Social Media,All Ages,30 days,0.08,8149.06,4.75,Las Vegas,German,1017,15919,8,Fashionistas,2023-10-06
Innovate Industries,Social Media,All Ages,60 days,0.08,6474.59,6.11,Boston,French,112,14241,9,Tech Enthusiasts,2023-10-22
DataTech Solutions,Social Media,All Ages,30 days,0.07,7946.99,7.07,San Francisco,Spanish,1542,16387,10,Outdoor Adventurers,2023-10-29
DataTech Solutions,Search,All Ages,15 days,0.08,11178.95,7.87,Seattle,French,825,13379,10,Fashionistas,2023-10-26
Alpha Innovations,Email,Women 25-34,45 days,0.07,8533.62,4.12,San Francisco,English,346,5583,6,Health & Wellness,2023-10-11
NexGen Systems,Display,Women 35-44,30 days,0.06,15543.6,5.08,Seattle,Spanish,241,13415,4,Fashionistas,2023-10-08
TechCorp,Search,Women 25-34,15 days,0.06,19666.85,3.76,Chicago,German,1345,9344,1,Fashionistas,2023-10-24
TechCorp,Display,Women 25-34,45 days,0.14,10800.87,5.97,Miami,English,1929,3195,9,Tech Enthusiasts,2023-10-20
DataTech Solutions,Influencer,Women 25-34,60 days,0.05,12440.83,5.04,Los Ángeles,Mandarin,1615,19901,7,Fashionistas,2023-10-21
Innovate Industries,Display,Men 25-34,45 days,0.06,18846.44,4.24,Washington D.C.,Spanish,1898,14349,3,Health & Wellness,2023-10-01
Innovate Industries,Influencer,All Ages,30 days,0.06,18516.89,4.94,Nueva Orleans,Spanish,829,11189,2,Tech Enthusiasts,2023-10-01
Innovate Industries,Influencer,Men 18-24,15 days,0.04,14903.53,7.15,San Francisco,German,1609,12639,8,Fashionistas,2023-10-02
Alpha Innovations,Display,Women 35-44,15 days,0.07,19532.06,5.56,San Francisco,Spanish,1794,13854,5,Outdoor Adventurers,2023-10-30
Innovate Industries,Search,Women 35-44,30 days,0.06,5775.77,3.92,Nueva York,Mandarin,1074,11389,5,Health & Wellness,2023-10-07
DataTech Solutions,Search,Men 25-34,45 days,0.13,18243.55,5.17,Las Vegas,Mandarin,1160,6838,7,Health & Wellness,2023-10-06
DataTech Solutions,Influencer,Women 25-34,30 days,0.02,7708.67,7.14,Nueva York,Spanish,1449,13135,4,Foodies,2023-10-24
Innovate Industries,Influencer,Women 25-34,45 days,0.13,18845.57,2.41,Nueva Orleans,English,1258,10867,8,Health & Wellness,2023-10-09
NexGen Systems,Search,Men 18-24,30 days,0.11,9798.37,6.01,Nueva York,German,1262,17451,5,Outdoor Adventurers,2023-10-26
TechCorp,Email,Women 35-44,45 days,0.01,5277.43,2.51,Nueva York,Mandarin,377,13419,8,Outdoor Adventurers,2023-10-27
Alpha Innovations,Email,Women 25-34,15 days,0.12,10959.95,2.33,Los Ángeles,German,795,3286,3,Tech Enthusiasts,2023-10-19
Innovate Industries,Influencer,Women 35-44,30 days,0.03,14635.51,4.78,Boston,Spanish,984,2484,6,Health & Wellness,2023-10-11
Innovate Industries,Influencer,All Ages,15 days,0.03,9326.76,3.58,Nueva York,Mandarin,862,6450,2,Outdoor Adventurers,2023-10-18
TechCorp,Search,Men 25-34,30 days,0.13,8547.4,2.08,Los Ángeles,Spanish,1790,14533,1,Tech Enthusiasts,2023-10-26
NexGen Systems,Email,Women 25-34,15 days,0.04,15831.63,6.11,Miami,French,1723,18271,8,Health & Wellness,2023-10-29
TechCorp,Email,Women 25-34,45 days,0.05,7062.5,6.68,Miami,French,1538,15952,10,Fashionistas,2023-10-06
TechCorp,Display,Women 35-44,60 days,0.03,9480.96,4.77,Nueva Orleans,German,1843,8382,8,Outdoor Adventurers,2023-10-21
Innovate Industries,Search,All Ages,30 days,0.06,18011.57,6.64,Los Ángeles,Spanish,713,19385,5,Foodies,2023-10-10
Alpha Innovations,Influencer,Women 35-44,30 days,0.14,14617.44,4.88,Washington D.C.,Spanish,244,12786,3,Tech Enthusiasts,2023-10-04
Innovate Industries,Influencer,Women 35-44,30 days,0.11,10735.83,3.83,Nueva Orleans,English,1087,15719,5,Health & Wellness,2023-10-02
Innovate Industries,Search,Women 25-34,60 days,0.07,12449.29,7.45,Washington D.C.,German,1317,6728,8,Outdoor Adventurers,2023-10-05
TechCorp,Email,Men 18-24,15 days,0.14,7516.5,3.36,Chicago,English,1767,9583,10,Foodies,2023-10-09
TechCorp,Social Media,Men 18-24,30 days,0.03,10209.96,5.96,Las Vegas,English,1022,7080,7,Tech Enthusiasts,2023-10-07
NexGen Systems,Social Media,Women 25-34,60 days,0.13,19325.02,3.51,Nueva York,Spanish,1262,16743,2,Foodies,2023-10-17
TechCorp,Search,Women 35-44,45 days,0.1,19776.45,5.1,Boston,Mandarin,505,8215,2,Outdoor Adventurers,2023-10-20
