Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Influencer,Women 35-44,15 days,0.02,11887.79,7.0,Boston,English,1905,17431,6,Fashionistas,2022-12-01
NexGen Systems,Influencer,All Ages,15 days,0.02,13828.39,6.5,Las Vegas,Spanish,110,17426,1,Fashionistas,2022-12-16
DataTech Solutions,Display,Men 25-34,15 days,0.01,7278.04,5.81,Chicago,English,1226,15146,9,Tech Enthusiasts,2022-12-27
TechCorp,Display,Women 35-44,60 days,0.03,12550.34,3.88,Chicago,English,335,15095,6,Health & Wellness,2022-12-09
DataTech Solutions,Email,All Ages,60 days,0.07,15601.84,2.56,Nueva York,English,1543,4474,9,Health & Wellness,2022-12-16
Innovate Industries,Influencer,Men 25-34,45 days,0.08,17582.27,4.3,Washington D.C.,French,1270,1702,6,Health & Wellness,2022-12-28
Innovate Industries,Display,Women 35-44,60 days,0.1,8965.32,3.44,Nueva York,Spanish,1547,18999,5,Health & Wellness,2022-12-01
Innovate Industries,Social Media,Women 35-44,30 days,0.05,15958.07,7.74,Washington D.C.,English,165,15670,9,Outdoor Adventurers,2022-12-25
TechCorp,Social Media,Men 25-34,45 days,0.14,6001.68,5.48,Las Vegas,French,819,14234,1,Outdoor Adventurers,2022-12-27
TechCorp,Influencer,Men 18-24,15 days,0.11,14914.99,2.16,Miami,German,463,16795,9,Fashionistas,2022-12-07
Alpha Innovations,Display,Women 35-44,15 days,0.15,5529.28,2.43,Washington D.C.,Mandarin,349,8758,3,Health & Wellness,2022-12-30
Alpha Innovations,Influencer,Men 25-34,15 days,0.06,6564.95,5.14,Nueva York,Spanish,1394,2965,1,Tech Enthusiasts,2022-12-13
TechCorp,Search,Men 18-24,45 days,0.15,19267.56,7.89,Los Ángeles,Spanish,1669,6145,7,Foodies,2022-12-03
NexGen Systems,Email,Women 35-44,60 days,0.04,13231.91,4.42,Miami,Spanish,1626,19329,9,Health & Wellness,2022-12-01
NexGen Systems,Display,Women 35-44,45 days,0.06,11152.08,3.96,Boston,English,783,17372,6,Outdoor Adventurers,2022-12-25
DataTech Solutions,Display,Women 35-44,60 days,0.07,19713.11,3.49,Nueva York,English,806,12347,8,Health & Wellness,2022-12-19
Alpha Innovations,Influencer,Men 25-34,15 days,0.11,18350.81,6.58,San Francisco,Spanish,1088,8576,6,Health & Wellness,2022-12-04
DataTech Solutions,Social Media,Women 35-44,30 days,0.11,8323.66,7.19,San Francisco,French,798,15375,4,Tech Enthusiasts,2022-12-03
NexGen Systems,Email,Women 25-34,15 days,0.15,9700.59,3.67,Miami,German,769,6017,10,Tech Enthusiasts,2022-12-08
Alpha Innovations,Social Media,Men 25-34,60 days,0.01,19602.01,2.33,Boston,Mandarin,898,18660,5,Health & Wellness,2022-12-04
DataTech Solutions,Email,Men 18-24,45 days,0.06,16358.19,5.76,Miami,French,535,9682,8,Tech Enthusiasts,2022-12-09
DataTech Solutions,Email,Women 25-34,15 days,0.08,7196.59,6.41,Washington D.C.,Spanish,100,8135,2,Fashionistas,2022-12-30
TechCorp,Display,Women 35-44,15 days,0.01,15128.84,7.74,Boston,Mandarin,746,1530,1,Fashionistas,2022-12-16
Alpha Innovations,Email,Women 35-44,15 days,0.12,11720.02,3.64,Boston,Mandarin,1504,12199,8,Foodies,2022-12-10
TechCorp,Influencer,Men 18-24,30 days,0.13,7756.35,2.79,Las Vegas,French,974,3782,9,Fashionistas,2022-12-16
TechCorp,Email,Men 18-24,60 days,0.14,9372.92,2.44,Los Ángeles,English,964,11898,10,Fashionistas,2022-12-05
DataTech Solutions,Display,Women 35-44,30 days,0.1,9821.94,6.45,Nueva Orleans,Mandarin,287,11070,4,Fashionistas,2022-12-29
Alpha Innovations,Search,Women 25-34,45 days,0.11,13433.3,4.79,Seattle,English,1118,2422,3,Foodies,2022-12-14
Innovate Industries,Influencer,All Ages,15 days,0.11,12362.65,5.37,Boston,Spanish,1725,12251,1,Fashionistas,2022-12-05
