Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Display,All Ages,15 days,0.09,19376.39,2.0,Nueva York,German,1160,5531,6,Fashionistas,2022-11-18
DataTech Solutions,Email,Women 35-44,15 days,0.09,12440.95,2.01,Seattle,French,1354,3141,5,Tech Enthusiasts,2022-11-27
NexGen Systems,Search,Men 18-24,45 days,0.02,14613.14,2.41,Washington D.C.,English,1067,18382,3,Tech Enthusiasts,2022-11-23
Alpha Innovations,Search,Women 25-34,15 days,0.14,13920.48,4.25,Seattle,Mandarin,671,13150,1,Health & Wellness,2022-11-21
NexGen Systems,Social Media,Women 25-34,30 days,0.08,10229.49,2.8,Washington D.C.,Mandarin,1199,3414,7,Tech Enthusiasts,2022-11-17
NexGen Systems,Influencer,Women 35-44,60 days,0.02,8705.87,7.62,Seattle,Spanish,446,15775,2,Health & Wellness,2022-11-01
NexGen Systems,Social Media,All Ages,60 days,0.06,12032.11,5.19,Seattle,Mandarin,341,8482,8,Fashionistas,2022-11-20
NexGen Systems,Search,Men 25-34,60 days,0.04,6665.08,2.52,Las Vegas,French,1940,3724,10,Health & Wellness,2022-11-09
Innovate Industries,Email,Men 25-34,60 days,0.04,12421.09,7.72,Los Ángeles,German,173,14283,5,Fashionistas,2022-11-09
NexGen Systems,Email,Women 35-44,60 days,0.06,18837.86,6.13,Los Ángeles,Spanish,1844,4882,7,Foodies,2022-11-01
DataTech Solutions,Display,All Ages,15 days,0.09,11785.48,3.18,Chicago,Mandarin,650,7465,4,Fashionistas,2022-11-06
Alpha Innovations,Search,Women 35-44,15 days,0.14,15529.7,7.85,Washington D.C.,French,735,6079,2,Health & Wellness,2022-11-28
DataTech Solutions,Social Media,Men 25-34,30 days,0.03,11140.73,3.47,Seattle,French,444,18673,7,Health & Wellness,2022-11-18
TechCorp,Email,All Ages,45 days,0.07,14014.55,4.71,Miami,French,721,5996,9,Foodies,2022-11-18
DataTech Solutions,Email,Women 25-34,30 days,0.02,19445.89,6.22,Seattle,English,1726,17723,6,Foodies,2022-11-19
NexGen Systems,Email,Women 35-44,45 days,0.14,19217.39,5.57,Washington D.C.,German,1555,6814,1,Fashionistas,2022-11-28
DataTech Solutions,Influencer,Men 18-24,60 days,0.08,19411.37,6.18,Las Vegas,Mandarin,1730,3785,6,Fashionistas,2022-11-09
TechCorp,Influencer,All Ages,15 days,0.12,18404.21,5.55,Washington D.C.,French,133,13443,10,Outdoor Adventurers,2022-11-29
NexGen Systems,Influencer,Men 25-34,15 days,0.02,15720.43,3.38,Nueva Orleans,Mandarin,929,15813,6,Health & Wellness,2022-11-04
TechCorp,Search,Men 18-24,15 days,0.1,15129.52,5.38,Nueva York,English,1525,13470,10,Health & Wellness,2022-11-23
NexGen Systems,Influencer,Women 35-44,15 days,0.07,7328.75,5.63,Los Ángeles,English,1526,6924,1,Health & Wellness,2022-11-29
Innovate Industries,Display,All Ages,30 days,0.03,10479.28,2.96,Miami,French,1153,5272,1,Health & Wellness,2022-11-25
DataTech Solutions,Search,Men 18-24,45 days,0.14,19381.18,4.88,San Francisco,Mandarin,1466,7610,8,Foodies,2022-11-29
DataTech Solutions,Display,Men 18-24,60 days,0.05,18216.32,5.02,San Francisco,German,804,10272,8,Outdoor Adventurers,2022-11-06
DataTech Solutions,Social Media,Men 25-34,15 days,0.02,6350.34,3.84,Nueva York,Mandarin,1405,8178,5,Tech Enthusiasts,2022-11-20
NexGen Systems,Influencer,Men 18-24,30 days,0.06,7318.78,5.07,San Francisco,Mandarin,1284,4891,2,Outdoor Adventurers,2022-11-04
Alpha Innovations,Display,Men 25-34,45 days,0.14,15114.46,2.27,Boston,Spanish,1965,3852,10,Fashionistas,2022-11-06
TechCorp,Email,Men 25-34,45 days,0.05,7880.62,4.26,Las Vegas,English,1338,4771,5,Tech Enthusiasts,2022-11-03
Innovate Industries,Display,Men 25-34,15 days,0.11,11052.94,3.11,Las Vegas,German,392,10696,4,Fashionistas,2022-11-04
Innovate Industries,Search,Men 25-34,45 days,0.02,17651.65,3.25,Nueva Orleans,Spanish,1223,15702,4,Health & Wellness,2022-11-11
NexGen Systems,Social Media,Women 35-44,45 days,0.06,6239.19,6.73,Las Vegas,Spanish,1976,12335,10,Outdoor Adventurers,2022-11-19
DataTech Solutions,Search,Men 25-34,30 days,0.13,5044.86,7.83,Seattle,German,257,10054,4,Foodies,2022-11-10
NexGen Systems,Influencer,Women 35-44,60 days,0.02,17257.64,2.38,Los Ángeles,Spanish,1910,1326,5,Tech Enthusiasts,2022-11-01
Innovate Industries,Social Media,Men 25-34,45 days,0.01,10460.3,5.85,Nueva York,English,1257,14875,10,Fashionistas,2022-11-24
Alpha Innovations,Display,All Ages,45 days,0.14,12511.64,7.32,Miami,Spanish,1408,17391,1,Foodies,2022-11-22
DataTech Solutions,Social Media,Men 18-24,15 days,0.11,18558.02,5.83,Miami,English,1436,17128,3,Outdoor Adventurers,2022-11-26
TechCorp,Search,Women 35-44,30 days,0.13,12213.63,2.2,Los Ángeles,Mandarin,261,19885,2,Tech Enthusiasts,2022-11-04
Innovate Industries,Email,Men 25-34,15 days,0.13,5022.49,7.71,Miami,Spanish,1864,11917,2,Outdoor Adventurers,2022-11-05
NexGen Systems,Email,Men 25-34,45 days,0.14,18388.42,4.39,Boston,Mandarin,1710,1598,2,Outdoor Adventurers,2022-11-28
Alpha Innovations,Influencer,Women 25-34,45 days,0.07,17950.39,7.44,Washington D.C.,German,378,16923,4,Foodies,2022-11-12
TechCorp,Influencer,Men 25-34,45 days,0.08,7590.76,3.28,Seattle,English,1832,14773,2,Outdoor Adventurers,2022-11-05
TechCorp,Email,Men 18-24,30 days,0.07,8890.49,3.06,Las Vegas,Mandarin,1858,7784,10,Outdoor Adventurers,2022-11-17
DataTech Solutions,Search,Men 18-24,15 days,0.08,11935.26,7.1,Los Ángeles,French,104,5907,4,Fashionistas,2022-11-14
Alpha Innovations,Influencer,Women 35-44,45 days,0.15,15279.47,7.16,San Francisco,Mandarin,1816,3453,10,Fashionistas,2022-11-14
Alpha Innovations,Social Media,Men 18-24,60 days,0.1,17696.75,7.17,Las Vegas,English,100,15372,10,Fashionistas,2022-11-16
Innovate Industries,Influencer,Women 35-44,30 days,0.03,16544.49,6.03,Boston,German,230,2081,6,Foodies,2022-11-26
Alpha Innovations,Display,Women 35-44,45 days,0.13,12111.33,3.52,Seattle,German,1241,8489,3,Outdoor Adventurers,2022-11-24
Innovate Industries,Search,Men 25-34,60 days,0.08,6394.56,5.96,Nueva Orleans,Spanish,957,4919,10,Outdoor Adventurers,2022-11-06
TechCorp,Display,Women 35-44,30 days,0.06,17780.23,2.09,Nueva York,English,1037,7270,9,Tech Enthusiasts,2022-11-22
DataTech Solutions,Email,All Ages,60 days,0.05,8431.32,4.55,Chicago,Spanish,1510,14423,9,Fashionistas,2022-11-22
NexGen Systems,Email,Women 25-34,30 days,0.11,16831.28,5.06,Los Ángeles,French,1796,4153,9,Fashionistas,2022-11-06
TechCorp,Search,Women 35-44,60 days,0.05,5321.05,4.53,Nueva York,French,1785,9015,10,Outdoor Adventurers,2022-11-04
Alpha Innovations,Search,Women 35-44,45 days,0.12,13211.68,6.95,Boston,French,214,7410,7,Tech Enthusiasts,2022-11-16
Alpha Innovations,Search,Men 18-24,15 days,0.07,6880.35,6.26,Chicago,French,1071,7700,8,Foodies,2022-11-24
DataTech Solutions,Social Media,Men 18-24,30 days,0.04,17372.39,4.01,Washington D.C.,Mandarin,563,10491,4,Health & Wellness,2022-11-25
Innovate Industries,Search,Men 18-24,60 days,0.05,5559.82,5.57,Nueva York,English,1175,5846,4,Outdoor Adventurers,2022-11-17
Innovate Industries,Influencer,Women 35-44,60 days,0.11,14051.38,5.58,Nueva Orleans,English,1869,11403,7,Tech Enthusiasts,2022-11-11
Innovate Industries,Display,Men 25-34,60 days,0.12,18912.99,5.64,Los Ángeles,German,1492,1964,7,Fashionistas,2022-11-03
TechCorp,Display,All Ages,30 days,0.07,19861.09,3.49,Nueva Orleans,Mandarin,1095,6306,2,Tech Enthusiasts,2022-11-26
Innovate Industries,Email,Women 25-34,45 days,0.11,14497.19,5.32,Chicago,English,565,12313,9,Health & Wellness,2022-11-29
DataTech Solutions,Display,All Ages,60 days,0.02,12735.69,3.13,Boston,English,587,16079,6,Tech Enthusiasts,2022-11-17
TechCorp,Display,Men 25-34,30 days,0.07,9251.57,6.65,Boston,Spanish,1803,14011,6,Tech Enthusiasts,2022-11-14
Alpha Innovations,Display,Men 18-24,15 days,0.07,16213.45,3.47,Washington D.C.,French,1209,19179,10,Health & Wellness,2022-11-11
NexGen Systems,Search,Women 25-34,45 days,0.1,19032.57,4.09,Nueva Orleans,Spanish,1942,16385,1,Outdoor Adventurers,2022-11-28
TechCorp,Display,Men 25-34,15 days,0.12,13932.45,2.8,Miami,Spanish,437,16007,3,Tech Enthusiasts,2022-11-10
DataTech Solutions,Search,Men 18-24,30 days,0.1,7248.23,6.39,Las Vegas,German,1178,12026,3,Health & Wellness,2022-11-08
NexGen Systems,Social Media,Women 35-44,45 days,0.1,6422.54,4.29,Los Ángeles,German,1015,11506,10,Health & Wellness,2022-11-09
DataTech Solutions,Email,Men 18-24,30 days,0.14,11163.77,5.66,Nueva York,French,442,4566,3,Health & Wellness,2022-11-04
DataTech Solutions,Social Media,Men 18-24,15 days,0.13,12233.23,7.45,Chicago,Spanish,271,5858,1,Health & Wellness,2022-11-01
DataTech Solutions,Social Media,Women 35-44,30 days,0.03,13205.31,5.97,Miami,Spanish,1931,7870,5,Outdoor Adventurers,2022-11-23
TechCorp,Display,All Ages,45 days,0.14,6660.27,7.28,Washington D.C.,German,1590,10719,4,Foodies,2022-11-14
DataTech Solutions,Influencer,All Ages,45 days,0.15,8371.82,3.93,Chicago,English,431,6952,7,Tech Enthusiasts,2022-11-05
DataTech Solutions,Email,Women 25-34,45 days,0.04,15478.97,3.53,Boston,Spanish,1180,7908,7,Foodies,2022-11-11
Innovate Industries,Email,Men 25-34,15 days,0.12,8759.25,3.22,Washington D.C.,English,1810,13038,8,Outdoor Adventurers,2022-11-15
Alpha Innovations,Influencer,Men 18-24,45 days,0.11,11492.84,7.07,Nueva York,French,1037,6570,7,Health & Wellness,2022-11-14
TechCorp,Social Media,Women 35-44,30 days,0.07,13044.31,6.28,Boston,German,1028,12103,9,Foodies,2022-11-29
Innovate Industries,Social Media,Men 18-24,45 days,0.04,7283.6,7.05,Las Vegas,Mandarin,1297,2575,6,Foodies,2022-11-25
Innovate Industries,Display,Women 35-44,30 days,0.15,7123.87,5.0,Miami,Spanish,373,8533,7,Tech Enthusiasts,2022-11-03
Alpha Innovations,Influencer,All Ages,15 days,0.12,18729.68,5.35,Los Ángeles,Spanish,160,3271,3,Outdoor Adventurers,2022-11-16
TechCorp,Email,Women 35-44,30 days,0.11,5779.84,5.35,Miami,German,506,4453,5,Outdoor Adventurers,2022-11-19
Alpha Innovations,Influencer,Men 18-24,60 days,0.02,19117.8,7.7,Nueva Orleans,Spanish,1975,18295,6,Foodies,2022-11-26
Innovate Industries,Influencer,All Ages,45 days,0.02,9737.54,5.83,San Francisco,Mandarin,1784,17100,8,Health & Wellness,2022-11-21
Alpha Innovations,Email,All Ages,60 days,0.15,18491.65,4.52,Miami,English,314,18477,1,Health & Wellness,2022-11-04
