Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Influencer,Men 18-24,15 days,0.06,5623.24,2.03,Chicago,Spanish,1677,12510,3,Fashionistas,2022-05-21
TechCorp,Influencer,All Ages,60 days,0.12,7189.9,4.55,Boston,English,1910,9630,3,Fashionistas,2022-05-23
Innovate Industries,Email,Women 25-34,45 days,0.09,17943.52,4.16,Boston,Mandarin,180,11517,8,Health & Wellness,2022-05-17
NexGen Systems,Display,All Ages,60 days,0.1,15813.6,5.31,Chicago,French,1229,3487,9,Tech Enthusiasts,2022-05-09
TechCorp,Social Media,Men 18-24,30 days,0.03,10006.38,4.36,Los Ángeles,German,1530,19201,1,Tech Enthusiasts,2022-05-30
TechCorp,Social Media,Women 35-44,30 days,0.04,10254.63,3.96,Nueva York,English,1088,6585,3,Health & Wellness,2022-05-09
NexGen Systems,Display,Men 18-24,45 days,0.02,19428.8,7.88,Nueva Orleans,German,1732,12838,2,Health & Wellness,2022-05-12
Alpha Innovations,Search,Men 18-24,30 days,0.06,6347.58,4.03,Boston,Mandarin,1678,14782,2,Outdoor Adventurers,2022-05-16
Innovate Industries,Display,All Ages,15 days,0.02,10284.32,4.85,Nueva York,Spanish,1000,14607,3,Foodies,2022-05-02
NexGen Systems,Email,Women 25-34,60 days,0.05,13080.81,3.59,Boston,Mandarin,1904,10292,3,Outdoor Adventurers,2022-05-15
DataTech Solutions,Social Media,Women 35-44,45 days,0.05,8513.69,3.91,Nueva Orleans,German,295,4452,1,Foodies,2022-05-02
TechCorp,Email,Women 35-44,45 days,0.1,8211.68,6.85,Chicago,Spanish,204,2223,1,Foodies,2022-05-21
Alpha Innovations,Influencer,Women 25-34,60 days,0.03,9994.8,6.39,Washington D.C.,German,640,2215,4,Outdoor Adventurers,2022-05-04
Alpha Innovations,Email,Women 35-44,15 days,0.02,7482.52,4.36,Washington D.C.,English,103,3569,5,Foodies,2022-05-05
DataTech Solutions,Email,Women 35-44,45 days,0.1,10138.52,3.81,Seattle,English,1590,19559,4,Health & Wellness,2022-05-10
TechCorp,Email,Men 25-34,15 days,0.04,19973.3,2.97,Washington D.C.,Spanish,103,9300,1,Foodies,2022-05-21
TechCorp,Search,All Ages,60 days,0.06,15386.31,5.63,Miami,Mandarin,539,3428,4,Health & Wellness,2022-05-06
DataTech Solutions,Display,Men 18-24,15 days,0.13,8791.08,3.43,Seattle,Mandarin,226,17627,5,Health & Wellness,2022-05-07
Alpha Innovations,Display,All Ages,15 days,0.04,14364.53,2.41,Washington D.C.,Spanish,1084,11357,5,Foodies,2022-05-24
NexGen Systems,Email,Men 18-24,15 days,0.05,19963.04,3.48,Los Ángeles,Spanish,417,14071,2,Foodies,2022-05-27
