Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Email,All Ages,30 days,0.09,19374.61,2.87,San Francisco,English,1399,3222,5,Tech Enthusiasts,2022-01-02
NexGen Systems,Social Media,Women 25-34,15 days,0.08,8331.41,6.54,Nueva Orleans,Spanish,987,2707,10,Health & Wellness,2022-01-04
Innovate Industries,Display,Men 18-24,45 days,0.04,13110.25,4.88,Los Ángeles,Spanish,1616,16388,1,Foodies,2022-01-15
NexGen Systems,Influencer,Men 18-24,60 days,0.06,16775.02,6.58,Washington D.C.,Spanish,513,8115,1,Fashionistas,2022-01-29
Alpha Innovations,Display,Men 18-24,15 days,0.06,16297.84,7.38,Seattle,German,971,13386,4,Outdoor Adventurers,2022-01-05
Alpha Innovations,Influencer,Men 25-34,60 days,0.13,8018.09,3.56,Las Vegas,French,582,1255,5,Tech Enthusiasts,2022-01-04
DataTech Solutions,Display,Men 18-24,60 days,0.08,5890.96,4.44,Chicago,English,1146,4639,10,Foodies,2022-01-14
NexGen Systems,Search,Women 35-44,30 days,0.03,6858.96,2.09,Boston,English,1889,6658,2,Health & Wellness,2022-01-09
DataTech Solutions,Influencer,All Ages,15 days,0.08,15866.86,6.42,Washington D.C.,English,931,9521,1,Tech Enthusiasts,2022-01-12
NexGen Systems,Search,Women 25-34,45 days,0.02,10877.0,5.45,Seattle,Mandarin,1771,3911,10,Foodies,2022-01-10
TechCorp,Email,Women 35-44,30 days,0.1,19148.59,4.15,Chicago,French,665,11410,9,Foodies,2022-01-05
TechCorp,Influencer,Men 18-24,60 days,0.08,13873.43,5.54,Miami,French,476,18846,7,Fashionistas,2022-01-18
Alpha Innovations,Search,Men 25-34,15 days,0.12,15563.92,4.45,San Francisco,French,1335,1174,3,Tech Enthusiasts,2022-01-21
DataTech Solutions,Influencer,Men 18-24,45 days,0.05,13699.41,5.38,Las Vegas,English,611,9367,2,Fashionistas,2022-01-19
Innovate Industries,Social Media,Women 35-44,45 days,0.06,15364.33,3.55,Nueva Orleans,Spanish,1668,6387,1,Tech Enthusiasts,2022-01-22
Innovate Industries,Search,Women 25-34,15 days,0.08,15602.49,7.99,San Francisco,French,1918,2582,10,Health & Wellness,2022-01-02
DataTech Solutions,Social Media,All Ages,60 days,0.09,12426.3,6.86,Seattle,French,941,19331,2,Fashionistas,2022-01-08
NexGen Systems,Search,All Ages,30 days,0.07,6339.79,2.97,San Francisco,Mandarin,558,6006,6,Outdoor Adventurers,2022-01-22
Alpha Innovations,Email,Women 25-34,60 days,0.13,5000.11,5.0,Seattle,Spanish,1148,5859,7,Fashionistas,2022-01-19
Innovate Industries,Search,Men 25-34,30 days,0.1,8799.89,7.17,Miami,French,246,3356,10,Tech Enthusiasts,2022-01-22
NexGen Systems,Email,All Ages,30 days,0.06,13180.82,3.21,Boston,German,630,5706,10,Tech Enthusiasts,2022-01-07
NexGen Systems,Email,Women 25-34,60 days,0.04,8520.59,3.26,Boston,Mandarin,1306,5955,10,Tech Enthusiasts,2022-01-08
NexGen Systems,Influencer,Men 18-24,30 days,0.09,8677.0,3.04,Chicago,English,264,3531,4,Fashionistas,2022-01-05
TechCorp,Search,Men 25-34,30 days,0.02,7600.38,4.31,Chicago,English,694,14447,4,Tech Enthusiasts,2022-01-23
DataTech Solutions,Search,Men 25-34,30 days,0.12,13946.67,2.14,Nueva Orleans,Mandarin,459,8013,1,Health & Wellness,2022-01-05
Innovate Industries,Social Media,Men 25-34,15 days,0.05,5330.11,3.57,Los Ángeles,German,1034,7871,7,Outdoor Adventurers,2022-01-17
Innovate Industries,Influencer,Men 18-24,15 days,0.12,10996.26,6.49,Miami,French,1983,17063,10,Outdoor Adventurers,2022-01-15
NexGen Systems,Search,Men 25-34,15 days,0.07,17150.19,4.65,Los Ángeles,Spanish,1312,16740,3,Tech Enthusiasts,2022-01-28
Alpha Innovations,Influencer,All Ages,60 days,0.02,18675.57,7.32,San Francisco,Mandarin,1371,19812,7,Tech Enthusiasts,2022-01-07
TechCorp,Social Media,Men 25-34,30 days,0.13,8394.42,4.26,Boston,English,814,6352,3,Foodies,2022-01-15
TechCorp,Search,Women 35-44,60 days,0.14,7155.19,2.63,Washington D.C.,German,327,3624,4,Outdoor Adventurers,2022-01-25
DataTech Solutions,Influencer,Women 25-34,45 days,0.1,12720.54,7.64,Chicago,English,1573,14544,6,Tech Enthusiasts,2022-01-02
