Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Women 35-44,45 days,0.04,11886.23,5.71,Nueva York,Spanish,1034,19229,1,Health & Wellness,2022-03-19
NexGen Systems,Influencer,Women 25-34,60 days,0.04,11626.89,4.12,Miami,French,444,4559,4,Health & Wellness,2022-03-19
DataTech Solutions,Social Media,Men 18-24,15 days,0.08,16787.15,7.4,Nueva Orleans,Spanish,783,4530,10,Health & Wellness,2022-03-18
NexGen Systems,Social Media,Men 18-24,15 days,0.14,7643.76,2.72,Boston,Mandarin,1607,3373,5,Fashionistas,2022-03-28
Alpha Innovations,Influencer,All Ages,30 days,0.02,15720.24,2.76,Seattle,German,417,16201,6,Fashionistas,2022-03-21
NexGen Systems,Display,All Ages,30 days,0.11,18296.88,7.41,Nueva Orleans,German,333,15087,5,Tech Enthusiasts,2022-03-12
DataTech Solutions,Email,Men 18-24,60 days,0.07,13610.04,2.7,Seattle,French,1903,3025,7,Foodies,2022-03-25
Alpha Innovations,Display,All Ages,60 days,0.02,11151.8,7.61,Nueva York,French,1179,8568,7,Fashionistas,2022-03-22
TechCorp,Email,All Ages,45 days,0.11,15384.27,2.06,Nueva York,German,1811,15593,2,Outdoor Adventurers,2022-03-21
DataTech Solutions,Social Media,Women 35-44,30 days,0.08,17991.31,3.08,San Francisco,German,876,11206,8,Foodies,2022-03-25
Innovate Industries,Display,Men 25-34,45 days,0.02,13560.98,7.41,San Francisco,Spanish,1082,8089,1,Health & Wellness,2022-03-28
DataTech Solutions,Email,Women 35-44,30 days,0.06,18312.9,6.55,Chicago,German,791,13429,4,Health & Wellness,2022-03-22
TechCorp,Display,All Ages,15 days,0.09,8873.95,3.2,Las Vegas,English,817,14638,1,Foodies,2022-03-30
Innovate Industries,Email,Women 35-44,30 days,0.12,12108.74,3.18,Miami,French,1679,2706,4,Health & Wellness,2022-03-13
NexGen Systems,Search,Women 35-44,30 days,0.14,14377.22,7.14,Boston,English,1665,13362,2,Outdoor Adventurers,2022-03-01
NexGen Systems,Influencer,Men 25-34,30 days,0.13,10833.66,4.9,Chicago,French,503,6836,2,Outdoor Adventurers,2022-03-27
TechCorp,Search,Men 18-24,45 days,0.1,8128.9,7.83,Washington D.C.,Mandarin,888,15871,1,Tech Enthusiasts,2022-03-06
Innovate Industries,Display,Women 25-34,60 days,0.06,19369.81,5.71,Nueva York,English,1465,18616,10,Outdoor Adventurers,2022-03-13
TechCorp,Social Media,All Ages,60 days,0.15,7604.57,6.96,San Francisco,Spanish,698,19796,5,Foodies,2022-03-29
TechCorp,Search,All Ages,15 days,0.05,15508.47,2.73,Nueva York,German,1038,3073,3,Outdoor Adventurers,2022-03-21
DataTech Solutions,Influencer,Women 35-44,30 days,0.06,12756.1,3.18,San Francisco,German,370,3515,8,Health & Wellness,2022-03-12
DataTech Solutions,Influencer,Men 18-24,45 days,0.12,10708.41,5.07,Seattle,French,1586,10140,3,Outdoor Adventurers,2022-03-08
TechCorp,Social Media,Women 35-44,45 days,0.07,13152.23,2.18,Nueva Orleans,Spanish,1338,18787,8,Tech Enthusiasts,2022-03-10
TechCorp,Email,Women 25-34,30 days,0.12,19993.22,3.55,Los Ángeles,English,351,19586,9,Fashionistas,2022-03-09
NexGen Systems,Search,Men 25-34,15 days,0.15,6912.22,6.82,Chicago,Spanish,1311,8363,9,Outdoor Adventurers,2022-03-14
Alpha Innovations,Search,All Ages,60 days,0.09,6368.91,7.06,Nueva York,French,948,13445,8,Health & Wellness,2022-03-02
NexGen Systems,Display,Men 18-24,30 days,0.09,7327.01,5.03,San Francisco,German,1857,5999,2,Health & Wellness,2022-03-23
Alpha Innovations,Display,Women 35-44,60 days,0.14,13741.37,5.21,Chicago,Mandarin,1665,11533,6,Outdoor Adventurers,2022-03-16
NexGen Systems,Email,Women 25-34,30 days,0.1,6131.73,6.21,Las Vegas,English,508,4438,3,Foodies,2022-03-15
Innovate Industries,Display,Men 18-24,45 days,0.04,16954.46,6.35,Miami,Mandarin,418,15260,6,Tech Enthusiasts,2022-03-03
NexGen Systems,Influencer,All Ages,45 days,0.08,16347.35,3.93,Seattle,Mandarin,509,5532,9,Foodies,2022-03-01
DataTech Solutions,Influencer,Men 18-24,45 days,0.02,18700.7,3.03,Boston,Mandarin,775,13218,3,Fashionistas,2022-03-11
DataTech Solutions,Influencer,Women 25-34,60 days,0.11,10955.25,4.91,Los Ángeles,Spanish,867,17923,8,Health & Wellness,2022-03-12
TechCorp,Influencer,Men 25-34,30 days,0.03,10073.2,4.62,Nueva Orleans,Mandarin,1694,3594,7,Tech Enthusiasts,2022-03-19
NexGen Systems,Display,Women 25-34,15 days,0.02,9898.25,3.86,Las Vegas,English,912,17754,8,Tech Enthusiasts,2022-03-16
Alpha Innovations,Social Media,All Ages,45 days,0.04,15351.69,2.4,Miami,French,1923,2921,4,Outdoor Adventurers,2022-03-11
TechCorp,Social Media,Men 18-24,15 days,0.1,6037.56,4.09,Seattle,Spanish,1483,17690,8,Foodies,2022-03-19
DataTech Solutions,Social Media,Men 25-34,30 days,0.08,11190.42,3.4,Nueva York,English,748,7042,6,Tech Enthusiasts,2022-03-07
Alpha Innovations,Social Media,Women 25-34,15 days,0.1,16509.55,3.58,Boston,Mandarin,1161,18269,5,Health & Wellness,2022-03-05
DataTech Solutions,Email,Women 35-44,45 days,0.04,19575.55,7.95,Nueva Orleans,Spanish,876,11805,7,Outdoor Adventurers,2022-03-29
NexGen Systems,Email,Men 18-24,30 days,0.14,5140.92,7.09,Boston,German,1393,9362,9,Health & Wellness,2022-03-04
TechCorp,Social Media,Men 25-34,60 days,0.05,15431.99,6.82,San Francisco,German,1609,14143,2,Tech Enthusiasts,2022-03-02
NexGen Systems,Social Media,Women 35-44,15 days,0.02,9653.46,4.03,Seattle,French,1782,4216,6,Fashionistas,2022-03-06
TechCorp,Display,Men 18-24,30 days,0.13,8361.51,6.88,San Francisco,Spanish,1519,6344,6,Health & Wellness,2022-03-16
Innovate Industries,Display,Men 25-34,30 days,0.09,13526.83,3.7,Las Vegas,English,822,19032,9,Fashionistas,2022-03-26
TechCorp,Display,Women 35-44,30 days,0.02,6232.52,2.01,Los Ángeles,Spanish,790,14561,7,Foodies,2022-03-16
Alpha Innovations,Email,Women 35-44,15 days,0.03,14106.26,4.79,San Francisco,English,575,18934,7,Outdoor Adventurers,2022-03-25
NexGen Systems,Search,Women 35-44,45 days,0.11,16584.74,2.58,Los Ángeles,Mandarin,868,2111,5,Foodies,2022-03-22
NexGen Systems,Influencer,Women 35-44,30 days,0.15,11219.72,2.34,Miami,French,1900,7771,2,Tech Enthusiasts,2022-03-13
Innovate Industries,Display,Men 25-34,30 days,0.03,15238.15,6.35,Miami,Spanish,645,14190,3,Health & Wellness,2022-03-06
NexGen Systems,Display,Women 35-44,60 days,0.03,15812.54,3.36,Boston,Mandarin,1209,17490,8,Health & Wellness,2022-03-13
NexGen Systems,Search,Men 25-34,15 days,0.13,10224.61,5.84,Nueva Orleans,English,1049,4342,7,Tech Enthusiasts,2022-03-01
TechCorp,Social Media,Women 25-34,45 days,0.07,16687.57,5.34,Los Ángeles,German,196,19284,2,Fashionistas,2022-03-25
DataTech Solutions,Influencer,Men 25-34,60 days,0.12,9883.87,7.62,Washington D.C.,English,1501,17457,1,Health & Wellness,2022-03-11
TechCorp,Display,Men 25-34,30 days,0.09,10037.2,5.62,Los Ángeles,English,951,5156,5,Outdoor Adventurers,2022-03-24
Alpha Innovations,Display,All Ages,15 days,0.06,13273.68,7.64,Washington D.C.,Spanish,1133,10955,9,Tech Enthusiasts,2022-03-03
DataTech Solutions,Social Media,All Ages,60 days,0.02,14598.24,4.12,Nueva Orleans,Mandarin,692,4098,6,Outdoor Adventurers,2022-03-09
Alpha Innovations,Social Media,Men 18-24,30 days,0.13,12008.69,7.06,Washington D.C.,French,1469,12496,5,Fashionistas,2022-03-05
Innovate Industries,Email,Men 25-34,15 days,0.15,14837.7,4.45,San Francisco,French,886,16159,9,Foodies,2022-03-21
Innovate Industries,Search,All Ages,60 days,0.13,7537.01,5.73,Chicago,German,594,18165,4,Foodies,2022-03-12
NexGen Systems,Social Media,Men 25-34,45 days,0.03,15108.41,4.28,Las Vegas,English,795,16519,10,Outdoor Adventurers,2022-03-24
DataTech Solutions,Social Media,Women 25-34,60 days,0.09,13460.49,6.89,Boston,German,1545,15664,7,Outdoor Adventurers,2022-03-30
Innovate Industries,Email,Men 18-24,60 days,0.07,13039.88,5.89,Las Vegas,German,799,13626,5,Tech Enthusiasts,2022-03-29
