Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Social Media,Women 35-44,45 days,0.09,15781.0,5.97,Nueva York,English,512,5512,3,Outdoor Adventurers,2022-09-12
DataTech Solutions,Influencer,Men 25-34,45 days,0.11,19770.02,2.78,Los Ángeles,English,1600,5892,2,Foodies,2022-09-04
NexGen Systems,Search,All Ages,15 days,0.14,6024.44,7.55,Miami,Spanish,1277,2063,7,Foodies,2022-09-12
DataTech Solutions,Display,All Ages,15 days,0.05,9993.27,7.39,Washington D.C.,German,1007,10474,4,Tech Enthusiasts,2022-09-17
DataTech Solutions,Social Media,Women 25-34,30 days,0.01,8857.42,7.4,Nueva Orleans,English,386,15620,10,Outdoor Adventurers,2022-09-04
TechCorp,Display,Women 35-44,15 days,0.08,12996.2,3.85,Nueva Orleans,French,1643,12779,4,Health & Wellness,2022-09-11
NexGen Systems,Display,Men 18-24,45 days,0.14,15440.16,5.96,Boston,German,1868,11165,6,Fashionistas,2022-09-22
TechCorp,Display,Women 35-44,15 days,0.12,5531.41,5.66,Miami,Spanish,390,16635,6,Fashionistas,2022-09-15
Alpha Innovations,Search,Men 18-24,30 days,0.09,17746.8,2.1,Seattle,English,1360,1617,7,Health & Wellness,2022-09-26
TechCorp,Influencer,Women 35-44,45 days,0.04,9826.82,2.44,Las Vegas,German,1933,6392,6,Fashionistas,2022-09-12
Innovate Industries,Email,All Ages,15 days,0.07,8510.78,5.09,Nueva York,French,1763,18570,8,Fashionistas,2022-09-21
DataTech Solutions,Display,Women 35-44,30 days,0.12,17198.37,3.43,Washington D.C.,Mandarin,975,15979,5,Fashionistas,2022-09-07
Alpha Innovations,Display,Men 18-24,45 days,0.07,18688.06,7.93,Los Ángeles,Spanish,1612,18674,4,Outdoor Adventurers,2022-09-07
NexGen Systems,Email,Men 18-24,60 days,0.06,8738.39,2.47,Nueva York,French,1999,5899,8,Fashionistas,2022-09-23
Alpha Innovations,Social Media,Men 18-24,45 days,0.07,11581.18,7.37,Miami,German,591,14151,6,Outdoor Adventurers,2022-09-05
Innovate Industries,Email,Men 18-24,45 days,0.11,9963.54,4.16,Miami,French,1291,14839,2,Tech Enthusiasts,2022-09-21
TechCorp,Display,Men 18-24,60 days,0.15,16925.62,3.04,Seattle,English,755,19944,1,Outdoor Adventurers,2022-09-09
TechCorp,Search,Women 25-34,45 days,0.03,13844.28,2.39,Nueva York,English,159,18626,8,Foodies,2022-09-01
NexGen Systems,Email,Women 25-34,60 days,0.02,7550.65,7.5,San Francisco,German,1828,4907,1,Tech Enthusiasts,2022-09-18
NexGen Systems,Social Media,Men 25-34,60 days,0.04,19663.13,7.06,Nueva Orleans,Mandarin,1119,7699,9,Outdoor Adventurers,2022-09-24
TechCorp,Social Media,All Ages,30 days,0.08,9791.42,7.36,Las Vegas,French,448,12477,8,Outdoor Adventurers,2022-09-02
TechCorp,Email,Men 25-34,30 days,0.14,15431.78,6.61,Miami,English,1337,1179,1,Outdoor Adventurers,2022-09-17
Innovate Industries,Influencer,Women 35-44,15 days,0.05,8427.22,3.66,San Francisco,Mandarin,1086,14698,3,Outdoor Adventurers,2022-09-14
NexGen Systems,Search,Men 25-34,45 days,0.05,5242.17,5.15,San Francisco,English,1574,10948,4,Foodies,2022-09-10
DataTech Solutions,Email,Men 25-34,45 days,0.06,10863.62,4.9,Washington D.C.,French,1616,7645,2,Health & Wellness,2022-09-11
Alpha Innovations,Search,Men 25-34,30 days,0.01,18958.38,4.92,Boston,Spanish,817,1008,9,Tech Enthusiasts,2022-09-28
Alpha Innovations,Social Media,Women 35-44,15 days,0.09,5801.26,2.78,Nueva Orleans,German,1365,16291,7,Health & Wellness,2022-09-09
TechCorp,Social Media,All Ages,30 days,0.15,8412.1,2.91,Nueva York,Spanish,1366,7807,10,Health & Wellness,2022-09-18
TechCorp,Influencer,All Ages,60 days,0.11,18512.73,3.41,Nueva York,Spanish,1344,1584,6,Health & Wellness,2022-09-08
NexGen Systems,Email,Women 25-34,30 days,0.02,15865.69,7.36,San Francisco,English,1266,9131,4,Fashionistas,2022-09-15
