Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Search,Women 35-44,30 days,0.01,16753.67,3.86,Miami,Spanish,1977,10162,7,Fashionistas,2023-07-03
DataTech Solutions,Display,Women 35-44,15 days,0.13,12299.23,4.01,Washington D.C.,English,1724,19224,9,Foodies,2023-07-27
Innovate Industries,Display,Men 18-24,45 days,0.05,15060.07,2.77,Washington D.C.,Spanish,1898,7552,4,Outdoor Adventurers,2023-07-07
NexGen Systems,Search,Women 35-44,15 days,0.02,10995.2,4.56,Washington D.C.,French,361,17918,7,Tech Enthusiasts,2023-07-09
Alpha Innovations,Email,Men 18-24,60 days,0.08,11828.13,2.52,Nueva York,German,1874,1929,10,Outdoor Adventurers,2023-07-30
NexGen Systems,Email,Men 25-34,15 days,0.08,18477.06,7.88,Los Ángeles,Spanish,552,17441,3,Fashionistas,2023-07-20
DataTech Solutions,Search,All Ages,15 days,0.02,15637.43,4.37,Washington D.C.,Spanish,965,15367,4,Foodies,2023-07-12
NexGen Systems,Search,All Ages,45 days,0.06,7495.17,5.74,Chicago,Spanish,918,1473,6,Foodies,2023-07-28
DataTech Solutions,Social Media,Women 35-44,60 days,0.05,15358.05,5.92,San Francisco,Mandarin,1647,11429,4,Foodies,2023-07-07
TechCorp,Social Media,All Ages,30 days,0.05,19549.76,6.47,Chicago,English,148,18913,6,Foodies,2023-07-24
Innovate Industries,Influencer,Men 25-34,30 days,0.02,19332.2,6.63,Seattle,French,477,5441,6,Fashionistas,2023-07-30
DataTech Solutions,Social Media,Women 25-34,60 days,0.11,9668.9,5.37,Washington D.C.,Mandarin,939,7065,3,Health & Wellness,2023-07-25
Alpha Innovations,Search,Women 35-44,15 days,0.01,12736.26,3.88,Miami,English,962,2921,1,Health & Wellness,2023-07-24
TechCorp,Display,Men 18-24,15 days,0.02,19649.37,5.99,Boston,German,1808,16744,3,Health & Wellness,2023-07-06
Innovate Industries,Influencer,Men 25-34,45 days,0.04,7205.94,2.54,Los Ángeles,Mandarin,1843,6997,3,Tech Enthusiasts,2023-07-12
TechCorp,Search,Women 35-44,45 days,0.03,19407.91,3.66,Los Ángeles,Spanish,1553,19941,3,Outdoor Adventurers,2023-07-20
Alpha Innovations,Social Media,Men 18-24,30 days,0.13,9200.59,2.73,Miami,German,1121,3040,5,Fashionistas,2023-07-08
DataTech Solutions,Display,Men 18-24,15 days,0.1,10106.29,2.04,Boston,Spanish,1598,17298,8,Foodies,2023-07-03
Alpha Innovations,Search,All Ages,60 days,0.15,8664.43,4.33,Boston,French,1406,17249,5,Health & Wellness,2023-07-05
DataTech Solutions,Email,Women 35-44,30 days,0.01,16964.41,7.72,Las Vegas,Mandarin,1521,10458,5,Fashionistas,2023-07-25
TechCorp,Search,Men 25-34,60 days,0.07,17454.92,7.83,Nueva York,English,1334,6989,4,Foodies,2023-07-10
Innovate Industries,Email,Women 35-44,30 days,0.1,8779.92,2.67,Boston,German,795,19485,8,Foodies,2023-07-11
DataTech Solutions,Display,Men 18-24,60 days,0.13,6590.0,3.96,Nueva York,French,885,2617,8,Tech Enthusiasts,2023-07-28
NexGen Systems,Social Media,Women 35-44,30 days,0.14,19766.36,7.32,Boston,Mandarin,818,5442,9,Health & Wellness,2023-07-06
TechCorp,Email,Men 18-24,60 days,0.07,5419.81,3.12,Chicago,Mandarin,133,17484,4,Outdoor Adventurers,2023-07-12
Innovate Industries,Social Media,All Ages,45 days,0.11,10084.27,5.89,San Francisco,Spanish,1883,12024,2,Fashionistas,2023-07-14
