Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Men 18-24,60 days,0.13,8055.0,2.63,Las Vegas,English,1493,2742,10,Tech Enthusiasts,2023-05-02
TechCorp,Display,Men 18-24,45 days,0.09,19303.78,5.66,Nueva Orleans,Mandarin,890,8237,8,Fashionistas,2023-05-21
DataTech Solutions,Influencer,All Ages,15 days,0.15,7282.26,5.52,Nueva York,Mandarin,649,4306,6,Foodies,2023-05-15
Innovate Industries,Social Media,Men 25-34,45 days,0.08,5940.08,7.39,Las Vegas,English,1089,7245,6,Health & Wellness,2023-05-18
Alpha Innovations,Email,All Ages,30 days,0.05,15771.73,5.99,Nueva York,English,903,10499,1,Outdoor Adventurers,2023-05-03
Alpha Innovations,Search,Men 25-34,45 days,0.04,16514.42,4.04,Nueva York,English,1705,6864,4,Health & Wellness,2023-05-21
NexGen Systems,Influencer,Women 25-34,30 days,0.1,16336.67,7.75,Washington D.C.,Mandarin,832,2036,1,Outdoor Adventurers,2023-05-17
DataTech Solutions,Email,Women 35-44,45 days,0.08,15741.43,6.75,Chicago,Mandarin,1749,13373,9,Tech Enthusiasts,2023-05-17
NexGen Systems,Search,All Ages,30 days,0.02,7485.78,7.01,Miami,Mandarin,1457,10095,9,Outdoor Adventurers,2023-05-13
NexGen Systems,Influencer,Men 25-34,45 days,0.06,12384.8,5.94,Miami,French,945,19122,9,Fashionistas,2023-05-20
DataTech Solutions,Search,Men 18-24,45 days,0.06,5840.82,2.78,Nueva York,French,1474,12220,3,Foodies,2023-05-05
NexGen Systems,Display,Women 35-44,60 days,0.11,17934.41,7.47,Miami,English,276,4648,7,Outdoor Adventurers,2023-05-17
NexGen Systems,Search,Women 25-34,30 days,0.02,6784.9,3.42,Boston,German,1743,15903,3,Fashionistas,2023-05-15
Innovate Industries,Social Media,Men 25-34,60 days,0.1,5977.38,4.91,San Francisco,Spanish,1522,3111,10,Health & Wellness,2023-05-11
NexGen Systems,Influencer,Women 35-44,60 days,0.13,8096.51,2.41,San Francisco,French,616,19179,5,Foodies,2023-05-09
TechCorp,Display,Women 25-34,30 days,0.03,7995.42,3.72,Miami,Spanish,688,18005,6,Tech Enthusiasts,2023-05-22
Innovate Industries,Social Media,Women 35-44,30 days,0.1,13939.04,6.15,Nueva York,English,1592,4230,7,Outdoor Adventurers,2023-05-16
Alpha Innovations,Influencer,Women 35-44,30 days,0.08,17225.33,4.81,Washington D.C.,Spanish,684,3849,9,Fashionistas,2023-05-05
DataTech Solutions,Search,Men 18-24,30 days,0.01,16128.88,3.53,Nueva Orleans,English,877,5508,5,Fashionistas,2023-05-17
NexGen Systems,Social Media,All Ages,30 days,0.04,9394.08,4.38,San Francisco,Mandarin,460,13218,3,Fashionistas,2023-05-10
