Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Influencer,All Ages,15 days,0.05,14164.17,6.38,Boston,German,863,13084,5,Foodies,2023-10-14
Alpha Innovations,Email,Women 25-34,15 days,0.03,19984.15,5.73,Chicago,Spanish,189,4245,3,Health & Wellness,2023-10-07
TechCorp,Influencer,Women 25-34,15 days,0.12,11246.57,4.47,San Francisco,Spanish,462,3932,1,Outdoor Adventurers,2023-10-17
Alpha Innovations,Email,All Ages,15 days,0.01,6812.23,6.83,Chicago,English,964,10288,9,Fashionistas,2023-10-22
NexGen Systems,Search,Women 35-44,15 days,0.1,10701.11,3.88,Los Ángeles,French,1311,17552,10,Health & Wellness,2023-10-15
NexGen Systems,Display,Men 25-34,45 days,0.02,9113.07,3.95,San Francisco,English,455,8503,2,Health & Wellness,2023-10-17
DataTech Solutions,Social Media,Women 35-44,60 days,0.15,12923.88,7.71,Nueva Orleans,Mandarin,705,17081,6,Foodies,2023-10-30
DataTech Solutions,Social Media,Men 18-24,45 days,0.01,8288.96,3.13,Seattle,Mandarin,111,19431,9,Outdoor Adventurers,2023-10-22
NexGen Systems,Display,All Ages,30 days,0.1,17813.61,5.47,Boston,French,1770,11673,3,Tech Enthusiasts,2023-10-09
TechCorp,Email,Men 25-34,45 days,0.01,7901.21,3.82,Los Ángeles,English,1276,16135,7,Foodies,2023-10-06
Alpha Innovations,Display,Men 18-24,60 days,0.08,10031.02,4.86,Chicago,English,1632,4693,9,Outdoor Adventurers,2023-10-05
Innovate Industries,Email,Women 35-44,15 days,0.1,15333.86,2.12,Washington D.C.,French,1948,14252,6,Health & Wellness,2023-10-10
Innovate Industries,Display,Women 25-34,45 days,0.11,13375.08,5.14,Los Ángeles,English,1866,9541,3,Tech Enthusiasts,2023-10-13
NexGen Systems,Search,Men 25-34,15 days,0.02,16229.04,2.5,Seattle,English,376,4336,10,Tech Enthusiasts,2023-10-30
NexGen Systems,Influencer,All Ages,30 days,0.08,19774.89,2.67,Seattle,Mandarin,713,13697,5,Outdoor Adventurers,2023-10-24
DataTech Solutions,Influencer,Women 35-44,60 days,0.06,7171.75,3.82,Nueva York,Spanish,1603,1726,10,Foodies,2023-10-05
