Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Social Media,Men 18-24,15 days,0.12,7106.32,7.57,Chicago,English,1632,17501,1,Fashionistas,2023-11-01
Innovate Industries,Social Media,Men 25-34,30 days,0.14,6625.54,5.33,Nueva Orleans,English,1038,15135,2,Tech Enthusiasts,2023-11-03
NexGen Systems,Search,Men 18-24,45 days,0.07,16544.94,2.54,San Francisco,French,291,8773,8,Fashionistas,2023-11-20
Alpha Innovations,Influencer,Men 18-24,15 days,0.06,15675.49,4.14,San Francisco,Spanish,741,10524,1,Fashionistas,2023-11-21
Innovate Industries,Search,Women 25-34,45 days,0.09,19975.25,5.35,Chicago,German,1885,4834,10,Foodies,2023-11-08
TechCorp,Influencer,Men 25-34,15 days,0.05,10066.51,4.23,San Francisco,German,686,6919,3,Outdoor Adventurers,2023-11-26
TechCorp,Social Media,All Ages,45 days,0.04,12565.37,5.68,Nueva York,Mandarin,603,11525,6,Tech Enthusiasts,2023-11-11
TechCorp,Social Media,Women 25-34,15 days,0.02,18897.49,4.88,Seattle,Spanish,727,11140,3,Outdoor Adventurers,2023-11-11
Alpha Innovations,Display,Men 25-34,30 days,0.03,6094.77,5.31,Nueva Orleans,French,1843,18627,2,Foodies,2023-11-15
Innovate Industries,Email,Men 25-34,15 days,0.13,9280.58,7.6,Nueva York,German,1313,11605,3,Foodies,2023-11-09
DataTech Solutions,Influencer,Men 18-24,30 days,0.08,13712.46,4.08,Seattle,French,1783,5725,10,Foodies,2023-11-27
TechCorp,Search,Men 25-34,60 days,0.13,6859.43,2.0,Washington D.C.,French,573,3878,3,Health & Wellness,2023-11-17
Alpha Innovations,Influencer,Men 25-34,60 days,0.13,8481.92,7.94,Seattle,English,1944,10061,8,Health & Wellness,2023-11-19
TechCorp,Search,Men 18-24,15 days,0.1,5470.08,6.73,Chicago,French,1098,6259,7,Health & Wellness,2023-11-20
Innovate Industries,Display,Men 25-34,30 days,0.05,15956.04,7.18,Chicago,French,755,18382,10,Outdoor Adventurers,2023-11-08
DataTech Solutions,Search,Women 25-34,15 days,0.12,13029.37,3.46,Las Vegas,Mandarin,344,7187,10,Tech Enthusiasts,2023-11-24
NexGen Systems,Search,Women 35-44,60 days,0.12,8581.82,2.66,Las Vegas,French,1390,18426,4,Health & Wellness,2023-11-06
Alpha Innovations,Search,Men 25-34,45 days,0.1,18322.07,7.13,Boston,Mandarin,1694,15077,1,Health & Wellness,2023-11-10
Alpha Innovations,Search,Men 25-34,60 days,0.13,13508.38,4.35,Nueva Orleans,French,685,9313,3,Outdoor Adventurers,2023-11-16
TechCorp,Email,All Ages,45 days,0.01,13446.2,3.19,Chicago,Mandarin,679,9973,9,Health & Wellness,2023-11-24
DataTech Solutions,Influencer,Men 25-34,30 days,0.07,13212.14,4.62,San Francisco,Spanish,103,3023,6,Tech Enthusiasts,2023-11-22
Innovate Industries,Influencer,Men 25-34,60 days,0.03,7282.23,4.34,Seattle,Spanish,1966,4112,10,Foodies,2023-11-03
Alpha Innovations,Email,Men 25-34,45 days,0.05,19894.46,7.69,Washington D.C.,English,709,11363,7,Tech Enthusiasts,2023-11-29
DataTech Solutions,Display,Men 25-34,30 days,0.14,7612.49,6.78,Las Vegas,German,376,14211,1,Fashionistas,2023-11-17
NexGen Systems,Influencer,All Ages,60 days,0.06,7039.78,6.09,Seattle,Mandarin,1583,12675,10,Foodies,2023-11-11
Innovate Industries,Social Media,Women 35-44,15 days,0.11,13658.95,6.1,Miami,Mandarin,993,5212,4,Tech Enthusiasts,2023-11-29
Innovate Industries,Email,Women 35-44,30 days,0.03,6913.52,3.17,Boston,English,517,11115,4,Fashionistas,2023-11-06
Innovate Industries,Email,Women 25-34,60 days,0.02,6657.18,3.74,Los Ángeles,Spanish,126,8312,7,Tech Enthusiasts,2023-11-12
NexGen Systems,Search,Men 25-34,15 days,0.11,8765.54,5.93,Seattle,Spanish,767,7723,7,Outdoor Adventurers,2023-11-14
DataTech Solutions,Social Media,Men 18-24,60 days,0.02,11973.77,7.37,Nueva Orleans,English,649,5284,6,Tech Enthusiasts,2023-11-02
TechCorp,Search,Women 25-34,60 days,0.09,12756.17,4.42,Las Vegas,English,657,8375,10,Outdoor Adventurers,2023-11-05
Alpha Innovations,Search,Women 25-34,15 days,0.12,10532.18,5.06,Las Vegas,English,762,4458,8,Foodies,2023-11-09
DataTech Solutions,Influencer,Men 18-24,15 days,0.06,16163.56,7.6,Boston,French,1529,4476,10,Fashionistas,2023-11-27
NexGen Systems,Influencer,Men 25-34,45 days,0.15,18164.88,5.08,Chicago,German,1513,4976,8,Foodies,2023-11-02
Innovate Industries,Influencer,Men 25-34,45 days,0.02,17846.83,4.87,San Francisco,English,358,9348,8,Fashionistas,2023-11-16
Innovate Industries,Influencer,Men 18-24,30 days,0.1,10138.31,2.77,San Francisco,English,1267,14750,9,Foodies,2023-11-24
TechCorp,Display,Men 25-34,45 days,0.02,18283.85,7.84,Los Ángeles,Mandarin,1126,12876,4,Foodies,2023-11-14
DataTech Solutions,Social Media,All Ages,15 days,0.13,6103.38,2.23,Seattle,German,935,14495,10,Foodies,2023-11-05
DataTech Solutions,Influencer,Men 25-34,45 days,0.05,14012.44,2.11,Las Vegas,German,1923,17145,3,Foodies,2023-11-02
NexGen Systems,Influencer,Men 18-24,60 days,0.1,16023.14,3.34,Nueva Orleans,Mandarin,429,7323,9,Fashionistas,2023-11-29
Innovate Industries,Email,Women 35-44,15 days,0.07,15911.43,5.23,San Francisco,English,387,15407,4,Foodies,2023-11-04
TechCorp,Search,Women 25-34,45 days,0.13,12431.44,5.61,Nueva Orleans,French,267,3195,4,Fashionistas,2023-11-25
NexGen Systems,Display,Women 25-34,30 days,0.06,8380.1,7.77,Nueva Orleans,German,622,14144,4,Health & Wellness,2023-11-04
NexGen Systems,Search,Men 18-24,30 days,0.02,10025.24,2.89,Boston,Spanish,1213,12981,6,Tech Enthusiasts,2023-11-08
TechCorp,Email,Women 25-34,15 days,0.02,17230.07,2.83,Miami,French,1005,11241,7,Fashionistas,2023-11-23
TechCorp,Social Media,Women 25-34,60 days,0.1,19584.04,2.07,Chicago,Mandarin,311,10681,4,Foodies,2023-11-13
TechCorp,Search,Men 18-24,60 days,0.07,5379.34,5.63,Chicago,English,317,9193,2,Tech Enthusiasts,2023-11-12
Alpha Innovations,Display,Men 25-34,15 days,0.11,15293.09,5.83,San Francisco,French,875,18023,9,Fashionistas,2023-11-24
DataTech Solutions,Influencer,Men 25-34,60 days,0.15,10037.67,3.38,Washington D.C.,German,1382,4105,9,Fashionistas,2023-11-19
NexGen Systems,Search,All Ages,45 days,0.06,6272.05,3.63,Washington D.C.,French,940,6550,7,Fashionistas,2023-11-27
TechCorp,Influencer,Women 35-44,45 days,0.1,19110.37,6.44,Boston,Spanish,1094,4741,7,Fashionistas,2023-11-07
