Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Email,All Ages,60 days,0.06,11569.59,4.76,Chicago,English,716,5890,3,Health & Wellness,2022-05-16
Alpha Innovations,Display,All Ages,45 days,0.14,12694.31,6.17,Chicago,French,1480,11222,7,Tech Enthusiasts,2022-05-29
NexGen Systems,Display,Women 35-44,15 days,0.07,12504.49,4.83,Los Ángeles,German,498,19684,5,Outdoor Adventurers,2022-05-11
TechCorp,Display,All Ages,60 days,0.09,9732.1,3.83,Los Ángeles,Mandarin,879,19047,6,Outdoor Adventurers,2022-05-29
DataTech Solutions,Display,Women 25-34,45 days,0.01,9520.49,6.17,Nueva Orleans,Spanish,545,3860,7,Fashionistas,2022-05-14
TechCorp,Search,Men 18-24,45 days,0.11,8826.27,3.09,Nueva York,English,723,9299,3,Health & Wellness,2022-05-27
DataTech Solutions,Social Media,Men 25-34,45 days,0.1,19966.58,5.86,Los Ángeles,Mandarin,1400,14508,10,Fashionistas,2022-05-04
DataTech Solutions,Email,Women 35-44,60 days,0.12,14570.36,8.0,Los Ángeles,Mandarin,610,7617,3,Foodies,2022-05-01
Alpha Innovations,Influencer,All Ages,60 days,0.09,12950.37,6.78,Boston,German,1400,7676,9,Outdoor Adventurers,2022-05-02
Alpha Innovations,Display,All Ages,60 days,0.11,12674.92,6.59,Nueva Orleans,English,518,1277,6,Outdoor Adventurers,2022-05-23
Innovate Industries,Email,Women 35-44,15 days,0.03,13638.64,6.1,Nueva York,English,1759,14794,7,Outdoor Adventurers,2022-05-14
NexGen Systems,Social Media,All Ages,30 days,0.14,9432.65,5.13,Boston,English,1259,9017,7,Outdoor Adventurers,2022-05-03
DataTech Solutions,Social Media,Women 25-34,60 days,0.01,11788.13,4.98,Washington D.C.,Spanish,1108,4563,5,Health & Wellness,2022-05-08
DataTech Solutions,Display,Men 25-34,30 days,0.09,12963.11,5.46,Chicago,Mandarin,1947,13603,10,Tech Enthusiasts,2022-05-20
TechCorp,Search,Women 25-34,45 days,0.1,12662.26,2.53,Chicago,German,1074,18212,8,Tech Enthusiasts,2022-05-10
Innovate Industries,Social Media,Men 25-34,30 days,0.1,9333.7,2.33,Miami,German,689,9382,10,Foodies,2022-05-16
DataTech Solutions,Email,Women 35-44,60 days,0.01,14804.88,6.34,Miami,French,965,19329,10,Foodies,2022-05-29
DataTech Solutions,Social Media,Men 25-34,15 days,0.11,5710.75,2.85,San Francisco,English,1863,7905,8,Foodies,2022-05-28
Alpha Innovations,Search,Men 18-24,30 days,0.15,6491.18,7.24,San Francisco,German,1764,10854,8,Tech Enthusiasts,2022-05-21
DataTech Solutions,Influencer,Men 18-24,60 days,0.02,19122.97,3.58,Washington D.C.,English,237,16019,6,Fashionistas,2022-05-30
Innovate Industries,Influencer,Women 25-34,30 days,0.04,10791.3,7.59,Las Vegas,Mandarin,1231,4353,10,Health & Wellness,2022-05-03
DataTech Solutions,Display,Men 18-24,45 days,0.15,10506.67,7.88,Seattle,Spanish,800,4952,5,Foodies,2022-05-11
DataTech Solutions,Search,Men 18-24,45 days,0.08,19475.3,2.78,Los Ángeles,Mandarin,1004,2199,7,Health & Wellness,2022-05-26
Innovate Industries,Social Media,All Ages,60 days,0.09,19793.74,2.81,Miami,English,932,16673,7,Outdoor Adventurers,2022-05-23
NexGen Systems,Display,Men 18-24,15 days,0.15,13908.67,5.4,Los Ángeles,Spanish,654,2538,9,Health & Wellness,2022-05-09
Innovate Industries,Search,All Ages,15 days,0.09,12247.4,7.5,Los Ángeles,German,1983,11518,8,Outdoor Adventurers,2022-05-12
DataTech Solutions,Social Media,Men 25-34,60 days,0.07,13649.06,2.05,Nueva York,Mandarin,382,3414,9,Tech Enthusiasts,2022-05-30
NexGen Systems,Search,Men 18-24,45 days,0.03,17862.12,4.52,Los Ángeles,Mandarin,862,2782,7,Tech Enthusiasts,2022-05-25
Alpha Innovations,Influencer,Men 18-24,30 days,0.14,12543.57,5.1,Chicago,German,1097,2024,10,Foodies,2022-05-07
TechCorp,Email,Men 18-24,15 days,0.09,7316.58,7.03,Chicago,German,1326,4260,2,Fashionistas,2022-05-24
Innovate Industries,Email,Women 25-34,30 days,0.09,7550.03,7.13,Seattle,Mandarin,584,5387,6,Outdoor Adventurers,2022-05-27
NexGen Systems,Search,All Ages,45 days,0.08,5400.29,7.12,Nueva Orleans,Mandarin,1858,3145,6,Outdoor Adventurers,2022-05-23
TechCorp,Social Media,Women 25-34,45 days,0.1,7360.29,7.9,Chicago,Spanish,804,18629,2,Fashionistas,2022-05-15
NexGen Systems,Social Media,Men 18-24,30 days,0.02,11194.99,5.71,Boston,English,1974,18124,7,Health & Wellness,2022-05-21
TechCorp,Display,All Ages,45 days,0.14,9599.2,2.8,Nueva Orleans,English,1816,14872,3,Foodies,2022-05-07
Innovate Industries,Email,All Ages,30 days,0.1,18412.96,4.02,Miami,Spanish,251,6383,4,Foodies,2022-05-20
Innovate Industries,Search,All Ages,60 days,0.12,17387.02,6.58,Washington D.C.,English,1818,3385,4,Health & Wellness,2022-05-28
NexGen Systems,Influencer,Women 35-44,15 days,0.09,12091.17,7.16,Chicago,French,1634,11301,6,Foodies,2022-05-20
DataTech Solutions,Email,Women 35-44,60 days,0.12,15841.33,6.52,Nueva York,Mandarin,1239,4042,8,Fashionistas,2022-05-14
DataTech Solutions,Display,Men 18-24,60 days,0.08,19100.94,6.12,Las Vegas,Spanish,840,5302,9,Fashionistas,2022-05-25
Alpha Innovations,Email,Women 35-44,30 days,0.05,17982.67,4.65,Boston,Spanish,756,13826,4,Tech Enthusiasts,2022-05-10
NexGen Systems,Search,All Ages,30 days,0.07,14918.42,7.41,Las Vegas,English,1216,13619,2,Outdoor Adventurers,2022-05-13
TechCorp,Display,Women 25-34,45 days,0.08,9297.77,7.45,Nueva York,French,276,7204,7,Foodies,2022-05-11
TechCorp,Social Media,Women 35-44,15 days,0.08,16505.61,3.26,Las Vegas,Mandarin,892,10787,4,Foodies,2022-05-22
Innovate Industries,Social Media,Men 18-24,60 days,0.09,5908.06,7.27,Los Ángeles,German,1791,5228,2,Health & Wellness,2022-05-04
NexGen Systems,Social Media,Men 25-34,15 days,0.02,5615.64,6.14,San Francisco,German,556,2127,6,Outdoor Adventurers,2022-05-25
NexGen Systems,Social Media,Women 25-34,30 days,0.13,19249.52,5.18,Las Vegas,French,1430,18329,7,Outdoor Adventurers,2022-05-19
NexGen Systems,Social Media,Women 25-34,60 days,0.13,15972.09,4.21,Seattle,English,1466,13776,4,Health & Wellness,2022-05-28
TechCorp,Social Media,Men 18-24,60 days,0.04,11272.8,4.33,Miami,Spanish,924,10386,8,Tech Enthusiasts,2022-05-29
NexGen Systems,Influencer,Women 25-34,30 days,0.05,16482.0,7.39,San Francisco,Spanish,810,13093,6,Foodies,2022-05-06
Innovate Industries,Email,Men 25-34,30 days,0.04,12795.73,5.52,Las Vegas,English,1070,10541,6,Foodies,2022-05-10
NexGen Systems,Influencer,All Ages,30 days,0.13,10667.74,5.5,Washington D.C.,French,1440,17197,9,Tech Enthusiasts,2022-05-07
DataTech Solutions,Search,All Ages,15 days,0.14,9657.17,2.01,Nueva York,German,712,10564,2,Health & Wellness,2022-05-18
DataTech Solutions,Display,Men 18-24,60 days,0.12,8693.29,6.8,Chicago,French,252,12692,3,Foodies,2022-05-03
Innovate Industries,Email,Men 18-24,15 days,0.15,7775.67,4.7,Los Ángeles,Spanish,1244,19250,6,Tech Enthusiasts,2022-05-27
TechCorp,Influencer,Women 35-44,15 days,0.13,14016.9,3.77,Miami,Mandarin,1599,10967,3,Tech Enthusiasts,2022-05-01
Innovate Industries,Search,Women 35-44,45 days,0.06,11900.81,7.24,Miami,Spanish,1152,14641,3,Fashionistas,2022-05-25
Innovate Industries,Display,Men 25-34,60 days,0.11,15462.86,5.08,Boston,English,1569,19996,3,Tech Enthusiasts,2022-05-28
DataTech Solutions,Email,Men 25-34,60 days,0.13,18127.87,3.23,Seattle,French,1789,3188,10,Tech Enthusiasts,2022-05-08
Alpha Innovations,Influencer,Men 18-24,60 days,0.03,5247.19,3.03,Nueva Orleans,English,847,18366,5,Tech Enthusiasts,2022-05-24
Alpha Innovations,Search,Men 25-34,15 days,0.11,15289.54,7.21,Boston,French,1905,14796,8,Fashionistas,2022-05-12
Alpha Innovations,Search,Men 25-34,60 days,0.11,9487.72,5.39,Miami,French,1007,17161,5,Tech Enthusiasts,2022-05-26
TechCorp,Influencer,Men 18-24,30 days,0.14,6479.14,2.55,Boston,Spanish,1992,5921,9,Tech Enthusiasts,2022-05-03
TechCorp,Influencer,Women 25-34,30 days,0.11,16482.66,5.17,San Francisco,Spanish,1642,13627,8,Health & Wellness,2022-05-14
DataTech Solutions,Social Media,Women 25-34,15 days,0.15,16861.25,5.29,Nueva Orleans,German,480,2004,2,Foodies,2022-05-17
TechCorp,Social Media,Men 18-24,60 days,0.05,16418.07,5.11,Washington D.C.,French,1089,13437,5,Foodies,2022-05-01
DataTech Solutions,Social Media,Men 25-34,45 days,0.06,16272.78,7.49,Miami,German,1278,14994,1,Health & Wellness,2022-05-24
NexGen Systems,Influencer,All Ages,60 days,0.08,15129.83,2.88,Miami,French,1421,6471,1,Health & Wellness,2022-05-23
NexGen Systems,Social Media,Men 25-34,60 days,0.11,19155.37,3.76,Nueva York,German,558,6462,3,Foodies,2022-05-06
TechCorp,Social Media,Men 25-34,30 days,0.14,11240.25,3.51,Nueva York,Mandarin,1058,17389,4,Foodies,2022-05-20
TechCorp,Social Media,All Ages,45 days,0.05,19013.89,2.98,Washington D.C.,Mandarin,1930,1281,3,Foodies,2022-05-06
NexGen Systems,Search,All Ages,45 days,0.05,18072.12,7.33,San Francisco,Spanish,209,3719,1,Health & Wellness,2022-05-17
Alpha Innovations,Display,Women 25-34,15 days,0.04,17015.83,2.36,Chicago,English,1126,15348,9,Outdoor Adventurers,2022-05-29
DataTech Solutions,Search,Women 35-44,15 days,0.15,7744.18,5.45,Los Ángeles,English,624,2490,7,Health & Wellness,2022-05-14
TechCorp,Social Media,All Ages,30 days,0.14,10445.53,4.98,Boston,Mandarin,967,8082,7,Health & Wellness,2022-05-12
Innovate Industries,Influencer,Men 18-24,30 days,0.04,8971.56,2.42,Nueva York,German,825,2016,5,Tech Enthusiasts,2022-05-28
Alpha Innovations,Email,Men 18-24,30 days,0.15,12040.73,3.23,Chicago,German,1129,19123,10,Outdoor Adventurers,2022-05-05
NexGen Systems,Search,Women 35-44,15 days,0.12,10126.67,2.75,Miami,Mandarin,1290,3232,2,Fashionistas,2022-05-27
Alpha Innovations,Search,Women 35-44,15 days,0.14,5158.41,3.7,Nueva Orleans,German,103,8201,2,Health & Wellness,2022-05-01
TechCorp,Display,Women 35-44,60 days,0.05,10016.47,5.45,Miami,Spanish,1056,4423,2,Health & Wellness,2022-05-13
Alpha Innovations,Search,Men 18-24,15 days,0.07,18665.14,3.57,Nueva York,Mandarin,1249,14585,3,Fashionistas,2022-05-05
DataTech Solutions,Influencer,Women 35-44,15 days,0.02,7239.16,3.98,Miami,English,1475,17544,6,Foodies,2022-05-19
NexGen Systems,Social Media,Men 25-34,15 days,0.07,12494.38,5.66,Nueva Orleans,Spanish,1596,18961,1,Tech Enthusiasts,2022-05-13
Innovate Industries,Email,Men 18-24,45 days,0.08,11518.96,7.1,Boston,German,674,3933,7,Outdoor Adventurers,2022-05-13
Innovate Industries,Search,All Ages,45 days,0.11,19966.33,3.03,Los Ángeles,English,1037,8033,6,Health & Wellness,2022-05-09
DataTech Solutions,Search,Men 25-34,45 days,0.06,16402.15,3.84,Nueva York,Spanish,1061,4222,2,Tech Enthusiasts,2022-05-28
DataTech Solutions,Search,All Ages,15 days,0.14,17710.88,3.41,Miami,German,1587,1558,9,Health & Wellness,2022-05-13
Innovate Industries,Display,Men 25-34,45 days,0.13,11801.34,4.63,Seattle,Spanish,1642,5124,4,Tech Enthusiasts,2022-05-07
TechCorp,Influencer,Men 25-34,60 days,0.06,11005.79,5.69,Chicago,French,553,15957,4,Health & Wellness,2022-05-27
Innovate Industries,Influencer,Women 35-44,15 days,0.11,15466.75,6.28,Nueva Orleans,Spanish,177,4831,7,Fashionistas,2022-05-01
Innovate Industries,Influencer,Women 35-44,15 days,0.04,9973.45,3.54,Washington D.C.,Mandarin,1817,3127,8,Fashionistas,2022-05-09
Innovate Industries,Email,All Ages,30 days,0.04,13316.37,6.96,Boston,Spanish,1522,7932,5,Tech Enthusiasts,2022-05-01
NexGen Systems,Email,Men 25-34,30 days,0.13,19719.99,6.18,Chicago,Mandarin,798,8228,5,Tech Enthusiasts,2022-05-29
NexGen Systems,Social Media,Men 18-24,60 days,0.07,5600.46,6.97,Seattle,French,1202,10096,4,Outdoor Adventurers,2022-05-07
DataTech Solutions,Influencer,Women 25-34,45 days,0.11,15352.73,2.26,Washington D.C.,German,766,6332,5,Health & Wellness,2022-05-04
NexGen Systems,Influencer,Women 35-44,60 days,0.14,16336.8,5.85,Miami,German,1028,1749,10,Fashionistas,2022-05-09
TechCorp,Influencer,Men 25-34,45 days,0.09,6515.05,3.99,Nueva York,French,740,17344,9,Tech Enthusiasts,2022-05-25
