Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Influencer,Men 25-34,45 days,0.15,14705.69,6.61,Chicago,Mandarin,657,6540,10,Foodies,2023-03-26
DataTech Solutions,Display,Men 25-34,45 days,0.08,9123.43,6.26,Las Vegas,Mandarin,1550,2870,1,Outdoor Adventurers,2023-03-01
TechCorp,Display,Men 18-24,15 days,0.13,17451.47,6.3,Nueva Orleans,Spanish,1717,3285,3,Tech Enthusiasts,2023-03-03
DataTech Solutions,Email,Women 35-44,45 days,0.01,6306.47,7.79,Las Vegas,Spanish,1404,19697,10,Tech Enthusiasts,2023-03-24
DataTech Solutions,Social Media,All Ages,15 days,0.04,8129.75,5.76,Miami,German,1732,15858,1,Fashionistas,2023-03-03
TechCorp,Social Media,Women 25-34,45 days,0.13,16516.29,4.75,Washington D.C.,English,1227,3209,3,Outdoor Adventurers,2023-03-27
NexGen Systems,Email,Men 18-24,60 days,0.06,11742.2,3.88,Washington D.C.,English,1545,8284,9,Outdoor Adventurers,2023-03-28
TechCorp,Email,Men 25-34,60 days,0.05,8341.35,3.44,Nueva Orleans,English,1889,9572,9,Foodies,2023-03-09
TechCorp,Email,Men 25-34,60 days,0.12,11278.79,5.34,Boston,English,1518,16727,5,Fashionistas,2023-03-07
NexGen Systems,Search,Women 25-34,15 days,0.11,6585.04,5.66,Boston,Mandarin,208,14840,2,Tech Enthusiasts,2023-03-25
Alpha Innovations,Display,Men 25-34,30 days,0.12,6721.95,7.52,Boston,Spanish,1433,18303,7,Tech Enthusiasts,2023-03-11
DataTech Solutions,Influencer,Women 35-44,45 days,0.03,16153.23,7.16,Nueva Orleans,Spanish,241,3456,5,Outdoor Adventurers,2023-03-13
NexGen Systems,Influencer,Women 25-34,30 days,0.05,11563.38,5.44,Nueva York,German,629,2795,6,Fashionistas,2023-03-24
TechCorp,Search,Women 25-34,30 days,0.08,8845.65,2.67,Nueva York,French,1516,7701,9,Foodies,2023-03-02
DataTech Solutions,Search,Women 35-44,60 days,0.14,8076.53,6.38,Miami,English,691,1894,4,Outdoor Adventurers,2023-03-01
Alpha Innovations,Social Media,Women 35-44,45 days,0.03,19860.67,3.38,Seattle,German,1818,13168,7,Tech Enthusiasts,2023-03-18
DataTech Solutions,Email,All Ages,15 days,0.06,19235.24,7.13,Boston,French,409,17355,5,Fashionistas,2023-03-29
Innovate Industries,Display,All Ages,15 days,0.03,15389.43,5.55,Boston,German,835,16565,5,Tech Enthusiasts,2023-03-03
TechCorp,Display,Women 35-44,15 days,0.04,9690.95,5.87,Las Vegas,French,1231,17452,4,Foodies,2023-03-29
DataTech Solutions,Influencer,Women 25-34,60 days,0.06,17316.55,4.18,Miami,French,1953,18869,5,Outdoor Adventurers,2023-03-29
TechCorp,Influencer,Men 25-34,15 days,0.08,16899.15,7.07,Las Vegas,German,1476,19992,9,Tech Enthusiasts,2023-03-09
