Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Social Media,All Ages,30 days,0.06,8913.15,7.03,Miami,Mandarin,1431,15387,6,Foodies,2022-04-15
DataTech Solutions,Email,Women 35-44,45 days,0.07,19520.07,2.76,Nueva York,French,637,1847,6,Fashionistas,2022-04-15
NexGen Systems,Influencer,Women 25-34,30 days,0.1,8734.8,6.33,San Francisco,German,1574,14926,1,Tech Enthusiasts,2022-04-24
TechCorp,Email,Women 35-44,30 days,0.13,10292.19,3.25,Nueva Orleans,French,1251,11592,1,Fashionistas,2022-04-10
Innovate Industries,Search,Women 25-34,60 days,0.03,12038.7,5.2,Nueva Orleans,German,1597,16515,5,Outdoor Adventurers,2022-04-02
NexGen Systems,Influencer,Women 25-34,15 days,0.12,5568.74,6.81,Boston,Spanish,414,7772,8,Fashionistas,2022-04-20
TechCorp,Display,Women 35-44,45 days,0.15,6213.11,4.92,San Francisco,Mandarin,909,12218,1,Fashionistas,2022-04-19
TechCorp,Email,All Ages,15 days,0.06,7679.95,4.37,Miami,Spanish,807,19059,10,Foodies,2022-04-06
Alpha Innovations,Display,Women 25-34,30 days,0.04,12332.24,7.16,Seattle,Spanish,1085,13590,10,Fashionistas,2022-04-23
DataTech Solutions,Display,All Ages,45 days,0.13,9038.9,7.13,Nueva Orleans,French,454,19355,3,Health & Wellness,2022-04-11
TechCorp,Influencer,Men 25-34,15 days,0.08,13433.48,5.7,Miami,Spanish,942,15203,6,Health & Wellness,2022-04-26
Innovate Industries,Display,Men 18-24,60 days,0.14,12249.17,3.07,Nueva Orleans,English,1306,4544,9,Outdoor Adventurers,2022-04-18
DataTech Solutions,Social Media,Men 18-24,30 days,0.07,7513.43,5.46,Nueva York,Mandarin,1393,6282,2,Health & Wellness,2022-04-20
DataTech Solutions,Email,Women 35-44,45 days,0.02,5893.06,3.4,Boston,Mandarin,1732,5327,7,Outdoor Adventurers,2022-04-04
NexGen Systems,Social Media,All Ages,30 days,0.06,13919.98,6.83,San Francisco,English,1734,6733,6,Outdoor Adventurers,2022-04-02
DataTech Solutions,Search,Women 35-44,15 days,0.12,12846.12,5.23,Chicago,French,886,6676,3,Foodies,2022-04-24
NexGen Systems,Social Media,All Ages,60 days,0.08,5258.2,6.74,Las Vegas,German,876,15496,3,Tech Enthusiasts,2022-04-02
Alpha Innovations,Display,Women 25-34,30 days,0.08,18402.37,2.3,Boston,French,1882,6395,5,Tech Enthusiasts,2022-04-21
TechCorp,Display,Women 25-34,30 days,0.08,11771.28,6.9,San Francisco,French,1715,14224,9,Health & Wellness,2022-04-02
Alpha Innovations,Email,Women 25-34,45 days,0.06,15457.95,4.97,Los Ángeles,English,810,4318,7,Health & Wellness,2022-04-25
NexGen Systems,Display,Women 25-34,45 days,0.07,13590.19,6.06,Los Ángeles,French,1811,13971,2,Fashionistas,2022-04-14
