Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Email,All Ages,15 days,0.09,6682.31,2.63,Washington D.C.,French,1978,2652,10,Tech Enthusiasts,2023-05-13
Alpha Innovations,Search,Men 25-34,60 days,0.03,12573.49,4.01,Chicago,French,1256,10479,8,Foodies,2023-05-26
Alpha Innovations,Influencer,Women 35-44,15 days,0.07,14075.8,2.87,Nueva Orleans,Spanish,1891,12936,8,Health & Wellness,2023-05-02
Alpha Innovations,Search,Women 35-44,15 days,0.14,19422.75,6.16,Washington D.C.,Spanish,482,6626,8,Foodies,2023-05-29
NexGen Systems,Display,Men 18-24,30 days,0.13,16342.13,7.57,Seattle,Spanish,720,2703,10,Foodies,2023-05-07
DataTech Solutions,Display,All Ages,15 days,0.02,15155.32,4.35,Boston,Mandarin,608,10824,8,Fashionistas,2023-05-14
NexGen Systems,Search,Men 18-24,30 days,0.02,19343.45,2.63,Washington D.C.,German,832,9512,3,Health & Wellness,2023-05-02
TechCorp,Search,Women 25-34,45 days,0.08,9668.41,2.01,San Francisco,German,937,17915,4,Fashionistas,2023-05-27
Alpha Innovations,Email,All Ages,30 days,0.04,11577.21,2.52,Seattle,German,1283,17956,2,Outdoor Adventurers,2023-05-01
Innovate Industries,Influencer,Men 25-34,15 days,0.14,11802.41,4.54,Boston,English,1919,11728,4,Foodies,2023-05-29
TechCorp,Display,Men 25-34,30 days,0.11,14293.18,7.7,Nueva York,Mandarin,341,15558,7,Tech Enthusiasts,2023-05-03
DataTech Solutions,Social Media,Women 35-44,45 days,0.08,19985.06,2.44,Washington D.C.,English,1222,19359,8,Foodies,2023-05-21
Alpha Innovations,Influencer,Men 18-24,45 days,0.07,12991.99,5.99,Seattle,English,563,5751,10,Foodies,2023-05-15
DataTech Solutions,Search,Women 25-34,30 days,0.07,16496.05,2.28,Chicago,Mandarin,1605,4656,4,Tech Enthusiasts,2023-05-25
NexGen Systems,Social Media,Men 25-34,30 days,0.09,11777.79,5.91,San Francisco,Mandarin,1088,1011,5,Fashionistas,2023-05-18
Alpha Innovations,Display,Men 18-24,30 days,0.07,18563.18,7.73,Nueva Orleans,English,1134,6046,9,Health & Wellness,2023-05-18
DataTech Solutions,Search,Women 35-44,45 days,0.14,13448.68,2.41,Las Vegas,Mandarin,297,1684,10,Health & Wellness,2023-05-10
Innovate Industries,Display,Men 25-34,15 days,0.13,12994.56,6.28,Seattle,Mandarin,569,12313,9,Health & Wellness,2023-05-14
DataTech Solutions,Display,All Ages,30 days,0.12,19215.67,5.56,Miami,Mandarin,1994,16324,3,Fashionistas,2023-05-12
NexGen Systems,Display,All Ages,45 days,0.07,14779.46,3.87,Nueva York,Spanish,1778,14364,2,Health & Wellness,2023-05-25
NexGen Systems,Influencer,Women 35-44,45 days,0.02,12023.67,2.77,Boston,Mandarin,265,9589,5,Health & Wellness,2023-05-30
DataTech Solutions,Display,Women 25-34,60 days,0.01,8062.93,2.01,Chicago,English,1922,8791,6,Outdoor Adventurers,2023-05-19
TechCorp,Search,Men 18-24,30 days,0.12,8254.86,3.15,San Francisco,French,1473,17870,5,Health & Wellness,2023-05-10
DataTech Solutions,Display,Women 35-44,30 days,0.04,17865.27,6.11,Los Ángeles,German,699,1099,8,Outdoor Adventurers,2023-05-21
NexGen Systems,Influencer,Women 35-44,60 days,0.13,11009.65,7.52,Chicago,Spanish,1203,15710,8,Tech Enthusiasts,2023-05-15
Alpha Innovations,Social Media,Men 25-34,30 days,0.08,11259.15,5.89,Boston,French,299,5648,9,Health & Wellness,2023-05-05
Alpha Innovations,Email,Men 25-34,15 days,0.14,16591.09,2.83,Seattle,English,1668,4848,10,Foodies,2023-05-02
DataTech Solutions,Display,Women 25-34,60 days,0.15,9209.6,6.6,Boston,French,1524,10866,2,Outdoor Adventurers,2023-05-22
DataTech Solutions,Search,Women 25-34,15 days,0.07,5771.93,3.74,Boston,German,1086,8598,1,Health & Wellness,2023-05-13
TechCorp,Influencer,Women 25-34,15 days,0.08,19057.64,6.47,Seattle,Spanish,667,4756,1,Outdoor Adventurers,2023-05-12
DataTech Solutions,Email,Women 35-44,60 days,0.12,17593.99,2.58,Boston,French,1181,3063,9,Foodies,2023-05-03
DataTech Solutions,Display,All Ages,15 days,0.11,18141.93,4.95,Washington D.C.,Spanish,875,11571,6,Tech Enthusiasts,2023-05-04
Innovate Industries,Influencer,Men 25-34,15 days,0.08,8644.61,5.96,Las Vegas,English,297,9676,9,Fashionistas,2023-05-23
TechCorp,Social Media,Men 18-24,45 days,0.03,15909.89,6.06,Seattle,Mandarin,1116,2917,9,Outdoor Adventurers,2023-05-15
Innovate Industries,Display,All Ages,45 days,0.06,9648.01,5.2,Washington D.C.,Mandarin,163,10407,6,Health & Wellness,2023-05-01
DataTech Solutions,Influencer,Women 35-44,30 days,0.13,18876.5,7.2,Nueva York,German,811,2697,9,Fashionistas,2023-05-04
TechCorp,Social Media,Women 25-34,30 days,0.07,7643.77,3.91,Seattle,German,1090,2201,5,Outdoor Adventurers,2023-05-22
NexGen Systems,Display,All Ages,30 days,0.11,16240.06,7.31,Nueva York,French,1100,15795,10,Fashionistas,2023-05-18
TechCorp,Influencer,All Ages,30 days,0.12,5070.75,4.86,Washington D.C.,Spanish,585,14472,6,Health & Wellness,2023-05-04
NexGen Systems,Display,All Ages,60 days,0.01,8069.88,4.47,Chicago,Mandarin,424,15167,6,Fashionistas,2023-05-18
Innovate Industries,Influencer,Women 25-34,30 days,0.13,16901.94,7.08,Las Vegas,French,975,11880,5,Tech Enthusiasts,2023-05-15
DataTech Solutions,Influencer,Women 35-44,45 days,0.14,7179.89,6.48,Chicago,German,1326,19048,4,Foodies,2023-05-16
NexGen Systems,Display,All Ages,30 days,0.13,16084.35,6.13,Boston,English,1553,17202,5,Foodies,2023-05-25
NexGen Systems,Display,All Ages,30 days,0.06,19485.88,2.38,Miami,English,721,13438,2,Tech Enthusiasts,2023-05-11
Innovate Industries,Social Media,Women 25-34,15 days,0.08,10728.7,6.48,Miami,Mandarin,818,19608,4,Foodies,2023-05-29
Alpha Innovations,Social Media,Women 25-34,60 days,0.04,17895.25,4.06,San Francisco,German,1316,5648,4,Foodies,2023-05-20
