Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Email,Women 35-44,60 days,0.1,6824.76,7.3,Boston,French,1239,17565,10,Foodies,2021-01-04
TechCorp,Display,All Ages,45 days,0.06,8373.43,3.56,San Francisco,Mandarin,1820,11730,3,Fashionistas,2021-01-13
TechCorp,Social Media,Women 35-44,45 days,0.06,10184.03,5.76,Miami,English,984,7983,7,Tech Enthusiasts,2021-01-09
Innovate Industries,Email,All Ages,15 days,0.1,19880.55,7.28,Boston,French,1257,11623,3,Outdoor Adventurers,2021-01-18
DataTech Solutions,Email,Women 25-34,30 days,0.05,16612.98,3.27,Nueva York,Mandarin,1736,7573,6,Outdoor Adventurers,2021-01-06
NexGen Systems,Search,Men 25-34,60 days,0.12,15284.9,4.22,Chicago,German,639,13452,3,Health & Wellness,2021-01-14
Alpha Innovations,Email,Men 25-34,45 days,0.14,17897.56,4.95,Los Ángeles,French,1023,14993,4,Fashionistas,2021-01-11
NexGen Systems,Display,Men 18-24,60 days,0.04,14103.02,4.91,Las Vegas,French,1154,5844,1,Fashionistas,2021-01-08
TechCorp,Search,All Ages,15 days,0.12,13936.64,5.97,Washington D.C.,English,619,17551,8,Tech Enthusiasts,2021-01-03
TechCorp,Influencer,Women 25-34,45 days,0.02,17562.29,4.13,Los Ángeles,Mandarin,1732,6187,8,Fashionistas,2021-01-29
Alpha Innovations,Influencer,Women 25-34,45 days,0.07,10069.14,6.59,Las Vegas,French,1323,19326,2,Foodies,2021-01-24
NexGen Systems,Email,Women 25-34,15 days,0.03,7252.79,6.1,Chicago,German,1789,11867,3,Fashionistas,2021-01-26
Innovate Industries,Influencer,All Ages,15 days,0.09,18324.19,7.62,Nueva Orleans,Mandarin,1175,11747,5,Outdoor Adventurers,2021-01-07
Alpha Innovations,Influencer,Women 25-34,60 days,0.06,5941.82,2.22,Nueva York,German,1624,7156,3,Outdoor Adventurers,2021-01-24
DataTech Solutions,Influencer,Men 18-24,30 days,0.05,14371.29,3.14,Los Ángeles,Spanish,244,8409,5,Fashionistas,2021-01-09
DataTech Solutions,Influencer,All Ages,45 days,0.04,6197.99,5.55,San Francisco,English,506,18852,4,Fashionistas,2021-01-16
NexGen Systems,Display,Women 25-34,45 days,0.11,8099.56,2.83,Los Ángeles,French,1740,6676,8,Foodies,2021-01-28
DataTech Solutions,Social Media,Men 25-34,15 days,0.07,10581.37,7.28,Miami,French,1617,15946,9,Fashionistas,2021-01-19
Alpha Innovations,Social Media,Men 18-24,60 days,0.03,12254.08,7.47,Nueva York,Spanish,989,13052,8,Tech Enthusiasts,2021-01-28
DataTech Solutions,Influencer,Women 35-44,45 days,0.05,13768.54,4.76,Miami,German,258,13788,1,Health & Wellness,2021-01-24
DataTech Solutions,Email,Men 18-24,15 days,0.12,18003.58,5.97,Seattle,French,1323,13407,3,Tech Enthusiasts,2021-01-10
TechCorp,Social Media,All Ages,45 days,0.12,13322.51,4.98,Nueva Orleans,Spanish,767,4292,8,Tech Enthusiasts,2021-01-16
TechCorp,Influencer,Women 25-34,30 days,0.06,6691.77,6.53,Chicago,English,743,3913,3,Outdoor Adventurers,2021-01-26
DataTech Solutions,Display,Men 18-24,30 days,0.12,18357.0,7.77,Las Vegas,English,1294,9207,6,Outdoor Adventurers,2021-01-21
Innovate Industries,Display,Women 25-34,30 days,0.1,5138.25,4.53,Nueva Orleans,English,1062,15246,1,Health & Wellness,2021-01-17
DataTech Solutions,Email,Women 25-34,30 days,0.02,8261.78,2.51,Seattle,Spanish,349,15583,8,Foodies,2021-01-23
NexGen Systems,Email,All Ages,15 days,0.06,13303.98,2.69,Los Ángeles,German,1763,3045,6,Outdoor Adventurers,2021-01-02
Alpha Innovations,Search,Men 25-34,30 days,0.07,15688.69,6.03,Miami,German,502,2453,6,Health & Wellness,2021-01-03
DataTech Solutions,Influencer,Women 25-34,45 days,0.11,9074.59,3.52,Las Vegas,Spanish,1010,8121,3,Fashionistas,2021-01-13
Alpha Innovations,Social Media,Women 35-44,30 days,0.08,10586.07,5.16,Nueva Orleans,French,1023,18827,1,Outdoor Adventurers,2021-01-20
NexGen Systems,Email,Men 18-24,45 days,0.01,9377.77,4.6,Boston,French,566,3276,5,Fashionistas,2021-01-15
NexGen Systems,Social Media,Women 35-44,15 days,0.14,7053.61,2.45,Nueva York,Spanish,792,11024,1,Outdoor Adventurers,2021-01-22
DataTech Solutions,Influencer,Women 35-44,60 days,0.06,11152.35,2.13,Nueva Orleans,English,653,15327,3,Tech Enthusiasts,2021-01-12
TechCorp,Email,All Ages,15 days,0.04,9144.47,7.73,Miami,Mandarin,1526,16311,5,Fashionistas,2021-01-22
Innovate Industries,Social Media,Women 25-34,45 days,0.02,14130.97,7.05,Boston,German,823,16403,10,Tech Enthusiasts,2021-01-16
DataTech Solutions,Display,Women 35-44,15 days,0.11,6888.89,5.89,Los Ángeles,English,1826,19714,7,Outdoor Adventurers,2021-01-20
Alpha Innovations,Search,All Ages,15 days,0.14,19547.27,3.76,Boston,French,624,9148,8,Tech Enthusiasts,2021-01-15
TechCorp,Search,All Ages,15 days,0.13,12591.51,5.04,Boston,German,1060,10902,4,Health & Wellness,2021-01-20
NexGen Systems,Email,Men 18-24,45 days,0.06,15102.52,3.75,Seattle,English,1548,6046,3,Foodies,2021-01-26
TechCorp,Search,Men 18-24,60 days,0.15,14871.08,7.24,Nueva York,German,1913,7765,5,Foodies,2021-01-25
DataTech Solutions,Search,Women 35-44,30 days,0.03,13033.21,3.12,Los Ángeles,English,1247,16183,5,Outdoor Adventurers,2021-01-17
TechCorp,Influencer,Men 25-34,45 days,0.15,16775.74,6.76,Miami,English,403,15149,8,Fashionistas,2021-01-17
DataTech Solutions,Influencer,All Ages,15 days,0.1,5098.14,2.96,Chicago,English,1508,11120,4,Outdoor Adventurers,2021-01-08
Alpha Innovations,Social Media,Men 18-24,30 days,0.04,17377.17,5.6,Los Ángeles,English,1273,8275,9,Outdoor Adventurers,2021-01-10
TechCorp,Search,Women 35-44,15 days,0.02,19618.96,3.87,Seattle,English,448,2377,9,Tech Enthusiasts,2021-01-06
DataTech Solutions,Social Media,Women 35-44,30 days,0.09,5372.36,6.64,Los Ángeles,German,728,7427,10,Outdoor Adventurers,2021-01-23
Innovate Industries,Email,Men 25-34,15 days,0.11,7401.03,6.63,Los Ángeles,French,1606,15590,5,Outdoor Adventurers,2021-01-28
NexGen Systems,Email,Women 25-34,15 days,0.05,15824.81,7.49,San Francisco,Mandarin,103,13709,2,Fashionistas,2021-01-02
Innovate Industries,Search,Women 35-44,45 days,0.1,16841.06,6.39,Miami,French,1986,7574,1,Fashionistas,2021-01-18
Alpha Innovations,Search,All Ages,30 days,0.07,9477.76,4.99,Los Ángeles,French,1820,18294,7,Health & Wellness,2021-01-04
Alpha Innovations,Social Media,Men 25-34,45 days,0.06,10902.08,7.49,Nueva Orleans,English,1323,10714,7,Health & Wellness,2021-01-29
Innovate Industries,Social Media,Women 35-44,60 days,0.07,18663.8,7.63,San Francisco,French,1335,16812,7,Outdoor Adventurers,2021-01-05
Alpha Innovations,Display,Men 25-34,45 days,0.07,14216.86,6.95,Las Vegas,Spanish,459,7667,5,Tech Enthusiasts,2021-01-10
DataTech Solutions,Display,Men 18-24,45 days,0.07,7439.65,7.15,Los Ángeles,French,558,8558,6,Outdoor Adventurers,2021-01-10
Innovate Industries,Email,Women 35-44,45 days,0.02,18749.01,6.2,San Francisco,French,382,8871,6,Foodies,2021-01-22
NexGen Systems,Search,Men 25-34,30 days,0.03,8825.77,2.72,Nueva Orleans,French,147,19795,3,Fashionistas,2021-01-11
Innovate Industries,Influencer,Women 25-34,60 days,0.07,8140.23,5.09,Chicago,German,877,2796,4,Foodies,2021-01-01
TechCorp,Influencer,Women 25-34,15 days,0.1,5027.1,4.91,Las Vegas,German,677,1943,1,Health & Wellness,2021-01-09
DataTech Solutions,Search,Women 35-44,60 days,0.03,16979.22,4.96,Boston,Spanish,303,12294,1,Tech Enthusiasts,2021-01-10
Alpha Innovations,Influencer,All Ages,45 days,0.02,19149.2,4.71,Chicago,Spanish,360,12602,3,Foodies,2021-01-14
Innovate Industries,Email,Men 18-24,60 days,0.05,18559.26,3.09,San Francisco,French,1877,5974,9,Foodies,2021-01-04
Alpha Innovations,Influencer,All Ages,60 days,0.05,19440.18,4.02,Nueva Orleans,Spanish,1482,10250,9,Foodies,2021-01-14
Innovate Industries,Search,All Ages,45 days,0.14,19944.37,3.64,Los Ángeles,German,1506,11749,5,Tech Enthusiasts,2021-01-26
Alpha Innovations,Display,All Ages,45 days,0.07,12674.06,7.35,Miami,German,123,12627,10,Health & Wellness,2021-01-06
TechCorp,Social Media,Women 35-44,45 days,0.04,16260.19,6.95,Miami,Spanish,1864,4681,1,Health & Wellness,2021-01-14
TechCorp,Email,All Ages,60 days,0.03,9992.06,4.85,San Francisco,German,197,19831,4,Tech Enthusiasts,2021-01-03
NexGen Systems,Email,Women 35-44,30 days,0.03,7845.54,3.55,Los Ángeles,German,805,7492,10,Tech Enthusiasts,2021-01-09
Innovate Industries,Search,Women 25-34,30 days,0.05,11045.95,2.05,Los Ángeles,French,1647,4784,8,Tech Enthusiasts,2021-01-20
NexGen Systems,Influencer,Women 25-34,30 days,0.12,5124.92,7.91,Seattle,Spanish,1669,1417,3,Fashionistas,2021-01-06
DataTech Solutions,Display,Men 25-34,15 days,0.09,6112.81,3.65,Nueva Orleans,French,447,3805,4,Outdoor Adventurers,2021-01-11
TechCorp,Search,All Ages,15 days,0.15,19303.33,6.26,Nueva Orleans,Spanish,560,3075,7,Fashionistas,2021-01-27
DataTech Solutions,Search,Women 35-44,60 days,0.15,14056.26,2.26,Chicago,English,1816,4445,7,Health & Wellness,2021-01-21
DataTech Solutions,Influencer,Women 25-34,60 days,0.06,5837.15,4.2,Boston,German,671,6932,7,Foodies,2021-01-01
TechCorp,Email,Men 18-24,45 days,0.08,10179.82,3.04,San Francisco,French,817,17412,1,Tech Enthusiasts,2021-01-26
Innovate Industries,Search,Men 18-24,45 days,0.13,14833.26,5.5,Washington D.C.,French,1664,9805,6,Foodies,2021-01-27
NexGen Systems,Email,Women 35-44,60 days,0.11,7090.51,7.92,Seattle,German,1423,11000,10,Foodies,2021-01-06
TechCorp,Email,Men 25-34,45 days,0.1,13336.12,7.43,Nueva Orleans,French,407,11251,7,Health & Wellness,2021-01-22
Innovate Industries,Influencer,Women 25-34,15 days,0.07,10392.25,3.65,Miami,French,953,5285,5,Tech Enthusiasts,2021-01-29
DataTech Solutions,Influencer,Women 35-44,60 days,0.06,6361.95,3.93,Seattle,French,1680,7554,7,Foodies,2021-01-10
TechCorp,Search,Men 18-24,15 days,0.15,6678.96,2.85,Nueva York,Mandarin,1609,17366,3,Fashionistas,2021-01-12
Alpha Innovations,Display,All Ages,30 days,0.09,7803.86,4.99,Nueva York,Spanish,1286,10963,6,Foodies,2021-01-13
Innovate Industries,Search,Women 35-44,45 days,0.06,7393.06,2.7,San Francisco,German,1633,10779,7,Fashionistas,2021-01-13
DataTech Solutions,Social Media,Men 25-34,60 days,0.14,7431.19,7.31,Chicago,English,1069,3680,7,Tech Enthusiasts,2021-01-30
NexGen Systems,Social Media,Women 35-44,30 days,0.1,12630.89,4.52,Nueva Orleans,English,554,16990,9,Tech Enthusiasts,2021-01-06
DataTech Solutions,Email,All Ages,15 days,0.13,18302.41,4.11,Las Vegas,Mandarin,1321,5774,1,Fashionistas,2021-01-09
TechCorp,Display,Women 35-44,60 days,0.07,6553.45,3.68,Chicago,Spanish,1222,1864,2,Fashionistas,2021-01-30
Innovate Industries,Social Media,All Ages,30 days,0.09,7484.17,7.9,Chicago,French,502,16975,7,Foodies,2021-01-02
NexGen Systems,Display,Women 25-34,45 days,0.05,10279.31,4.1,Nueva York,Spanish,444,2399,3,Foodies,2021-01-20
Alpha Innovations,Search,Men 18-24,15 days,0.01,15887.93,2.1,San Francisco,Spanish,1977,19018,3,Fashionistas,2021-01-05
DataTech Solutions,Email,Men 25-34,30 days,0.07,15948.1,2.18,Los Ángeles,German,1398,4124,1,Health & Wellness,2021-01-01
NexGen Systems,Social Media,Women 35-44,60 days,0.06,18196.62,2.36,Washington D.C.,German,459,2499,9,Health & Wellness,2021-01-10
NexGen Systems,Search,Men 25-34,60 days,0.1,5845.31,5.92,San Francisco,German,1152,16568,4,Health & Wellness,2021-01-15
TechCorp,Email,Men 25-34,45 days,0.03,16358.5,2.72,Miami,Spanish,1271,12925,3,Foodies,2021-01-19
TechCorp,Search,Men 18-24,15 days,0.11,12184.8,7.6,Los Ángeles,French,265,10243,4,Fashionistas,2021-01-29
Alpha Innovations,Email,All Ages,60 days,0.02,17709.83,3.77,Nueva York,German,982,7359,5,Tech Enthusiasts,2021-01-13
Innovate Industries,Search,Women 25-34,30 days,0.06,15485.04,6.15,Los Ángeles,French,724,5902,3,Outdoor Adventurers,2021-01-29
DataTech Solutions,Display,Women 25-34,15 days,0.03,13165.68,6.18,Los Ángeles,English,1310,18093,1,Outdoor Adventurers,2021-01-16
TechCorp,Social Media,Men 18-24,15 days,0.06,17837.36,6.24,Washington D.C.,French,1595,8981,2,Tech Enthusiasts,2021-01-19
DataTech Solutions,Display,Women 35-44,45 days,0.02,10560.51,6.57,Nueva Orleans,Spanish,870,3479,5,Tech Enthusiasts,2021-01-14
NexGen Systems,Social Media,Women 35-44,30 days,0.02,5055.49,4.08,Los Ángeles,Mandarin,1165,7047,7,Outdoor Adventurers,2021-01-28
Innovate Industries,Influencer,Women 35-44,30 days,0.02,12246.94,5.19,Washington D.C.,German,981,5256,9,Tech Enthusiasts,2021-01-25
Alpha Innovations,Influencer,All Ages,45 days,0.11,14356.14,6.07,Nueva York,Spanish,1387,6207,8,Tech Enthusiasts,2021-01-30
TechCorp,Search,All Ages,30 days,0.05,12928.45,2.99,Washington D.C.,German,1894,7965,6,Health & Wellness,2021-01-21
Innovate Industries,Influencer,Men 25-34,60 days,0.03,18978.89,5.15,Los Ángeles,Spanish,2000,7721,3,Foodies,2021-01-22
Alpha Innovations,Email,Women 25-34,30 days,0.06,16643.15,5.59,Nueva Orleans,Mandarin,912,17924,4,Fashionistas,2021-01-03
DataTech Solutions,Influencer,Women 35-44,45 days,0.05,16252.84,7.33,Los Ángeles,German,1324,2602,5,Foodies,2021-01-25
TechCorp,Influencer,Women 25-34,45 days,0.04,7130.52,6.77,Chicago,German,1899,14740,1,Foodies,2021-01-18
Alpha Innovations,Search,Women 35-44,45 days,0.03,11376.88,4.79,Washington D.C.,German,1110,12819,4,Health & Wellness,2021-01-19
NexGen Systems,Email,All Ages,30 days,0.04,12796.28,4.99,Nueva Orleans,English,999,2622,3,Outdoor Adventurers,2021-01-07
DataTech Solutions,Search,Men 18-24,45 days,0.1,6438.06,2.19,San Francisco,German,877,18736,7,Foodies,2021-01-11
Innovate Industries,Influencer,Women 35-44,30 days,0.04,14595.62,5.54,Miami,English,390,6430,8,Outdoor Adventurers,2021-01-23
TechCorp,Influencer,Women 35-44,45 days,0.05,14205.94,5.24,Boston,Mandarin,1938,18591,9,Foodies,2021-01-15
TechCorp,Social Media,Women 35-44,60 days,0.03,12029.14,2.57,Nueva Orleans,Mandarin,272,8463,10,Tech Enthusiasts,2021-01-21
NexGen Systems,Social Media,All Ages,15 days,0.15,11537.29,2.85,Washington D.C.,Mandarin,1188,5006,9,Outdoor Adventurers,2021-01-01
TechCorp,Social Media,Women 35-44,60 days,0.06,17547.6,3.88,Nueva York,Mandarin,300,11248,1,Fashionistas,2021-01-28
DataTech Solutions,Email,Women 25-34,30 days,0.03,12240.8,4.35,Miami,Spanish,404,2964,7,Health & Wellness,2021-01-04
Innovate Industries,Social Media,Men 25-34,15 days,0.06,17712.56,4.78,San Francisco,Spanish,1463,10181,10,Tech Enthusiasts,2021-01-08
Innovate Industries,Display,Women 35-44,15 days,0.05,11791.76,7.01,Nueva Orleans,German,1775,16248,8,Health & Wellness,2021-01-28
DataTech Solutions,Email,Men 25-34,15 days,0.08,10922.89,3.76,Las Vegas,French,1908,4270,8,Health & Wellness,2021-01-18
Alpha Innovations,Email,Women 25-34,30 days,0.07,5213.88,2.82,San Francisco,German,1515,3190,5,Health & Wellness,2021-01-28
TechCorp,Display,All Ages,15 days,0.07,6525.86,4.81,San Francisco,Mandarin,1946,9061,10,Outdoor Adventurers,2021-01-03
TechCorp,Email,Men 18-24,60 days,0.14,17219.69,3.14,Las Vegas,French,106,14496,5,Foodies,2021-01-11
DataTech Solutions,Social Media,Men 18-24,15 days,0.13,7435.04,5.85,Nueva York,German,689,10235,2,Foodies,2021-01-18
Alpha Innovations,Influencer,Men 18-24,60 days,0.06,7676.95,3.72,Los Ángeles,German,887,15859,6,Foodies,2021-01-26
Alpha Innovations,Email,Women 25-34,15 days,0.03,11218.55,7.18,Nueva York,Spanish,208,17362,1,Health & Wellness,2021-01-03
TechCorp,Search,Women 35-44,30 days,0.1,13536.65,5.75,Miami,German,533,13984,4,Fashionistas,2021-01-28
TechCorp,Email,All Ages,15 days,0.07,5950.39,3.68,San Francisco,English,623,13520,7,Health & Wellness,2021-01-18
Innovate Industries,Email,Men 25-34,45 days,0.09,6331.55,3.33,Boston,Spanish,759,5629,4,Health & Wellness,2021-01-13
Innovate Industries,Display,Women 35-44,45 days,0.09,6874.37,7.49,San Francisco,Spanish,796,1126,10,Health & Wellness,2021-01-18
DataTech Solutions,Display,Men 18-24,45 days,0.08,14414.66,2.97,Las Vegas,Mandarin,1790,15366,6,Outdoor Adventurers,2021-01-06
TechCorp,Influencer,Women 25-34,30 days,0.06,7138.72,2.61,Boston,Mandarin,1429,15499,4,Outdoor Adventurers,2021-01-30
DataTech Solutions,Influencer,Women 35-44,60 days,0.15,11870.35,4.84,Seattle,German,1278,11454,3,Health & Wellness,2021-01-12
Innovate Industries,Search,All Ages,15 days,0.14,10589.71,5.54,San Francisco,German,1921,2296,10,Health & Wellness,2021-01-03
Innovate Industries,Influencer,Men 18-24,60 days,0.04,7817.45,2.52,San Francisco,German,377,6379,3,Tech Enthusiasts,2021-01-01
DataTech Solutions,Email,All Ages,60 days,0.15,11742.39,5.03,Seattle,Mandarin,1873,13391,3,Fashionistas,2021-01-30
Innovate Industries,Influencer,Women 25-34,30 days,0.02,5232.52,7.73,Los Ángeles,German,1397,9395,5,Foodies,2021-01-03
Alpha Innovations,Influencer,Men 25-34,45 days,0.05,17116.02,5.47,Nueva York,Mandarin,1504,10333,3,Foodies,2021-01-22
Alpha Innovations,Influencer,Men 25-34,15 days,0.07,16629.02,6.58,Boston,Mandarin,378,14916,2,Tech Enthusiasts,2021-01-29
NexGen Systems,Display,Men 25-34,60 days,0.09,19906.49,2.68,Boston,Spanish,1990,9385,4,Foodies,2021-01-07
DataTech Solutions,Display,All Ages,60 days,0.05,8721.55,4.19,Las Vegas,French,819,19060,3,Tech Enthusiasts,2021-01-09
Alpha Innovations,Email,Women 25-34,15 days,0.08,7972.58,4.0,Washington D.C.,German,1944,13916,4,Tech Enthusiasts,2021-01-01
Innovate Industries,Social Media,Women 35-44,45 days,0.13,9776.37,5.82,Boston,French,1017,2961,5,Health & Wellness,2021-01-18
NexGen Systems,Search,Women 35-44,45 days,0.07,10603.23,5.18,Nueva Orleans,French,1360,1465,5,Foodies,2021-01-24
NexGen Systems,Display,Men 25-34,45 days,0.05,7798.85,7.55,Nueva York,German,1795,7901,9,Fashionistas,2021-01-21
DataTech Solutions,Search,All Ages,60 days,0.05,19315.12,3.12,Seattle,Mandarin,964,10029,3,Foodies,2021-01-26
Innovate Industries,Display,Women 35-44,30 days,0.1,16567.69,3.21,Seattle,Mandarin,1490,8079,4,Health & Wellness,2021-01-22
TechCorp,Display,Men 25-34,45 days,0.06,8784.75,6.25,Nueva York,English,1729,15393,2,Fashionistas,2021-01-01
TechCorp,Influencer,Women 25-34,15 days,0.12,11494.54,2.59,Miami,French,1959,12933,4,Tech Enthusiasts,2021-01-02
Alpha Innovations,Email,Men 18-24,30 days,0.12,13647.34,4.09,San Francisco,Spanish,1414,18621,8,Foodies,2021-01-08
TechCorp,Influencer,Women 35-44,15 days,0.07,16019.81,3.62,Los Ángeles,English,1454,16101,4,Fashionistas,2021-01-18
Innovate Industries,Display,All Ages,60 days,0.1,5008.08,5.82,Seattle,Spanish,1573,4941,1,Tech Enthusiasts,2021-01-27
Innovate Industries,Search,All Ages,15 days,0.11,5793.14,4.94,Boston,Spanish,944,3847,5,Tech Enthusiasts,2021-01-15
DataTech Solutions,Social Media,Men 18-24,60 days,0.07,17089.9,8.0,Washington D.C.,Mandarin,677,3977,6,Outdoor Adventurers,2021-01-10
Innovate Industries,Email,Women 35-44,15 days,0.06,6724.9,4.62,Washington D.C.,Mandarin,613,1644,10,Health & Wellness,2021-01-29
TechCorp,Display,All Ages,45 days,0.03,5106.6,2.67,Seattle,Mandarin,795,2802,8,Fashionistas,2021-01-16
TechCorp,Influencer,Men 18-24,60 days,0.1,10648.43,6.26,Chicago,English,908,7628,10,Health & Wellness,2021-01-20
NexGen Systems,Search,Women 35-44,45 days,0.01,14457.93,6.62,Nueva York,French,289,5999,6,Health & Wellness,2021-01-11
Alpha Innovations,Search,Women 25-34,45 days,0.1,5481.06,7.28,Washington D.C.,English,573,2134,4,Foodies,2021-01-27
Alpha Innovations,Search,All Ages,30 days,0.02,19472.26,4.77,Nueva York,English,1331,1317,9,Fashionistas,2021-01-15
DataTech Solutions,Social Media,Women 35-44,60 days,0.09,7946.74,4.44,Nueva Orleans,Mandarin,1574,5147,7,Fashionistas,2021-01-02
TechCorp,Search,Men 25-34,30 days,0.15,17379.41,7.17,Boston,Mandarin,824,17889,10,Foodies,2021-01-03
NexGen Systems,Display,All Ages,45 days,0.14,18186.76,4.15,Nueva York,German,1742,9921,5,Outdoor Adventurers,2021-01-13
Innovate Industries,Email,All Ages,45 days,0.09,5280.03,3.99,Nueva Orleans,French,382,17871,7,Fashionistas,2021-01-29
Alpha Innovations,Email,Men 25-34,45 days,0.14,12039.89,3.36,Las Vegas,Spanish,1743,8668,3,Health & Wellness,2021-01-05
NexGen Systems,Influencer,All Ages,30 days,0.13,17780.82,6.98,Nueva Orleans,German,139,15581,8,Tech Enthusiasts,2021-01-28
Innovate Industries,Search,Men 18-24,45 days,0.04,18587.54,3.41,Chicago,Spanish,1762,6518,7,Fashionistas,2021-01-09
DataTech Solutions,Influencer,Women 25-34,30 days,0.12,12123.6,4.1,Seattle,English,613,3168,10,Fashionistas,2021-01-29
Innovate Industries,Email,Women 35-44,60 days,0.08,12196.61,7.94,Seattle,English,1614,14832,6,Tech Enthusiasts,2021-01-07
DataTech Solutions,Search,Men 18-24,45 days,0.04,5051.81,3.98,Chicago,French,1096,15765,9,Foodies,2021-01-30
TechCorp,Search,Men 18-24,60 days,0.06,15470.12,7.69,Washington D.C.,English,1069,4492,5,Fashionistas,2021-01-01
TechCorp,Display,Men 18-24,30 days,0.09,16829.91,5.57,Chicago,German,988,13310,7,Tech Enthusiasts,2021-01-09
Alpha Innovations,Search,Women 35-44,60 days,0.14,6230.48,5.48,Chicago,French,1551,11865,3,Outdoor Adventurers,2021-01-19
NexGen Systems,Social Media,Women 35-44,45 days,0.07,9486.2,2.48,Las Vegas,French,1307,18295,8,Health & Wellness,2021-01-22
NexGen Systems,Influencer,Men 18-24,60 days,0.09,12373.44,4.89,Seattle,German,310,16819,5,Fashionistas,2021-01-18
TechCorp,Display,Men 25-34,15 days,0.08,17769.83,5.16,Boston,English,1612,9865,6,Health & Wellness,2021-01-22
NexGen Systems,Search,Men 25-34,15 days,0.01,16756.09,6.07,Miami,Mandarin,270,12737,3,Outdoor Adventurers,2021-01-13
Innovate Industries,Search,Men 25-34,15 days,0.08,14968.94,2.44,San Francisco,English,1259,19266,7,Foodies,2021-01-25
TechCorp,Display,Men 18-24,45 days,0.09,14916.57,7.97,Chicago,German,1703,17387,4,Outdoor Adventurers,2021-01-27
Innovate Industries,Email,Women 35-44,30 days,0.11,15640.56,4.28,San Francisco,French,1460,15528,7,Outdoor Adventurers,2021-01-22
Alpha Innovations,Search,Men 25-34,45 days,0.03,5371.45,6.85,Nueva York,Mandarin,1666,2471,5,Foodies,2021-01-14
DataTech Solutions,Search,All Ages,30 days,0.15,17472.46,7.88,Los Ángeles,French,1641,13444,10,Health & Wellness,2021-01-14
NexGen Systems,Influencer,Women 25-34,60 days,0.06,10037.66,7.36,San Francisco,Spanish,556,16641,10,Foodies,2021-01-21
DataTech Solutions,Search,Men 25-34,60 days,0.04,16063.36,4.46,San Francisco,German,1984,9785,2,Health & Wellness,2021-01-14
