Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Display,Men 25-34,45 days,0.04,13076.45,6.5,Nueva York,French,671,14872,3,Tech Enthusiasts,2023-06-14
TechCorp,Social Media,Women 35-44,30 days,0.08,10405.84,6.57,Nueva York,Mandarin,206,18743,3,Tech Enthusiasts,2023-06-28
Innovate Industries,Search,Men 18-24,30 days,0.07,9337.7,7.82,Chicago,German,1784,19030,2,Tech Enthusiasts,2023-06-15
Innovate Industries,Display,Men 25-34,60 days,0.02,12563.77,5.34,Washington D.C.,German,1284,16674,3,Outdoor Adventurers,2023-06-24
Innovate Industries,Email,Men 18-24,30 days,0.05,15217.43,5.47,Los Ángeles,Spanish,931,11838,8,Foodies,2023-06-11
NexGen Systems,Social Media,Men 25-34,15 days,0.06,10298.86,4.08,Washington D.C.,English,1774,16984,2,Tech Enthusiasts,2023-06-16
Alpha Innovations,Social Media,Men 18-24,15 days,0.12,11888.1,2.86,Los Ángeles,German,1944,7429,9,Foodies,2023-06-27
Innovate Industries,Display,Men 25-34,30 days,0.12,15134.68,3.44,Nueva York,Spanish,1526,3623,5,Outdoor Adventurers,2023-06-15
NexGen Systems,Influencer,All Ages,30 days,0.02,8046.65,6.41,Seattle,English,357,2286,5,Foodies,2023-06-18
NexGen Systems,Search,All Ages,60 days,0.01,17615.89,7.39,Los Ángeles,French,900,17060,1,Foodies,2023-06-01
DataTech Solutions,Influencer,Women 25-34,15 days,0.1,18452.84,7.66,Boston,Mandarin,1882,13178,4,Health & Wellness,2023-06-17
Innovate Industries,Social Media,Women 35-44,60 days,0.05,15037.07,2.68,Nueva York,German,1232,15730,7,Health & Wellness,2023-06-01
Innovate Industries,Social Media,Women 25-34,15 days,0.07,13094.12,3.12,Las Vegas,French,1124,17585,6,Foodies,2023-06-11
NexGen Systems,Search,Men 18-24,45 days,0.09,12084.2,6.1,San Francisco,Mandarin,1481,2854,4,Health & Wellness,2023-06-04
DataTech Solutions,Email,Men 25-34,60 days,0.14,10795.84,3.38,Nueva Orleans,Spanish,188,14800,4,Health & Wellness,2023-06-03
DataTech Solutions,Influencer,All Ages,15 days,0.02,13650.41,4.81,Chicago,French,758,6559,8,Health & Wellness,2023-06-26
Innovate Industries,Influencer,Women 25-34,60 days,0.08,8143.08,3.77,Chicago,Mandarin,230,13420,1,Fashionistas,2023-06-19
NexGen Systems,Social Media,All Ages,45 days,0.06,10495.08,6.37,Nueva York,French,378,5772,7,Health & Wellness,2023-06-20
Innovate Industries,Display,Men 18-24,45 days,0.09,13187.48,6.79,San Francisco,German,588,19042,10,Tech Enthusiasts,2023-06-28
DataTech Solutions,Influencer,Men 25-34,45 days,0.12,11753.88,4.9,Las Vegas,English,584,3926,7,Health & Wellness,2023-06-07
Innovate Industries,Search,Men 18-24,45 days,0.02,7289.83,2.87,Seattle,English,528,15976,4,Outdoor Adventurers,2023-06-21
Alpha Innovations,Influencer,Women 25-34,60 days,0.08,13569.38,4.77,Chicago,English,447,18481,4,Tech Enthusiasts,2023-06-20
TechCorp,Email,Men 18-24,30 days,0.07,14311.11,7.18,Miami,German,1979,14348,6,Health & Wellness,2023-06-25
NexGen Systems,Search,Women 35-44,60 days,0.14,7284.66,6.09,Boston,Spanish,1022,8288,3,Foodies,2023-06-09
Innovate Industries,Search,Women 25-34,60 days,0.08,9961.74,4.34,Miami,French,1137,9246,5,Foodies,2023-06-04
Innovate Industries,Influencer,Men 25-34,30 days,0.09,17899.48,7.48,San Francisco,French,1823,8211,10,Health & Wellness,2023-06-06
DataTech Solutions,Search,Men 18-24,15 days,0.05,7658.16,7.19,Nueva York,Spanish,1693,14245,10,Health & Wellness,2023-06-23
TechCorp,Email,Women 35-44,45 days,0.14,6442.82,5.01,Seattle,Spanish,544,13309,5,Tech Enthusiasts,2023-06-07
TechCorp,Influencer,Men 18-24,60 days,0.02,16090.66,4.44,Nueva York,French,1321,8449,10,Outdoor Adventurers,2023-06-19
Innovate Industries,Social Media,All Ages,15 days,0.01,5873.63,3.47,Chicago,English,1113,2294,1,Foodies,2023-06-12
Innovate Industries,Search,Men 18-24,30 days,0.12,5546.89,5.52,San Francisco,German,1098,12157,6,Tech Enthusiasts,2023-06-24
Innovate Industries,Display,Women 35-44,30 days,0.08,6250.4,3.39,Boston,Mandarin,1671,19269,8,Fashionistas,2023-06-06
NexGen Systems,Display,Women 25-34,45 days,0.09,18500.31,5.62,Nueva Orleans,English,842,14911,8,Health & Wellness,2023-06-18
