Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Email,Men 18-24,45 days,0.08,19457.23,6.08,Chicago,German,1683,1286,8,Foodies,2022-08-24
DataTech Solutions,Display,Women 25-34,60 days,0.06,15532.73,4.69,Los Ángeles,Spanish,667,6879,8,Outdoor Adventurers,2022-08-16
NexGen Systems,Social Media,Women 35-44,30 days,0.09,13412.93,6.57,Nueva York,Mandarin,303,4043,4,Health & Wellness,2022-08-05
NexGen Systems,Display,Women 25-34,45 days,0.11,11250.52,6.44,Nueva Orleans,French,1949,19366,8,Health & Wellness,2022-08-11
Innovate Industries,Email,Women 35-44,60 days,0.11,18014.46,3.9,Chicago,French,1780,8278,4,Tech Enthusiasts,2022-08-05
NexGen Systems,Search,Men 18-24,15 days,0.12,8476.3,7.79,San Francisco,French,695,9753,5,Foodies,2022-08-15
Innovate Industries,Search,All Ages,30 days,0.11,10231.64,5.3,Washington D.C.,Spanish,1239,11072,1,Outdoor Adventurers,2022-08-16
TechCorp,Influencer,Men 18-24,15 days,0.03,15873.04,4.73,Los Ángeles,Spanish,1511,14435,4,Fashionistas,2022-08-06
TechCorp,Social Media,Men 25-34,60 days,0.11,19319.42,6.94,San Francisco,French,831,12399,7,Foodies,2022-08-25
DataTech Solutions,Influencer,Women 35-44,15 days,0.08,16598.16,3.41,Las Vegas,English,1698,13162,7,Foodies,2022-08-07
TechCorp,Search,Men 25-34,30 days,0.08,19333.66,6.82,Boston,German,1752,18367,1,Fashionistas,2022-08-19
DataTech Solutions,Email,All Ages,30 days,0.12,13256.18,5.49,Nueva York,English,658,13656,2,Tech Enthusiasts,2022-08-17
Alpha Innovations,Display,Men 25-34,15 days,0.1,9687.46,6.08,Chicago,French,1046,14828,9,Fashionistas,2022-08-13
NexGen Systems,Search,Men 25-34,30 days,0.13,17596.44,5.17,Washington D.C.,Spanish,1048,12692,6,Health & Wellness,2022-08-25
NexGen Systems,Search,Women 35-44,30 days,0.11,15946.8,7.65,Boston,Spanish,1171,2891,4,Health & Wellness,2022-08-29
Alpha Innovations,Email,Women 35-44,30 days,0.04,5391.09,5.1,Las Vegas,Spanish,1972,4457,3,Fashionistas,2022-08-07
DataTech Solutions,Email,Women 25-34,60 days,0.09,16590.61,7.57,Chicago,English,1540,14843,3,Fashionistas,2022-08-05
DataTech Solutions,Display,Men 18-24,15 days,0.04,8385.12,7.44,Las Vegas,Mandarin,631,4877,9,Health & Wellness,2022-08-02
DataTech Solutions,Email,Men 25-34,15 days,0.1,8801.24,5.78,Las Vegas,Spanish,489,16420,8,Tech Enthusiasts,2022-08-13
DataTech Solutions,Social Media,Women 35-44,30 days,0.03,17164.88,3.84,Seattle,Spanish,1605,19031,8,Tech Enthusiasts,2022-08-23
NexGen Systems,Email,Men 25-34,30 days,0.13,13601.28,5.19,Los Ángeles,German,393,6735,9,Health & Wellness,2022-08-26
Innovate Industries,Display,Men 25-34,30 days,0.02,7386.93,6.94,Los Ángeles,Spanish,855,4189,10,Health & Wellness,2022-08-02
TechCorp,Influencer,All Ages,15 days,0.03,19337.61,6.21,Seattle,Spanish,299,19624,1,Tech Enthusiasts,2022-08-14
NexGen Systems,Search,Women 25-34,60 days,0.03,9487.09,2.74,Chicago,Mandarin,592,17883,6,Health & Wellness,2022-08-25
Innovate Industries,Influencer,Men 18-24,30 days,0.12,7733.24,7.84,Boston,English,1006,17514,4,Tech Enthusiasts,2022-08-30
