Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,All Ages,45 days,0.13,9138.93,3.69,Nueva York,Mandarin,1984,1076,6,Tech Enthusiasts,2023-08-16
NexGen Systems,Email,Women 25-34,15 days,0.06,6942.71,7.28,Chicago,Spanish,1502,7939,8,Fashionistas,2023-08-28
NexGen Systems,Display,All Ages,30 days,0.13,9296.41,6.08,Boston,Spanish,1128,8322,10,Tech Enthusiasts,2023-08-04
NexGen Systems,Display,Women 25-34,45 days,0.01,10127.25,7.93,Washington D.C.,English,1263,10369,8,Outdoor Adventurers,2023-08-05
Alpha Innovations,Social Media,Men 18-24,60 days,0.08,14159.5,4.03,Miami,English,878,7061,9,Outdoor Adventurers,2023-08-07
DataTech Solutions,Search,Men 18-24,30 days,0.03,10862.03,4.0,Los Ángeles,Spanish,1418,2443,1,Tech Enthusiasts,2023-08-27
DataTech Solutions,Search,Women 35-44,15 days,0.12,13312.34,7.16,Nueva Orleans,Mandarin,1290,19994,5,Fashionistas,2023-08-16
TechCorp,Influencer,Women 35-44,45 days,0.14,7141.38,7.73,Nueva Orleans,English,487,17929,10,Tech Enthusiasts,2023-08-28
Innovate Industries,Search,Women 25-34,45 days,0.02,7719.48,4.52,Nueva Orleans,French,962,9373,8,Fashionistas,2023-08-27
Alpha Innovations,Email,Women 25-34,45 days,0.01,15061.46,7.01,Los Ángeles,German,573,8874,7,Fashionistas,2023-08-30
DataTech Solutions,Email,Men 18-24,60 days,0.11,17816.94,3.85,Seattle,Mandarin,422,18122,5,Tech Enthusiasts,2023-08-22
Alpha Innovations,Influencer,All Ages,45 days,0.08,6033.68,6.99,Nueva Orleans,Mandarin,387,15462,5,Foodies,2023-08-06
Innovate Industries,Display,Women 25-34,45 days,0.14,6302.04,5.92,Seattle,German,1008,13109,10,Outdoor Adventurers,2023-08-15
TechCorp,Social Media,All Ages,30 days,0.02,13259.71,6.41,Miami,English,875,19726,9,Health & Wellness,2023-08-17
Alpha Innovations,Display,Women 35-44,45 days,0.12,15157.94,4.98,Nueva York,English,1805,16366,9,Tech Enthusiasts,2023-08-22
DataTech Solutions,Social Media,Women 25-34,15 days,0.08,13294.28,5.4,San Francisco,Mandarin,1334,13631,1,Health & Wellness,2023-08-16
Alpha Innovations,Social Media,Women 25-34,30 days,0.05,10036.7,6.22,Washington D.C.,Mandarin,1827,8047,10,Outdoor Adventurers,2023-08-06
Innovate Industries,Social Media,All Ages,30 days,0.09,18671.26,5.13,Las Vegas,English,483,9449,10,Outdoor Adventurers,2023-08-22
DataTech Solutions,Email,All Ages,15 days,0.05,10159.91,3.01,Las Vegas,French,1079,16685,2,Outdoor Adventurers,2023-08-04
Innovate Industries,Email,Men 18-24,30 days,0.04,16981.04,7.96,Nueva York,French,1485,18943,8,Foodies,2023-08-21
Alpha Innovations,Display,Women 25-34,60 days,0.05,19368.69,6.74,Seattle,Spanish,511,14299,3,Health & Wellness,2023-08-22
Innovate Industries,Display,All Ages,45 days,0.02,17101.53,5.02,Seattle,German,867,4633,10,Outdoor Adventurers,2023-08-13
Alpha Innovations,Display,All Ages,60 days,0.02,9925.45,6.27,Chicago,Mandarin,1437,4093,6,Health & Wellness,2023-08-16
DataTech Solutions,Email,Women 25-34,45 days,0.02,19318.14,5.88,Las Vegas,French,309,3966,7,Outdoor Adventurers,2023-08-02
TechCorp,Social Media,Women 25-34,15 days,0.02,7016.36,5.88,San Francisco,Spanish,797,3896,2,Outdoor Adventurers,2023-08-13
NexGen Systems,Email,All Ages,60 days,0.09,7239.52,5.06,Miami,Spanish,1559,1414,7,Tech Enthusiasts,2023-08-06
DataTech Solutions,Social Media,Women 25-34,45 days,0.01,18675.8,6.16,Washington D.C.,Mandarin,999,16918,9,Health & Wellness,2023-08-20
Alpha Innovations,Search,Women 25-34,45 days,0.01,10729.3,7.58,Seattle,French,127,11108,3,Foodies,2023-08-19
DataTech Solutions,Display,Women 25-34,30 days,0.07,12480.0,2.66,Seattle,German,485,10532,8,Fashionistas,2023-08-08
TechCorp,Influencer,Women 35-44,45 days,0.04,9952.97,2.67,Boston,Mandarin,1992,4016,7,Fashionistas,2023-08-04
DataTech Solutions,Influencer,Men 18-24,45 days,0.1,5220.77,5.15,Miami,Spanish,1483,9013,2,Health & Wellness,2023-08-17
TechCorp,Social Media,Women 25-34,45 days,0.13,11345.41,6.33,Seattle,German,1687,8672,3,Foodies,2023-08-29
TechCorp,Search,Men 18-24,60 days,0.1,16198.15,7.89,Washington D.C.,German,183,1846,2,Health & Wellness,2023-08-08
DataTech Solutions,Influencer,All Ages,60 days,0.13,6877.96,2.49,Nueva Orleans,Spanish,1526,6991,8,Health & Wellness,2023-08-30
DataTech Solutions,Influencer,Men 18-24,60 days,0.11,11202.1,7.46,Miami,German,1044,14871,3,Outdoor Adventurers,2023-08-02
Innovate Industries,Display,Men 18-24,45 days,0.03,11895.67,7.35,Boston,French,1850,10474,6,Foodies,2023-08-04
TechCorp,Influencer,Men 25-34,30 days,0.12,16009.65,5.97,Los Ángeles,German,1571,16362,2,Tech Enthusiasts,2023-08-16
Innovate Industries,Display,All Ages,30 days,0.15,17216.87,2.05,Miami,Spanish,739,17257,8,Tech Enthusiasts,2023-08-17
TechCorp,Email,Men 18-24,30 days,0.12,19548.23,2.57,Los Ángeles,German,1922,7458,2,Health & Wellness,2023-08-15
NexGen Systems,Social Media,Women 25-34,30 days,0.07,13048.82,5.69,Seattle,Mandarin,342,13451,5,Health & Wellness,2023-08-30
Alpha Innovations,Social Media,Men 18-24,15 days,0.11,18032.66,3.64,Nueva York,English,1990,8665,4,Health & Wellness,2023-08-10
Alpha Innovations,Influencer,Men 18-24,60 days,0.07,17734.16,4.02,Chicago,Mandarin,1945,9517,5,Foodies,2023-08-28
DataTech Solutions,Search,All Ages,30 days,0.05,6146.61,4.47,Miami,English,1195,15546,2,Health & Wellness,2023-08-10
NexGen Systems,Search,Women 25-34,15 days,0.1,11291.44,3.24,Nueva York,Spanish,100,18035,10,Foodies,2023-08-23
DataTech Solutions,Email,Men 25-34,30 days,0.08,11305.21,7.56,Nueva Orleans,German,793,17513,2,Tech Enthusiasts,2023-08-16
NexGen Systems,Email,All Ages,60 days,0.03,16179.83,6.37,Seattle,Mandarin,737,14570,10,Fashionistas,2023-08-28
Alpha Innovations,Influencer,Men 25-34,30 days,0.02,7595.7,3.31,Las Vegas,English,200,16469,1,Foodies,2023-08-01
NexGen Systems,Influencer,Women 35-44,15 days,0.04,11624.8,7.78,Nueva York,German,516,2746,8,Health & Wellness,2023-08-22
DataTech Solutions,Search,Women 25-34,60 days,0.06,17039.96,4.52,San Francisco,English,463,4953,10,Health & Wellness,2023-08-21
Innovate Industries,Display,Women 35-44,60 days,0.07,16645.68,5.45,Chicago,French,873,7283,10,Outdoor Adventurers,2023-08-08
TechCorp,Email,All Ages,60 days,0.09,17328.91,2.16,Los Ángeles,English,182,7466,5,Fashionistas,2023-08-10
DataTech Solutions,Display,All Ages,45 days,0.06,7762.5,5.87,Nueva Orleans,Spanish,350,2697,4,Outdoor Adventurers,2023-08-24
TechCorp,Email,Women 35-44,45 days,0.05,14625.53,4.04,Los Ángeles,Spanish,157,4633,3,Health & Wellness,2023-08-25
DataTech Solutions,Search,Women 25-34,30 days,0.14,11161.92,6.44,Boston,German,630,10215,8,Tech Enthusiasts,2023-08-02
Innovate Industries,Influencer,Men 18-24,30 days,0.11,18780.71,4.78,Nueva York,French,1197,15271,3,Foodies,2023-08-25
TechCorp,Search,All Ages,30 days,0.04,10634.94,6.16,Seattle,German,1664,15668,1,Foodies,2023-08-15
Alpha Innovations,Email,Men 25-34,30 days,0.11,14245.27,2.03,Las Vegas,French,845,2815,9,Foodies,2023-08-27
NexGen Systems,Influencer,Women 25-34,15 days,0.02,5807.19,7.63,Nueva Orleans,Spanish,1393,7386,1,Fashionistas,2023-08-11
Alpha Innovations,Influencer,All Ages,45 days,0.1,12112.7,3.08,Las Vegas,Spanish,1963,9808,6,Outdoor Adventurers,2023-08-14
DataTech Solutions,Display,Men 25-34,15 days,0.07,12420.03,3.43,Seattle,Mandarin,895,13262,2,Foodies,2023-08-06
Innovate Industries,Search,Men 25-34,30 days,0.05,7639.27,4.58,Nueva Orleans,German,669,17758,4,Fashionistas,2023-08-23
Innovate Industries,Social Media,All Ages,45 days,0.11,9711.17,6.24,Miami,Spanish,374,5964,10,Foodies,2023-08-24
TechCorp,Search,All Ages,30 days,0.12,9888.5,5.07,Miami,English,1611,6358,4,Health & Wellness,2023-08-13
Innovate Industries,Social Media,Women 35-44,15 days,0.02,13086.1,3.68,Las Vegas,German,589,11182,3,Foodies,2023-08-22
Alpha Innovations,Influencer,Women 35-44,30 days,0.05,6328.34,7.19,Seattle,Spanish,1028,8625,1,Tech Enthusiasts,2023-08-26
Alpha Innovations,Email,Men 18-24,60 days,0.08,12285.31,7.58,Las Vegas,German,758,9832,6,Health & Wellness,2023-08-12
DataTech Solutions,Social Media,Men 18-24,30 days,0.02,11328.0,5.37,Seattle,French,903,5339,4,Tech Enthusiasts,2023-08-11
Innovate Industries,Social Media,Women 35-44,45 days,0.07,18904.49,4.45,Nueva York,Spanish,791,14665,7,Health & Wellness,2023-08-16
DataTech Solutions,Display,Women 35-44,45 days,0.07,9348.2,3.96,Nueva Orleans,French,604,5484,7,Health & Wellness,2023-08-11
Alpha Innovations,Social Media,Men 25-34,60 days,0.1,10018.13,5.71,Nueva York,German,1047,7738,3,Health & Wellness,2023-08-11
TechCorp,Social Media,Women 25-34,30 days,0.02,7273.87,7.9,San Francisco,English,192,9015,1,Fashionistas,2023-08-25
DataTech Solutions,Email,Men 25-34,30 days,0.05,16444.2,4.45,Los Ángeles,Mandarin,1237,15009,7,Health & Wellness,2023-08-15
DataTech Solutions,Display,Men 18-24,45 days,0.14,14144.72,6.83,Chicago,Spanish,1602,19137,3,Foodies,2023-08-19
Innovate Industries,Social Media,Men 25-34,30 days,0.05,9597.82,6.43,San Francisco,English,432,4216,7,Outdoor Adventurers,2023-08-23
TechCorp,Display,Men 18-24,30 days,0.13,19603.52,7.16,Nueva York,German,1447,7141,4,Tech Enthusiasts,2023-08-23
Alpha Innovations,Social Media,Men 25-34,15 days,0.09,9497.08,3.02,Los Ángeles,Mandarin,1573,11122,8,Foodies,2023-08-02
Alpha Innovations,Search,All Ages,30 days,0.12,17012.46,2.35,Nueva York,Spanish,455,5707,9,Outdoor Adventurers,2023-08-29
Innovate Industries,Influencer,Women 25-34,15 days,0.11,17847.97,2.75,Seattle,German,1977,15341,3,Fashionistas,2023-08-05
Alpha Innovations,Social Media,Men 18-24,60 days,0.12,12443.45,5.67,Los Ángeles,French,1623,13339,6,Fashionistas,2023-08-02
TechCorp,Display,Women 35-44,45 days,0.04,7008.37,7.22,Las Vegas,English,1712,16351,6,Tech Enthusiasts,2023-08-27
DataTech Solutions,Display,Women 25-34,30 days,0.1,6910.91,3.25,Los Ángeles,French,870,7840,3,Health & Wellness,2023-08-26
Alpha Innovations,Social Media,Men 25-34,60 days,0.09,11212.12,6.34,Miami,German,1229,18854,5,Health & Wellness,2023-08-01
Alpha Innovations,Search,Women 25-34,60 days,0.14,7443.44,6.09,San Francisco,French,1479,7928,4,Tech Enthusiasts,2023-08-12
TechCorp,Email,All Ages,60 days,0.08,6821.45,4.93,Nueva Orleans,French,312,6601,2,Health & Wellness,2023-08-09
TechCorp,Display,Men 25-34,45 days,0.13,5099.44,3.25,Miami,Mandarin,1594,9026,3,Tech Enthusiasts,2023-08-16
NexGen Systems,Search,Women 35-44,30 days,0.14,8223.15,4.94,Boston,French,1715,1060,4,Fashionistas,2023-08-21
DataTech Solutions,Influencer,Women 35-44,45 days,0.04,17206.99,6.66,Washington D.C.,French,1635,2561,5,Tech Enthusiasts,2023-08-12
TechCorp,Search,All Ages,15 days,0.05,9318.79,5.74,Los Ángeles,Spanish,1632,2906,1,Foodies,2023-08-29
Innovate Industries,Display,Men 18-24,60 days,0.12,12392.28,4.55,Chicago,Spanish,1886,19996,7,Fashionistas,2023-08-07
NexGen Systems,Influencer,All Ages,45 days,0.14,5590.81,3.68,Washington D.C.,Spanish,1584,3921,6,Fashionistas,2023-08-05
TechCorp,Influencer,Men 18-24,45 days,0.13,11817.79,6.38,Miami,German,1798,8156,8,Foodies,2023-08-20
Innovate Industries,Email,Men 18-24,60 days,0.13,19814.59,4.74,Boston,English,376,19569,8,Foodies,2023-08-20
DataTech Solutions,Search,Men 18-24,15 days,0.06,7101.49,5.55,Chicago,Mandarin,1229,1633,7,Tech Enthusiasts,2023-08-21
DataTech Solutions,Social Media,Women 35-44,45 days,0.05,6084.19,3.7,Washington D.C.,English,597,15766,8,Health & Wellness,2023-08-17
Innovate Industries,Display,Men 25-34,30 days,0.04,11876.66,5.85,Las Vegas,German,1242,17582,7,Fashionistas,2023-08-03
Innovate Industries,Influencer,Men 25-34,60 days,0.14,19743.04,2.12,Chicago,Spanish,201,8850,3,Outdoor Adventurers,2023-08-03
TechCorp,Search,Women 25-34,45 days,0.06,14310.6,3.79,Nueva Orleans,Mandarin,467,12077,3,Health & Wellness,2023-08-28
TechCorp,Search,Men 18-24,60 days,0.02,18590.18,6.6,Boston,German,952,18684,4,Health & Wellness,2023-08-20
NexGen Systems,Email,Women 25-34,30 days,0.11,16225.78,5.52,Nueva York,German,503,8948,7,Outdoor Adventurers,2023-08-17
DataTech Solutions,Email,Men 18-24,15 days,0.07,19037.05,6.43,Chicago,Mandarin,1726,8796,10,Health & Wellness,2023-08-06
NexGen Systems,Email,Men 25-34,45 days,0.1,17313.96,7.55,Seattle,German,1566,2553,9,Health & Wellness,2023-08-06
Innovate Industries,Email,Men 25-34,60 days,0.13,6493.99,4.23,Chicago,Spanish,1443,19070,7,Health & Wellness,2023-08-17
TechCorp,Email,Men 18-24,30 days,0.03,8381.69,5.45,Miami,Spanish,1101,5440,8,Foodies,2023-08-15
NexGen Systems,Display,Women 35-44,60 days,0.14,19929.34,2.33,Chicago,Spanish,1028,5535,8,Health & Wellness,2023-08-19
DataTech Solutions,Search,Women 35-44,60 days,0.07,14031.46,3.99,Las Vegas,French,774,4132,9,Foodies,2023-08-13
TechCorp,Social Media,All Ages,15 days,0.01,5454.06,7.11,Los Ángeles,English,847,9127,10,Fashionistas,2023-08-13
DataTech Solutions,Social Media,Women 25-34,30 days,0.13,10877.22,3.61,Miami,English,218,11033,9,Foodies,2023-08-21
Innovate Industries,Display,Women 25-34,45 days,0.12,7777.54,2.65,Los Ángeles,French,1950,7367,10,Foodies,2023-08-14
Alpha Innovations,Display,All Ages,30 days,0.08,9384.3,2.86,Miami,Mandarin,241,8682,6,Health & Wellness,2023-08-29
NexGen Systems,Influencer,All Ages,15 days,0.04,9198.01,7.59,Las Vegas,Mandarin,628,13747,3,Foodies,2023-08-24
DataTech Solutions,Social Media,Men 18-24,15 days,0.13,14220.59,7.06,Boston,German,1549,10038,10,Outdoor Adventurers,2023-08-22
Alpha Innovations,Search,All Ages,60 days,0.03,16138.95,5.82,San Francisco,English,494,19956,3,Outdoor Adventurers,2023-08-27
TechCorp,Search,All Ages,60 days,0.1,17424.83,2.31,Las Vegas,Mandarin,1828,8643,10,Fashionistas,2023-08-24
Alpha Innovations,Social Media,Women 35-44,45 days,0.07,7443.49,7.76,Seattle,Spanish,1503,12165,5,Tech Enthusiasts,2023-08-07
NexGen Systems,Influencer,Men 18-24,60 days,0.11,5256.24,6.11,Las Vegas,English,1375,17776,7,Foodies,2023-08-27
Innovate Industries,Email,All Ages,15 days,0.03,18660.91,4.75,Washington D.C.,German,300,1824,5,Tech Enthusiasts,2023-08-02
TechCorp,Social Media,Women 25-34,30 days,0.03,11937.31,3.45,Nueva York,Spanish,916,19955,2,Foodies,2023-08-24
