Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Email,Women 25-34,45 days,0.08,7030.21,2.37,Nueva York,Mandarin,1281,18552,4,Foodies,2023-02-24
Alpha Innovations,Email,Women 25-34,60 days,0.02,17394.92,2.3,Chicago,English,1611,19670,4,Outdoor Adventurers,2023-02-14
Innovate Industries,Social Media,Men 25-34,60 days,0.07,9178.72,7.14,Nueva Orleans,Mandarin,480,7362,7,Outdoor Adventurers,2023-02-12
TechCorp,Social Media,All Ages,30 days,0.14,9166.01,2.6,Boston,Spanish,1674,10588,8,Foodies,2023-02-24
TechCorp,Search,Women 25-34,45 days,0.09,16081.04,4.93,Chicago,German,1026,1339,6,Health & Wellness,2023-02-20
NexGen Systems,Social Media,Men 25-34,15 days,0.05,14846.58,5.96,Nueva Orleans,French,1951,12047,7,Tech Enthusiasts,2023-02-18
Innovate Industries,Search,Women 35-44,45 days,0.06,8179.67,7.05,Chicago,Mandarin,1641,1849,10,Foodies,2023-02-18
NexGen Systems,Display,All Ages,30 days,0.05,11644.77,6.6,Nueva York,German,737,1559,8,Foodies,2023-02-17
Innovate Industries,Social Media,Men 25-34,60 days,0.09,6438.63,2.58,Los Ángeles,Mandarin,872,9946,3,Tech Enthusiasts,2023-02-15
TechCorp,Influencer,Men 18-24,45 days,0.09,9734.08,5.65,Chicago,Mandarin,1621,4919,2,Health & Wellness,2023-02-08
Alpha Innovations,Email,Men 18-24,45 days,0.08,10982.05,4.28,Miami,Mandarin,921,11041,8,Health & Wellness,2023-02-17
Innovate Industries,Search,Men 18-24,30 days,0.12,8676.2,6.32,Washington D.C.,Mandarin,1769,10721,7,Fashionistas,2023-02-17
Alpha Innovations,Social Media,Men 18-24,60 days,0.12,5166.56,6.01,Chicago,French,830,14891,10,Foodies,2023-02-06
TechCorp,Display,Women 35-44,15 days,0.14,12473.89,5.01,Miami,Spanish,623,8210,10,Tech Enthusiasts,2023-02-10
Alpha Innovations,Social Media,Men 18-24,60 days,0.08,13488.78,5.18,Seattle,Spanish,1923,2522,6,Tech Enthusiasts,2023-02-23
Innovate Industries,Influencer,All Ages,30 days,0.08,7326.39,3.7,Nueva Orleans,German,414,11167,7,Foodies,2023-02-25
Innovate Industries,Search,All Ages,30 days,0.04,8066.0,5.97,Nueva York,German,411,4667,6,Tech Enthusiasts,2023-02-02
Alpha Innovations,Display,Women 25-34,45 days,0.02,11889.64,4.91,Boston,English,627,12426,6,Foodies,2023-02-20
Innovate Industries,Email,Women 35-44,15 days,0.13,12456.51,5.72,Nueva Orleans,English,1204,4588,3,Foodies,2023-02-21
DataTech Solutions,Email,Women 35-44,60 days,0.08,13729.23,4.66,Miami,Mandarin,1168,2799,9,Foodies,2023-02-15
