Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Social Media,Women 25-34,60 days,0.02,9821.46,7.38,Nueva Orleans,English,1734,2862,8,Health & Wellness,2023-04-11
DataTech Solutions,Display,Men 25-34,30 days,0.07,9191.52,2.7,Nueva Orleans,Mandarin,396,14572,9,Outdoor Adventurers,2023-04-19
DataTech Solutions,Search,Women 35-44,60 days,0.01,8866.67,7.57,San Francisco,French,169,17051,6,Fashionistas,2023-04-22
TechCorp,Search,Men 25-34,30 days,0.14,14462.25,5.46,Las Vegas,German,443,3426,7,Outdoor Adventurers,2023-04-12
DataTech Solutions,Influencer,Men 25-34,60 days,0.08,16051.7,2.38,Washington D.C.,English,859,12332,3,Health & Wellness,2023-04-06
Innovate Industries,Display,Women 25-34,30 days,0.09,11467.49,7.67,Seattle,German,850,15266,4,Tech Enthusiasts,2023-04-01
DataTech Solutions,Search,Men 25-34,45 days,0.13,7688.71,6.24,Nueva York,German,344,4670,3,Health & Wellness,2023-04-22
TechCorp,Email,All Ages,45 days,0.08,7260.93,5.94,Boston,German,282,18044,6,Foodies,2023-04-13
Innovate Industries,Display,Men 25-34,60 days,0.07,6333.47,7.9,Seattle,French,1283,13932,10,Foodies,2023-04-19
Innovate Industries,Display,Women 25-34,15 days,0.01,13472.84,3.24,Nueva York,English,937,14491,10,Health & Wellness,2023-04-23
NexGen Systems,Email,Men 25-34,30 days,0.06,13645.46,3.6,Nueva York,English,555,11734,5,Outdoor Adventurers,2023-04-15
Innovate Industries,Display,All Ages,15 days,0.14,5840.73,3.54,Miami,English,1513,8984,4,Health & Wellness,2023-04-25
DataTech Solutions,Influencer,Women 25-34,60 days,0.05,5524.97,5.72,Seattle,German,683,14831,3,Outdoor Adventurers,2023-04-05
TechCorp,Email,Men 18-24,60 days,0.07,12802.01,4.86,Boston,Spanish,465,19178,1,Health & Wellness,2023-04-23
Innovate Industries,Social Media,Men 18-24,30 days,0.08,8625.29,2.14,Nueva Orleans,English,1478,4064,6,Foodies,2023-04-04
TechCorp,Display,All Ages,60 days,0.1,6109.9,7.04,Nueva York,German,1385,19401,3,Tech Enthusiasts,2023-04-15
Alpha Innovations,Influencer,Women 35-44,45 days,0.13,6220.21,3.57,San Francisco,Mandarin,638,7995,4,Outdoor Adventurers,2023-04-15
TechCorp,Search,Men 25-34,30 days,0.06,19846.23,7.29,Las Vegas,German,1998,13485,4,Health & Wellness,2023-04-27
TechCorp,Display,All Ages,30 days,0.14,9261.93,7.52,Nueva York,French,1656,13854,8,Outdoor Adventurers,2023-04-11
NexGen Systems,Email,Women 25-34,30 days,0.07,8566.09,7.08,Las Vegas,Mandarin,1523,4028,10,Tech Enthusiasts,2023-04-16
Alpha Innovations,Display,Men 18-24,60 days,0.1,11714.76,5.33,Miami,Spanish,1428,1458,8,Fashionistas,2023-04-18
Innovate Industries,Display,All Ages,30 days,0.07,19270.96,3.66,Seattle,French,666,3853,4,Health & Wellness,2023-04-06
TechCorp,Social Media,All Ages,15 days,0.14,9676.66,4.72,Boston,German,388,1399,10,Fashionistas,2023-04-02
DataTech Solutions,Search,Women 25-34,45 days,0.03,12092.21,2.45,Las Vegas,English,147,3087,8,Foodies,2023-04-21
Innovate Industries,Display,All Ages,15 days,0.02,14992.3,2.51,Las Vegas,Mandarin,428,15605,10,Fashionistas,2023-04-28
DataTech Solutions,Display,Men 25-34,45 days,0.03,5931.63,5.4,Seattle,English,844,16885,8,Health & Wellness,2023-04-15
NexGen Systems,Email,Women 25-34,60 days,0.06,5013.96,6.73,San Francisco,French,1047,11170,5,Tech Enthusiasts,2023-04-09
NexGen Systems,Social Media,Women 35-44,60 days,0.01,9335.96,2.47,Seattle,English,1676,16314,4,Tech Enthusiasts,2023-04-17
TechCorp,Search,All Ages,60 days,0.14,10018.93,3.9,Miami,Mandarin,1045,18273,6,Foodies,2023-04-23
Alpha Innovations,Email,Men 25-34,15 days,0.04,8750.65,2.66,Miami,German,1030,13614,9,Outdoor Adventurers,2023-04-01
NexGen Systems,Social Media,Men 25-34,15 days,0.07,16172.72,5.12,Los Ángeles,French,1301,1634,8,Health & Wellness,2023-04-17
TechCorp,Email,All Ages,60 days,0.02,16918.62,6.55,Las Vegas,French,993,13669,3,Health & Wellness,2023-04-22
DataTech Solutions,Influencer,Men 25-34,60 days,0.09,6858.77,4.97,Nueva Orleans,English,166,12059,6,Fashionistas,2023-04-15
Alpha Innovations,Email,All Ages,60 days,0.05,14059.15,3.73,Seattle,Spanish,210,7256,5,Tech Enthusiasts,2023-04-18
Innovate Industries,Display,Women 25-34,30 days,0.13,10728.2,5.68,Las Vegas,German,426,15522,2,Outdoor Adventurers,2023-04-29
DataTech Solutions,Email,Men 18-24,45 days,0.03,12340.22,7.38,Chicago,Spanish,619,2739,7,Foodies,2023-04-03
Innovate Industries,Email,Men 25-34,15 days,0.12,14164.27,4.02,San Francisco,Mandarin,1511,6210,4,Tech Enthusiasts,2023-04-10
TechCorp,Search,Men 25-34,45 days,0.12,18555.06,7.54,San Francisco,German,109,7494,3,Foodies,2023-04-18
Innovate Industries,Influencer,Men 18-24,60 days,0.06,17285.29,4.19,Los Ángeles,Mandarin,340,18789,3,Health & Wellness,2023-04-21
DataTech Solutions,Influencer,Women 35-44,30 days,0.05,10527.07,7.16,Nueva Orleans,Mandarin,1329,3567,6,Tech Enthusiasts,2023-04-19
Alpha Innovations,Email,Women 35-44,45 days,0.09,18864.69,7.58,Seattle,German,1413,18758,1,Outdoor Adventurers,2023-04-22
DataTech Solutions,Display,Women 35-44,60 days,0.09,14626.4,6.46,Chicago,Mandarin,1721,14108,10,Foodies,2023-04-14
TechCorp,Display,Men 25-34,45 days,0.04,6191.41,6.68,Boston,French,457,19333,6,Fashionistas,2023-04-18
Innovate Industries,Search,All Ages,60 days,0.05,10815.47,7.04,Nueva Orleans,Mandarin,1364,17953,8,Fashionistas,2023-04-26
Alpha Innovations,Search,Women 35-44,60 days,0.07,15235.27,6.69,Las Vegas,English,1900,15745,3,Outdoor Adventurers,2023-04-29
NexGen Systems,Social Media,Women 35-44,45 days,0.05,17512.96,3.2,Seattle,English,1881,3865,5,Fashionistas,2023-04-26
DataTech Solutions,Display,Women 35-44,15 days,0.1,15755.08,4.57,Los Ángeles,French,734,7573,5,Health & Wellness,2023-04-12
NexGen Systems,Email,Men 25-34,15 days,0.07,7794.81,2.35,Chicago,Mandarin,1046,11519,6,Foodies,2023-04-20
