Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Display,Women 25-34,30 days,0.06,13728.71,2.56,San Francisco,French,844,18168,7,Outdoor Adventurers,2024-03-16
Alpha Innovations,Search,Women 35-44,15 days,0.12,8597.6,4.7,Boston,German,1227,1736,7,Outdoor Adventurers,2024-03-23
Innovate Industries,Influencer,All Ages,30 days,0.12,16370.76,6.13,Los Ángeles,French,848,9988,2,Tech Enthusiasts,2024-03-04
TechCorp,Social Media,Men 25-34,45 days,0.04,13034.76,6.66,San Francisco,German,1118,3549,4,Foodies,2024-03-21
Innovate Industries,Search,Women 35-44,30 days,0.03,10460.52,7.73,San Francisco,Mandarin,488,6549,3,Foodies,2024-03-11
TechCorp,Email,Women 25-34,45 days,0.07,7945.81,5.49,Seattle,Mandarin,745,5272,6,Health & Wellness,2024-03-10
TechCorp,Influencer,Women 25-34,30 days,0.04,11828.61,6.2,San Francisco,German,134,17650,6,Tech Enthusiasts,2024-03-07
NexGen Systems,Search,Women 35-44,60 days,0.11,6371.99,7.38,Boston,French,632,9882,7,Foodies,2024-03-25
NexGen Systems,Display,Women 25-34,15 days,0.09,14962.92,5.72,Seattle,English,1754,16886,8,Tech Enthusiasts,2024-03-06
Alpha Innovations,Display,Men 18-24,15 days,0.13,19398.7,6.2,Los Ángeles,English,1057,1461,3,Outdoor Adventurers,2024-03-06
Alpha Innovations,Display,Women 25-34,15 days,0.04,5780.72,4.21,Washington D.C.,German,888,13292,2,Tech Enthusiasts,2024-03-11
NexGen Systems,Search,All Ages,15 days,0.03,14030.49,5.81,Nueva Orleans,German,1262,12992,2,Foodies,2024-03-05
NexGen Systems,Search,Men 18-24,15 days,0.1,13545.67,7.16,Boston,Spanish,423,8218,10,Foodies,2024-03-03
Innovate Industries,Influencer,Men 25-34,45 days,0.08,13122.26,3.28,Chicago,English,914,14180,10,Outdoor Adventurers,2024-03-25
TechCorp,Display,Women 35-44,45 days,0.05,9336.24,4.68,Nueva York,Spanish,1076,12485,4,Health & Wellness,2024-03-11
TechCorp,Influencer,Women 35-44,30 days,0.12,5762.15,5.65,Las Vegas,German,1749,16896,5,Fashionistas,2024-03-12
DataTech Solutions,Social Media,Women 25-34,30 days,0.1,17370.5,4.75,Los Ángeles,German,954,3870,1,Fashionistas,2024-03-11
Innovate Industries,Search,Men 18-24,30 days,0.11,18588.33,7.54,Boston,German,1796,4495,5,Foodies,2024-03-27
Alpha Innovations,Influencer,All Ages,30 days,0.03,8368.13,3.68,Miami,English,1023,11709,9,Fashionistas,2024-03-30
TechCorp,Social Media,Men 18-24,15 days,0.03,11085.99,6.25,Las Vegas,English,1974,17675,5,Tech Enthusiasts,2024-03-19
TechCorp,Display,Women 35-44,60 days,0.15,9022.73,2.16,Nueva York,Mandarin,602,18875,8,Fashionistas,2024-03-25
NexGen Systems,Influencer,Men 18-24,15 days,0.1,7017.99,5.78,Miami,English,1247,9138,9,Health & Wellness,2024-03-11
DataTech Solutions,Email,Women 25-34,60 days,0.05,12000.13,2.71,Nueva York,German,995,5760,4,Tech Enthusiasts,2024-03-11
Innovate Industries,Influencer,Men 18-24,45 days,0.11,16435.07,6.39,Nueva Orleans,Mandarin,456,15207,4,Outdoor Adventurers,2024-03-26
TechCorp,Search,Women 25-34,30 days,0.12,8747.68,4.39,Boston,English,662,16826,8,Outdoor Adventurers,2024-03-19
NexGen Systems,Search,All Ages,45 days,0.09,14699.56,2.73,Miami,English,508,2797,7,Outdoor Adventurers,2024-03-22
TechCorp,Email,Men 18-24,45 days,0.11,6015.72,7.92,Nueva York,English,797,18732,10,Fashionistas,2024-03-19
DataTech Solutions,Email,Men 18-24,60 days,0.11,18319.82,6.69,Las Vegas,French,425,11128,5,Tech Enthusiasts,2024-03-30
Alpha Innovations,Email,All Ages,45 days,0.04,19997.59,2.76,Nueva York,German,1092,18872,9,Tech Enthusiasts,2024-03-22
Alpha Innovations,Display,Men 25-34,30 days,0.03,13925.09,3.19,Washington D.C.,German,976,9190,9,Tech Enthusiasts,2024-03-11
TechCorp,Email,Men 18-24,15 days,0.07,5679.87,2.81,Boston,German,283,17180,7,Fashionistas,2024-03-19
Innovate Industries,Social Media,Men 25-34,30 days,0.09,12346.16,5.7,Boston,German,1262,11195,6,Tech Enthusiasts,2024-03-30
Innovate Industries,Social Media,Women 25-34,45 days,0.03,19650.96,2.66,Las Vegas,French,1204,7584,1,Foodies,2024-03-01
Innovate Industries,Display,Women 25-34,15 days,0.04,10947.83,2.7,Las Vegas,English,171,4875,10,Foodies,2024-03-03
TechCorp,Search,Women 25-34,45 days,0.13,12699.63,3.1,Seattle,Spanish,420,14261,7,Health & Wellness,2024-03-06
DataTech Solutions,Search,Women 35-44,45 days,0.06,6865.92,3.75,Seattle,French,901,18892,4,Tech Enthusiasts,2024-03-22
DataTech Solutions,Influencer,Men 18-24,60 days,0.09,9973.14,3.23,Nueva Orleans,English,1732,14319,9,Foodies,2024-03-20
Innovate Industries,Display,Men 25-34,15 days,0.14,8741.26,3.7,San Francisco,English,367,18291,1,Foodies,2024-03-20
TechCorp,Search,Men 18-24,30 days,0.08,13867.49,4.98,San Francisco,Spanish,939,13263,8,Outdoor Adventurers,2024-03-17
TechCorp,Email,Men 18-24,30 days,0.05,19583.27,4.11,Las Vegas,Mandarin,904,2448,5,Fashionistas,2024-03-29
Alpha Innovations,Influencer,Men 18-24,15 days,0.07,14767.6,2.02,San Francisco,English,1700,12133,4,Fashionistas,2024-03-10
Alpha Innovations,Email,Women 35-44,60 days,0.06,17748.49,3.9,Chicago,French,686,16596,3,Tech Enthusiasts,2024-03-13
TechCorp,Display,All Ages,60 days,0.06,9993.25,6.51,Chicago,German,353,9486,2,Tech Enthusiasts,2024-03-29
Alpha Innovations,Social Media,Women 25-34,45 days,0.15,5259.47,6.05,Nueva York,Mandarin,1868,8691,6,Tech Enthusiasts,2024-03-20
DataTech Solutions,Influencer,Women 35-44,60 days,0.03,7356.4,5.17,Miami,Mandarin,756,14843,6,Fashionistas,2024-03-12
NexGen Systems,Email,Men 25-34,30 days,0.08,12452.85,2.72,Miami,German,382,2982,3,Health & Wellness,2024-03-22
NexGen Systems,Display,Men 18-24,30 days,0.01,10824.78,4.21,Los Ángeles,Mandarin,894,7902,3,Health & Wellness,2024-03-03
Innovate Industries,Social Media,Women 25-34,45 days,0.07,5050.36,3.52,Miami,Spanish,1527,18605,6,Fashionistas,2024-03-08
TechCorp,Social Media,Men 25-34,60 days,0.02,14853.34,3.64,Boston,English,717,12662,4,Outdoor Adventurers,2024-03-20
TechCorp,Display,Men 18-24,15 days,0.15,11126.0,3.31,Miami,Mandarin,1203,4378,4,Health & Wellness,2024-03-23
DataTech Solutions,Influencer,Men 25-34,15 days,0.1,15127.07,6.23,Las Vegas,German,306,3636,8,Tech Enthusiasts,2024-03-20
NexGen Systems,Search,Men 18-24,45 days,0.05,9848.76,7.17,Boston,Spanish,1558,19764,1,Fashionistas,2024-03-21
TechCorp,Display,Men 25-34,45 days,0.05,19934.47,6.5,Las Vegas,English,1395,4541,2,Outdoor Adventurers,2024-03-12
Alpha Innovations,Influencer,Men 18-24,30 days,0.08,7828.07,5.65,Los Ángeles,English,1801,7731,6,Health & Wellness,2024-03-12
TechCorp,Social Media,All Ages,60 days,0.09,17399.5,7.24,Seattle,French,911,6755,4,Outdoor Adventurers,2024-03-09
DataTech Solutions,Influencer,Men 18-24,15 days,0.02,15077.45,4.99,Chicago,Spanish,882,14583,4,Outdoor Adventurers,2024-03-04
DataTech Solutions,Display,Women 25-34,45 days,0.03,13567.82,4.62,Las Vegas,English,332,19122,7,Foodies,2024-03-24
Innovate Industries,Display,Women 35-44,60 days,0.14,18001.23,2.73,Las Vegas,English,1134,19380,5,Foodies,2024-03-02
Alpha Innovations,Email,Men 25-34,60 days,0.01,6022.15,5.96,Miami,English,1827,10004,8,Foodies,2024-03-02
NexGen Systems,Search,All Ages,15 days,0.03,10734.17,4.76,Chicago,English,1661,14960,8,Tech Enthusiasts,2024-03-23
Alpha Innovations,Search,Men 25-34,30 days,0.06,13313.97,7.04,Seattle,English,1523,13417,2,Fashionistas,2024-03-05
Innovate Industries,Email,Men 18-24,45 days,0.08,8084.83,7.48,San Francisco,Spanish,733,2090,1,Tech Enthusiasts,2024-03-12
TechCorp,Display,Men 18-24,60 days,0.11,5758.55,2.82,Chicago,Spanish,883,10366,3,Outdoor Adventurers,2024-03-07
Alpha Innovations,Search,All Ages,30 days,0.05,17383.49,6.2,Nueva Orleans,English,795,17926,4,Fashionistas,2024-03-03
DataTech Solutions,Social Media,Women 35-44,30 days,0.11,13075.6,5.32,Seattle,French,1585,6253,4,Foodies,2024-03-29
NexGen Systems,Search,All Ages,60 days,0.11,8750.7,5.67,Seattle,German,1853,18031,9,Fashionistas,2024-03-18
Innovate Industries,Email,Women 25-34,45 days,0.09,17629.63,4.82,Washington D.C.,German,978,6971,9,Foodies,2024-03-25
Alpha Innovations,Display,Women 35-44,60 days,0.01,16040.13,5.25,Nueva Orleans,Mandarin,458,12697,3,Foodies,2024-03-02
Innovate Industries,Social Media,Men 25-34,45 days,0.14,9411.26,2.63,Nueva York,German,271,19894,1,Fashionistas,2024-03-22
