Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Display,Men 25-34,60 days,0.07,9775.99,7.26,Washington D.C.,English,406,14534,6,Fashionistas,2022-06-24
Innovate Industries,Influencer,Women 35-44,45 days,0.12,5494.27,5.51,Nueva York,Spanish,1796,13585,1,Outdoor Adventurers,2022-06-10
Alpha Innovations,Email,Men 18-24,60 days,0.11,6428.75,4.67,Boston,Spanish,1024,4989,9,Tech Enthusiasts,2022-06-27
Innovate Industries,Social Media,Men 25-34,45 days,0.15,19703.59,3.18,Las Vegas,Spanish,233,14561,3,Outdoor Adventurers,2022-06-25
NexGen Systems,Search,Women 35-44,15 days,0.04,5497.64,4.39,Las Vegas,Mandarin,1039,5266,4,Outdoor Adventurers,2022-06-19
Innovate Industries,Influencer,Women 25-34,60 days,0.08,17090.31,5.55,Chicago,German,1339,2526,5,Fashionistas,2022-06-06
TechCorp,Influencer,Men 18-24,60 days,0.15,6686.61,5.93,Seattle,French,218,19254,3,Foodies,2022-06-03
TechCorp,Email,Men 18-24,30 days,0.12,5800.25,7.02,San Francisco,Mandarin,484,5460,9,Tech Enthusiasts,2022-06-02
DataTech Solutions,Display,Men 25-34,45 days,0.02,13640.52,2.98,Miami,English,1261,8246,3,Foodies,2022-06-13
Alpha Innovations,Display,Women 35-44,30 days,0.04,13974.33,3.34,Boston,French,1311,7487,6,Tech Enthusiasts,2022-06-04
Alpha Innovations,Social Media,Women 25-34,45 days,0.03,9657.17,6.84,Boston,English,1840,4996,9,Health & Wellness,2022-06-08
TechCorp,Search,Men 18-24,45 days,0.09,19372.17,7.95,Los Ángeles,German,1285,14169,10,Tech Enthusiasts,2022-06-09
Alpha Innovations,Email,Men 18-24,15 days,0.05,17289.91,5.18,Los Ángeles,Mandarin,600,8807,9,Fashionistas,2022-06-26
NexGen Systems,Display,Men 18-24,15 days,0.04,10578.13,4.43,Nueva Orleans,German,1934,18630,7,Foodies,2022-06-19
Alpha Innovations,Search,Men 25-34,15 days,0.05,8116.06,6.99,Washington D.C.,Mandarin,1192,16472,4,Outdoor Adventurers,2022-06-27
TechCorp,Influencer,All Ages,45 days,0.03,17316.15,6.15,San Francisco,Mandarin,1034,7622,3,Outdoor Adventurers,2022-06-04
DataTech Solutions,Display,Men 18-24,15 days,0.13,15078.83,7.78,Nueva Orleans,French,828,19337,6,Foodies,2022-06-17
Innovate Industries,Influencer,Men 25-34,30 days,0.12,8476.91,2.8,Nueva York,German,917,1888,7,Foodies,2022-06-25
Alpha Innovations,Influencer,Men 25-34,60 days,0.12,15342.75,4.79,Washington D.C.,English,226,19157,3,Foodies,2022-06-28
DataTech Solutions,Display,Women 35-44,60 days,0.09,19188.3,6.96,Miami,Mandarin,490,9719,1,Health & Wellness,2022-06-06
