Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Search,All Ages,60 days,0.09,8007.16,4.1,Seattle,French,1804,9931,5,Health & Wellness,2022-10-29
NexGen Systems,Search,Men 25-34,60 days,0.14,13986.87,7.75,San Francisco,French,1918,4536,4,Fashionistas,2022-10-19
NexGen Systems,Influencer,Women 35-44,15 days,0.06,12738.81,6.19,Miami,English,852,10184,5,Fashionistas,2022-10-17
TechCorp,Search,Women 35-44,45 days,0.07,11358.5,2.38,San Francisco,German,373,11356,3,Health & Wellness,2022-10-29
TechCorp,Search,All Ages,45 days,0.13,12238.45,3.38,Nueva York,English,1071,12414,7,Outdoor Adventurers,2022-10-12
TechCorp,Email,All Ages,45 days,0.1,18422.13,3.48,San Francisco,Mandarin,1207,8488,1,Health & Wellness,2022-10-02
TechCorp,Social Media,Men 25-34,60 days,0.12,13664.12,6.43,Chicago,Mandarin,1130,5139,10,Fashionistas,2022-10-24
NexGen Systems,Display,Women 35-44,30 days,0.02,19393.63,5.88,Miami,German,1929,14284,7,Health & Wellness,2022-10-05
DataTech Solutions,Search,Women 35-44,45 days,0.12,18328.51,3.45,Chicago,French,1907,15364,6,Fashionistas,2022-10-06
DataTech Solutions,Social Media,Women 35-44,60 days,0.05,17284.73,2.01,Miami,English,1507,10151,7,Health & Wellness,2022-10-18
NexGen Systems,Social Media,Men 18-24,30 days,0.04,9942.82,5.39,Boston,French,1591,13268,1,Health & Wellness,2022-10-25
TechCorp,Influencer,Women 25-34,15 days,0.05,12536.44,4.38,Las Vegas,French,1292,4035,7,Health & Wellness,2022-10-15
Alpha Innovations,Display,Men 18-24,30 days,0.03,17257.0,2.7,Miami,French,705,13437,5,Tech Enthusiasts,2022-10-14
NexGen Systems,Email,Women 25-34,60 days,0.05,6875.18,6.1,San Francisco,Mandarin,574,11438,5,Foodies,2022-10-20
TechCorp,Email,Men 18-24,45 days,0.05,5595.6,3.64,Nueva York,Spanish,451,19958,8,Health & Wellness,2022-10-18
NexGen Systems,Social Media,Men 18-24,30 days,0.09,16233.75,7.03,Washington D.C.,French,658,8740,7,Fashionistas,2022-10-27
Alpha Innovations,Social Media,Men 25-34,60 days,0.14,10911.79,2.64,Chicago,French,650,7389,9,Foodies,2022-10-05
TechCorp,Email,All Ages,30 days,0.1,8281.86,2.69,Chicago,German,446,17312,4,Outdoor Adventurers,2022-10-26
Innovate Industries,Display,Men 18-24,15 days,0.14,11590.3,6.91,Nueva Orleans,English,480,19229,10,Fashionistas,2022-10-28
DataTech Solutions,Email,Women 25-34,15 days,0.06,14536.81,2.18,Chicago,Spanish,1852,18316,2,Foodies,2022-10-14
Alpha Innovations,Search,Men 18-24,45 days,0.05,11304.7,2.13,Boston,German,837,11070,3,Tech Enthusiasts,2022-10-15
TechCorp,Email,All Ages,15 days,0.13,15034.45,5.98,Washington D.C.,Spanish,1331,18043,1,Health & Wellness,2022-10-09
Alpha Innovations,Display,Women 35-44,45 days,0.13,9596.98,3.58,Nueva Orleans,Mandarin,312,13311,1,Fashionistas,2022-10-01
Alpha Innovations,Display,All Ages,30 days,0.06,14527.33,6.25,Washington D.C.,English,1133,16759,7,Outdoor Adventurers,2022-10-19
NexGen Systems,Search,Men 25-34,30 days,0.03,13252.36,5.44,Boston,Mandarin,1941,7616,10,Outdoor Adventurers,2022-10-23
Innovate Industries,Display,All Ages,30 days,0.11,8544.95,7.58,Miami,English,533,2241,5,Tech Enthusiasts,2022-10-15
Innovate Industries,Search,Women 35-44,15 days,0.12,16979.66,3.33,San Francisco,French,876,15058,7,Outdoor Adventurers,2022-10-28
TechCorp,Social Media,Women 25-34,15 days,0.03,19539.94,6.16,Washington D.C.,French,1543,10433,1,Tech Enthusiasts,2022-10-30
Innovate Industries,Email,Women 25-34,45 days,0.15,19052.76,5.34,Chicago,German,1332,18562,7,Fashionistas,2022-10-30
NexGen Systems,Email,Men 25-34,45 days,0.08,12259.72,3.89,Seattle,German,349,18155,10,Outdoor Adventurers,2022-10-24
Innovate Industries,Email,Women 35-44,45 days,0.07,6773.97,3.37,Washington D.C.,Mandarin,1171,13207,5,Tech Enthusiasts,2022-10-04
Alpha Innovations,Email,Women 35-44,15 days,0.06,8373.99,7.74,Washington D.C.,Mandarin,335,14050,5,Outdoor Adventurers,2022-10-25
TechCorp,Influencer,Men 18-24,60 days,0.08,17446.76,7.25,Nueva York,French,1543,15272,2,Tech Enthusiasts,2022-10-10
Innovate Industries,Influencer,All Ages,45 days,0.13,11511.77,2.09,Seattle,Mandarin,1040,15641,4,Tech Enthusiasts,2022-10-23
TechCorp,Influencer,Men 18-24,15 days,0.07,10302.79,3.03,Seattle,French,1486,6509,2,Foodies,2022-10-25
Innovate Industries,Social Media,All Ages,60 days,0.03,9090.23,4.27,Los Ángeles,English,1961,13922,6,Outdoor Adventurers,2022-10-27
DataTech Solutions,Display,Men 25-34,30 days,0.11,11267.59,6.78,Nueva York,Spanish,690,6808,5,Health & Wellness,2022-10-17
TechCorp,Influencer,Men 18-24,30 days,0.14,19867.21,7.76,Washington D.C.,English,1943,15177,9,Health & Wellness,2022-10-20
DataTech Solutions,Email,Women 25-34,60 days,0.04,8188.92,5.75,Boston,French,1369,15143,8,Health & Wellness,2022-10-03
NexGen Systems,Search,Women 35-44,15 days,0.12,7311.9,5.99,Los Ángeles,German,295,16074,1,Tech Enthusiasts,2022-10-18
NexGen Systems,Social Media,All Ages,15 days,0.13,11228.36,5.49,Boston,German,448,16113,4,Outdoor Adventurers,2022-10-17
Alpha Innovations,Influencer,All Ages,15 days,0.04,18029.74,2.9,Nueva York,English,1145,19604,9,Foodies,2022-10-30
NexGen Systems,Email,Women 25-34,30 days,0.04,18136.68,4.8,San Francisco,French,1826,6333,5,Fashionistas,2022-10-23
NexGen Systems,Influencer,Men 25-34,45 days,0.15,6105.87,7.89,Boston,Mandarin,1376,4638,7,Tech Enthusiasts,2022-10-05
NexGen Systems,Display,Women 25-34,15 days,0.08,19427.28,4.03,Washington D.C.,Mandarin,1283,7729,10,Tech Enthusiasts,2022-10-24
NexGen Systems,Social Media,Women 25-34,15 days,0.09,9022.47,2.71,Las Vegas,French,292,6670,1,Outdoor Adventurers,2022-10-08
Innovate Industries,Search,Women 35-44,45 days,0.1,18103.99,6.08,San Francisco,English,419,3600,3,Tech Enthusiasts,2022-10-18
Innovate Industries,Email,All Ages,30 days,0.07,16785.28,4.29,Washington D.C.,Mandarin,1269,2474,2,Tech Enthusiasts,2022-10-23
TechCorp,Search,All Ages,45 days,0.06,10161.47,2.61,Seattle,German,1754,2360,6,Health & Wellness,2022-10-09
TechCorp,Email,Women 35-44,15 days,0.06,16406.72,6.3,Chicago,French,1483,2479,5,Health & Wellness,2022-10-04
Alpha Innovations,Influencer,All Ages,45 days,0.04,17388.04,3.72,Seattle,Mandarin,217,1794,8,Health & Wellness,2022-10-02
Alpha Innovations,Display,Women 25-34,15 days,0.02,11207.75,2.05,Nueva Orleans,German,1756,1526,7,Outdoor Adventurers,2022-10-15
Alpha Innovations,Display,Men 18-24,60 days,0.09,6908.46,7.21,Nueva York,German,1320,10829,2,Outdoor Adventurers,2022-10-15
Alpha Innovations,Search,Men 25-34,45 days,0.04,9781.57,4.7,Miami,English,568,11251,8,Fashionistas,2022-10-05
Innovate Industries,Social Media,All Ages,60 days,0.13,9363.86,7.4,Chicago,English,1769,9616,8,Fashionistas,2022-10-15
Innovate Industries,Display,Men 25-34,15 days,0.08,19284.05,5.35,Seattle,Mandarin,459,18133,9,Tech Enthusiasts,2022-10-03
DataTech Solutions,Social Media,All Ages,60 days,0.04,7973.19,4.06,Chicago,French,106,5468,1,Health & Wellness,2022-10-29
TechCorp,Influencer,Men 25-34,45 days,0.01,19660.96,6.26,Boston,Mandarin,143,9491,5,Outdoor Adventurers,2022-10-15
Innovate Industries,Search,All Ages,45 days,0.06,13271.99,7.51,Miami,Spanish,1365,8466,9,Health & Wellness,2022-10-07
DataTech Solutions,Email,All Ages,60 days,0.01,10043.78,4.14,Washington D.C.,Mandarin,1970,15950,10,Outdoor Adventurers,2022-10-29
TechCorp,Email,Men 18-24,30 days,0.13,17658.25,7.76,Los Ángeles,Mandarin,1088,18086,4,Health & Wellness,2022-10-14
Alpha Innovations,Display,All Ages,30 days,0.12,16610.4,5.03,Nueva York,English,685,9579,7,Tech Enthusiasts,2022-10-30
TechCorp,Email,Men 25-34,15 days,0.14,6574.98,3.96,Boston,Spanish,1629,2431,5,Outdoor Adventurers,2022-10-03
TechCorp,Social Media,Men 25-34,60 days,0.07,19599.26,3.55,San Francisco,English,370,10623,4,Tech Enthusiasts,2022-10-19
Innovate Industries,Influencer,Men 25-34,30 days,0.07,8627.54,4.05,Nueva York,German,1013,11876,4,Fashionistas,2022-10-16
TechCorp,Search,All Ages,60 days,0.08,19082.63,2.57,Washington D.C.,German,364,10927,8,Tech Enthusiasts,2022-10-24
NexGen Systems,Influencer,All Ages,15 days,0.04,15446.01,5.17,Boston,Mandarin,682,16375,1,Fashionistas,2022-10-07
Innovate Industries,Social Media,Men 18-24,60 days,0.11,13116.1,4.94,Boston,English,385,12387,8,Tech Enthusiasts,2022-10-25
TechCorp,Influencer,Men 25-34,15 days,0.05,10517.83,6.53,San Francisco,French,685,10986,2,Fashionistas,2022-10-01
DataTech Solutions,Influencer,Women 35-44,30 days,0.14,6812.55,2.12,San Francisco,Mandarin,1596,9620,5,Tech Enthusiasts,2022-10-12
NexGen Systems,Social Media,Men 25-34,30 days,0.1,17796.35,7.06,Seattle,Mandarin,1575,2251,6,Foodies,2022-10-13
Innovate Industries,Influencer,Men 25-34,15 days,0.15,19238.66,2.24,Seattle,French,1669,16863,7,Outdoor Adventurers,2022-10-23
DataTech Solutions,Search,Women 25-34,30 days,0.08,10112.0,5.06,Las Vegas,French,1603,16690,4,Foodies,2022-10-22
DataTech Solutions,Social Media,Men 18-24,60 days,0.08,18806.93,7.49,Boston,German,1490,12949,8,Foodies,2022-10-18
NexGen Systems,Social Media,Men 25-34,30 days,0.14,14390.39,4.5,Seattle,English,263,13272,2,Health & Wellness,2022-10-01
Innovate Industries,Search,Women 25-34,45 days,0.14,16280.18,5.57,Seattle,Spanish,389,7473,7,Foodies,2022-10-30
DataTech Solutions,Email,Women 35-44,45 days,0.14,5398.31,4.08,Nueva Orleans,Mandarin,1496,16513,8,Fashionistas,2022-10-23
NexGen Systems,Display,Men 18-24,30 days,0.07,17751.13,7.51,Nueva Orleans,French,952,2756,3,Fashionistas,2022-10-26
DataTech Solutions,Influencer,Women 25-34,60 days,0.06,10869.37,6.32,Chicago,Mandarin,1395,2729,2,Fashionistas,2022-10-09
Innovate Industries,Display,Women 35-44,15 days,0.09,7779.43,6.34,Nueva Orleans,German,1950,17036,4,Foodies,2022-10-08
DataTech Solutions,Display,All Ages,15 days,0.12,17096.62,7.93,Washington D.C.,Mandarin,299,13491,6,Tech Enthusiasts,2022-10-24
Innovate Industries,Search,Men 18-24,30 days,0.12,11995.8,4.21,Washington D.C.,Mandarin,594,2659,3,Health & Wellness,2022-10-02
