Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Email,Women 25-34,15 days,0.13,19990.23,3.74,San Francisco,Spanish,800,15632,10,Tech Enthusiasts,2022-07-13
Innovate Industries,Email,Men 25-34,15 days,0.02,5331.23,7.94,Las Vegas,German,304,7928,2,Health & Wellness,2022-07-15
Alpha Innovations,Email,Women 35-44,30 days,0.07,19107.51,4.53,Washington D.C.,English,555,18270,8,Foodies,2022-07-13
Innovate Industries,Influencer,Men 25-34,45 days,0.07,9034.03,7.54,Chicago,Spanish,1958,8658,8,Foodies,2022-07-13
Alpha Innovations,Social Media,Men 25-34,60 days,0.11,5407.6,7.08,Chicago,German,1289,14544,2,Foodies,2022-07-14
DataTech Solutions,Social Media,Men 25-34,15 days,0.08,19738.21,4.98,Los Ángeles,Spanish,1648,1259,7,Outdoor Adventurers,2022-07-03
Innovate Industries,Influencer,Men 18-24,45 days,0.14,13478.81,2.79,Miami,French,627,11279,3,Tech Enthusiasts,2022-07-19
NexGen Systems,Email,Men 18-24,45 days,0.11,9804.8,6.52,Miami,French,227,2076,7,Outdoor Adventurers,2022-07-14
Innovate Industries,Email,All Ages,45 days,0.08,16465.7,7.6,Washington D.C.,German,979,6273,9,Health & Wellness,2022-07-21
TechCorp,Influencer,Men 25-34,30 days,0.14,19541.92,7.7,Miami,English,1801,10655,3,Foodies,2022-07-12
NexGen Systems,Display,Women 35-44,45 days,0.08,11658.32,3.01,Los Ángeles,French,837,13571,6,Foodies,2022-07-21
DataTech Solutions,Influencer,All Ages,60 days,0.13,17509.63,3.32,Seattle,French,1108,19149,7,Outdoor Adventurers,2022-07-27
DataTech Solutions,Search,Men 25-34,30 days,0.12,11191.73,7.64,Los Ángeles,Mandarin,942,3378,7,Fashionistas,2022-07-29
DataTech Solutions,Email,Women 35-44,45 days,0.13,13744.98,7.51,Nueva Orleans,Spanish,817,12166,5,Health & Wellness,2022-07-05
Alpha Innovations,Influencer,Men 25-34,60 days,0.13,6519.41,6.72,Chicago,French,1463,19777,6,Outdoor Adventurers,2022-07-21
Alpha Innovations,Display,Women 25-34,30 days,0.09,6392.87,5.81,Nueva Orleans,German,601,4778,1,Tech Enthusiasts,2022-07-27
DataTech Solutions,Search,Women 25-34,15 days,0.07,18928.63,2.33,Boston,Spanish,745,14656,1,Health & Wellness,2022-07-10
NexGen Systems,Email,Men 25-34,15 days,0.04,7753.47,2.86,Seattle,French,1535,10961,5,Tech Enthusiasts,2022-07-28
DataTech Solutions,Influencer,Men 18-24,45 days,0.14,13056.68,7.96,Los Ángeles,German,996,9611,9,Outdoor Adventurers,2022-07-07
Innovate Industries,Display,Women 25-34,45 days,0.03,8972.51,2.36,Nueva Orleans,Spanish,1137,14297,7,Fashionistas,2022-07-06
TechCorp,Email,Women 35-44,15 days,0.04,15961.38,3.81,Nueva York,English,792,6089,3,Fashionistas,2022-07-16
DataTech Solutions,Search,All Ages,45 days,0.13,8197.51,5.72,Washington D.C.,English,383,19408,7,Health & Wellness,2022-07-20
TechCorp,Influencer,Women 25-34,15 days,0.15,16751.19,4.4,Boston,Mandarin,857,4364,9,Foodies,2022-07-07
Alpha Innovations,Social Media,Women 25-34,30 days,0.15,6856.07,2.01,Las Vegas,Spanish,1873,3088,1,Tech Enthusiasts,2022-07-08
NexGen Systems,Display,Women 35-44,30 days,0.11,14710.97,2.41,Boston,French,1584,6493,6,Health & Wellness,2022-07-25
Innovate Industries,Influencer,Women 35-44,60 days,0.07,17395.91,2.54,Boston,English,1878,2911,1,Health & Wellness,2022-07-03
Alpha Innovations,Social Media,All Ages,15 days,0.09,9778.68,2.15,Washington D.C.,Mandarin,1271,7002,4,Health & Wellness,2022-07-26
Alpha Innovations,Email,Men 25-34,60 days,0.14,19794.56,4.62,Chicago,English,1581,1993,5,Outdoor Adventurers,2022-07-04
DataTech Solutions,Display,Women 35-44,60 days,0.03,17488.69,5.58,Boston,Mandarin,842,10869,8,Health & Wellness,2022-07-01
Innovate Industries,Email,Men 18-24,15 days,0.06,15599.36,7.68,Los Ángeles,French,551,13626,10,Tech Enthusiasts,2022-07-28
Alpha Innovations,Search,Men 18-24,60 days,0.08,5420.04,5.5,San Francisco,Mandarin,1283,12551,2,Fashionistas,2022-07-18
NexGen Systems,Influencer,All Ages,15 days,0.13,18075.09,4.64,Washington D.C.,German,879,19190,3,Outdoor Adventurers,2022-07-22
Innovate Industries,Display,Men 18-24,15 days,0.08,13720.38,4.61,Washington D.C.,French,360,8366,1,Tech Enthusiasts,2022-07-07
Alpha Innovations,Influencer,Women 35-44,60 days,0.09,5120.93,4.43,Miami,Mandarin,1255,17572,9,Foodies,2022-07-05
Alpha Innovations,Email,Women 25-34,45 days,0.07,8230.33,2.26,Nueva Orleans,Mandarin,1386,10464,10,Health & Wellness,2022-07-02
DataTech Solutions,Email,Women 25-34,30 days,0.02,14591.97,3.99,Seattle,Mandarin,707,4431,4,Fashionistas,2022-07-30
Alpha Innovations,Social Media,Men 18-24,60 days,0.12,16472.23,3.73,Las Vegas,German,720,9109,7,Foodies,2022-07-12
NexGen Systems,Email,Women 35-44,45 days,0.06,5519.95,7.23,Miami,Mandarin,1109,19376,9,Tech Enthusiasts,2022-07-11
Alpha Innovations,Search,All Ages,60 days,0.09,7112.18,7.13,Nueva Orleans,German,905,8658,6,Health & Wellness,2022-07-29
Alpha Innovations,Influencer,Men 18-24,45 days,0.07,12008.14,5.13,Nueva York,Spanish,944,9168,5,Foodies,2022-07-30
TechCorp,Influencer,All Ages,30 days,0.02,18635.36,4.6,Nueva York,Mandarin,487,15375,8,Foodies,2022-07-15
DataTech Solutions,Influencer,Women 35-44,15 days,0.11,9185.78,3.86,Miami,Spanish,1573,5036,5,Outdoor Adventurers,2022-07-05
DataTech Solutions,Social Media,Men 18-24,15 days,0.15,13275.3,2.77,Nueva York,Mandarin,1636,12240,6,Health & Wellness,2022-07-29
TechCorp,Social Media,Men 18-24,15 days,0.07,17843.47,3.78,Las Vegas,French,1709,17031,6,Tech Enthusiasts,2022-07-08
TechCorp,Social Media,Men 25-34,30 days,0.13,11112.36,5.82,Los Ángeles,German,562,2082,6,Health & Wellness,2022-07-12
Alpha Innovations,Search,Women 25-34,45 days,0.1,6220.58,4.69,Chicago,Spanish,228,14048,3,Health & Wellness,2022-07-19
Innovate Industries,Social Media,Men 18-24,45 days,0.11,19871.32,6.95,Washington D.C.,French,321,9661,10,Health & Wellness,2022-07-09
Innovate Industries,Influencer,Women 25-34,45 days,0.03,15609.17,4.93,Las Vegas,French,235,11614,8,Foodies,2022-07-07
Innovate Industries,Display,Women 35-44,45 days,0.04,14311.38,5.27,Los Ángeles,German,114,13801,4,Health & Wellness,2022-07-28
Innovate Industries,Email,Men 18-24,15 days,0.12,11001.78,4.71,Washington D.C.,Spanish,1210,4705,3,Outdoor Adventurers,2022-07-01
NexGen Systems,Search,All Ages,30 days,0.04,6899.38,5.47,Boston,English,709,11532,2,Foodies,2022-07-16
Alpha Innovations,Search,Men 18-24,15 days,0.09,17224.33,7.09,Los Ángeles,French,399,8790,6,Fashionistas,2022-07-04
Innovate Industries,Email,All Ages,60 days,0.1,13999.77,5.19,San Francisco,French,1006,11448,1,Foodies,2022-07-21
Alpha Innovations,Social Media,Women 25-34,60 days,0.08,11683.55,6.48,Seattle,French,830,1192,5,Health & Wellness,2022-07-01
TechCorp,Influencer,Women 25-34,60 days,0.07,18418.74,4.64,San Francisco,French,169,3382,1,Tech Enthusiasts,2022-07-03
NexGen Systems,Search,Women 25-34,60 days,0.12,5555.38,7.35,San Francisco,Mandarin,206,16063,7,Foodies,2022-07-20
Innovate Industries,Email,Men 25-34,60 days,0.08,5977.11,5.34,Nueva York,French,1029,19766,7,Health & Wellness,2022-07-24
DataTech Solutions,Search,Women 25-34,45 days,0.02,9040.88,7.93,Nueva York,English,1839,3213,5,Foodies,2022-07-02
DataTech Solutions,Display,All Ages,45 days,0.05,5155.43,3.3,Boston,Mandarin,630,11336,1,Fashionistas,2022-07-23
NexGen Systems,Email,Women 25-34,45 days,0.03,15332.47,4.96,Washington D.C.,Spanish,1418,5020,2,Foodies,2022-07-12
TechCorp,Social Media,Women 25-34,30 days,0.08,8901.32,4.48,Miami,German,1721,19565,1,Fashionistas,2022-07-04
NexGen Systems,Social Media,Men 18-24,15 days,0.06,13782.62,2.21,Boston,German,1766,12127,6,Health & Wellness,2022-07-17
NexGen Systems,Social Media,All Ages,45 days,0.08,11577.6,7.14,Nueva Orleans,English,379,6607,7,Foodies,2022-07-11
TechCorp,Social Media,Men 25-34,15 days,0.09,13306.16,7.44,Nueva York,Spanish,457,8875,7,Health & Wellness,2022-07-29
DataTech Solutions,Search,All Ages,45 days,0.14,17295.98,4.93,Las Vegas,Spanish,1406,12078,6,Foodies,2022-07-04
Innovate Industries,Influencer,Women 25-34,45 days,0.02,13646.85,6.38,Seattle,Mandarin,1794,18444,2,Foodies,2022-07-06
TechCorp,Influencer,Women 35-44,60 days,0.01,15893.56,7.12,Nueva Orleans,Mandarin,356,14861,7,Tech Enthusiasts,2022-07-12
Innovate Industries,Display,All Ages,45 days,0.06,12647.1,7.96,Los Ángeles,Mandarin,1079,11707,9,Health & Wellness,2022-07-25
TechCorp,Search,All Ages,30 days,0.1,8850.81,2.84,Las Vegas,German,668,2319,9,Foodies,2022-07-02
Innovate Industries,Influencer,Men 25-34,15 days,0.12,11273.64,3.38,Nueva Orleans,Spanish,810,7290,10,Foodies,2022-07-06
Alpha Innovations,Social Media,All Ages,45 days,0.07,5949.7,3.21,Las Vegas,French,1970,9465,1,Outdoor Adventurers,2022-07-27
NexGen Systems,Social Media,Women 25-34,15 days,0.09,5334.44,7.39,Seattle,German,900,3114,3,Fashionistas,2022-07-27
DataTech Solutions,Social Media,Men 18-24,30 days,0.09,11160.48,4.54,Seattle,English,1586,11866,5,Foodies,2022-07-26
TechCorp,Social Media,Men 25-34,15 days,0.08,16256.28,5.77,Nueva Orleans,French,1901,1024,2,Fashionistas,2022-07-26
NexGen Systems,Social Media,All Ages,15 days,0.09,13550.81,3.05,Nueva Orleans,German,104,1949,1,Foodies,2022-07-10
NexGen Systems,Influencer,Women 35-44,60 days,0.02,15068.19,3.41,Chicago,French,1546,13888,3,Tech Enthusiasts,2022-07-04
Innovate Industries,Display,All Ages,30 days,0.13,6074.27,6.55,San Francisco,French,1915,13618,8,Fashionistas,2022-07-15
DataTech Solutions,Influencer,Men 25-34,60 days,0.11,6927.64,7.8,Nueva Orleans,Mandarin,493,19472,6,Foodies,2022-07-05
TechCorp,Influencer,Women 25-34,60 days,0.03,7508.64,2.18,Boston,Spanish,764,3146,8,Fashionistas,2022-07-07
Innovate Industries,Social Media,Women 35-44,45 days,0.1,8310.94,4.37,Nueva York,Mandarin,1615,10643,1,Outdoor Adventurers,2022-07-01
Innovate Industries,Influencer,Women 25-34,15 days,0.05,19054.09,3.67,Miami,French,1900,2192,6,Tech Enthusiasts,2022-07-25
TechCorp,Search,Men 18-24,15 days,0.14,15051.41,5.16,Boston,Spanish,962,14723,9,Health & Wellness,2022-07-25
Innovate Industries,Search,All Ages,60 days,0.1,17581.06,4.52,Seattle,English,1647,15186,4,Fashionistas,2022-07-19
DataTech Solutions,Social Media,Men 18-24,45 days,0.09,15642.3,6.65,Miami,English,1690,3176,5,Tech Enthusiasts,2022-07-11
TechCorp,Display,All Ages,60 days,0.07,10161.22,7.68,Chicago,English,325,7965,3,Outdoor Adventurers,2022-07-28
Innovate Industries,Email,All Ages,45 days,0.03,19165.0,7.07,Los Ángeles,French,1145,11383,4,Tech Enthusiasts,2022-07-20
TechCorp,Social Media,Women 25-34,45 days,0.07,12487.95,3.11,Seattle,Mandarin,1736,15885,2,Health & Wellness,2022-07-15
Innovate Industries,Search,Women 35-44,15 days,0.12,5118.94,7.69,Boston,Mandarin,668,1192,8,Health & Wellness,2022-07-23
DataTech Solutions,Influencer,Women 25-34,15 days,0.08,9197.99,6.56,Los Ángeles,English,1579,19279,4,Foodies,2022-07-27
NexGen Systems,Email,Women 25-34,30 days,0.03,12775.72,3.32,Seattle,English,918,15884,5,Health & Wellness,2022-07-07
TechCorp,Influencer,Men 18-24,30 days,0.1,12453.48,4.31,Boston,Mandarin,353,2937,4,Foodies,2022-07-28
DataTech Solutions,Influencer,Women 25-34,15 days,0.08,9578.64,4.99,Chicago,French,1826,13879,9,Foodies,2022-07-19
Innovate Industries,Social Media,Women 25-34,45 days,0.14,8034.7,5.04,Boston,English,1686,4664,7,Outdoor Adventurers,2022-07-12
TechCorp,Search,Men 25-34,60 days,0.05,14045.8,2.44,Nueva Orleans,German,1534,15181,9,Outdoor Adventurers,2022-07-01
DataTech Solutions,Influencer,Men 18-24,60 days,0.03,6313.91,6.58,Boston,French,1553,13414,2,Fashionistas,2022-07-17
Alpha Innovations,Social Media,Women 35-44,45 days,0.1,9334.33,6.07,Miami,German,677,11081,4,Fashionistas,2022-07-11
Innovate Industries,Influencer,All Ages,15 days,0.09,9717.44,2.23,Las Vegas,French,1695,4635,8,Outdoor Adventurers,2022-07-30
Alpha Innovations,Search,Women 25-34,45 days,0.05,13750.79,6.77,Nueva York,Spanish,1622,17104,8,Outdoor Adventurers,2022-07-01
Alpha Innovations,Social Media,All Ages,30 days,0.15,17292.79,5.61,Las Vegas,English,769,17469,6,Outdoor Adventurers,2022-07-21
TechCorp,Social Media,Women 25-34,15 days,0.11,18475.45,2.51,Nueva Orleans,French,985,13445,2,Fashionistas,2022-07-12
Alpha Innovations,Email,Men 25-34,45 days,0.04,10626.38,6.02,Los Ángeles,English,1858,14507,3,Outdoor Adventurers,2022-07-02
DataTech Solutions,Email,Women 25-34,30 days,0.04,6536.9,5.09,Boston,French,1258,5760,7,Foodies,2022-07-05
TechCorp,Search,All Ages,30 days,0.11,7098.73,4.44,Seattle,Spanish,304,14704,5,Foodies,2022-07-19
NexGen Systems,Display,Men 18-24,45 days,0.09,12503.56,4.0,San Francisco,Spanish,789,11215,10,Foodies,2022-07-07
Innovate Industries,Display,Men 18-24,60 days,0.12,14758.29,7.57,Seattle,Mandarin,833,12710,2,Fashionistas,2022-07-30
NexGen Systems,Search,All Ages,45 days,0.06,10441.46,2.66,Las Vegas,German,359,19861,9,Foodies,2022-07-09
Alpha Innovations,Display,Women 25-34,30 days,0.02,7673.55,2.82,Miami,Mandarin,999,12659,6,Health & Wellness,2022-07-26
Innovate Industries,Display,All Ages,60 days,0.09,8950.77,4.76,Boston,French,1431,17515,8,Tech Enthusiasts,2022-07-12
NexGen Systems,Search,Men 25-34,60 days,0.09,19420.89,2.76,San Francisco,Spanish,228,18781,8,Outdoor Adventurers,2022-07-19
TechCorp,Email,Women 35-44,15 days,0.08,15382.4,2.12,Nueva York,Mandarin,370,12530,3,Tech Enthusiasts,2022-07-16
Innovate Industries,Email,Men 25-34,30 days,0.09,8608.53,2.37,Seattle,Spanish,559,1522,7,Foodies,2022-07-02
Innovate Industries,Display,Men 25-34,30 days,0.13,5544.87,4.71,Nueva York,English,1220,19716,3,Tech Enthusiasts,2022-07-11
NexGen Systems,Influencer,Women 25-34,15 days,0.06,13595.69,6.95,Miami,Spanish,888,12352,5,Outdoor Adventurers,2022-07-01
Innovate Industries,Email,Women 35-44,60 days,0.06,19407.04,3.79,Boston,English,871,19373,7,Health & Wellness,2022-07-17
Alpha Innovations,Social Media,Men 25-34,60 days,0.13,8251.19,4.83,Chicago,German,296,6318,8,Outdoor Adventurers,2022-07-15
NexGen Systems,Influencer,Women 25-34,60 days,0.12,13673.38,5.98,Washington D.C.,Mandarin,422,15859,4,Fashionistas,2022-07-03
TechCorp,Display,Women 25-34,30 days,0.12,15665.03,6.76,Boston,English,1684,18282,4,Tech Enthusiasts,2022-07-21
NexGen Systems,Email,All Ages,60 days,0.02,11479.96,4.1,Miami,English,1023,12173,6,Tech Enthusiasts,2022-07-13
DataTech Solutions,Display,All Ages,60 days,0.07,15117.04,6.94,San Francisco,Spanish,966,15717,8,Fashionistas,2022-07-11
DataTech Solutions,Influencer,Men 25-34,30 days,0.06,13656.3,3.03,Miami,English,781,14318,8,Health & Wellness,2022-07-20
NexGen Systems,Influencer,Women 35-44,30 days,0.15,9840.94,6.27,Miami,French,1842,11874,10,Foodies,2022-07-22
TechCorp,Search,Women 35-44,30 days,0.06,10592.6,3.39,Los Ángeles,English,1661,19346,5,Foodies,2022-07-20
TechCorp,Social Media,All Ages,15 days,0.08,12571.73,6.32,San Francisco,Spanish,1945,3453,7,Tech Enthusiasts,2022-07-11
TechCorp,Social Media,Women 35-44,30 days,0.06,10912.35,3.34,Washington D.C.,German,862,11273,2,Health & Wellness,2022-07-25
NexGen Systems,Email,Women 35-44,30 days,0.06,19099.54,7.97,Nueva Orleans,Spanish,814,3414,10,Tech Enthusiasts,2022-07-13
NexGen Systems,Display,Women 25-34,30 days,0.03,6539.28,6.83,Los Ángeles,Spanish,495,13634,5,Health & Wellness,2022-07-13
Alpha Innovations,Display,Men 25-34,60 days,0.1,18817.56,6.32,Washington D.C.,English,1212,15288,8,Foodies,2022-07-08
TechCorp,Influencer,Men 25-34,15 days,0.09,15037.37,7.47,Seattle,Spanish,736,19953,1,Health & Wellness,2022-07-03
TechCorp,Email,Women 35-44,30 days,0.03,19804.23,3.5,Seattle,Mandarin,1809,6785,1,Foodies,2022-07-18
TechCorp,Email,Men 18-24,15 days,0.04,17023.54,3.46,Los Ángeles,German,1652,9208,9,Outdoor Adventurers,2022-07-09
Innovate Industries,Display,Men 25-34,45 days,0.07,18556.33,3.21,San Francisco,French,1418,11781,6,Health & Wellness,2022-07-03
NexGen Systems,Search,Women 25-34,45 days,0.09,8914.58,7.82,Nueva Orleans,Spanish,1203,10229,6,Outdoor Adventurers,2022-07-10
TechCorp,Search,Women 35-44,15 days,0.01,13952.29,3.5,Seattle,English,141,12791,10,Outdoor Adventurers,2022-07-08
DataTech Solutions,Email,Men 18-24,60 days,0.05,6803.15,6.18,Las Vegas,French,1365,14486,10,Health & Wellness,2022-07-14
Innovate Industries,Influencer,Men 25-34,30 days,0.14,12535.18,4.8,Los Ángeles,English,1802,11053,6,Outdoor Adventurers,2022-07-08
DataTech Solutions,Display,Women 25-34,15 days,0.11,10379.76,6.54,Washington D.C.,Spanish,1789,17086,1,Health & Wellness,2022-07-26
DataTech Solutions,Influencer,All Ages,15 days,0.07,8824.11,6.61,Nueva Orleans,English,627,11038,2,Foodies,2022-07-21
Innovate Industries,Display,Women 25-34,45 days,0.1,9717.09,6.28,Boston,French,1096,11845,3,Fashionistas,2022-07-17
NexGen Systems,Email,Women 35-44,15 days,0.1,10132.77,5.12,Nueva Orleans,French,1250,18379,9,Outdoor Adventurers,2022-07-04
Innovate Industries,Display,Women 25-34,45 days,0.12,5087.01,2.07,Nueva York,French,1239,8144,10,Outdoor Adventurers,2022-07-30
NexGen Systems,Display,Women 35-44,30 days,0.08,12872.13,7.23,Nueva York,Spanish,1455,5163,1,Foodies,2022-07-17
TechCorp,Social Media,Women 25-34,15 days,0.12,7732.12,5.91,Miami,English,490,5682,1,Fashionistas,2022-07-27
NexGen Systems,Display,Men 18-24,15 days,0.14,7491.86,4.44,Nueva Orleans,French,1610,19725,2,Outdoor Adventurers,2022-07-16
Alpha Innovations,Search,Men 25-34,45 days,0.03,10374.14,5.86,Chicago,Mandarin,1684,18975,3,Health & Wellness,2022-07-13
Innovate Industries,Influencer,Men 25-34,45 days,0.09,11718.6,3.14,Los Ángeles,English,1897,8286,1,Tech Enthusiasts,2022-07-03
Innovate Industries,Social Media,All Ages,15 days,0.02,14152.83,4.62,Washington D.C.,English,1623,4243,9,Tech Enthusiasts,2022-07-18
NexGen Systems,Email,Women 35-44,60 days,0.04,10980.46,6.9,Nueva York,Mandarin,1257,12899,3,Foodies,2022-07-04
Innovate Industries,Social Media,Men 25-34,15 days,0.09,10236.02,3.16,Los Ángeles,Spanish,1652,11539,3,Foodies,2022-07-22
DataTech Solutions,Search,Women 25-34,60 days,0.01,10502.54,4.24,San Francisco,German,483,11896,8,Tech Enthusiasts,2022-07-06
Innovate Industries,Display,Women 25-34,60 days,0.09,18637.87,4.27,Washington D.C.,Mandarin,1558,19149,7,Fashionistas,2022-07-17
Innovate Industries,Social Media,All Ages,15 days,0.02,8862.38,7.68,Chicago,Mandarin,420,3775,5,Foodies,2022-07-19
DataTech Solutions,Influencer,Men 18-24,30 days,0.1,5318.94,3.53,Nueva York,English,1280,19739,4,Outdoor Adventurers,2022-07-02
DataTech Solutions,Influencer,Men 25-34,30 days,0.03,11824.15,4.56,Las Vegas,Mandarin,1077,15754,1,Outdoor Adventurers,2022-07-26
NexGen Systems,Display,Women 25-34,15 days,0.08,19546.78,4.96,Nueva Orleans,Mandarin,1113,14755,3,Fashionistas,2022-07-27
Alpha Innovations,Social Media,Women 25-34,15 days,0.13,13410.67,5.55,San Francisco,English,1915,3295,3,Outdoor Adventurers,2022-07-06
Alpha Innovations,Email,Men 18-24,45 days,0.11,13324.43,3.6,Nueva York,Mandarin,481,7488,6,Tech Enthusiasts,2022-07-19
Innovate Industries,Email,Women 35-44,60 days,0.04,9563.65,3.72,Miami,English,1710,7002,6,Fashionistas,2022-07-30
Alpha Innovations,Search,Women 25-34,45 days,0.07,17409.61,6.27,Chicago,Mandarin,1204,8058,1,Fashionistas,2022-07-06
