Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Social Media,Women 35-44,60 days,0.02,10205.96,2.51,Seattle,English,228,9960,9,Fashionistas,2023-11-27
Innovate Industries,Display,Women 35-44,30 days,0.04,5013.86,5.94,San Francisco,Mandarin,1194,13763,4,Foodies,2023-11-25
DataTech Solutions,Influencer,Men 18-24,45 days,0.03,15320.07,6.16,Las Vegas,English,1875,1226,4,Outdoor Adventurers,2023-11-09
Innovate Industries,Email,Men 25-34,45 days,0.1,18149.27,4.13,Los Ángeles,English,1393,6361,7,Health & Wellness,2023-11-22
TechCorp,Influencer,Men 18-24,45 days,0.02,5286.66,7.77,Chicago,Spanish,595,14321,1,Foodies,2023-11-06
Alpha Innovations,Display,All Ages,15 days,0.09,17910.76,7.78,Washington D.C.,Spanish,906,9465,10,Foodies,2023-11-03
NexGen Systems,Influencer,Women 25-34,45 days,0.13,15604.79,5.05,Miami,English,1564,4584,7,Outdoor Adventurers,2023-11-27
Alpha Innovations,Influencer,All Ages,30 days,0.12,5195.98,3.35,Los Ángeles,French,702,9290,2,Outdoor Adventurers,2023-11-16
NexGen Systems,Search,Men 18-24,15 days,0.14,8720.91,4.02,Washington D.C.,German,560,8152,9,Foodies,2023-11-26
DataTech Solutions,Display,Men 18-24,45 days,0.11,19360.23,2.63,San Francisco,Spanish,1602,4227,8,Outdoor Adventurers,2023-11-23
NexGen Systems,Display,Men 18-24,15 days,0.09,15985.43,4.36,Nueva York,French,1432,6545,8,Health & Wellness,2023-11-07
TechCorp,Email,Men 18-24,45 days,0.15,15791.23,2.83,Las Vegas,English,1231,17541,3,Tech Enthusiasts,2023-11-28
Alpha Innovations,Display,Women 25-34,60 days,0.05,18859.37,6.81,San Francisco,French,651,18260,2,Foodies,2023-11-11
TechCorp,Search,Women 35-44,15 days,0.04,11241.9,6.79,Nueva Orleans,Mandarin,1391,18211,3,Health & Wellness,2023-11-18
DataTech Solutions,Search,Men 25-34,15 days,0.02,18254.8,6.44,Chicago,English,1503,12938,6,Foodies,2023-11-02
Alpha Innovations,Email,Men 18-24,15 days,0.04,5778.78,5.15,Nueva York,English,936,10050,2,Foodies,2023-11-15
Alpha Innovations,Search,Men 18-24,60 days,0.08,16667.03,7.83,Nueva York,French,483,3403,2,Foodies,2023-11-24
TechCorp,Display,Women 25-34,30 days,0.12,7338.68,6.43,Los Ángeles,Spanish,756,17472,9,Fashionistas,2023-11-22
Innovate Industries,Search,Men 25-34,30 days,0.04,16003.09,6.31,Seattle,Spanish,1536,12428,3,Fashionistas,2023-11-08
NexGen Systems,Social Media,Women 35-44,30 days,0.08,18738.29,2.77,Nueva York,German,1468,4888,1,Health & Wellness,2023-11-17
Innovate Industries,Influencer,Men 25-34,15 days,0.09,16468.37,6.61,Los Ángeles,English,758,16316,7,Health & Wellness,2023-11-29
Alpha Innovations,Influencer,Women 35-44,30 days,0.13,13119.34,3.02,Boston,Mandarin,1312,11370,8,Outdoor Adventurers,2023-11-18
Innovate Industries,Search,All Ages,15 days,0.06,16248.78,6.9,Los Ángeles,Mandarin,1385,4392,7,Foodies,2023-11-05
Innovate Industries,Display,Women 35-44,30 days,0.14,6311.75,7.82,Los Ángeles,Mandarin,779,7168,2,Health & Wellness,2023-11-29
DataTech Solutions,Email,Men 25-34,45 days,0.11,19834.53,2.5,Nueva York,French,1667,3719,7,Tech Enthusiasts,2023-11-18
DataTech Solutions,Email,Women 25-34,60 days,0.05,8451.83,6.87,Las Vegas,Spanish,943,6635,2,Tech Enthusiasts,2023-11-13
NexGen Systems,Email,Men 18-24,60 days,0.13,9060.34,5.94,Boston,German,1944,6252,4,Fashionistas,2023-11-04
Innovate Industries,Display,Men 18-24,60 days,0.02,11822.56,7.39,Nueva Orleans,German,1106,18369,8,Fashionistas,2023-11-04
DataTech Solutions,Social Media,Men 25-34,60 days,0.01,15573.44,5.3,Washington D.C.,Mandarin,113,6995,9,Health & Wellness,2023-11-08
Innovate Industries,Display,Men 18-24,15 days,0.02,14068.01,4.35,Chicago,Spanish,1432,7477,4,Tech Enthusiasts,2023-11-13
TechCorp,Display,Women 35-44,60 days,0.02,14289.43,2.63,Washington D.C.,German,1287,10003,7,Tech Enthusiasts,2023-11-13
Alpha Innovations,Search,All Ages,15 days,0.01,5458.96,5.6,Las Vegas,English,1738,6971,9,Health & Wellness,2023-11-13
TechCorp,Display,Men 18-24,15 days,0.14,12396.34,3.25,Washington D.C.,German,147,6729,4,Foodies,2023-11-08
TechCorp,Social Media,All Ages,60 days,0.08,16827.21,7.31,Nueva Orleans,German,1133,14001,3,Tech Enthusiasts,2023-11-15
Alpha Innovations,Search,All Ages,30 days,0.04,15311.26,4.62,San Francisco,French,780,17781,2,Foodies,2023-11-22
Innovate Industries,Search,Men 25-34,45 days,0.1,6756.36,7.0,San Francisco,German,1940,8694,9,Fashionistas,2023-11-25
TechCorp,Email,Women 25-34,30 days,0.09,19551.63,5.91,Nueva York,French,1282,10186,9,Outdoor Adventurers,2023-11-20
DataTech Solutions,Social Media,Women 35-44,30 days,0.08,13758.69,4.11,Los Ángeles,French,1066,19090,2,Foodies,2023-11-14
Alpha Innovations,Display,Women 35-44,30 days,0.12,13196.11,5.61,San Francisco,French,1850,17154,6,Outdoor Adventurers,2023-11-27
TechCorp,Social Media,All Ages,30 days,0.09,7477.84,5.67,Las Vegas,English,486,1024,8,Tech Enthusiasts,2023-11-21
NexGen Systems,Email,Women 35-44,30 days,0.06,7306.83,4.66,Miami,German,713,15048,2,Foodies,2023-11-26
Innovate Industries,Search,Men 25-34,15 days,0.1,10967.77,6.41,Chicago,Spanish,985,17125,5,Tech Enthusiasts,2023-11-21
DataTech Solutions,Display,Men 18-24,60 days,0.12,17657.58,3.65,Nueva Orleans,English,1041,11741,6,Outdoor Adventurers,2023-11-10
DataTech Solutions,Influencer,All Ages,45 days,0.14,8215.73,5.69,Los Ángeles,English,1471,6136,10,Tech Enthusiasts,2023-11-06
NexGen Systems,Display,Women 25-34,30 days,0.12,14399.14,5.4,Nueva Orleans,Spanish,624,2287,8,Outdoor Adventurers,2023-11-04
TechCorp,Display,Women 25-34,15 days,0.02,14742.09,4.33,Las Vegas,Spanish,1696,6074,9,Health & Wellness,2023-11-06
DataTech Solutions,Email,All Ages,45 days,0.05,13463.41,2.68,Las Vegas,Mandarin,1607,12533,2,Tech Enthusiasts,2023-11-19
Innovate Industries,Display,Men 18-24,45 days,0.05,12648.69,2.85,Nueva Orleans,English,1128,16388,5,Health & Wellness,2023-11-17
Innovate Industries,Social Media,Men 18-24,45 days,0.12,8003.97,4.71,Boston,German,281,7658,4,Foodies,2023-11-14
DataTech Solutions,Social Media,Men 25-34,45 days,0.06,8370.05,2.37,Chicago,English,1810,7149,10,Outdoor Adventurers,2023-11-06
DataTech Solutions,Display,Women 35-44,45 days,0.13,19849.0,6.02,Miami,Mandarin,1086,14718,10,Tech Enthusiasts,2023-11-18
NexGen Systems,Display,Women 35-44,30 days,0.09,8257.59,5.58,Seattle,German,523,16694,2,Health & Wellness,2023-11-27
Alpha Innovations,Social Media,Women 25-34,15 days,0.07,7178.39,4.37,Chicago,French,1240,6681,5,Tech Enthusiasts,2023-11-12
Innovate Industries,Influencer,Women 35-44,15 days,0.09,15683.05,6.22,Nueva Orleans,Mandarin,190,6772,6,Health & Wellness,2023-11-29
TechCorp,Social Media,All Ages,45 days,0.11,19994.28,3.11,Boston,German,1559,10033,7,Health & Wellness,2023-11-12
NexGen Systems,Display,Women 35-44,30 days,0.02,15723.8,2.09,Washington D.C.,English,1291,5547,9,Foodies,2023-11-10
DataTech Solutions,Search,Men 25-34,15 days,0.07,18364.18,2.45,Los Ángeles,English,998,15558,2,Outdoor Adventurers,2023-11-18
DataTech Solutions,Influencer,Women 25-34,15 days,0.03,6803.6,7.69,Nueva York,Spanish,205,8625,7,Tech Enthusiasts,2023-11-10
Alpha Innovations,Influencer,Men 18-24,45 days,0.14,16717.28,3.55,Seattle,Mandarin,862,18420,8,Outdoor Adventurers,2023-11-04
TechCorp,Influencer,Men 18-24,30 days,0.1,13389.66,6.2,Las Vegas,French,610,9887,2,Outdoor Adventurers,2023-11-29
TechCorp,Display,All Ages,30 days,0.05,18187.86,2.92,Boston,German,1120,14927,2,Fashionistas,2023-11-11
TechCorp,Email,Men 18-24,15 days,0.05,18375.01,2.28,San Francisco,German,1257,7830,2,Tech Enthusiasts,2023-11-14
Innovate Industries,Email,Men 18-24,60 days,0.09,13364.75,3.22,Seattle,French,1430,5141,5,Outdoor Adventurers,2023-11-01
Innovate Industries,Display,Women 25-34,15 days,0.06,16863.61,6.1,Nueva Orleans,Mandarin,769,5424,10,Outdoor Adventurers,2023-11-22
NexGen Systems,Display,Men 25-34,60 days,0.04,11315.93,7.56,Nueva Orleans,English,206,15077,1,Foodies,2023-11-15
Alpha Innovations,Influencer,Women 35-44,30 days,0.09,14290.99,5.7,Seattle,Spanish,1861,3088,3,Health & Wellness,2023-11-18
Alpha Innovations,Social Media,Men 25-34,30 days,0.03,14898.45,5.48,Nueva York,German,105,13256,1,Fashionistas,2023-11-08
DataTech Solutions,Social Media,Men 25-34,60 days,0.14,13796.61,3.01,Seattle,Spanish,965,13286,6,Fashionistas,2023-11-15
DataTech Solutions,Email,Men 18-24,15 days,0.08,17557.1,7.16,Washington D.C.,Mandarin,142,13455,4,Fashionistas,2023-11-13
TechCorp,Influencer,Men 18-24,15 days,0.1,5640.16,5.41,Miami,Mandarin,746,2288,3,Outdoor Adventurers,2023-11-22
Innovate Industries,Search,Women 25-34,45 days,0.1,14676.37,2.86,Nueva Orleans,German,546,10735,9,Tech Enthusiasts,2023-11-08
Innovate Industries,Display,Men 18-24,30 days,0.15,9978.83,5.92,Seattle,Spanish,1758,4587,6,Foodies,2023-11-05
NexGen Systems,Influencer,Men 18-24,60 days,0.07,16952.01,5.55,Chicago,German,652,19327,4,Outdoor Adventurers,2023-11-21
DataTech Solutions,Influencer,Women 35-44,60 days,0.15,8623.79,6.71,Washington D.C.,Spanish,1202,13347,5,Health & Wellness,2023-11-13
Innovate Industries,Search,Men 18-24,45 days,0.14,6915.64,5.5,Los Ángeles,French,1386,3661,4,Health & Wellness,2023-11-27
DataTech Solutions,Social Media,All Ages,30 days,0.14,11447.39,3.13,Miami,French,1377,10698,5,Foodies,2023-11-07
Alpha Innovations,Display,Men 25-34,15 days,0.08,9610.47,4.58,Boston,French,1957,13038,10,Outdoor Adventurers,2023-11-24
Alpha Innovations,Influencer,Men 18-24,60 days,0.08,7482.17,5.49,Nueva Orleans,Mandarin,1765,16881,6,Outdoor Adventurers,2023-11-28
NexGen Systems,Email,All Ages,45 days,0.08,11646.58,3.49,Nueva Orleans,Spanish,946,14175,10,Tech Enthusiasts,2023-11-10
DataTech Solutions,Social Media,Men 25-34,15 days,0.08,17692.31,4.45,Miami,Mandarin,311,16213,8,Health & Wellness,2023-11-02
NexGen Systems,Email,All Ages,45 days,0.13,6760.65,3.27,Las Vegas,Spanish,635,4022,4,Foodies,2023-11-18
NexGen Systems,Email,All Ages,15 days,0.01,5481.77,5.88,Nueva Orleans,French,357,14604,5,Tech Enthusiasts,2023-11-01
Innovate Industries,Search,Men 18-24,30 days,0.11,7579.09,3.7,Los Ángeles,Spanish,948,5026,4,Tech Enthusiasts,2023-11-17
TechCorp,Display,Women 25-34,45 days,0.07,16688.0,5.43,Los Ángeles,Mandarin,1741,8835,7,Tech Enthusiasts,2023-11-23
TechCorp,Email,Women 25-34,60 days,0.09,6154.75,2.53,Boston,Spanish,1597,1314,7,Foodies,2023-11-10
TechCorp,Display,Men 25-34,60 days,0.12,8098.61,7.57,Nueva York,German,1955,8100,7,Fashionistas,2023-11-07
DataTech Solutions,Influencer,Women 35-44,30 days,0.12,6201.83,4.38,Nueva York,English,929,5629,4,Tech Enthusiasts,2023-11-15
NexGen Systems,Email,All Ages,30 days,0.13,12708.06,5.17,Boston,English,1962,6915,7,Health & Wellness,2023-11-14
NexGen Systems,Influencer,Women 35-44,30 days,0.11,10786.42,4.78,Seattle,Mandarin,1769,12620,7,Outdoor Adventurers,2023-11-01
TechCorp,Influencer,Women 25-34,15 days,0.12,10724.73,7.19,Nueva Orleans,French,1000,12211,7,Foodies,2023-11-27
TechCorp,Influencer,Men 18-24,15 days,0.14,8431.19,5.58,San Francisco,French,1738,18756,8,Fashionistas,2023-11-29
DataTech Solutions,Search,Men 18-24,60 days,0.11,5262.72,3.47,Miami,French,1705,9655,9,Foodies,2023-11-26
NexGen Systems,Email,All Ages,30 days,0.08,11720.4,3.83,Nueva Orleans,German,1008,2015,2,Health & Wellness,2023-11-03
NexGen Systems,Email,Men 18-24,15 days,0.06,10388.09,4.3,Seattle,French,789,18721,5,Health & Wellness,2023-11-21
NexGen Systems,Display,Women 35-44,60 days,0.06,6535.28,5.76,Boston,German,1381,15456,10,Foodies,2023-11-08
DataTech Solutions,Display,All Ages,45 days,0.05,19187.84,2.68,Chicago,German,134,10730,7,Foodies,2023-11-08
Innovate Industries,Email,All Ages,60 days,0.12,14453.91,5.19,Boston,German,1277,1030,9,Outdoor Adventurers,2023-11-03
TechCorp,Search,Women 25-34,30 days,0.08,16214.84,6.32,Chicago,English,494,8572,10,Health & Wellness,2023-11-04
DataTech Solutions,Social Media,Men 18-24,60 days,0.1,6961.84,7.25,Miami,Mandarin,393,9859,9,Health & Wellness,2023-11-10
Alpha Innovations,Email,Men 25-34,15 days,0.1,13795.12,6.57,Washington D.C.,Mandarin,301,9349,3,Outdoor Adventurers,2023-11-18
TechCorp,Display,Women 25-34,45 days,0.03,15586.13,4.38,Chicago,German,1296,3920,7,Fashionistas,2023-11-12
NexGen Systems,Social Media,Men 18-24,45 days,0.01,17184.37,6.91,Seattle,English,830,10315,7,Tech Enthusiasts,2023-11-04
Alpha Innovations,Email,All Ages,30 days,0.04,16035.81,3.92,Seattle,English,1602,3684,1,Foodies,2023-11-26
TechCorp,Display,Women 25-34,30 days,0.02,15781.68,5.2,Nueva York,French,1738,13749,4,Health & Wellness,2023-11-05
DataTech Solutions,Social Media,Men 25-34,45 days,0.05,8178.64,6.27,Miami,English,1736,4798,3,Health & Wellness,2023-11-08
Alpha Innovations,Social Media,Women 35-44,60 days,0.11,7512.5,7.45,Nueva York,English,836,3968,6,Foodies,2023-11-23
DataTech Solutions,Influencer,All Ages,45 days,0.14,7677.16,2.8,Las Vegas,Spanish,1039,9685,5,Health & Wellness,2023-11-09
NexGen Systems,Social Media,Men 18-24,60 days,0.09,12651.23,6.09,Los Ángeles,Spanish,1386,13768,3,Outdoor Adventurers,2023-11-14
Alpha Innovations,Search,All Ages,30 days,0.1,13209.03,3.58,Washington D.C.,English,468,8719,5,Foodies,2023-11-22
Innovate Industries,Social Media,Women 35-44,60 days,0.09,8648.8,4.59,Washington D.C.,English,408,3698,8,Health & Wellness,2023-11-20
Innovate Industries,Social Media,Men 25-34,15 days,0.03,18056.0,3.95,Los Ángeles,Mandarin,1941,13438,9,Foodies,2023-11-07
Innovate Industries,Social Media,All Ages,15 days,0.03,10639.05,6.97,Chicago,German,1122,13399,7,Tech Enthusiasts,2023-11-16
NexGen Systems,Influencer,Women 25-34,60 days,0.11,6291.93,2.85,Las Vegas,French,1857,5564,1,Tech Enthusiasts,2023-11-27
TechCorp,Influencer,Men 18-24,15 days,0.03,8363.88,4.33,Seattle,Spanish,337,11386,10,Fashionistas,2023-11-06
NexGen Systems,Email,Men 25-34,15 days,0.11,18166.28,7.74,Los Ángeles,French,413,19981,6,Fashionistas,2023-11-29
NexGen Systems,Influencer,Men 25-34,60 days,0.01,7007.71,3.74,Nueva Orleans,Mandarin,957,1752,3,Tech Enthusiasts,2023-11-12
NexGen Systems,Social Media,Women 35-44,60 days,0.08,9908.42,4.68,Los Ángeles,Mandarin,1590,14154,1,Fashionistas,2023-11-10
DataTech Solutions,Social Media,All Ages,30 days,0.03,14675.54,5.67,Nueva Orleans,English,1455,17919,4,Fashionistas,2023-11-08
DataTech Solutions,Social Media,Women 35-44,60 days,0.13,11031.81,2.15,Nueva Orleans,Mandarin,1618,11993,5,Outdoor Adventurers,2023-11-15
TechCorp,Email,Men 18-24,45 days,0.1,13482.29,6.87,Washington D.C.,French,122,9750,5,Health & Wellness,2023-11-21
DataTech Solutions,Influencer,Men 18-24,15 days,0.03,10871.76,3.7,Boston,German,459,2955,5,Fashionistas,2023-11-05
Alpha Innovations,Search,Women 35-44,30 days,0.1,11736.3,3.16,Las Vegas,Spanish,1187,14463,1,Tech Enthusiasts,2023-11-20
Alpha Innovations,Influencer,All Ages,60 days,0.02,12034.1,7.4,Seattle,French,1396,6054,6,Foodies,2023-11-01
Alpha Innovations,Social Media,Women 35-44,15 days,0.11,17056.24,5.3,Chicago,English,1664,7511,10,Health & Wellness,2023-11-13
NexGen Systems,Influencer,Men 25-34,15 days,0.06,8594.04,5.48,Nueva Orleans,Mandarin,1261,9514,9,Tech Enthusiasts,2023-11-10
Alpha Innovations,Social Media,Men 18-24,60 days,0.08,7023.77,5.09,Seattle,Spanish,951,5415,10,Outdoor Adventurers,2023-11-12
Alpha Innovations,Influencer,Women 35-44,45 days,0.05,5869.59,4.83,Nueva Orleans,Spanish,1601,19735,9,Outdoor Adventurers,2023-11-25
DataTech Solutions,Display,Women 35-44,45 days,0.14,8705.33,4.0,Nueva York,Mandarin,384,1239,1,Outdoor Adventurers,2023-11-16
Innovate Industries,Email,All Ages,45 days,0.14,15470.53,2.19,Chicago,French,1984,7028,7,Foodies,2023-11-11
Alpha Innovations,Search,All Ages,15 days,0.07,10714.31,2.35,Boston,English,1161,4453,7,Fashionistas,2023-11-10
TechCorp,Search,Men 25-34,15 days,0.14,9656.97,7.16,Miami,Mandarin,684,3662,2,Foodies,2023-11-25
NexGen Systems,Social Media,Women 35-44,30 days,0.01,10193.87,5.42,Nueva Orleans,Mandarin,1259,17032,2,Foodies,2023-11-13
DataTech Solutions,Social Media,Women 25-34,15 days,0.07,19063.6,2.63,Chicago,French,899,8537,3,Health & Wellness,2023-11-03
NexGen Systems,Influencer,All Ages,15 days,0.03,11671.0,4.3,Boston,Spanish,149,10463,10,Health & Wellness,2023-11-12
Alpha Innovations,Influencer,All Ages,45 days,0.01,8645.25,4.61,Nueva York,French,1673,11042,7,Health & Wellness,2023-11-09
Alpha Innovations,Email,Women 25-34,30 days,0.13,12820.91,3.6,Los Ángeles,English,527,8718,10,Tech Enthusiasts,2023-11-24
DataTech Solutions,Display,Women 25-34,15 days,0.08,5821.63,5.38,Miami,French,1143,6918,5,Outdoor Adventurers,2023-11-22
NexGen Systems,Email,Men 25-34,45 days,0.13,12906.05,6.55,San Francisco,English,1870,4064,1,Outdoor Adventurers,2023-11-11
Alpha Innovations,Email,Women 25-34,45 days,0.15,16893.58,4.8,San Francisco,German,1770,13513,1,Health & Wellness,2023-11-04
NexGen Systems,Email,Men 18-24,15 days,0.04,18760.86,2.14,Nueva Orleans,English,1954,16513,5,Outdoor Adventurers,2023-11-20
Alpha Innovations,Display,Women 25-34,60 days,0.11,12753.31,2.78,Seattle,Mandarin,1078,6047,6,Outdoor Adventurers,2023-11-21
Innovate Industries,Email,Men 25-34,30 days,0.14,9597.44,2.99,Nueva York,Spanish,372,10862,2,Tech Enthusiasts,2023-11-17
Alpha Innovations,Search,Women 35-44,60 days,0.1,9019.47,4.44,Seattle,Mandarin,1784,2066,7,Health & Wellness,2023-11-12
Alpha Innovations,Search,Men 18-24,30 days,0.05,17460.62,3.55,San Francisco,German,1273,11133,8,Outdoor Adventurers,2023-11-13
DataTech Solutions,Email,Men 18-24,15 days,0.13,16247.69,3.51,Chicago,Mandarin,1426,11636,3,Outdoor Adventurers,2023-11-18
NexGen Systems,Email,Men 18-24,15 days,0.1,5892.34,7.81,Nueva York,Spanish,136,3214,6,Fashionistas,2023-11-15
Alpha Innovations,Email,Women 25-34,15 days,0.14,10728.73,3.43,Boston,Spanish,774,19289,1,Outdoor Adventurers,2023-11-09
Innovate Industries,Influencer,All Ages,15 days,0.13,8804.69,3.87,Seattle,English,1613,13533,10,Fashionistas,2023-11-13
NexGen Systems,Email,Women 35-44,45 days,0.03,12668.79,7.65,Chicago,Spanish,1859,13031,4,Outdoor Adventurers,2023-11-03
DataTech Solutions,Search,Men 18-24,30 days,0.05,9238.55,7.2,Las Vegas,Mandarin,1110,18544,2,Tech Enthusiasts,2023-11-14
Innovate Industries,Influencer,Women 25-34,45 days,0.1,14290.83,5.34,Miami,German,1159,8372,7,Fashionistas,2023-11-06
Alpha Innovations,Email,All Ages,60 days,0.06,19894.02,2.2,San Francisco,Mandarin,567,3035,7,Outdoor Adventurers,2023-11-15
Alpha Innovations,Email,Men 18-24,30 days,0.12,10952.59,7.81,Nueva Orleans,English,1918,12577,10,Fashionistas,2023-11-02
NexGen Systems,Email,Women 25-34,15 days,0.07,10250.86,7.09,Washington D.C.,German,454,19028,4,Foodies,2023-11-04
NexGen Systems,Search,Women 25-34,15 days,0.03,19955.29,3.7,Chicago,German,1328,5069,1,Outdoor Adventurers,2023-11-20
Innovate Industries,Social Media,Men 25-34,30 days,0.12,19156.47,7.11,San Francisco,Spanish,1024,17223,9,Tech Enthusiasts,2023-11-07
Alpha Innovations,Display,Men 25-34,15 days,0.1,17176.54,3.91,Boston,English,1000,7606,10,Outdoor Adventurers,2023-11-21
Innovate Industries,Display,Women 35-44,15 days,0.15,19939.6,3.56,Las Vegas,French,1707,6349,6,Health & Wellness,2023-11-14
