Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Women 35-44,60 days,0.04,6714.49,5.64,Chicago,English,1783,12175,5,Fashionistas,2022-05-16
TechCorp,Influencer,Men 18-24,15 days,0.14,8766.66,6.07,Los Ángeles,Spanish,439,7511,8,Tech Enthusiasts,2022-05-17
NexGen Systems,Email,Men 25-34,60 days,0.09,18827.25,7.6,Nueva Orleans,French,870,8983,3,Outdoor Adventurers,2022-05-15
Innovate Industries,Search,Men 18-24,60 days,0.02,13046.5,5.12,Los Ángeles,Mandarin,1644,14821,4,Foodies,2022-05-03
Innovate Industries,Search,Women 35-44,45 days,0.03,14019.12,3.06,Washington D.C.,Spanish,1341,4882,7,Foodies,2022-05-13
Innovate Industries,Search,Men 18-24,60 days,0.08,10558.12,6.92,Miami,Spanish,677,12198,1,Health & Wellness,2022-05-27
TechCorp,Email,Women 25-34,15 days,0.08,16065.86,2.03,Nueva Orleans,Mandarin,183,10002,3,Foodies,2022-05-03
DataTech Solutions,Display,Men 18-24,45 days,0.01,15413.68,7.94,Washington D.C.,Mandarin,307,19250,7,Outdoor Adventurers,2022-05-22
NexGen Systems,Email,All Ages,60 days,0.04,12097.71,4.89,Las Vegas,Mandarin,1156,3816,10,Health & Wellness,2022-05-17
Innovate Industries,Search,Women 35-44,45 days,0.09,19760.23,4.89,Seattle,German,153,15125,4,Tech Enthusiasts,2022-05-08
TechCorp,Search,Men 25-34,60 days,0.06,10130.58,2.34,Las Vegas,English,232,5639,9,Fashionistas,2022-05-05
NexGen Systems,Email,Men 18-24,30 days,0.09,18892.81,6.37,Los Ángeles,Spanish,337,1095,7,Foodies,2022-05-18
Innovate Industries,Email,Women 25-34,15 days,0.15,15720.8,3.89,Las Vegas,German,869,5774,1,Fashionistas,2022-05-18
Alpha Innovations,Email,All Ages,45 days,0.1,9878.7,7.73,Nueva Orleans,Spanish,1679,2541,9,Outdoor Adventurers,2022-05-10
TechCorp,Email,All Ages,60 days,0.01,5835.83,6.0,Chicago,German,1640,18929,7,Outdoor Adventurers,2022-05-25
DataTech Solutions,Email,All Ages,60 days,0.02,18338.41,3.13,Washington D.C.,German,892,6210,4,Foodies,2022-05-08
Innovate Industries,Email,All Ages,15 days,0.13,12634.36,2.04,Las Vegas,English,1601,16537,1,Fashionistas,2022-05-15
NexGen Systems,Social Media,Women 35-44,60 days,0.14,12802.31,4.39,Boston,English,1878,1976,4,Health & Wellness,2022-05-04
