Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,All Ages,45 days,0.15,11236.29,3.24,Las Vegas,French,208,5703,3,Fashionistas,2022-10-28
Innovate Industries,Email,Women 25-34,30 days,0.15,15972.13,7.05,Miami,French,450,5410,8,Foodies,2022-10-16
TechCorp,Search,Women 35-44,45 days,0.02,17595.61,4.09,San Francisco,German,465,15037,4,Outdoor Adventurers,2022-10-11
NexGen Systems,Display,Women 35-44,15 days,0.04,17446.81,2.4,Nueva Orleans,Mandarin,195,17491,6,Health & Wellness,2022-10-15
NexGen Systems,Social Media,Women 35-44,60 days,0.1,19187.52,7.74,Boston,French,821,13078,5,Outdoor Adventurers,2022-10-03
DataTech Solutions,Influencer,Men 18-24,60 days,0.11,16998.58,5.31,Chicago,Spanish,1760,5751,7,Foodies,2022-10-26
DataTech Solutions,Email,Men 25-34,15 days,0.12,9021.08,7.53,Seattle,Mandarin,1575,8017,4,Fashionistas,2022-10-20
Alpha Innovations,Email,Men 25-34,30 days,0.06,18486.52,6.84,Las Vegas,German,1679,6367,5,Outdoor Adventurers,2022-10-30
NexGen Systems,Social Media,Women 35-44,15 days,0.01,8395.5,6.85,Los Ángeles,Mandarin,1372,3581,10,Foodies,2022-10-29
DataTech Solutions,Email,Women 25-34,45 days,0.14,5870.32,5.79,Las Vegas,English,627,13513,2,Tech Enthusiasts,2022-10-20
TechCorp,Display,Women 35-44,30 days,0.09,15761.16,6.31,Chicago,Spanish,1442,9392,9,Fashionistas,2022-10-01
Alpha Innovations,Email,Women 25-34,45 days,0.09,8673.19,3.62,Chicago,Spanish,1383,13870,4,Foodies,2022-10-29
NexGen Systems,Display,Men 25-34,45 days,0.03,6413.41,5.92,San Francisco,Spanish,1262,5981,4,Fashionistas,2022-10-19
DataTech Solutions,Social Media,Men 18-24,60 days,0.04,7068.63,6.77,San Francisco,German,644,6080,1,Tech Enthusiasts,2022-10-05
