Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Search,Men 18-24,15 days,0.08,7102.96,3.48,Boston,Spanish,1415,17443,9,Outdoor Adventurers,2022-12-02
TechCorp,Display,Men 18-24,30 days,0.15,9555.98,5.09,Boston,German,750,16618,9,Foodies,2022-12-24
Innovate Industries,Influencer,Men 18-24,30 days,0.05,10296.52,2.66,Miami,French,672,4560,7,Outdoor Adventurers,2022-12-25
NexGen Systems,Influencer,Women 25-34,60 days,0.15,12707.59,3.14,Seattle,French,1113,8237,5,Health & Wellness,2022-12-06
Alpha Innovations,Display,Women 35-44,60 days,0.14,19167.4,4.3,Miami,Spanish,969,13351,1,Health & Wellness,2022-12-26
TechCorp,Social Media,Women 35-44,45 days,0.11,9214.19,5.54,San Francisco,German,1190,2423,9,Fashionistas,2022-12-03
NexGen Systems,Display,All Ages,60 days,0.13,12841.71,4.93,Nueva Orleans,French,1764,4558,10,Health & Wellness,2022-12-15
DataTech Solutions,Social Media,Women 25-34,60 days,0.11,9420.48,2.51,Seattle,German,1925,5384,9,Health & Wellness,2022-12-07
Alpha Innovations,Influencer,All Ages,45 days,0.14,19524.52,6.41,Nueva Orleans,Mandarin,239,13024,3,Health & Wellness,2022-12-05
Alpha Innovations,Email,Women 35-44,60 days,0.06,5279.63,2.53,Nueva Orleans,Spanish,845,7335,9,Health & Wellness,2022-12-19
DataTech Solutions,Display,Women 35-44,15 days,0.08,15020.24,2.42,Las Vegas,Mandarin,1326,15659,2,Health & Wellness,2022-12-15
NexGen Systems,Display,All Ages,60 days,0.06,19522.16,3.79,Miami,English,1226,5929,9,Outdoor Adventurers,2022-12-24
Innovate Industries,Display,All Ages,30 days,0.13,13011.45,5.13,Chicago,German,1872,2716,9,Tech Enthusiasts,2022-12-27
Innovate Industries,Search,Women 35-44,60 days,0.09,12984.25,4.12,Seattle,German,1217,2039,6,Health & Wellness,2022-12-25
NexGen Systems,Display,All Ages,45 days,0.05,14233.62,5.21,Chicago,Spanish,1276,1077,7,Health & Wellness,2022-12-20
Innovate Industries,Display,Women 35-44,15 days,0.03,11674.14,2.73,Miami,French,508,11279,2,Fashionistas,2022-12-02
Alpha Innovations,Email,Women 35-44,15 days,0.05,12896.22,4.72,Nueva Orleans,Spanish,1599,9531,9,Health & Wellness,2022-12-16
DataTech Solutions,Display,Women 25-34,30 days,0.01,16453.41,6.69,Los Ángeles,French,1237,4460,2,Tech Enthusiasts,2022-12-14
Innovate Industries,Email,Women 25-34,45 days,0.1,5618.02,4.33,San Francisco,French,1546,8827,4,Tech Enthusiasts,2022-12-11
