Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Display,Women 35-44,45 days,0.11,9563.54,3.23,Nueva York,Mandarin,1751,17227,1,Fashionistas,2022-03-11
NexGen Systems,Social Media,Men 25-34,60 days,0.03,5691.22,3.55,San Francisco,Mandarin,732,7595,8,Tech Enthusiasts,2022-03-30
Alpha Innovations,Display,Men 25-34,45 days,0.09,8983.53,7.48,Nueva Orleans,Mandarin,1679,11382,6,Tech Enthusiasts,2022-03-26
TechCorp,Display,Women 25-34,15 days,0.14,7493.77,3.81,Nueva York,German,134,9601,3,Fashionistas,2022-03-02
Innovate Industries,Social Media,Women 35-44,45 days,0.1,5150.8,2.93,Chicago,English,591,7581,6,Health & Wellness,2022-03-29
Alpha Innovations,Display,Women 25-34,60 days,0.13,8499.16,7.92,Nueva Orleans,French,635,9790,2,Outdoor Adventurers,2022-03-25
TechCorp,Influencer,Men 25-34,45 days,0.02,11403.39,4.83,Seattle,Spanish,273,19097,5,Health & Wellness,2022-03-11
Innovate Industries,Email,All Ages,30 days,0.03,10382.37,3.12,Washington D.C.,French,126,12967,7,Health & Wellness,2022-03-07
NexGen Systems,Search,All Ages,45 days,0.14,19553.82,6.77,Boston,Mandarin,734,1689,3,Outdoor Adventurers,2022-03-15
DataTech Solutions,Display,All Ages,15 days,0.02,19951.73,3.74,Washington D.C.,German,1008,18215,9,Foodies,2022-03-03
NexGen Systems,Email,All Ages,15 days,0.04,15528.71,4.15,Nueva York,German,978,15048,8,Tech Enthusiasts,2022-03-30
DataTech Solutions,Social Media,Women 35-44,45 days,0.1,11567.27,3.76,San Francisco,German,331,5492,9,Fashionistas,2022-03-10
NexGen Systems,Influencer,Men 25-34,30 days,0.09,11014.38,2.12,Washington D.C.,French,177,9882,6,Foodies,2022-03-18
DataTech Solutions,Email,All Ages,30 days,0.05,16236.49,6.74,Seattle,Mandarin,1968,19462,3,Outdoor Adventurers,2022-03-02
Alpha Innovations,Social Media,Men 25-34,45 days,0.05,13823.43,3.83,Boston,Mandarin,730,9020,3,Tech Enthusiasts,2022-03-24
TechCorp,Display,Women 35-44,30 days,0.06,10210.71,6.94,Nueva Orleans,Mandarin,293,13718,9,Fashionistas,2022-03-09
TechCorp,Social Media,All Ages,45 days,0.1,19939.54,3.73,Miami,French,1064,14422,3,Foodies,2022-03-30
Alpha Innovations,Search,All Ages,60 days,0.1,11352.2,7.75,Chicago,English,1006,3545,8,Outdoor Adventurers,2022-03-25
NexGen Systems,Social Media,Women 35-44,45 days,0.14,19124.67,2.25,Washington D.C.,German,857,11762,4,Health & Wellness,2022-03-08
TechCorp,Social Media,All Ages,15 days,0.08,13573.67,7.49,Las Vegas,French,642,14123,10,Health & Wellness,2022-03-01
DataTech Solutions,Email,Women 25-34,30 days,0.14,19544.18,4.68,Washington D.C.,German,857,6541,6,Tech Enthusiasts,2022-03-30
TechCorp,Social Media,All Ages,45 days,0.07,18686.99,7.39,Washington D.C.,German,1499,6115,2,Tech Enthusiasts,2022-03-21
DataTech Solutions,Social Media,All Ages,45 days,0.08,6182.99,5.19,Nueva York,Mandarin,257,9126,10,Fashionistas,2022-03-24
DataTech Solutions,Display,All Ages,60 days,0.04,10396.17,7.85,Boston,Spanish,1224,4866,1,Tech Enthusiasts,2022-03-11
NexGen Systems,Display,Men 25-34,45 days,0.13,12509.01,6.04,San Francisco,Spanish,971,6566,3,Outdoor Adventurers,2022-03-08
TechCorp,Email,Women 35-44,15 days,0.06,18229.88,6.75,Los Ángeles,German,126,19792,2,Health & Wellness,2022-03-28
Alpha Innovations,Display,Women 35-44,60 days,0.06,5323.37,4.47,Las Vegas,German,1592,3457,3,Tech Enthusiasts,2022-03-18
Innovate Industries,Email,Women 25-34,15 days,0.07,5592.0,3.85,Nueva Orleans,Mandarin,513,18074,4,Tech Enthusiasts,2022-03-18
Alpha Innovations,Social Media,Men 18-24,30 days,0.06,8459.27,7.2,Los Ángeles,English,1663,4248,7,Tech Enthusiasts,2022-03-28
Innovate Industries,Search,Men 25-34,15 days,0.03,16008.92,5.87,Washington D.C.,German,247,5256,8,Health & Wellness,2022-03-22
TechCorp,Display,All Ages,45 days,0.08,6727.48,4.55,Chicago,French,1743,6139,1,Fashionistas,2022-03-26
DataTech Solutions,Search,Women 35-44,15 days,0.08,14398.1,6.34,Washington D.C.,English,408,10725,5,Outdoor Adventurers,2022-03-25
Alpha Innovations,Search,All Ages,30 days,0.03,6210.58,4.46,Washington D.C.,Spanish,876,2749,3,Outdoor Adventurers,2022-03-14
DataTech Solutions,Social Media,Men 18-24,45 days,0.13,5298.65,4.7,Seattle,Mandarin,949,8537,9,Health & Wellness,2022-03-30
NexGen Systems,Display,Men 18-24,60 days,0.1,7460.87,5.79,Boston,English,1721,6589,7,Health & Wellness,2022-03-17
NexGen Systems,Display,Women 35-44,15 days,0.07,19136.83,5.17,San Francisco,French,470,9317,2,Outdoor Adventurers,2022-03-24
Alpha Innovations,Display,All Ages,30 days,0.13,19199.09,2.02,Nueva York,French,1809,14567,1,Fashionistas,2022-03-26
DataTech Solutions,Influencer,Men 18-24,15 days,0.03,18133.83,2.69,Miami,French,854,13167,2,Health & Wellness,2022-03-14
Innovate Industries,Email,Women 25-34,15 days,0.13,13629.93,5.4,San Francisco,Spanish,1538,4511,6,Fashionistas,2022-03-15
DataTech Solutions,Search,Women 35-44,30 days,0.08,18096.88,6.3,Las Vegas,Mandarin,845,13318,2,Outdoor Adventurers,2022-03-26
DataTech Solutions,Display,Men 25-34,45 days,0.09,13746.49,7.17,Miami,Spanish,157,3390,6,Health & Wellness,2022-03-19
DataTech Solutions,Display,Women 25-34,60 days,0.08,10376.6,7.58,Las Vegas,Mandarin,121,8252,9,Foodies,2022-03-09
NexGen Systems,Influencer,Men 18-24,45 days,0.02,8086.66,7.35,Los Ángeles,English,743,4986,2,Health & Wellness,2022-03-19
TechCorp,Email,Men 18-24,15 days,0.07,18122.77,6.27,Chicago,English,1584,1345,4,Foodies,2022-03-06
Alpha Innovations,Social Media,All Ages,60 days,0.14,11078.73,6.64,Nueva Orleans,German,1524,5483,5,Tech Enthusiasts,2022-03-25
Innovate Industries,Social Media,All Ages,45 days,0.01,10730.23,5.46,Seattle,German,1249,1849,2,Health & Wellness,2022-03-26
NexGen Systems,Display,Women 25-34,45 days,0.06,13685.41,5.64,Seattle,German,1069,2810,1,Tech Enthusiasts,2022-03-09
DataTech Solutions,Influencer,All Ages,45 days,0.09,8311.69,6.39,Washington D.C.,English,1620,8894,3,Health & Wellness,2022-03-07
Alpha Innovations,Display,Men 25-34,45 days,0.13,12664.32,4.02,Boston,English,568,1442,4,Outdoor Adventurers,2022-03-03
DataTech Solutions,Search,Men 18-24,30 days,0.03,7742.72,4.37,Boston,French,330,2587,8,Foodies,2022-03-12
NexGen Systems,Influencer,Men 18-24,30 days,0.02,6231.6,7.18,Nueva York,French,1236,19556,10,Outdoor Adventurers,2022-03-11
NexGen Systems,Search,All Ages,15 days,0.02,15159.01,4.29,Los Ángeles,French,471,19654,4,Foodies,2022-03-23
TechCorp,Influencer,Men 18-24,15 days,0.04,5447.24,3.29,Chicago,Mandarin,405,11331,5,Tech Enthusiasts,2022-03-12
Innovate Industries,Search,Women 35-44,30 days,0.01,16188.83,7.79,Seattle,Spanish,211,3989,2,Foodies,2022-03-18
