Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Women 25-34,60 days,0.12,6586.01,6.49,Nueva York,English,1564,12824,2,Outdoor Adventurers,2023-01-17
TechCorp,Social Media,All Ages,30 days,0.04,12586.8,6.07,Boston,French,502,1515,9,Tech Enthusiasts,2023-01-11
NexGen Systems,Search,Women 25-34,30 days,0.1,14145.17,6.64,Chicago,English,930,16749,6,Outdoor Adventurers,2023-01-24
Alpha Innovations,Social Media,All Ages,60 days,0.02,17178.52,6.9,Los Ángeles,German,442,4185,9,Foodies,2023-01-08
Innovate Industries,Influencer,Women 35-44,30 days,0.15,9239.51,4.74,Nueva York,Spanish,1050,15070,5,Tech Enthusiasts,2023-01-14
Alpha Innovations,Social Media,All Ages,60 days,0.15,5105.46,7.64,Nueva York,German,1498,3035,10,Fashionistas,2023-01-12
Alpha Innovations,Email,Men 18-24,60 days,0.14,17516.53,5.13,Seattle,Spanish,782,17959,1,Tech Enthusiasts,2023-01-30
TechCorp,Influencer,All Ages,30 days,0.1,10030.52,7.98,Nueva Orleans,French,1586,16812,3,Fashionistas,2023-01-08
TechCorp,Influencer,Women 35-44,60 days,0.15,5766.43,2.67,Las Vegas,German,1813,9063,2,Health & Wellness,2023-01-14
DataTech Solutions,Search,Men 25-34,15 days,0.14,19016.45,2.63,Miami,Spanish,1370,15147,3,Foodies,2023-01-24
DataTech Solutions,Email,Men 18-24,15 days,0.06,19402.81,4.54,Los Ángeles,Mandarin,631,17415,5,Fashionistas,2023-01-13
NexGen Systems,Influencer,Men 25-34,60 days,0.08,10400.34,7.84,Chicago,French,1481,5438,9,Outdoor Adventurers,2023-01-03
DataTech Solutions,Email,Women 35-44,60 days,0.13,18445.57,7.91,Chicago,English,1526,4951,8,Fashionistas,2023-01-01
TechCorp,Search,Men 18-24,15 days,0.06,15953.54,5.86,Nueva York,English,721,17406,9,Health & Wellness,2023-01-08
DataTech Solutions,Display,Men 18-24,30 days,0.12,11289.24,3.32,Nueva Orleans,English,621,15094,6,Foodies,2023-01-18
DataTech Solutions,Influencer,Men 25-34,15 days,0.09,11725.21,5.69,Los Ángeles,French,974,7852,1,Health & Wellness,2023-01-24
TechCorp,Display,All Ages,60 days,0.12,18856.94,5.0,Washington D.C.,Mandarin,1246,1917,10,Fashionistas,2023-01-21
TechCorp,Influencer,Women 35-44,60 days,0.12,7123.07,4.18,San Francisco,German,342,17004,9,Foodies,2023-01-13
Alpha Innovations,Display,Women 25-34,45 days,0.05,19039.54,5.16,Nueva York,German,1965,3101,6,Fashionistas,2023-01-08
NexGen Systems,Email,All Ages,30 days,0.03,18174.68,7.32,San Francisco,Mandarin,641,16305,2,Outdoor Adventurers,2023-01-04
Innovate Industries,Search,All Ages,60 days,0.11,5921.85,5.29,Los Ángeles,English,515,4796,7,Foodies,2023-01-10
TechCorp,Email,Women 35-44,60 days,0.03,6685.62,6.7,Miami,Spanish,1387,7606,9,Health & Wellness,2023-01-23
DataTech Solutions,Display,Men 18-24,45 days,0.03,6412.87,5.58,Seattle,Mandarin,544,3456,6,Outdoor Adventurers,2023-01-21
DataTech Solutions,Search,Men 25-34,45 days,0.15,5357.96,4.2,Los Ángeles,German,1126,13291,10,Fashionistas,2023-01-17
Innovate Industries,Social Media,Men 18-24,60 days,0.06,16690.73,5.64,Washington D.C.,German,1476,13658,3,Tech Enthusiasts,2023-01-14
Alpha Innovations,Influencer,All Ages,30 days,0.08,14910.43,5.82,Seattle,German,821,4381,7,Tech Enthusiasts,2023-01-11
DataTech Solutions,Search,Women 35-44,15 days,0.14,9570.69,7.8,Los Ángeles,Spanish,1957,11938,2,Outdoor Adventurers,2023-01-05
Alpha Innovations,Email,Women 35-44,15 days,0.07,12475.82,6.92,San Francisco,Mandarin,610,1484,1,Outdoor Adventurers,2023-01-26
TechCorp,Influencer,Men 25-34,60 days,0.12,9718.34,5.01,San Francisco,Spanish,536,3288,7,Foodies,2023-01-11
NexGen Systems,Influencer,Women 25-34,60 days,0.09,15821.03,3.21,Nueva Orleans,English,885,7507,10,Outdoor Adventurers,2023-01-05
Innovate Industries,Email,All Ages,15 days,0.13,9984.07,3.42,San Francisco,German,1838,7557,4,Outdoor Adventurers,2023-01-18
Alpha Innovations,Influencer,Women 25-34,45 days,0.15,18785.74,7.62,Washington D.C.,French,898,18467,5,Fashionistas,2023-01-20
TechCorp,Influencer,Women 25-34,60 days,0.13,14940.72,4.76,Nueva York,German,466,19944,10,Foodies,2023-01-28
