Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Men 18-24,30 days,0.06,17480.34,2.22,Nueva York,German,459,18840,10,Fashionistas,2022-10-01
Alpha Innovations,Email,Men 25-34,30 days,0.1,19377.91,6.09,Chicago,Mandarin,908,10034,3,Tech Enthusiasts,2022-10-26
DataTech Solutions,Display,Women 35-44,30 days,0.13,14747.42,3.94,Seattle,French,199,8052,3,Tech Enthusiasts,2022-10-16
DataTech Solutions,Social Media,Women 35-44,15 days,0.08,18729.64,3.89,Seattle,English,1553,3213,6,Outdoor Adventurers,2022-10-19
DataTech Solutions,Display,Women 35-44,45 days,0.04,9002.5,5.94,Los Ángeles,English,1518,5685,10,Outdoor Adventurers,2022-10-20
Alpha Innovations,Search,All Ages,30 days,0.07,19125.49,3.17,Los Ángeles,Mandarin,1371,3547,6,Foodies,2022-10-16
TechCorp,Social Media,All Ages,30 days,0.02,12146.94,3.19,Washington D.C.,Mandarin,419,10205,2,Health & Wellness,2022-10-20
DataTech Solutions,Display,All Ages,60 days,0.07,5106.65,7.44,Las Vegas,German,470,14707,10,Health & Wellness,2022-10-01
DataTech Solutions,Email,Women 25-34,45 days,0.13,5965.29,6.48,Nueva York,Mandarin,1539,13408,5,Foodies,2022-10-05
TechCorp,Social Media,Women 25-34,60 days,0.02,15258.85,5.34,Nueva York,German,416,17762,5,Tech Enthusiasts,2022-10-26
Innovate Industries,Search,Men 18-24,60 days,0.14,5651.96,7.66,Washington D.C.,German,1031,3336,5,Outdoor Adventurers,2022-10-17
DataTech Solutions,Influencer,Women 25-34,45 days,0.13,17298.0,6.41,Boston,French,217,4629,10,Tech Enthusiasts,2022-10-05
DataTech Solutions,Search,All Ages,15 days,0.11,11220.09,2.61,Nueva Orleans,Mandarin,1769,9706,6,Foodies,2022-10-26
Alpha Innovations,Social Media,Men 25-34,45 days,0.11,15829.56,6.74,Miami,German,735,2387,5,Foodies,2022-10-04
TechCorp,Social Media,Women 35-44,30 days,0.1,18394.73,2.85,Nueva Orleans,English,983,18664,1,Health & Wellness,2022-10-10
Alpha Innovations,Email,Women 35-44,15 days,0.09,13915.95,7.45,Nueva Orleans,Mandarin,1621,2159,7,Health & Wellness,2022-10-14
TechCorp,Influencer,Women 35-44,30 days,0.14,8627.68,4.95,Seattle,English,1705,1266,10,Foodies,2022-10-22
TechCorp,Email,Women 25-34,30 days,0.12,8127.18,2.44,Nueva York,French,1410,17048,8,Health & Wellness,2022-10-02
TechCorp,Display,Men 18-24,30 days,0.03,16403.18,6.4,Las Vegas,Spanish,810,13549,7,Foodies,2022-10-04
TechCorp,Influencer,Women 35-44,15 days,0.11,5556.08,5.89,Los Ángeles,English,418,19739,4,Fashionistas,2022-10-10
DataTech Solutions,Display,All Ages,30 days,0.14,12554.62,5.0,Nueva Orleans,German,1301,3288,6,Foodies,2022-10-30
