Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Influencer,All Ages,60 days,0.11,6221.32,2.87,Chicago,Mandarin,1394,2415,7,Tech Enthusiasts,2022-08-19
DataTech Solutions,Influencer,Women 35-44,30 days,0.03,19914.05,2.92,San Francisco,Mandarin,1334,12872,6,Outdoor Adventurers,2022-08-20
TechCorp,Search,Women 25-34,30 days,0.14,15681.55,7.07,Washington D.C.,English,408,16257,3,Tech Enthusiasts,2022-08-07
DataTech Solutions,Influencer,Women 25-34,15 days,0.14,15889.22,5.59,Nueva Orleans,English,1342,5987,4,Outdoor Adventurers,2022-08-28
NexGen Systems,Social Media,All Ages,45 days,0.06,7862.85,7.92,Nueva York,Spanish,1351,7970,5,Foodies,2022-08-28
Alpha Innovations,Display,Men 25-34,45 days,0.09,17619.2,3.48,Las Vegas,English,360,8075,3,Foodies,2022-08-08
Alpha Innovations,Influencer,Women 35-44,45 days,0.06,5572.49,7.16,Miami,Mandarin,1512,12519,4,Health & Wellness,2022-08-01
DataTech Solutions,Influencer,Women 35-44,60 days,0.05,11613.55,2.46,Miami,German,594,3150,10,Foodies,2022-08-04
Alpha Innovations,Influencer,Men 25-34,45 days,0.11,7842.47,4.69,Boston,German,1869,6479,9,Fashionistas,2022-08-15
NexGen Systems,Display,Men 25-34,45 days,0.06,6670.91,2.92,San Francisco,Mandarin,411,15728,1,Outdoor Adventurers,2022-08-19
DataTech Solutions,Influencer,All Ages,15 days,0.03,5516.59,5.71,Los Ángeles,Mandarin,1997,12693,6,Tech Enthusiasts,2022-08-12
TechCorp,Social Media,Men 25-34,60 days,0.03,17986.91,3.93,Nueva Orleans,French,1852,16661,3,Foodies,2022-08-09
Alpha Innovations,Social Media,All Ages,15 days,0.13,11259.29,2.51,Miami,Spanish,747,13628,3,Health & Wellness,2022-08-14
DataTech Solutions,Search,Women 25-34,60 days,0.1,6269.76,6.94,Seattle,Mandarin,581,4898,3,Health & Wellness,2022-08-14
NexGen Systems,Display,Men 18-24,30 days,0.02,5034.13,4.47,Boston,English,1764,13964,10,Health & Wellness,2022-08-15
TechCorp,Social Media,Women 35-44,60 days,0.04,15399.11,6.95,Chicago,German,1838,18575,8,Tech Enthusiasts,2022-08-11
Alpha Innovations,Display,Women 35-44,30 days,0.12,5403.74,6.44,Chicago,German,1240,3717,6,Foodies,2022-08-04
TechCorp,Email,Men 25-34,15 days,0.1,7225.07,7.32,Seattle,Mandarin,623,11448,2,Health & Wellness,2022-08-30
DataTech Solutions,Email,All Ages,60 days,0.13,7378.82,4.72,San Francisco,French,1674,1420,1,Tech Enthusiasts,2022-08-01
DataTech Solutions,Influencer,Women 35-44,15 days,0.11,13245.42,4.79,Nueva York,Spanish,1976,10910,10,Foodies,2022-08-09
TechCorp,Influencer,Men 18-24,15 days,0.08,7022.14,6.88,Chicago,Spanish,1366,6995,10,Outdoor Adventurers,2022-08-19
TechCorp,Search,Men 25-34,15 days,0.1,14974.97,5.25,Nueva York,Spanish,542,8623,8,Outdoor Adventurers,2022-08-04
Alpha Innovations,Search,Men 25-34,45 days,0.05,16463.95,2.47,Seattle,French,1313,15694,2,Fashionistas,2022-08-01
TechCorp,Search,Women 25-34,30 days,0.09,17448.44,5.23,Los Ángeles,Mandarin,247,14155,6,Fashionistas,2022-08-20
Innovate Industries,Influencer,Women 25-34,15 days,0.05,10467.17,5.28,Boston,Spanish,147,2838,8,Foodies,2022-08-12
NexGen Systems,Display,All Ages,45 days,0.06,6626.72,6.2,Boston,Mandarin,1554,2711,2,Health & Wellness,2022-08-14
Alpha Innovations,Search,Women 35-44,15 days,0.09,12713.0,3.42,Seattle,German,1620,1196,5,Tech Enthusiasts,2022-08-22
TechCorp,Search,Men 25-34,60 days,0.04,15973.38,2.32,Chicago,English,559,15940,2,Outdoor Adventurers,2022-08-11
Alpha Innovations,Influencer,Men 18-24,30 days,0.04,10496.51,7.96,Nueva Orleans,Spanish,662,13357,10,Fashionistas,2022-08-02
DataTech Solutions,Social Media,Men 18-24,60 days,0.1,13997.75,3.59,Chicago,German,1925,13808,6,Fashionistas,2022-08-26
Innovate Industries,Social Media,Men 18-24,30 days,0.1,8390.31,7.87,San Francisco,German,1020,18663,1,Fashionistas,2022-08-24
DataTech Solutions,Social Media,Men 25-34,45 days,0.03,5043.95,4.96,Nueva York,Spanish,1891,1167,5,Tech Enthusiasts,2022-08-29
Alpha Innovations,Influencer,All Ages,30 days,0.05,9728.88,7.94,Miami,Spanish,1159,8179,7,Tech Enthusiasts,2022-08-24
Alpha Innovations,Search,Women 35-44,30 days,0.08,10739.03,7.52,San Francisco,German,1401,11131,6,Health & Wellness,2022-08-03
NexGen Systems,Social Media,Women 25-34,15 days,0.03,5282.66,3.23,Miami,Mandarin,1740,4174,5,Health & Wellness,2022-08-02
