Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Social Media,All Ages,60 days,0.12,9586.36,6.08,Chicago,Spanish,1710,12873,7,Fashionistas,2023-01-27
DataTech Solutions,Social Media,All Ages,45 days,0.06,9714.63,2.78,Los Ángeles,French,1283,7108,8,Tech Enthusiasts,2023-01-10
NexGen Systems,Social Media,Women 25-34,60 days,0.04,5044.39,6.99,Chicago,German,367,18690,10,Health & Wellness,2023-01-08
Alpha Innovations,Search,All Ages,45 days,0.06,14796.99,4.03,Miami,German,144,13571,8,Health & Wellness,2023-01-29
TechCorp,Email,Women 35-44,15 days,0.04,8336.8,2.19,Seattle,English,237,17931,4,Tech Enthusiasts,2023-01-24
Alpha Innovations,Social Media,Women 35-44,60 days,0.11,12085.26,6.31,Boston,English,140,16937,4,Health & Wellness,2023-01-24
TechCorp,Search,Men 25-34,45 days,0.15,7889.38,7.78,Las Vegas,French,670,12454,8,Health & Wellness,2023-01-08
Innovate Industries,Search,Women 25-34,45 days,0.05,16366.98,7.16,Chicago,Mandarin,736,8388,5,Tech Enthusiasts,2023-01-22
DataTech Solutions,Display,All Ages,30 days,0.15,12913.8,6.12,Seattle,Spanish,499,3612,10,Health & Wellness,2023-01-14
Innovate Industries,Search,Men 18-24,15 days,0.06,9497.01,2.53,Las Vegas,German,1756,3458,4,Outdoor Adventurers,2023-01-26
TechCorp,Email,Women 25-34,15 days,0.02,10774.83,7.88,Chicago,French,1777,3107,1,Health & Wellness,2023-01-12
Innovate Industries,Social Media,Women 35-44,60 days,0.11,10640.73,7.94,Los Ángeles,French,153,14930,7,Health & Wellness,2023-01-24
NexGen Systems,Display,All Ages,15 days,0.05,11617.69,2.93,Las Vegas,English,865,7693,9,Fashionistas,2023-01-26
TechCorp,Social Media,Women 25-34,15 days,0.09,6181.86,5.03,Miami,Mandarin,1402,3114,3,Health & Wellness,2023-01-01
DataTech Solutions,Influencer,All Ages,45 days,0.13,13046.77,7.16,San Francisco,German,612,12608,2,Fashionistas,2023-01-19
TechCorp,Influencer,All Ages,45 days,0.12,12824.57,3.48,Chicago,German,1286,6322,5,Health & Wellness,2023-01-19
DataTech Solutions,Email,Women 25-34,45 days,0.03,9360.83,7.88,Los Ángeles,French,469,2798,10,Fashionistas,2023-01-16
TechCorp,Email,Men 18-24,15 days,0.02,11917.39,7.01,Chicago,Mandarin,1590,15534,7,Health & Wellness,2023-01-23
DataTech Solutions,Display,Women 35-44,60 days,0.03,16909.95,7.15,Los Ángeles,German,1973,19906,3,Tech Enthusiasts,2023-01-20
DataTech Solutions,Search,Women 25-34,30 days,0.07,12669.27,6.93,Nueva Orleans,French,995,18599,4,Tech Enthusiasts,2023-01-30
Innovate Industries,Influencer,Women 35-44,15 days,0.13,10401.97,7.35,Las Vegas,Spanish,1485,10067,4,Tech Enthusiasts,2023-01-23
TechCorp,Social Media,All Ages,30 days,0.11,15378.4,5.93,Boston,German,631,2844,1,Outdoor Adventurers,2023-01-23
Alpha Innovations,Display,Women 25-34,30 days,0.1,18867.06,2.97,San Francisco,English,435,18027,1,Tech Enthusiasts,2023-01-27
DataTech Solutions,Display,Women 35-44,60 days,0.06,9111.04,3.69,Washington D.C.,Spanish,1184,8419,9,Health & Wellness,2023-01-04
Innovate Industries,Influencer,Women 25-34,15 days,0.13,14956.69,3.8,Boston,German,1232,12959,5,Tech Enthusiasts,2023-01-06
DataTech Solutions,Search,All Ages,60 days,0.02,12180.29,6.08,Seattle,German,1697,15431,1,Tech Enthusiasts,2023-01-10
DataTech Solutions,Influencer,Women 35-44,15 days,0.06,14556.87,3.93,Nueva York,French,1824,16641,1,Foodies,2023-01-21
DataTech Solutions,Influencer,Men 18-24,45 days,0.11,16131.42,2.03,Las Vegas,English,597,13272,6,Health & Wellness,2023-01-09
Alpha Innovations,Social Media,Men 18-24,45 days,0.09,10609.36,4.26,Seattle,Spanish,1458,6523,7,Outdoor Adventurers,2023-01-10
DataTech Solutions,Search,Women 25-34,45 days,0.03,5797.9,6.5,Seattle,Mandarin,438,17495,10,Outdoor Adventurers,2023-01-10
TechCorp,Social Media,All Ages,60 days,0.07,18359.31,4.44,Washington D.C.,German,1984,15143,1,Fashionistas,2023-01-12
NexGen Systems,Social Media,Men 25-34,45 days,0.14,11802.96,4.79,Nueva Orleans,German,1321,13684,1,Outdoor Adventurers,2023-01-26
Innovate Industries,Email,Men 25-34,15 days,0.12,8968.35,7.46,Washington D.C.,French,246,9633,10,Foodies,2023-01-11
NexGen Systems,Search,Women 25-34,30 days,0.03,10344.4,6.62,Boston,German,127,11766,7,Foodies,2023-01-01
NexGen Systems,Display,Women 25-34,30 days,0.09,11094.81,3.93,San Francisco,French,1369,13468,2,Foodies,2023-01-30
NexGen Systems,Email,Men 25-34,30 days,0.11,18723.34,5.5,Boston,German,525,18275,3,Outdoor Adventurers,2023-01-26
NexGen Systems,Email,Men 25-34,60 days,0.04,10420.78,2.21,San Francisco,French,1636,16743,3,Tech Enthusiasts,2023-01-04
Alpha Innovations,Search,Women 25-34,60 days,0.11,5240.22,5.02,Miami,English,612,16372,2,Health & Wellness,2023-01-03
TechCorp,Email,Women 25-34,45 days,0.11,6011.75,6.45,Nueva Orleans,Mandarin,571,4205,9,Fashionistas,2023-01-19
NexGen Systems,Social Media,Women 25-34,15 days,0.04,19344.96,4.57,Las Vegas,French,600,17458,7,Fashionistas,2023-01-17
DataTech Solutions,Display,Men 25-34,15 days,0.02,17593.93,6.3,Chicago,Spanish,1441,11244,2,Tech Enthusiasts,2023-01-04
Alpha Innovations,Email,All Ages,30 days,0.1,13847.95,6.7,Las Vegas,German,472,17598,1,Health & Wellness,2023-01-13
TechCorp,Email,Women 35-44,30 days,0.01,7343.01,7.14,Boston,French,1833,18560,1,Tech Enthusiasts,2023-01-06
DataTech Solutions,Search,All Ages,30 days,0.12,15243.08,7.82,Miami,French,1049,17671,6,Fashionistas,2023-01-06
NexGen Systems,Email,Women 35-44,30 days,0.11,5556.02,4.16,Los Ángeles,German,1515,1594,2,Tech Enthusiasts,2023-01-17
NexGen Systems,Email,Men 25-34,30 days,0.05,16917.5,7.7,Chicago,German,1345,13732,1,Health & Wellness,2023-01-26
Alpha Innovations,Social Media,Women 35-44,15 days,0.08,19034.12,5.94,Las Vegas,German,1162,19516,4,Tech Enthusiasts,2023-01-16
TechCorp,Email,Men 18-24,45 days,0.12,18116.83,7.13,Nueva York,Mandarin,177,14721,6,Outdoor Adventurers,2023-01-14
DataTech Solutions,Display,Men 18-24,60 days,0.09,16969.6,7.12,Chicago,Mandarin,470,12003,2,Health & Wellness,2023-01-09
Alpha Innovations,Display,Men 25-34,45 days,0.11,9393.5,6.56,Seattle,French,1156,17938,10,Outdoor Adventurers,2023-01-15
DataTech Solutions,Display,All Ages,45 days,0.04,5183.46,5.05,Nueva Orleans,Spanish,177,2542,4,Tech Enthusiasts,2023-01-20
Innovate Industries,Social Media,Men 25-34,15 days,0.13,19966.37,2.22,Las Vegas,English,1407,7800,1,Fashionistas,2023-01-23
NexGen Systems,Search,Men 25-34,45 days,0.11,15531.44,3.72,Nueva Orleans,French,978,9662,10,Tech Enthusiasts,2023-01-27
Innovate Industries,Email,Men 25-34,45 days,0.09,9192.47,2.18,Nueva Orleans,Mandarin,1181,11398,2,Foodies,2023-01-11
DataTech Solutions,Search,Men 18-24,60 days,0.12,10398.2,6.56,Los Ángeles,German,1117,14736,9,Fashionistas,2023-01-15
Alpha Innovations,Search,Women 35-44,15 days,0.05,17706.68,6.61,Miami,French,1543,3496,10,Tech Enthusiasts,2023-01-03
DataTech Solutions,Email,Women 35-44,15 days,0.07,12586.84,2.79,San Francisco,English,1309,15022,8,Tech Enthusiasts,2023-01-07
DataTech Solutions,Social Media,All Ages,45 days,0.12,8773.4,4.32,Nueva York,French,758,18662,8,Outdoor Adventurers,2023-01-13
DataTech Solutions,Email,Men 18-24,30 days,0.14,15906.97,5.2,Las Vegas,French,910,15771,5,Tech Enthusiasts,2023-01-22
DataTech Solutions,Email,Women 35-44,45 days,0.1,12993.64,5.87,Nueva York,English,238,13433,3,Health & Wellness,2023-01-17
Innovate Industries,Search,Women 35-44,30 days,0.15,6678.33,5.66,Nueva Orleans,English,1188,8991,1,Fashionistas,2023-01-18
NexGen Systems,Email,Women 35-44,30 days,0.14,17183.32,3.84,Seattle,French,377,1375,8,Foodies,2023-01-11
Innovate Industries,Email,Men 25-34,30 days,0.1,11623.56,2.08,Chicago,Spanish,1986,19165,3,Outdoor Adventurers,2023-01-20
Innovate Industries,Search,Women 25-34,30 days,0.08,11427.21,2.96,Chicago,English,405,13791,1,Outdoor Adventurers,2023-01-17
NexGen Systems,Influencer,Women 25-34,30 days,0.02,12985.84,3.16,Boston,English,1623,5877,7,Foodies,2023-01-01
Innovate Industries,Search,All Ages,60 days,0.08,14534.62,5.93,Washington D.C.,English,1866,18908,4,Outdoor Adventurers,2023-01-08
NexGen Systems,Social Media,All Ages,15 days,0.09,18533.89,7.25,Seattle,Spanish,1461,4134,8,Tech Enthusiasts,2023-01-19
NexGen Systems,Influencer,All Ages,45 days,0.04,7501.0,5.4,Nueva Orleans,Spanish,558,2732,3,Tech Enthusiasts,2023-01-24
Innovate Industries,Search,All Ages,45 days,0.05,18367.23,5.11,Las Vegas,English,204,6062,8,Health & Wellness,2023-01-17
TechCorp,Influencer,Men 18-24,60 days,0.09,7920.28,6.46,Las Vegas,Mandarin,1649,18098,2,Fashionistas,2023-01-17
NexGen Systems,Search,Men 18-24,30 days,0.04,14353.85,3.41,Seattle,French,1374,18058,10,Foodies,2023-01-11
DataTech Solutions,Search,Men 25-34,30 days,0.05,19582.36,6.83,Nueva Orleans,Spanish,1668,15477,2,Outdoor Adventurers,2023-01-30
Alpha Innovations,Influencer,Men 18-24,15 days,0.12,9412.41,6.09,Washington D.C.,Mandarin,1621,13228,1,Foodies,2023-01-13
DataTech Solutions,Influencer,Men 25-34,45 days,0.06,16012.55,4.09,San Francisco,Spanish,502,10179,8,Fashionistas,2023-01-21
Alpha Innovations,Display,Men 25-34,60 days,0.02,16987.65,7.12,Miami,Mandarin,216,12057,6,Outdoor Adventurers,2023-01-14
DataTech Solutions,Social Media,All Ages,15 days,0.01,11012.56,6.49,Washington D.C.,French,567,10246,8,Outdoor Adventurers,2023-01-06
DataTech Solutions,Display,Men 18-24,45 days,0.05,15229.71,7.56,Boston,Mandarin,434,5301,10,Fashionistas,2023-01-18
NexGen Systems,Email,Women 35-44,45 days,0.02,5939.62,5.25,Seattle,Spanish,1266,6417,6,Outdoor Adventurers,2023-01-25
NexGen Systems,Search,All Ages,15 days,0.12,17804.06,3.98,Chicago,German,589,3691,3,Health & Wellness,2023-01-02
Alpha Innovations,Search,Men 25-34,15 days,0.11,16967.72,2.29,Los Ángeles,French,490,4929,5,Outdoor Adventurers,2023-01-24
TechCorp,Social Media,Men 25-34,45 days,0.04,5543.79,5.11,Las Vegas,Mandarin,1499,19160,9,Outdoor Adventurers,2023-01-18
NexGen Systems,Influencer,Men 25-34,45 days,0.09,8225.81,4.09,Los Ángeles,English,1918,5645,7,Tech Enthusiasts,2023-01-06
Innovate Industries,Display,Men 25-34,15 days,0.03,7670.81,6.65,Miami,Mandarin,1888,13455,3,Foodies,2023-01-13
TechCorp,Influencer,All Ages,60 days,0.09,10324.39,4.87,Nueva Orleans,English,773,19504,9,Health & Wellness,2023-01-23
Innovate Industries,Influencer,Men 25-34,15 days,0.09,12163.41,4.99,Washington D.C.,German,1174,4554,7,Tech Enthusiasts,2023-01-07
NexGen Systems,Search,Women 25-34,30 days,0.02,13459.77,5.47,Boston,English,953,19812,7,Health & Wellness,2023-01-08
Alpha Innovations,Influencer,Women 35-44,60 days,0.03,17986.81,5.57,Nueva York,Mandarin,449,3503,2,Tech Enthusiasts,2023-01-18
DataTech Solutions,Display,Women 25-34,30 days,0.07,14981.14,7.5,Washington D.C.,German,496,15662,9,Tech Enthusiasts,2023-01-24
DataTech Solutions,Display,Women 25-34,30 days,0.05,8815.03,2.77,Nueva Orleans,French,1328,9068,8,Health & Wellness,2023-01-12
Alpha Innovations,Search,Men 18-24,30 days,0.02,15510.99,5.88,Boston,German,968,8311,5,Health & Wellness,2023-01-05
TechCorp,Search,Men 25-34,15 days,0.12,17922.84,3.91,Boston,Spanish,1630,19263,10,Foodies,2023-01-22
DataTech Solutions,Display,All Ages,30 days,0.07,8270.26,6.08,Los Ángeles,German,757,5017,10,Fashionistas,2023-01-30
NexGen Systems,Display,Women 35-44,30 days,0.05,17729.15,7.79,Nueva York,German,1664,18175,5,Tech Enthusiasts,2023-01-21
DataTech Solutions,Display,Men 18-24,15 days,0.02,6756.73,5.2,Nueva York,German,359,10242,1,Outdoor Adventurers,2023-01-23
TechCorp,Email,Women 35-44,15 days,0.02,6057.21,4.26,Nueva Orleans,German,1472,2341,10,Health & Wellness,2023-01-11
TechCorp,Email,Women 35-44,60 days,0.12,13366.65,2.61,Nueva York,Spanish,1074,14013,1,Foodies,2023-01-14
NexGen Systems,Email,Women 35-44,60 days,0.02,10996.45,3.02,Nueva Orleans,French,970,15380,9,Foodies,2023-01-03
NexGen Systems,Search,All Ages,30 days,0.06,10804.9,6.53,Las Vegas,Spanish,1851,13890,5,Outdoor Adventurers,2023-01-22
DataTech Solutions,Search,Women 35-44,60 days,0.12,16114.33,2.9,Boston,Spanish,1004,15470,8,Health & Wellness,2023-01-01
TechCorp,Display,Women 25-34,45 days,0.03,7605.77,7.14,Los Ángeles,Spanish,1297,19402,4,Outdoor Adventurers,2023-01-25
Innovate Industries,Email,Women 25-34,45 days,0.07,17455.63,2.63,Washington D.C.,French,1611,11315,3,Fashionistas,2023-01-12
DataTech Solutions,Display,Women 35-44,45 days,0.14,8984.08,2.82,Chicago,Mandarin,1564,5390,5,Outdoor Adventurers,2023-01-06
Innovate Industries,Social Media,Men 25-34,15 days,0.13,8477.87,6.54,Seattle,French,1033,14466,8,Foodies,2023-01-20
