Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Email,Men 25-34,30 days,0.14,14848.79,4.7,Miami,German,996,4440,6,Foodies,2023-09-19
Alpha Innovations,Display,Women 25-34,60 days,0.13,19832.74,2.81,Washington D.C.,English,1284,17080,5,Fashionistas,2023-09-11
DataTech Solutions,Display,Men 25-34,60 days,0.14,13014.16,2.25,Miami,English,1832,7175,9,Health & Wellness,2023-09-19
TechCorp,Search,Women 25-34,30 days,0.14,9967.19,4.33,Los Ángeles,German,930,10174,1,Tech Enthusiasts,2023-09-19
Alpha Innovations,Email,Women 25-34,45 days,0.06,16446.9,2.66,Chicago,German,1509,5525,8,Tech Enthusiasts,2023-09-09
Innovate Industries,Influencer,Women 35-44,45 days,0.13,10246.42,5.64,Chicago,Spanish,713,1658,6,Health & Wellness,2023-09-18
Innovate Industries,Display,Women 35-44,15 days,0.15,9090.39,3.1,Washington D.C.,French,1661,6423,1,Tech Enthusiasts,2023-09-26
Innovate Industries,Influencer,All Ages,15 days,0.08,9757.64,6.55,Las Vegas,French,1023,9079,2,Outdoor Adventurers,2023-09-09
NexGen Systems,Social Media,Men 25-34,45 days,0.12,8870.95,2.22,Los Ángeles,Spanish,1043,5639,9,Health & Wellness,2023-09-23
Innovate Industries,Email,All Ages,30 days,0.06,16124.06,4.62,Los Ángeles,German,1009,4843,9,Foodies,2023-09-01
NexGen Systems,Social Media,All Ages,45 days,0.08,17340.56,4.24,Las Vegas,Mandarin,458,17023,1,Foodies,2023-09-12
Alpha Innovations,Search,All Ages,15 days,0.14,12378.61,5.28,Chicago,Mandarin,867,10947,1,Fashionistas,2023-09-17
Alpha Innovations,Display,All Ages,30 days,0.09,6821.3,6.68,Boston,Mandarin,1948,9302,7,Outdoor Adventurers,2023-09-26
Alpha Innovations,Social Media,Men 18-24,15 days,0.09,8402.23,7.29,Las Vegas,English,1820,7371,7,Tech Enthusiasts,2023-09-17
TechCorp,Influencer,Women 35-44,30 days,0.08,15153.54,6.85,Chicago,Mandarin,1741,11279,6,Outdoor Adventurers,2023-09-09
NexGen Systems,Email,Men 18-24,60 days,0.11,16052.68,3.83,Miami,French,424,15846,2,Fashionistas,2023-09-24
NexGen Systems,Social Media,Men 25-34,30 days,0.11,17459.59,2.62,Nueva York,Mandarin,229,16104,4,Tech Enthusiasts,2023-09-14
NexGen Systems,Display,Women 35-44,60 days,0.07,16142.56,5.69,San Francisco,German,1534,12209,1,Fashionistas,2023-09-14
DataTech Solutions,Influencer,Women 35-44,60 days,0.05,19145.77,7.64,Nueva York,Spanish,1258,18702,1,Tech Enthusiasts,2023-09-15
TechCorp,Display,All Ages,15 days,0.03,19920.89,6.95,San Francisco,Spanish,341,18768,5,Fashionistas,2023-09-02
Alpha Innovations,Influencer,Women 35-44,15 days,0.14,17080.73,4.24,Chicago,English,633,5602,3,Tech Enthusiasts,2023-09-12
TechCorp,Email,Women 25-34,60 days,0.15,6658.52,7.51,Nueva York,Mandarin,802,9105,1,Outdoor Adventurers,2023-09-23
Innovate Industries,Display,Women 25-34,30 days,0.04,5879.35,2.68,Las Vegas,German,1262,11443,4,Foodies,2023-09-20
DataTech Solutions,Social Media,All Ages,45 days,0.03,11961.24,6.78,Boston,German,807,14777,9,Tech Enthusiasts,2023-09-06
NexGen Systems,Social Media,Men 25-34,60 days,0.12,19189.9,7.93,San Francisco,English,1170,8316,6,Fashionistas,2023-09-16
DataTech Solutions,Search,Men 18-24,60 days,0.09,15425.08,4.51,Seattle,Mandarin,1793,1612,3,Outdoor Adventurers,2023-09-27
DataTech Solutions,Display,All Ages,60 days,0.11,12170.76,4.5,Las Vegas,Spanish,1040,3574,8,Tech Enthusiasts,2023-09-12
TechCorp,Email,Men 25-34,45 days,0.09,12669.73,7.67,Nueva Orleans,Mandarin,756,3997,3,Fashionistas,2023-09-05
NexGen Systems,Display,Men 25-34,30 days,0.05,17537.14,3.75,Los Ángeles,Mandarin,1596,6362,6,Foodies,2023-09-08
Innovate Industries,Influencer,Women 35-44,15 days,0.11,13216.6,7.24,Nueva York,French,1212,15495,10,Foodies,2023-09-16
Alpha Innovations,Social Media,All Ages,15 days,0.09,18306.68,5.5,Washington D.C.,Mandarin,1853,6448,8,Fashionistas,2023-09-16
Innovate Industries,Display,Men 18-24,45 days,0.07,7292.72,7.12,Las Vegas,Mandarin,589,17511,2,Health & Wellness,2023-09-11
DataTech Solutions,Social Media,Men 25-34,30 days,0.08,17659.68,3.02,Los Ángeles,English,477,12375,2,Tech Enthusiasts,2023-09-21
NexGen Systems,Search,Men 18-24,15 days,0.07,6314.84,7.74,Miami,German,1277,4401,7,Tech Enthusiasts,2023-09-03
Alpha Innovations,Email,Men 25-34,30 days,0.13,15218.8,2.55,Seattle,French,1436,18579,8,Health & Wellness,2023-09-13
