Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Search,Men 18-24,30 days,0.11,13587.16,7.55,Nueva York,Spanish,1771,18597,9,Health & Wellness,2023-02-05
Innovate Industries,Search,All Ages,60 days,0.1,14794.37,6.14,Boston,English,214,10187,7,Outdoor Adventurers,2023-02-06
Innovate Industries,Social Media,All Ages,45 days,0.09,9283.71,5.32,Las Vegas,German,935,13914,6,Foodies,2023-02-20
Alpha Innovations,Search,All Ages,60 days,0.13,15225.3,6.23,Nueva Orleans,Mandarin,1270,10692,5,Fashionistas,2023-02-02
DataTech Solutions,Email,Women 25-34,60 days,0.14,14843.57,5.64,Nueva York,Spanish,1939,1893,3,Fashionistas,2023-02-15
NexGen Systems,Influencer,Men 18-24,60 days,0.14,13254.54,7.45,Los Ángeles,Spanish,1607,12834,6,Foodies,2023-02-11
TechCorp,Email,Women 35-44,60 days,0.05,19675.1,3.61,Chicago,French,1209,2637,2,Outdoor Adventurers,2023-02-08
DataTech Solutions,Search,Women 25-34,60 days,0.05,15846.08,3.74,Seattle,German,1293,10196,10,Fashionistas,2023-02-10
Innovate Industries,Search,Men 18-24,30 days,0.14,9403.65,4.63,Washington D.C.,French,1777,3331,7,Fashionistas,2023-02-07
DataTech Solutions,Influencer,Men 18-24,45 days,0.14,15775.86,3.99,Boston,Mandarin,1243,18549,3,Health & Wellness,2023-02-02
TechCorp,Social Media,All Ages,15 days,0.04,16814.07,7.93,Boston,Spanish,411,4640,8,Outdoor Adventurers,2023-02-09
Innovate Industries,Influencer,Women 25-34,45 days,0.09,6418.58,3.95,Nueva Orleans,French,1117,9739,5,Outdoor Adventurers,2023-02-18
Alpha Innovations,Display,All Ages,45 days,0.11,16940.35,7.58,Las Vegas,French,1559,7924,9,Fashionistas,2023-02-06
DataTech Solutions,Social Media,All Ages,30 days,0.06,15108.1,5.11,Nueva Orleans,German,1627,2295,3,Tech Enthusiasts,2023-02-04
Innovate Industries,Social Media,All Ages,45 days,0.05,7102.5,6.01,Nueva York,Mandarin,845,9694,10,Outdoor Adventurers,2023-02-09
Alpha Innovations,Social Media,All Ages,60 days,0.03,19301.33,3.42,Los Ángeles,Mandarin,1750,10019,1,Outdoor Adventurers,2023-02-08
DataTech Solutions,Display,Men 25-34,60 days,0.06,8461.29,6.01,Washington D.C.,German,194,3933,8,Fashionistas,2023-02-06
Alpha Innovations,Email,Women 35-44,45 days,0.12,9809.11,4.43,Los Ángeles,Mandarin,240,11754,6,Health & Wellness,2023-02-23
TechCorp,Display,Men 25-34,30 days,0.05,10402.15,2.76,Seattle,Spanish,1753,8256,8,Foodies,2023-02-21
NexGen Systems,Influencer,Men 25-34,45 days,0.14,14309.72,7.54,Miami,Spanish,185,15541,2,Fashionistas,2023-02-08
NexGen Systems,Social Media,Women 25-34,60 days,0.07,8576.88,6.35,Seattle,French,698,14556,5,Tech Enthusiasts,2023-02-25
NexGen Systems,Email,Women 25-34,60 days,0.1,8621.0,6.4,Nueva York,Mandarin,268,7628,2,Outdoor Adventurers,2023-02-26
Innovate Industries,Display,All Ages,30 days,0.12,14706.72,3.45,Nueva Orleans,Mandarin,877,1853,5,Fashionistas,2023-02-24
TechCorp,Influencer,All Ages,60 days,0.07,10319.56,4.3,Seattle,English,556,4397,9,Foodies,2023-02-15
NexGen Systems,Email,Women 35-44,30 days,0.14,9223.35,3.38,Chicago,Mandarin,201,10845,8,Tech Enthusiasts,2023-02-02
DataTech Solutions,Search,All Ages,60 days,0.07,11800.33,6.65,Boston,Mandarin,500,16529,5,Fashionistas,2023-02-03
DataTech Solutions,Influencer,All Ages,30 days,0.13,14046.43,5.17,Boston,Mandarin,208,12686,5,Outdoor Adventurers,2023-02-06
DataTech Solutions,Email,Women 25-34,30 days,0.07,7852.56,6.74,Washington D.C.,English,271,4555,2,Outdoor Adventurers,2023-02-18
NexGen Systems,Social Media,All Ages,30 days,0.15,10790.03,6.48,Nueva Orleans,French,386,2168,9,Fashionistas,2023-02-24
TechCorp,Display,Men 25-34,15 days,0.12,19767.85,7.27,Las Vegas,English,607,13855,8,Outdoor Adventurers,2023-02-03
Alpha Innovations,Search,Women 25-34,30 days,0.02,17328.38,7.36,Boston,English,1077,3242,3,Foodies,2023-02-13
Alpha Innovations,Display,Men 25-34,30 days,0.03,12694.51,3.93,Chicago,Mandarin,1804,11790,1,Fashionistas,2023-02-23
DataTech Solutions,Influencer,Men 18-24,15 days,0.02,12996.0,5.07,Boston,Mandarin,1195,1012,7,Health & Wellness,2023-02-10
NexGen Systems,Search,Women 35-44,30 days,0.13,17239.1,2.03,Nueva York,French,808,2510,3,Foodies,2023-02-13
Alpha Innovations,Social Media,Women 25-34,60 days,0.09,19179.82,4.44,Seattle,English,414,4484,6,Health & Wellness,2023-02-17
Innovate Industries,Display,Men 25-34,15 days,0.03,8864.78,6.38,San Francisco,Spanish,247,13686,2,Tech Enthusiasts,2023-02-16
Alpha Innovations,Influencer,All Ages,15 days,0.05,9982.3,7.98,Boston,German,1394,12743,2,Fashionistas,2023-02-17
DataTech Solutions,Influencer,All Ages,30 days,0.06,12726.36,7.96,Chicago,French,757,12294,9,Health & Wellness,2023-02-14
Alpha Innovations,Influencer,Women 35-44,60 days,0.05,9985.41,5.48,Los Ángeles,German,447,7893,10,Fashionistas,2023-02-19
TechCorp,Social Media,Women 25-34,30 days,0.05,5295.19,5.16,Boston,English,1056,10934,10,Outdoor Adventurers,2023-02-03
