Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Display,Women 35-44,15 days,0.07,15284.68,7.19,Nueva York,Mandarin,1395,11056,5,Tech Enthusiasts,2023-12-05
TechCorp,Search,Men 18-24,15 days,0.12,15588.8,7.94,Nueva Orleans,Spanish,451,4204,3,Foodies,2023-12-12
Innovate Industries,Display,Women 25-34,15 days,0.05,14633.82,4.83,Nueva Orleans,French,139,17016,7,Foodies,2023-12-13
Alpha Innovations,Display,Men 25-34,15 days,0.12,11708.79,5.31,Chicago,Mandarin,1465,17354,8,Fashionistas,2023-12-22
DataTech Solutions,Display,All Ages,30 days,0.08,6190.88,4.31,Seattle,Mandarin,849,8086,8,Tech Enthusiasts,2023-12-24
TechCorp,Search,Women 35-44,60 days,0.04,5271.77,5.62,Los Ángeles,English,886,2614,1,Outdoor Adventurers,2023-12-08
NexGen Systems,Social Media,Women 35-44,15 days,0.08,13237.18,5.29,Los Ángeles,English,576,16440,10,Outdoor Adventurers,2023-12-15
Alpha Innovations,Search,Men 25-34,45 days,0.13,13310.01,7.2,Chicago,Spanish,1133,19821,5,Health & Wellness,2023-12-20
NexGen Systems,Social Media,Women 35-44,30 days,0.11,12290.13,7.98,Nueva York,English,129,13770,9,Health & Wellness,2023-12-07
Alpha Innovations,Search,Men 25-34,45 days,0.07,9685.47,6.25,Chicago,German,400,15805,8,Foodies,2023-12-24
TechCorp,Display,Men 25-34,30 days,0.03,16962.12,5.16,Nueva York,English,1738,11171,8,Fashionistas,2023-12-12
DataTech Solutions,Search,Women 35-44,30 days,0.09,9318.54,7.12,Boston,Spanish,1207,9153,4,Health & Wellness,2023-12-11
DataTech Solutions,Search,Women 25-34,45 days,0.12,7965.65,4.44,Boston,German,1377,7835,3,Fashionistas,2023-12-16
TechCorp,Social Media,Men 18-24,15 days,0.12,7114.95,5.65,Miami,French,1619,6156,2,Tech Enthusiasts,2023-12-29
Innovate Industries,Display,Men 25-34,60 days,0.11,18419.62,6.99,Las Vegas,Spanish,1216,16220,6,Tech Enthusiasts,2023-12-07
DataTech Solutions,Email,Women 25-34,15 days,0.1,13021.07,6.14,Washington D.C.,German,978,10039,9,Foodies,2023-12-10
DataTech Solutions,Display,Men 25-34,15 days,0.12,6044.85,2.22,Chicago,English,1133,3646,7,Foodies,2023-12-28
DataTech Solutions,Social Media,Women 35-44,60 days,0.04,7926.12,6.73,San Francisco,Spanish,1103,12885,1,Health & Wellness,2023-12-07
Alpha Innovations,Search,Women 25-34,15 days,0.09,7599.41,6.53,Seattle,German,1567,10907,8,Foodies,2023-12-07
NexGen Systems,Social Media,Men 18-24,30 days,0.05,8717.19,7.02,Nueva York,Spanish,1099,15038,2,Outdoor Adventurers,2023-12-25
DataTech Solutions,Email,Women 35-44,30 days,0.06,9659.59,2.94,Seattle,French,1885,13975,3,Tech Enthusiasts,2023-12-11
DataTech Solutions,Email,Women 35-44,30 days,0.06,17299.01,7.39,Nueva York,Spanish,845,5293,2,Foodies,2023-12-11
NexGen Systems,Email,Men 25-34,15 days,0.09,9871.17,3.63,Seattle,Mandarin,1797,6794,4,Foodies,2023-12-14
