Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Social Media,Men 18-24,60 days,0.14,17060.2,7.74,Washington D.C.,Mandarin,940,16121,8,Tech Enthusiasts,2024-03-12
TechCorp,Social Media,Women 35-44,15 days,0.05,7859.16,6.5,Las Vegas,Mandarin,1093,2987,5,Health & Wellness,2024-03-26
TechCorp,Influencer,Men 25-34,30 days,0.1,9659.71,7.55,Miami,Spanish,1414,17196,8,Health & Wellness,2024-03-19
NexGen Systems,Display,All Ages,15 days,0.11,15340.49,3.72,Nueva York,Spanish,294,15744,1,Fashionistas,2024-03-05
TechCorp,Email,Men 18-24,30 days,0.05,5305.86,4.38,Boston,Mandarin,246,19676,9,Fashionistas,2024-03-04
NexGen Systems,Social Media,Women 35-44,60 days,0.01,17021.45,3.8,San Francisco,Spanish,405,9908,7,Health & Wellness,2024-03-24
Alpha Innovations,Display,Women 25-34,15 days,0.13,19517.48,3.78,Miami,Mandarin,1937,3445,8,Health & Wellness,2024-03-21
Alpha Innovations,Display,Women 25-34,60 days,0.06,8718.32,2.74,Seattle,English,669,15776,10,Health & Wellness,2024-03-18
NexGen Systems,Search,Men 25-34,30 days,0.15,16780.27,4.91,Chicago,Mandarin,313,4425,2,Health & Wellness,2024-03-24
NexGen Systems,Display,Men 25-34,60 days,0.04,12098.84,2.28,Nueva York,Mandarin,398,5097,3,Health & Wellness,2024-03-20
TechCorp,Influencer,Women 35-44,30 days,0.06,18024.32,7.62,Seattle,German,923,9751,10,Health & Wellness,2024-03-09
Alpha Innovations,Email,Women 25-34,30 days,0.07,9416.31,5.45,Miami,German,212,8219,8,Foodies,2024-03-20
DataTech Solutions,Influencer,Women 35-44,45 days,0.03,5972.08,6.21,Boston,German,1808,9177,6,Tech Enthusiasts,2024-03-12
NexGen Systems,Influencer,Men 18-24,60 days,0.02,8642.41,4.22,Washington D.C.,Mandarin,484,19417,7,Foodies,2024-03-07
NexGen Systems,Email,All Ages,15 days,0.1,17042.78,7.53,Miami,Spanish,1772,7734,6,Outdoor Adventurers,2024-03-24
NexGen Systems,Influencer,All Ages,45 days,0.05,16281.37,5.54,Nueva York,English,1980,6196,5,Foodies,2024-03-03
Alpha Innovations,Influencer,All Ages,45 days,0.08,8559.47,4.29,Seattle,French,135,14427,6,Health & Wellness,2024-03-23
NexGen Systems,Email,All Ages,60 days,0.1,9661.4,2.09,San Francisco,French,610,11074,2,Outdoor Adventurers,2024-03-09
Alpha Innovations,Social Media,Men 25-34,60 days,0.02,19539.94,6.69,Los Ángeles,Mandarin,1057,13238,6,Tech Enthusiasts,2024-03-06
NexGen Systems,Display,Women 25-34,30 days,0.13,5529.77,3.0,Nueva York,English,1893,4104,7,Health & Wellness,2024-03-30
Alpha Innovations,Display,Women 25-34,60 days,0.07,12652.09,6.12,Nueva York,Mandarin,852,18469,4,Tech Enthusiasts,2024-03-08
NexGen Systems,Search,All Ages,15 days,0.12,12434.39,4.69,Los Ángeles,Mandarin,1950,8236,1,Fashionistas,2024-03-09
Innovate Industries,Search,Women 35-44,60 days,0.12,16244.21,3.41,Chicago,Mandarin,1655,12358,5,Outdoor Adventurers,2024-03-08
NexGen Systems,Email,All Ages,45 days,0.15,13084.67,5.16,Chicago,French,1998,3840,7,Fashionistas,2024-03-30
Innovate Industries,Email,Women 35-44,45 days,0.11,7926.13,3.2,Los Ángeles,English,408,14870,5,Tech Enthusiasts,2024-03-05
TechCorp,Social Media,Men 18-24,60 days,0.15,15613.88,7.11,Nueva York,French,1739,1264,10,Fashionistas,2024-03-06
NexGen Systems,Email,Women 35-44,30 days,0.05,5509.24,7.47,Las Vegas,Spanish,1582,8862,2,Foodies,2024-03-20
Alpha Innovations,Social Media,Men 18-24,45 days,0.14,6569.81,6.14,Washington D.C.,French,1778,10538,8,Outdoor Adventurers,2024-03-27
NexGen Systems,Influencer,All Ages,60 days,0.14,17073.14,4.09,Las Vegas,Spanish,1305,15683,6,Outdoor Adventurers,2024-03-01
NexGen Systems,Display,Women 25-34,60 days,0.09,17626.3,2.49,Las Vegas,German,1985,8609,8,Tech Enthusiasts,2024-03-25
DataTech Solutions,Display,Men 18-24,45 days,0.1,18133.56,4.61,Chicago,Mandarin,1570,18545,9,Health & Wellness,2024-03-22
DataTech Solutions,Display,Women 25-34,60 days,0.08,9446.33,2.96,Seattle,Mandarin,1089,10748,7,Tech Enthusiasts,2024-03-04
TechCorp,Display,Women 25-34,15 days,0.04,5346.13,4.29,Nueva York,Mandarin,1332,3662,3,Foodies,2024-03-19
TechCorp,Influencer,Men 25-34,15 days,0.03,18569.7,5.33,Las Vegas,French,1169,15191,3,Outdoor Adventurers,2024-03-01
DataTech Solutions,Search,Men 25-34,45 days,0.13,10487.02,5.66,Las Vegas,Mandarin,315,12730,10,Tech Enthusiasts,2024-03-25
TechCorp,Search,Men 25-34,30 days,0.05,5967.46,6.99,Seattle,French,1724,11679,2,Outdoor Adventurers,2024-03-24
DataTech Solutions,Email,Men 25-34,45 days,0.01,8034.27,6.85,Nueva Orleans,English,255,8914,9,Outdoor Adventurers,2024-03-03
TechCorp,Search,Men 25-34,30 days,0.08,17883.86,2.48,Washington D.C.,French,1226,2050,9,Foodies,2024-03-13
TechCorp,Search,Men 18-24,60 days,0.14,12774.93,3.02,Los Ángeles,English,608,15588,1,Health & Wellness,2024-03-05
NexGen Systems,Influencer,All Ages,30 days,0.15,8773.81,7.92,Las Vegas,English,1688,19729,5,Tech Enthusiasts,2024-03-23
DataTech Solutions,Display,All Ages,45 days,0.14,6879.14,4.16,Las Vegas,Spanish,413,12999,6,Health & Wellness,2024-03-18
Innovate Industries,Influencer,Women 35-44,15 days,0.04,7894.58,6.57,Seattle,Spanish,1562,9441,10,Outdoor Adventurers,2024-03-21
Alpha Innovations,Display,Men 25-34,60 days,0.05,13753.71,4.44,Seattle,English,1746,1507,5,Outdoor Adventurers,2024-03-26
TechCorp,Influencer,All Ages,45 days,0.08,18398.66,6.17,Las Vegas,German,352,18936,5,Tech Enthusiasts,2024-03-28
NexGen Systems,Display,Women 25-34,15 days,0.02,19285.65,6.31,Las Vegas,German,748,12542,5,Health & Wellness,2024-03-07
NexGen Systems,Display,Men 18-24,45 days,0.13,18784.45,4.5,Nueva Orleans,English,371,9390,9,Tech Enthusiasts,2024-03-10
Alpha Innovations,Influencer,Women 25-34,15 days,0.05,8437.43,2.55,Los Ángeles,Mandarin,1112,19896,5,Tech Enthusiasts,2024-03-12
DataTech Solutions,Search,All Ages,15 days,0.13,18580.94,4.61,Miami,Spanish,1713,18117,10,Outdoor Adventurers,2024-03-05
TechCorp,Display,Men 18-24,15 days,0.14,11131.88,7.93,Seattle,Spanish,1113,4714,7,Fashionistas,2024-03-06
