Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Email,All Ages,30 days,0.03,13838.47,4.14,Nueva Orleans,English,1808,3637,1,Health & Wellness,2022-06-24
NexGen Systems,Display,All Ages,30 days,0.1,12582.0,7.34,Seattle,Spanish,1331,2614,9,Tech Enthusiasts,2022-06-14
NexGen Systems,Email,All Ages,15 days,0.08,12671.78,4.26,Los Ángeles,English,740,14340,10,Outdoor Adventurers,2022-06-15
DataTech Solutions,Social Media,Men 18-24,60 days,0.11,14762.54,5.79,Washington D.C.,French,801,15059,7,Health & Wellness,2022-06-23
TechCorp,Influencer,All Ages,45 days,0.02,6868.57,2.97,Miami,German,510,7505,10,Foodies,2022-06-14
TechCorp,Influencer,Women 25-34,60 days,0.02,13524.66,3.04,Washington D.C.,French,842,13407,1,Outdoor Adventurers,2022-06-07
Alpha Innovations,Email,Men 18-24,45 days,0.13,7921.08,6.4,Chicago,Spanish,996,3808,6,Health & Wellness,2022-06-21
Alpha Innovations,Influencer,All Ages,15 days,0.11,5918.85,7.02,Los Ángeles,French,187,9551,6,Outdoor Adventurers,2022-06-14
Alpha Innovations,Email,Women 25-34,30 days,0.02,17561.49,5.08,Washington D.C.,German,1769,2729,7,Outdoor Adventurers,2022-06-19
Alpha Innovations,Influencer,Women 35-44,60 days,0.06,18422.97,7.91,Las Vegas,Mandarin,980,8889,4,Outdoor Adventurers,2022-06-23
NexGen Systems,Display,Women 25-34,15 days,0.11,8964.54,2.51,San Francisco,Mandarin,1087,7674,2,Foodies,2022-06-23
TechCorp,Display,All Ages,30 days,0.09,5085.42,7.58,Miami,German,1240,15824,4,Fashionistas,2022-06-13
TechCorp,Influencer,Men 18-24,45 days,0.12,12995.14,2.93,Nueva York,German,921,10383,2,Outdoor Adventurers,2022-06-10
TechCorp,Influencer,Women 25-34,45 days,0.14,7208.97,2.82,Boston,German,984,4755,10,Foodies,2022-06-26
Alpha Innovations,Social Media,Men 25-34,15 days,0.11,18470.19,7.45,Los Ángeles,Mandarin,718,6940,10,Health & Wellness,2022-06-20
NexGen Systems,Search,Women 25-34,30 days,0.1,14072.75,7.04,Boston,English,1645,13883,5,Health & Wellness,2022-06-10
Innovate Industries,Email,Men 25-34,45 days,0.13,12468.86,2.78,San Francisco,Mandarin,1934,1079,9,Tech Enthusiasts,2022-06-17
Alpha Innovations,Display,All Ages,30 days,0.05,17559.28,6.17,Miami,French,340,8739,3,Foodies,2022-06-26
DataTech Solutions,Display,Women 25-34,45 days,0.08,19262.98,5.54,Washington D.C.,German,1276,8105,9,Foodies,2022-06-26
Alpha Innovations,Social Media,Men 25-34,30 days,0.13,18464.15,7.27,Nueva York,German,597,7908,1,Outdoor Adventurers,2022-06-16
Alpha Innovations,Display,Women 25-34,30 days,0.03,15284.86,2.85,Chicago,Spanish,712,18035,9,Foodies,2022-06-29
Alpha Innovations,Influencer,All Ages,45 days,0.06,11745.69,7.82,Miami,French,1704,18068,2,Foodies,2022-06-29
DataTech Solutions,Influencer,Women 25-34,15 days,0.02,11392.08,3.73,Washington D.C.,Spanish,698,12489,2,Tech Enthusiasts,2022-06-11
TechCorp,Search,All Ages,60 days,0.08,9342.58,3.2,Chicago,Mandarin,710,1852,9,Outdoor Adventurers,2022-06-29
NexGen Systems,Search,Men 18-24,45 days,0.03,12785.12,5.45,Las Vegas,English,843,14720,3,Fashionistas,2022-06-12
Innovate Industries,Social Media,Men 18-24,15 days,0.01,18139.73,4.01,San Francisco,German,1410,3196,7,Foodies,2022-06-24
Innovate Industries,Search,Women 25-34,15 days,0.06,5219.01,5.68,Nueva York,English,227,18238,9,Outdoor Adventurers,2022-06-29
TechCorp,Display,Men 25-34,30 days,0.05,14074.8,2.53,Boston,German,505,12468,10,Health & Wellness,2022-06-15
NexGen Systems,Influencer,All Ages,60 days,0.08,15894.97,6.29,Boston,Spanish,347,3314,9,Outdoor Adventurers,2022-06-26
Innovate Industries,Search,Women 35-44,15 days,0.09,18978.16,4.38,Las Vegas,Spanish,1541,15548,7,Outdoor Adventurers,2022-06-23
Innovate Industries,Email,All Ages,60 days,0.14,10086.94,4.76,Chicago,Mandarin,1700,15237,6,Outdoor Adventurers,2022-06-29
DataTech Solutions,Display,Women 35-44,30 days,0.1,5532.01,6.44,Boston,English,231,7217,7,Fashionistas,2022-06-19
Innovate Industries,Email,Men 25-34,15 days,0.07,8262.79,6.9,Seattle,German,333,9691,4,Foodies,2022-06-01
NexGen Systems,Email,All Ages,45 days,0.12,17069.21,4.15,Boston,English,1461,11393,8,Outdoor Adventurers,2022-06-20
NexGen Systems,Search,Men 18-24,15 days,0.01,6275.77,7.25,Nueva York,English,1916,1543,6,Outdoor Adventurers,2022-06-05
DataTech Solutions,Display,All Ages,45 days,0.02,15708.41,4.09,Nueva Orleans,German,662,8925,3,Tech Enthusiasts,2022-06-17
Innovate Industries,Email,Women 35-44,45 days,0.11,14491.51,3.69,San Francisco,Spanish,1636,18975,5,Tech Enthusiasts,2022-06-04
Innovate Industries,Search,All Ages,30 days,0.15,6012.95,7.91,Seattle,French,307,16486,5,Health & Wellness,2022-06-17
Alpha Innovations,Social Media,Women 35-44,15 days,0.15,6064.37,4.48,Las Vegas,English,1466,16226,1,Fashionistas,2022-06-27
Innovate Industries,Social Media,All Ages,30 days,0.03,19002.66,4.68,Nueva Orleans,German,940,19715,8,Foodies,2022-06-24
Innovate Industries,Influencer,All Ages,15 days,0.12,16542.84,6.17,Chicago,Spanish,1788,11059,3,Tech Enthusiasts,2022-06-05
NexGen Systems,Influencer,Men 25-34,45 days,0.05,9150.91,2.74,Washington D.C.,French,924,17241,3,Outdoor Adventurers,2022-06-11
Alpha Innovations,Social Media,Men 18-24,15 days,0.11,19651.42,6.32,Las Vegas,Spanish,831,16544,4,Tech Enthusiasts,2022-06-05
Alpha Innovations,Influencer,Men 25-34,30 days,0.11,5718.34,4.76,Chicago,English,658,13501,6,Outdoor Adventurers,2022-06-29
NexGen Systems,Social Media,All Ages,30 days,0.11,7187.15,3.39,Las Vegas,Mandarin,1563,13891,10,Outdoor Adventurers,2022-06-25
DataTech Solutions,Email,Men 18-24,45 days,0.13,17435.09,2.05,Los Ángeles,German,335,9764,10,Outdoor Adventurers,2022-06-23
NexGen Systems,Email,Women 25-34,30 days,0.1,10956.2,5.27,Los Ángeles,English,1752,13680,1,Foodies,2022-06-06
Alpha Innovations,Social Media,Women 25-34,45 days,0.08,9581.51,7.9,Nueva York,Spanish,641,1440,7,Fashionistas,2022-06-22
Innovate Industries,Social Media,Men 25-34,60 days,0.15,14715.24,3.51,Las Vegas,English,470,6898,2,Health & Wellness,2022-06-18
NexGen Systems,Search,All Ages,30 days,0.14,15868.8,7.28,Nueva Orleans,French,1791,3026,3,Health & Wellness,2022-06-28
Innovate Industries,Search,All Ages,45 days,0.07,7714.72,7.52,Washington D.C.,French,1414,14244,5,Outdoor Adventurers,2022-06-09
Innovate Industries,Social Media,Men 18-24,15 days,0.12,8806.97,5.87,Los Ángeles,German,187,15282,5,Health & Wellness,2022-06-04
TechCorp,Search,All Ages,60 days,0.07,16199.42,5.44,Boston,English,1072,9542,5,Fashionistas,2022-06-27
DataTech Solutions,Influencer,Men 25-34,45 days,0.03,12766.4,3.73,Chicago,French,1838,14804,7,Foodies,2022-06-11
TechCorp,Social Media,All Ages,45 days,0.11,7311.01,7.41,Seattle,Spanish,589,9096,3,Tech Enthusiasts,2022-06-16
NexGen Systems,Influencer,Women 25-34,15 days,0.12,6377.86,2.97,Seattle,Spanish,370,12936,7,Fashionistas,2022-06-06
TechCorp,Social Media,All Ages,30 days,0.09,9164.57,6.51,Seattle,French,942,1093,6,Outdoor Adventurers,2022-06-10
TechCorp,Search,Men 18-24,45 days,0.05,12175.2,7.24,Chicago,English,1609,3430,7,Outdoor Adventurers,2022-06-07
Alpha Innovations,Social Media,Men 25-34,30 days,0.04,18632.91,7.87,Boston,English,1570,4505,6,Foodies,2022-06-26
