Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Search,Women 25-34,60 days,0.11,15129.76,2.05,Nueva York,Mandarin,242,6320,6,Outdoor Adventurers,2022-07-17
Innovate Industries,Social Media,Men 18-24,45 days,0.14,19540.55,7.95,Chicago,Spanish,1215,9054,2,Foodies,2022-07-01
DataTech Solutions,Email,Men 25-34,15 days,0.11,17632.37,7.73,Las Vegas,English,989,8966,4,Outdoor Adventurers,2022-07-01
NexGen Systems,Social Media,Women 25-34,45 days,0.1,8886.7,7.25,Miami,Spanish,1647,2813,7,Health & Wellness,2022-07-18
Innovate Industries,Social Media,Men 18-24,15 days,0.06,6280.94,2.67,Los Ángeles,German,1959,5908,2,Health & Wellness,2022-07-01
Alpha Innovations,Email,Men 25-34,30 days,0.03,13200.78,5.61,Miami,German,1611,13638,3,Health & Wellness,2022-07-26
Innovate Industries,Display,Men 25-34,15 days,0.03,8815.31,6.81,Nueva Orleans,Mandarin,1908,19028,3,Tech Enthusiasts,2022-07-12
DataTech Solutions,Social Media,Men 25-34,15 days,0.14,10463.68,4.85,Chicago,French,670,1014,1,Health & Wellness,2022-07-15
TechCorp,Social Media,Men 18-24,60 days,0.14,16657.33,3.68,Nueva York,German,1432,11523,1,Health & Wellness,2022-07-27
NexGen Systems,Social Media,Women 35-44,15 days,0.13,15866.25,4.42,Miami,French,1444,15951,2,Tech Enthusiasts,2022-07-19
Alpha Innovations,Search,Women 25-34,60 days,0.07,9021.26,5.82,Chicago,Spanish,1190,5705,2,Fashionistas,2022-07-22
Alpha Innovations,Social Media,Women 25-34,15 days,0.11,15868.44,3.06,Los Ángeles,Spanish,304,10759,1,Tech Enthusiasts,2022-07-28
NexGen Systems,Email,Men 25-34,15 days,0.03,14243.92,5.1,Las Vegas,English,908,16252,6,Foodies,2022-07-20
Innovate Industries,Social Media,Men 18-24,60 days,0.11,17760.95,7.24,Nueva Orleans,French,1431,7820,1,Tech Enthusiasts,2022-07-23
Alpha Innovations,Email,All Ages,30 days,0.14,12527.98,5.34,Los Ángeles,English,609,10735,6,Foodies,2022-07-05
Innovate Industries,Email,Women 35-44,30 days,0.13,9766.93,6.72,Los Ángeles,English,1106,15691,4,Health & Wellness,2022-07-22
NexGen Systems,Influencer,Women 35-44,30 days,0.05,18324.52,7.39,Los Ángeles,Spanish,324,7895,5,Tech Enthusiasts,2022-07-12
Innovate Industries,Search,Men 18-24,60 days,0.01,19434.75,2.24,Miami,Mandarin,935,18110,1,Fashionistas,2022-07-13
Alpha Innovations,Social Media,Women 25-34,30 days,0.11,16230.96,2.15,Miami,Mandarin,225,13157,7,Tech Enthusiasts,2022-07-24
Alpha Innovations,Search,Women 35-44,60 days,0.11,17735.1,3.07,Nueva York,German,578,3045,10,Foodies,2022-07-02
TechCorp,Email,Men 25-34,45 days,0.09,16767.89,7.27,Nueva York,French,394,6608,9,Foodies,2022-07-16
NexGen Systems,Display,Women 25-34,15 days,0.02,7624.79,7.64,Miami,French,1304,1304,7,Fashionistas,2022-07-21
Innovate Industries,Search,All Ages,45 days,0.01,7436.54,6.75,Nueva York,German,652,16827,5,Tech Enthusiasts,2022-07-03
Innovate Industries,Social Media,Men 18-24,60 days,0.04,5961.11,4.91,Chicago,French,1045,11948,7,Health & Wellness,2022-07-09
Innovate Industries,Influencer,Men 18-24,30 days,0.03,11289.57,6.3,Chicago,German,677,6389,9,Health & Wellness,2022-07-24
Alpha Innovations,Search,Men 25-34,15 days,0.13,7998.57,6.38,San Francisco,English,662,16590,2,Health & Wellness,2022-07-13
NexGen Systems,Search,Men 18-24,15 days,0.13,12652.8,6.56,Las Vegas,German,388,9483,7,Health & Wellness,2022-07-07
NexGen Systems,Social Media,All Ages,15 days,0.03,18018.24,6.11,Boston,German,225,10244,6,Health & Wellness,2022-07-13
Innovate Industries,Influencer,Women 25-34,15 days,0.11,13341.08,5.03,Nueva Orleans,French,551,2701,4,Foodies,2022-07-03
TechCorp,Email,Men 18-24,30 days,0.1,16866.11,2.66,Seattle,English,1373,16501,8,Fashionistas,2022-07-07
DataTech Solutions,Search,Men 25-34,60 days,0.03,8514.44,3.09,Las Vegas,Mandarin,1781,6737,2,Foodies,2022-07-09
Innovate Industries,Email,All Ages,45 days,0.11,19152.71,6.15,Las Vegas,Mandarin,543,6968,9,Health & Wellness,2022-07-09
Alpha Innovations,Display,Women 35-44,45 days,0.1,13661.99,4.67,San Francisco,Spanish,1792,3086,2,Fashionistas,2022-07-18
NexGen Systems,Display,Women 35-44,30 days,0.13,9722.7,3.25,Las Vegas,Mandarin,611,11712,2,Fashionistas,2022-07-17
TechCorp,Search,Women 35-44,60 days,0.12,16722.12,2.52,Miami,French,1626,10865,8,Health & Wellness,2022-07-11
TechCorp,Social Media,Women 25-34,45 days,0.06,6894.15,5.94,Miami,Mandarin,1567,16944,6,Foodies,2022-07-16
Innovate Industries,Influencer,Women 25-34,15 days,0.04,8844.67,2.71,Nueva York,English,330,6200,2,Outdoor Adventurers,2022-07-14
DataTech Solutions,Display,Women 35-44,15 days,0.03,17550.29,7.89,Las Vegas,German,587,18384,8,Foodies,2022-07-22
TechCorp,Influencer,Women 35-44,45 days,0.02,14225.6,2.02,Washington D.C.,German,509,6723,7,Tech Enthusiasts,2022-07-03
NexGen Systems,Influencer,Women 35-44,45 days,0.1,17853.56,6.3,Nueva Orleans,Mandarin,1137,1162,4,Tech Enthusiasts,2022-07-16
Innovate Industries,Social Media,Women 25-34,30 days,0.15,13213.83,4.35,Miami,Spanish,1124,7572,7,Outdoor Adventurers,2022-07-10
TechCorp,Influencer,All Ages,30 days,0.07,9531.43,2.38,Seattle,French,676,14093,5,Health & Wellness,2022-07-07
DataTech Solutions,Influencer,Women 35-44,30 days,0.06,11845.76,7.68,Miami,Spanish,109,4822,6,Tech Enthusiasts,2022-07-13
Innovate Industries,Search,Men 18-24,15 days,0.07,8994.34,3.21,Seattle,German,670,9637,8,Outdoor Adventurers,2022-07-24
Innovate Industries,Display,Men 18-24,60 days,0.07,13835.79,4.98,Washington D.C.,French,814,19269,9,Tech Enthusiasts,2022-07-05
Innovate Industries,Search,All Ages,15 days,0.1,15262.66,5.3,Seattle,Mandarin,367,17855,2,Outdoor Adventurers,2022-07-27
Innovate Industries,Email,Women 25-34,60 days,0.04,13435.82,6.19,Washington D.C.,English,400,7541,1,Tech Enthusiasts,2022-07-15
Alpha Innovations,Influencer,Women 25-34,15 days,0.09,19627.02,2.28,Washington D.C.,French,364,16469,6,Fashionistas,2022-07-17
TechCorp,Search,Women 25-34,30 days,0.13,18612.08,5.38,Nueva Orleans,Mandarin,1543,4957,4,Foodies,2022-07-29
NexGen Systems,Influencer,Men 25-34,60 days,0.05,13410.28,7.55,Washington D.C.,French,662,10331,8,Outdoor Adventurers,2022-07-24
DataTech Solutions,Email,Women 25-34,60 days,0.05,9879.57,3.35,Boston,Spanish,1798,19355,6,Fashionistas,2022-07-23
TechCorp,Display,Men 18-24,15 days,0.11,6881.86,5.19,Miami,Mandarin,950,6088,10,Tech Enthusiasts,2022-07-21
NexGen Systems,Social Media,All Ages,45 days,0.03,11275.89,2.77,Nueva York,Spanish,780,2953,3,Health & Wellness,2022-07-10
TechCorp,Email,Women 25-34,30 days,0.05,15728.63,6.96,Washington D.C.,German,797,3740,4,Foodies,2022-07-24
TechCorp,Display,Men 18-24,45 days,0.02,17122.48,4.54,Boston,Spanish,127,2017,8,Outdoor Adventurers,2022-07-28
NexGen Systems,Email,Women 35-44,15 days,0.11,15110.14,6.15,Boston,Spanish,125,10522,4,Fashionistas,2022-07-21
DataTech Solutions,Social Media,All Ages,15 days,0.02,6003.62,7.44,Nueva York,English,324,5115,1,Foodies,2022-07-22
DataTech Solutions,Search,Women 35-44,60 days,0.01,19184.72,4.74,Boston,Spanish,1307,17103,7,Health & Wellness,2022-07-29
Innovate Industries,Display,Men 25-34,45 days,0.11,12842.4,6.17,Chicago,French,638,6486,2,Foodies,2022-07-24
DataTech Solutions,Social Media,Men 18-24,60 days,0.14,14493.13,3.08,Miami,French,462,19569,3,Tech Enthusiasts,2022-07-24
Alpha Innovations,Email,Women 35-44,30 days,0.11,17396.65,6.8,Los Ángeles,Spanish,822,3535,4,Outdoor Adventurers,2022-07-06
Alpha Innovations,Search,Women 35-44,60 days,0.08,11453.44,2.94,Chicago,Spanish,771,17917,4,Fashionistas,2022-07-07
Innovate Industries,Influencer,Women 35-44,15 days,0.03,7263.18,2.2,Seattle,Mandarin,514,12981,7,Foodies,2022-07-02
Alpha Innovations,Display,All Ages,60 days,0.06,10903.24,5.94,San Francisco,Mandarin,277,6975,1,Outdoor Adventurers,2022-07-15
Innovate Industries,Display,Men 25-34,45 days,0.07,11422.68,2.96,San Francisco,French,1034,19825,4,Tech Enthusiasts,2022-07-02
NexGen Systems,Influencer,Women 35-44,60 days,0.02,8630.77,2.62,Nueva York,French,1800,4961,6,Outdoor Adventurers,2022-07-20
Innovate Industries,Social Media,All Ages,45 days,0.01,17361.11,4.72,San Francisco,Mandarin,720,6294,9,Health & Wellness,2022-07-24
DataTech Solutions,Search,Men 18-24,60 days,0.07,17524.71,3.25,Chicago,German,1357,4617,4,Health & Wellness,2022-07-17
Innovate Industries,Display,Men 25-34,30 days,0.06,17985.62,3.64,Miami,Mandarin,213,2265,6,Foodies,2022-07-30
Alpha Innovations,Social Media,Men 25-34,45 days,0.1,14795.86,2.7,Nueva Orleans,Spanish,942,14990,8,Fashionistas,2022-07-12
Innovate Industries,Influencer,Women 35-44,60 days,0.05,19028.32,3.28,Washington D.C.,Spanish,1636,7817,1,Health & Wellness,2022-07-04
TechCorp,Display,Women 35-44,30 days,0.06,12069.57,3.91,San Francisco,German,1914,6661,6,Fashionistas,2022-07-14
NexGen Systems,Influencer,Men 18-24,45 days,0.12,12458.32,2.68,San Francisco,Spanish,1580,8796,4,Health & Wellness,2022-07-15
TechCorp,Email,Women 25-34,60 days,0.12,11618.59,3.06,Nueva York,Mandarin,507,15927,4,Fashionistas,2022-07-13
Alpha Innovations,Email,Women 25-34,15 days,0.07,11080.93,4.36,San Francisco,English,1062,10432,9,Fashionistas,2022-07-19
DataTech Solutions,Influencer,Women 35-44,15 days,0.12,6769.74,2.97,Washington D.C.,Mandarin,618,2735,7,Outdoor Adventurers,2022-07-08
Alpha Innovations,Search,All Ages,30 days,0.02,13501.87,5.52,Washington D.C.,English,1832,11401,10,Health & Wellness,2022-07-17
TechCorp,Social Media,Women 35-44,30 days,0.15,6012.48,4.67,San Francisco,English,1029,14210,8,Health & Wellness,2022-07-01
Innovate Industries,Display,All Ages,15 days,0.14,10389.88,5.59,Seattle,Spanish,1480,11732,4,Fashionistas,2022-07-23
NexGen Systems,Search,Men 18-24,15 days,0.15,15438.69,6.36,Las Vegas,Mandarin,1771,18842,6,Fashionistas,2022-07-21
DataTech Solutions,Email,Men 25-34,15 days,0.08,9748.42,4.85,San Francisco,Mandarin,272,8405,9,Foodies,2022-07-25
Innovate Industries,Display,All Ages,45 days,0.02,14093.28,3.27,Miami,French,234,3139,6,Foodies,2022-07-11
NexGen Systems,Social Media,Men 18-24,60 days,0.12,18573.16,7.15,Boston,English,286,5002,9,Tech Enthusiasts,2022-07-19
Alpha Innovations,Search,Women 25-34,60 days,0.07,5238.7,7.62,San Francisco,Spanish,1334,9984,5,Tech Enthusiasts,2022-07-17
TechCorp,Search,Women 25-34,30 days,0.04,8881.92,7.74,Washington D.C.,Spanish,448,11411,2,Foodies,2022-07-05
Alpha Innovations,Email,Men 25-34,60 days,0.03,5086.04,4.27,Seattle,French,1968,8106,10,Tech Enthusiasts,2022-07-28
DataTech Solutions,Search,Women 35-44,30 days,0.12,18240.65,5.24,Las Vegas,Spanish,1709,2740,9,Health & Wellness,2022-07-08
Innovate Industries,Search,Women 35-44,30 days,0.04,10070.85,4.86,San Francisco,German,908,6317,9,Foodies,2022-07-18
TechCorp,Influencer,All Ages,30 days,0.11,7391.18,6.74,Chicago,German,491,7314,9,Fashionistas,2022-07-28
NexGen Systems,Display,Men 25-34,60 days,0.08,17734.3,4.03,Boston,Mandarin,727,16916,6,Foodies,2022-07-25
NexGen Systems,Search,Men 25-34,15 days,0.06,15647.78,4.94,Las Vegas,Mandarin,382,1788,9,Outdoor Adventurers,2022-07-20
Innovate Industries,Influencer,Men 18-24,15 days,0.05,19630.77,2.56,Washington D.C.,English,1323,11935,1,Foodies,2022-07-27
NexGen Systems,Search,Men 25-34,45 days,0.12,8788.3,7.37,Chicago,German,770,12924,7,Health & Wellness,2022-07-23
NexGen Systems,Search,Men 18-24,30 days,0.11,12478.31,4.17,Nueva York,Spanish,1949,11827,7,Foodies,2022-07-05
Alpha Innovations,Search,Women 25-34,45 days,0.09,19967.51,2.72,Chicago,Mandarin,1841,2396,3,Fashionistas,2022-07-07
TechCorp,Social Media,Men 18-24,30 days,0.08,7673.63,3.5,Miami,French,1327,15636,10,Foodies,2022-07-12
NexGen Systems,Search,Men 18-24,60 days,0.07,6741.03,3.34,Washington D.C.,German,1746,11475,4,Outdoor Adventurers,2022-07-24
Innovate Industries,Social Media,All Ages,15 days,0.05,7997.62,5.84,Washington D.C.,French,792,19963,10,Fashionistas,2022-07-14
NexGen Systems,Display,Men 25-34,60 days,0.05,19228.14,4.3,San Francisco,Mandarin,799,3008,5,Foodies,2022-07-27
DataTech Solutions,Search,Women 35-44,60 days,0.1,9037.89,4.02,Nueva Orleans,French,964,13691,1,Fashionistas,2022-07-18
NexGen Systems,Social Media,Men 18-24,60 days,0.14,14611.8,2.73,Washington D.C.,French,1095,16709,3,Tech Enthusiasts,2022-07-04
DataTech Solutions,Influencer,Women 35-44,60 days,0.05,14832.56,5.26,Nueva York,French,1658,12538,2,Health & Wellness,2022-07-03
Alpha Innovations,Influencer,Men 25-34,45 days,0.13,18219.63,5.66,Boston,English,978,19889,3,Fashionistas,2022-07-13
DataTech Solutions,Influencer,Women 25-34,45 days,0.11,16031.66,5.67,Miami,Mandarin,341,18599,10,Fashionistas,2022-07-10
NexGen Systems,Influencer,Women 25-34,30 days,0.12,5331.68,7.93,Nueva Orleans,English,991,10982,1,Outdoor Adventurers,2022-07-30
TechCorp,Email,All Ages,30 days,0.13,5009.66,5.85,San Francisco,English,1610,19441,1,Fashionistas,2022-07-08
NexGen Systems,Social Media,Women 25-34,60 days,0.12,7057.81,2.73,San Francisco,English,1563,7593,9,Outdoor Adventurers,2022-07-01
TechCorp,Influencer,Women 25-34,60 days,0.04,15583.08,6.86,Nueva Orleans,English,326,16237,8,Fashionistas,2022-07-24
DataTech Solutions,Display,Men 25-34,45 days,0.04,12846.85,6.5,Seattle,Mandarin,842,17153,3,Foodies,2022-07-20
Alpha Innovations,Influencer,Men 25-34,60 days,0.14,16312.14,6.66,Boston,German,880,1588,8,Health & Wellness,2022-07-12
DataTech Solutions,Influencer,Men 25-34,15 days,0.13,15350.79,4.26,Seattle,English,1454,4622,6,Foodies,2022-07-15
DataTech Solutions,Email,All Ages,60 days,0.14,8781.68,2.78,Nueva York,Mandarin,1856,4081,7,Tech Enthusiasts,2022-07-10
Innovate Industries,Search,Men 18-24,45 days,0.02,7343.27,2.24,Nueva Orleans,English,423,7229,5,Foodies,2022-07-25
NexGen Systems,Email,Women 35-44,45 days,0.09,9396.04,2.6,Nueva Orleans,English,780,17178,4,Tech Enthusiasts,2022-07-23
Alpha Innovations,Influencer,Men 25-34,30 days,0.08,9121.01,5.3,Nueva Orleans,German,824,2365,10,Health & Wellness,2022-07-01
Alpha Innovations,Influencer,Women 35-44,45 days,0.05,11171.24,2.92,Boston,German,390,10445,3,Fashionistas,2022-07-26
NexGen Systems,Influencer,Men 18-24,45 days,0.02,6639.58,2.91,Miami,English,367,1033,5,Health & Wellness,2022-07-24
Innovate Industries,Social Media,Men 18-24,60 days,0.06,10228.98,5.93,Nueva York,English,539,4833,9,Foodies,2022-07-18
Alpha Innovations,Email,Men 18-24,15 days,0.05,11865.93,4.53,Nueva York,Mandarin,1503,16011,9,Fashionistas,2022-07-21
TechCorp,Search,Women 35-44,30 days,0.05,9026.86,4.21,San Francisco,German,555,15074,1,Tech Enthusiasts,2022-07-30
Alpha Innovations,Email,Women 25-34,60 days,0.12,7154.05,3.49,Nueva York,Mandarin,1112,19825,9,Tech Enthusiasts,2022-07-25
TechCorp,Search,Men 18-24,60 days,0.05,19509.58,6.63,Los Ángeles,Mandarin,627,15070,8,Foodies,2022-07-27
Innovate Industries,Search,Women 25-34,15 days,0.12,18889.88,7.93,Miami,English,159,19702,6,Outdoor Adventurers,2022-07-28
NexGen Systems,Search,Women 25-34,30 days,0.13,7991.96,4.24,Nueva York,Spanish,720,7715,3,Fashionistas,2022-07-23
Innovate Industries,Display,Men 18-24,45 days,0.08,12654.28,2.8,Las Vegas,Spanish,1315,4054,7,Tech Enthusiasts,2022-07-29
DataTech Solutions,Influencer,All Ages,15 days,0.03,17924.34,4.6,Washington D.C.,French,873,17405,8,Tech Enthusiasts,2022-07-16
NexGen Systems,Email,Women 25-34,60 days,0.05,13058.99,5.18,Las Vegas,Mandarin,1819,14691,9,Fashionistas,2022-07-12
DataTech Solutions,Social Media,Women 25-34,45 days,0.03,17588.09,3.99,Boston,Mandarin,795,16246,5,Outdoor Adventurers,2022-07-10
DataTech Solutions,Email,Women 35-44,30 days,0.12,11388.88,3.25,Los Ángeles,Spanish,680,2120,1,Health & Wellness,2022-07-07
Innovate Industries,Email,All Ages,30 days,0.05,16861.81,4.58,Washington D.C.,Mandarin,1285,19131,10,Tech Enthusiasts,2022-07-30
Innovate Industries,Email,Women 25-34,45 days,0.07,15104.25,2.08,San Francisco,Spanish,1081,12440,10,Foodies,2022-07-14
NexGen Systems,Display,All Ages,45 days,0.08,9612.5,2.21,Boston,German,1662,9351,5,Tech Enthusiasts,2022-07-05
DataTech Solutions,Display,Women 25-34,45 days,0.01,9369.73,7.59,Los Ángeles,German,1319,18708,8,Health & Wellness,2022-07-29
Innovate Industries,Display,Men 25-34,15 days,0.07,5127.23,2.52,Nueva Orleans,Mandarin,755,3606,8,Foodies,2022-07-27
TechCorp,Influencer,Women 25-34,60 days,0.02,10143.0,7.58,Las Vegas,French,1617,1472,1,Foodies,2022-07-09
DataTech Solutions,Email,All Ages,45 days,0.1,16356.94,2.04,Nueva York,Mandarin,965,4865,5,Fashionistas,2022-07-20
Innovate Industries,Social Media,Men 25-34,45 days,0.06,12074.09,2.16,Washington D.C.,German,658,17834,2,Outdoor Adventurers,2022-07-10
Innovate Industries,Email,Women 35-44,15 days,0.11,12484.53,3.85,Washington D.C.,French,592,6179,1,Tech Enthusiasts,2022-07-07
DataTech Solutions,Search,Women 25-34,15 days,0.06,14802.07,2.6,Miami,German,1358,1708,4,Fashionistas,2022-07-19
NexGen Systems,Influencer,All Ages,60 days,0.07,16905.36,6.33,Nueva York,French,1081,19553,2,Outdoor Adventurers,2022-07-03
TechCorp,Social Media,Women 35-44,30 days,0.04,9897.13,7.27,Chicago,German,122,5212,7,Outdoor Adventurers,2022-07-27
TechCorp,Influencer,All Ages,45 days,0.01,6739.48,4.9,Miami,French,949,3077,2,Foodies,2022-07-11
DataTech Solutions,Social Media,Women 25-34,30 days,0.05,14764.97,7.41,Nueva York,Spanish,1290,15176,3,Tech Enthusiasts,2022-07-07
DataTech Solutions,Display,All Ages,60 days,0.1,5264.48,2.55,Seattle,English,1005,1586,7,Outdoor Adventurers,2022-07-18
Innovate Industries,Email,Men 25-34,60 days,0.08,15148.91,5.22,Nueva Orleans,French,1856,5075,4,Foodies,2022-07-03
DataTech Solutions,Influencer,All Ages,30 days,0.05,18386.13,4.76,Boston,Spanish,476,17701,9,Health & Wellness,2022-07-26
TechCorp,Influencer,All Ages,45 days,0.04,19127.81,4.65,Nueva York,English,1288,13919,3,Tech Enthusiasts,2022-07-19
TechCorp,Influencer,Men 25-34,60 days,0.14,8949.57,5.02,Chicago,Mandarin,1529,5794,2,Tech Enthusiasts,2022-07-02
DataTech Solutions,Search,Men 18-24,30 days,0.15,19080.28,3.87,Chicago,Mandarin,1175,19962,9,Outdoor Adventurers,2022-07-18
Alpha Innovations,Email,Women 25-34,60 days,0.15,7994.53,2.27,San Francisco,German,160,19910,6,Fashionistas,2022-07-17
Alpha Innovations,Email,Men 18-24,45 days,0.02,13231.4,7.57,Nueva Orleans,Mandarin,358,11842,2,Tech Enthusiasts,2022-07-21
Innovate Industries,Social Media,Women 25-34,45 days,0.08,5235.31,4.94,Miami,English,1081,18619,10,Fashionistas,2022-07-03
NexGen Systems,Influencer,Women 35-44,15 days,0.07,7389.64,4.9,San Francisco,Spanish,796,3815,4,Outdoor Adventurers,2022-07-20
TechCorp,Influencer,Women 25-34,45 days,0.04,7475.05,5.48,Washington D.C.,German,443,12886,7,Tech Enthusiasts,2022-07-18
Alpha Innovations,Email,All Ages,45 days,0.13,10493.49,5.27,Seattle,German,226,3386,9,Health & Wellness,2022-07-15
Alpha Innovations,Email,Women 25-34,30 days,0.12,11073.27,6.43,Boston,English,702,4209,7,Tech Enthusiasts,2022-07-25
TechCorp,Email,Men 25-34,15 days,0.05,9410.53,4.49,Chicago,English,1465,11521,4,Outdoor Adventurers,2022-07-30
DataTech Solutions,Email,Men 25-34,30 days,0.03,15297.19,7.4,Los Ángeles,German,1648,13407,8,Outdoor Adventurers,2022-07-23
DataTech Solutions,Search,All Ages,30 days,0.12,8971.78,7.65,Nueva York,English,128,4969,1,Health & Wellness,2022-07-03
Innovate Industries,Influencer,All Ages,60 days,0.01,18137.99,7.75,Boston,Spanish,1323,14617,9,Foodies,2022-07-24
DataTech Solutions,Email,Women 25-34,60 days,0.02,10008.9,7.27,Washington D.C.,French,1494,9306,1,Health & Wellness,2022-07-19
Innovate Industries,Influencer,Women 35-44,45 days,0.04,18748.54,5.87,Seattle,Mandarin,215,2157,2,Foodies,2022-07-30
TechCorp,Social Media,Women 25-34,30 days,0.1,6131.62,3.36,Boston,German,1918,12430,5,Foodies,2022-07-02
DataTech Solutions,Display,Men 18-24,60 days,0.12,15606.63,5.55,Boston,English,1154,18917,6,Health & Wellness,2022-07-10
NexGen Systems,Search,Men 18-24,15 days,0.13,6289.84,2.17,Seattle,German,1532,1432,10,Outdoor Adventurers,2022-07-02
NexGen Systems,Email,Women 25-34,30 days,0.14,19194.56,3.16,Miami,German,1050,17309,7,Fashionistas,2022-07-12
Alpha Innovations,Social Media,Women 25-34,45 days,0.12,17257.59,5.7,Nueva York,Spanish,1422,14590,8,Foodies,2022-07-10
NexGen Systems,Social Media,Men 25-34,30 days,0.1,12545.8,4.22,Seattle,German,1054,19888,8,Health & Wellness,2022-07-15
Alpha Innovations,Display,Men 18-24,60 days,0.08,10167.09,2.95,Los Ángeles,French,1693,19654,6,Health & Wellness,2022-07-26
TechCorp,Email,Men 18-24,15 days,0.04,12848.47,7.78,Las Vegas,German,634,6437,6,Health & Wellness,2022-07-08
DataTech Solutions,Display,Men 18-24,60 days,0.07,10580.84,5.76,Miami,English,214,1078,4,Health & Wellness,2022-07-14
TechCorp,Search,Women 35-44,45 days,0.14,6162.7,4.58,Las Vegas,English,1269,18722,8,Foodies,2022-07-05
DataTech Solutions,Social Media,Men 25-34,30 days,0.02,12092.2,4.89,Los Ángeles,Mandarin,1238,9062,4,Fashionistas,2022-07-18
DataTech Solutions,Influencer,Women 25-34,15 days,0.04,8553.61,7.93,Nueva Orleans,Spanish,1422,6801,5,Tech Enthusiasts,2022-07-30
Innovate Industries,Influencer,Men 18-24,45 days,0.1,13597.29,6.16,Boston,French,1937,10092,1,Foodies,2022-07-01
Innovate Industries,Display,All Ages,15 days,0.03,18035.95,2.74,Chicago,Spanish,1863,7511,7,Outdoor Adventurers,2022-07-05
NexGen Systems,Influencer,All Ages,15 days,0.05,17085.85,5.94,Chicago,Spanish,1052,9293,1,Tech Enthusiasts,2022-07-22
Alpha Innovations,Search,Women 35-44,30 days,0.08,11608.45,4.33,Los Ángeles,English,1879,8770,9,Tech Enthusiasts,2022-07-11
NexGen Systems,Display,Men 25-34,15 days,0.02,16247.76,5.02,Washington D.C.,Mandarin,245,17648,2,Fashionistas,2022-07-16
DataTech Solutions,Influencer,All Ages,45 days,0.07,7412.21,6.32,Nueva York,Mandarin,1678,4869,4,Tech Enthusiasts,2022-07-19
DataTech Solutions,Search,Women 25-34,15 days,0.05,9120.52,2.39,Nueva York,Mandarin,1710,14427,1,Outdoor Adventurers,2022-07-06
TechCorp,Email,Men 18-24,45 days,0.07,8082.48,4.36,Chicago,French,1892,4518,2,Health & Wellness,2022-07-09
Innovate Industries,Search,Women 35-44,30 days,0.08,6392.96,2.04,Washington D.C.,French,1786,10062,6,Health & Wellness,2022-07-22
DataTech Solutions,Search,Men 25-34,15 days,0.14,11012.78,3.05,Nueva York,Mandarin,636,16466,6,Outdoor Adventurers,2022-07-20
Innovate Industries,Influencer,Men 18-24,15 days,0.07,9761.91,2.97,Seattle,Mandarin,493,16642,3,Foodies,2022-07-08
TechCorp,Email,Women 35-44,30 days,0.02,6510.95,5.66,San Francisco,English,669,14765,9,Health & Wellness,2022-07-22
Alpha Innovations,Search,Women 25-34,15 days,0.14,9226.58,3.15,San Francisco,French,275,17304,7,Outdoor Adventurers,2022-07-07
Innovate Industries,Search,All Ages,60 days,0.12,9877.09,4.75,Los Ángeles,French,1845,19727,6,Health & Wellness,2022-07-13
Alpha Innovations,Social Media,All Ages,30 days,0.03,6617.99,7.19,Nueva York,English,755,14662,7,Fashionistas,2022-07-29
TechCorp,Display,Men 18-24,60 days,0.07,16724.39,5.17,Boston,Spanish,384,9104,8,Fashionistas,2022-07-24
Innovate Industries,Display,Men 25-34,30 days,0.09,14438.25,3.36,Washington D.C.,Mandarin,1223,8064,9,Tech Enthusiasts,2022-07-01
DataTech Solutions,Search,Men 18-24,15 days,0.06,15076.96,4.14,San Francisco,Spanish,303,14699,3,Tech Enthusiasts,2022-07-03
NexGen Systems,Email,Men 18-24,45 days,0.07,14047.04,2.49,Nueva York,Mandarin,1621,11065,1,Outdoor Adventurers,2022-07-24
NexGen Systems,Influencer,Women 35-44,15 days,0.01,9443.53,6.13,Nueva York,German,316,4337,10,Health & Wellness,2022-07-24
