Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,All Ages,60 days,0.08,18788.92,4.47,Boston,German,369,11444,7,Outdoor Adventurers,2023-11-21
TechCorp,Search,Women 25-34,30 days,0.11,11308.38,5.06,Miami,German,1888,5162,8,Outdoor Adventurers,2023-11-03
Innovate Industries,Search,Men 25-34,30 days,0.07,11100.61,6.72,Nueva York,Mandarin,928,19123,8,Health & Wellness,2023-11-17
Innovate Industries,Display,All Ages,45 days,0.01,6632.51,5.3,Seattle,French,1900,18302,9,Outdoor Adventurers,2023-11-23
TechCorp,Social Media,Women 25-34,15 days,0.02,15129.92,4.11,Seattle,English,1983,17162,2,Health & Wellness,2023-11-18
TechCorp,Social Media,Men 18-24,15 days,0.06,15880.9,4.05,Nueva York,English,1999,18840,2,Tech Enthusiasts,2023-11-26
DataTech Solutions,Email,Women 25-34,15 days,0.02,10592.32,3.53,Washington D.C.,German,783,8782,3,Health & Wellness,2023-11-29
Alpha Innovations,Email,All Ages,30 days,0.08,14018.66,2.57,Seattle,Mandarin,960,19726,9,Foodies,2023-11-10
TechCorp,Display,All Ages,60 days,0.09,18193.52,3.25,Boston,English,211,13280,2,Fashionistas,2023-11-08
Alpha Innovations,Display,All Ages,15 days,0.02,7846.66,5.93,San Francisco,German,607,1289,9,Tech Enthusiasts,2023-11-07
DataTech Solutions,Email,Men 18-24,15 days,0.14,8101.81,4.44,Las Vegas,Spanish,324,18973,2,Fashionistas,2023-11-02
Innovate Industries,Display,Women 35-44,60 days,0.01,11281.78,3.61,Boston,English,537,16112,7,Health & Wellness,2023-11-01
NexGen Systems,Display,Women 25-34,30 days,0.09,17131.13,3.19,Chicago,Spanish,424,10646,4,Outdoor Adventurers,2023-11-08
TechCorp,Influencer,Women 35-44,15 days,0.03,17118.42,6.87,San Francisco,Spanish,1951,9080,3,Health & Wellness,2023-11-17
