Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Social Media,Women 25-34,15 days,0.14,15773.26,5.24,Nueva York,Mandarin,1024,7876,5,Health & Wellness,2023-07-21
DataTech Solutions,Influencer,Men 25-34,15 days,0.12,13008.2,6.38,Washington D.C.,Mandarin,1274,19796,3,Tech Enthusiasts,2023-07-21
Alpha Innovations,Influencer,Men 25-34,60 days,0.09,16420.56,5.1,Seattle,German,955,2190,10,Outdoor Adventurers,2023-07-23
NexGen Systems,Social Media,Women 25-34,15 days,0.05,11089.54,5.55,Nueva York,Mandarin,1425,15526,3,Tech Enthusiasts,2023-07-14
DataTech Solutions,Display,Men 18-24,15 days,0.11,13576.16,5.19,Nueva York,Mandarin,1963,15434,3,Foodies,2023-07-05
Innovate Industries,Display,Men 18-24,45 days,0.11,15822.62,4.31,Washington D.C.,German,685,10702,1,Tech Enthusiasts,2023-07-14
TechCorp,Email,Men 25-34,45 days,0.01,17219.0,6.74,Las Vegas,English,718,2050,8,Fashionistas,2023-07-14
TechCorp,Display,All Ages,30 days,0.01,12322.94,3.26,Washington D.C.,Spanish,1434,1054,6,Fashionistas,2023-07-04
NexGen Systems,Influencer,Men 18-24,45 days,0.11,10509.6,6.96,Los Ángeles,French,484,12992,7,Fashionistas,2023-07-30
NexGen Systems,Search,Men 25-34,30 days,0.04,7623.05,2.37,Seattle,English,1027,3011,2,Fashionistas,2023-07-13
DataTech Solutions,Social Media,Men 18-24,60 days,0.06,5140.33,6.0,Seattle,English,815,17867,9,Outdoor Adventurers,2023-07-25
DataTech Solutions,Influencer,Men 25-34,15 days,0.07,10861.89,7.46,Chicago,German,1357,19073,7,Outdoor Adventurers,2023-07-13
TechCorp,Influencer,All Ages,60 days,0.15,17009.89,4.76,Chicago,Spanish,214,19990,4,Fashionistas,2023-07-29
Innovate Industries,Search,Women 25-34,45 days,0.12,17764.76,5.07,Los Ángeles,Spanish,707,8584,1,Tech Enthusiasts,2023-07-14
Innovate Industries,Display,Men 25-34,60 days,0.09,12833.54,6.26,Nueva Orleans,Mandarin,1811,15739,2,Tech Enthusiasts,2023-07-02
Alpha Innovations,Search,Women 35-44,45 days,0.13,17479.24,2.87,Miami,German,305,16887,6,Tech Enthusiasts,2023-07-11
TechCorp,Social Media,Men 25-34,30 days,0.02,14187.62,7.35,Washington D.C.,Mandarin,537,3271,10,Fashionistas,2023-07-28
Innovate Industries,Email,Women 25-34,30 days,0.04,11104.44,2.47,Las Vegas,Mandarin,433,1993,9,Tech Enthusiasts,2023-07-30
TechCorp,Display,All Ages,30 days,0.02,13843.81,7.24,San Francisco,Mandarin,1732,16133,5,Tech Enthusiasts,2023-07-29
NexGen Systems,Search,Men 25-34,30 days,0.13,7845.25,5.82,Washington D.C.,English,147,13067,5,Health & Wellness,2023-07-12
Innovate Industries,Search,Women 25-34,60 days,0.05,8283.97,7.66,Miami,English,1562,2465,5,Foodies,2023-07-29
TechCorp,Display,All Ages,45 days,0.15,12005.09,3.44,Nueva Orleans,Spanish,1540,16462,7,Foodies,2023-07-02
Alpha Innovations,Email,Women 25-34,45 days,0.02,19629.88,2.93,Nueva Orleans,Mandarin,1847,15934,5,Fashionistas,2023-07-17
