Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,Women 25-34,30 days,0.04,11153.85,5.55,Nueva York,Mandarin,1975,13590,3,Fashionistas,2022-10-14
Innovate Industries,Social Media,Men 18-24,60 days,0.05,11609.82,7.75,Boston,French,307,12438,8,Outdoor Adventurers,2022-10-26
NexGen Systems,Influencer,Women 25-34,15 days,0.12,6758.54,6.71,Miami,French,202,6216,7,Foodies,2022-10-21
Alpha Innovations,Display,Men 25-34,60 days,0.03,10951.47,2.14,Seattle,Spanish,539,15735,3,Tech Enthusiasts,2022-10-22
DataTech Solutions,Search,Women 25-34,60 days,0.15,15029.78,5.7,Nueva Orleans,French,1148,19506,9,Tech Enthusiasts,2022-10-16
Alpha Innovations,Display,Women 35-44,60 days,0.03,13340.49,6.36,Washington D.C.,German,341,2410,9,Foodies,2022-10-30
NexGen Systems,Search,Women 25-34,30 days,0.12,13875.65,4.38,Miami,French,937,5219,4,Outdoor Adventurers,2022-10-06
DataTech Solutions,Display,All Ages,60 days,0.15,10528.61,2.86,Washington D.C.,German,405,15495,4,Outdoor Adventurers,2022-10-15
NexGen Systems,Email,All Ages,30 days,0.09,13415.16,2.27,Seattle,Mandarin,1170,8230,9,Foodies,2022-10-26
NexGen Systems,Influencer,All Ages,15 days,0.07,6684.3,3.1,San Francisco,German,1582,10397,4,Foodies,2022-10-11
DataTech Solutions,Display,Women 35-44,45 days,0.14,12480.91,7.24,Las Vegas,German,1928,16966,4,Foodies,2022-10-05
Alpha Innovations,Email,All Ages,30 days,0.06,17893.99,3.59,Nueva York,English,714,11977,1,Health & Wellness,2022-10-07
TechCorp,Email,All Ages,60 days,0.09,10608.42,7.84,Miami,French,1341,1686,5,Tech Enthusiasts,2022-10-24
DataTech Solutions,Display,Men 18-24,30 days,0.09,13803.31,7.71,Nueva Orleans,Mandarin,434,2899,2,Tech Enthusiasts,2022-10-09
NexGen Systems,Social Media,All Ages,60 days,0.12,8777.89,7.62,Miami,French,963,17103,9,Health & Wellness,2022-10-22
Innovate Industries,Search,All Ages,60 days,0.12,5502.1,4.7,Miami,German,364,4547,6,Health & Wellness,2022-10-29
NexGen Systems,Email,Women 35-44,15 days,0.14,13000.06,7.61,Chicago,Mandarin,1098,3835,5,Foodies,2022-10-23
DataTech Solutions,Influencer,Men 18-24,60 days,0.08,12887.5,6.93,Las Vegas,English,557,3380,8,Tech Enthusiasts,2022-10-13
Innovate Industries,Social Media,Women 35-44,15 days,0.04,9633.39,6.64,Boston,English,107,15905,10,Foodies,2022-10-03
TechCorp,Search,Women 35-44,60 days,0.06,17148.55,3.99,Seattle,Mandarin,454,15572,2,Health & Wellness,2022-10-25
NexGen Systems,Display,Women 25-34,60 days,0.09,12121.32,6.03,Nueva Orleans,Mandarin,468,6725,9,Outdoor Adventurers,2022-10-24
Innovate Industries,Display,Men 25-34,60 days,0.04,10548.84,5.1,Nueva York,German,1092,2204,1,Fashionistas,2022-10-23
TechCorp,Influencer,Men 18-24,30 days,0.13,12776.74,4.09,Chicago,Spanish,481,18843,5,Tech Enthusiasts,2022-10-23
Innovate Industries,Social Media,Women 35-44,45 days,0.12,12804.74,4.35,Nueva York,Mandarin,544,15919,6,Tech Enthusiasts,2022-10-26
Alpha Innovations,Email,Men 18-24,60 days,0.02,5633.2,4.61,Las Vegas,English,1562,9674,2,Outdoor Adventurers,2022-10-11
DataTech Solutions,Influencer,All Ages,60 days,0.08,17177.83,6.73,Seattle,Spanish,1043,1106,8,Health & Wellness,2022-10-18
Alpha Innovations,Influencer,Women 25-34,15 days,0.09,17212.8,3.73,Chicago,English,518,3890,4,Foodies,2022-10-12
Alpha Innovations,Search,Men 25-34,45 days,0.04,11102.38,3.36,Seattle,Spanish,517,12982,4,Foodies,2022-10-05
TechCorp,Search,Women 35-44,60 days,0.13,13630.03,6.24,Miami,German,719,16245,9,Tech Enthusiasts,2022-10-25
TechCorp,Display,Men 25-34,15 days,0.02,13161.22,4.88,Chicago,Spanish,1965,7257,7,Foodies,2022-10-27
DataTech Solutions,Display,Men 18-24,30 days,0.1,7400.68,6.48,San Francisco,Mandarin,1244,8572,5,Outdoor Adventurers,2022-10-29
TechCorp,Influencer,Women 25-34,60 days,0.04,5412.09,5.98,Chicago,German,449,11419,8,Fashionistas,2022-10-04
TechCorp,Influencer,Women 25-34,30 days,0.12,6206.46,5.6,Chicago,German,1499,11591,5,Foodies,2022-10-09
Innovate Industries,Influencer,Women 25-34,30 days,0.15,13241.13,3.32,Las Vegas,French,1745,10784,6,Health & Wellness,2022-10-24
NexGen Systems,Email,Women 35-44,30 days,0.1,13130.6,4.99,Las Vegas,French,1039,12842,9,Health & Wellness,2022-10-21
TechCorp,Display,Men 18-24,15 days,0.15,17855.99,5.98,Las Vegas,English,1487,18913,7,Fashionistas,2022-10-15
DataTech Solutions,Display,Women 25-34,15 days,0.02,18544.37,2.77,Los Ángeles,German,815,6022,3,Tech Enthusiasts,2022-10-07
Alpha Innovations,Social Media,Men 18-24,30 days,0.1,8409.2,7.48,Boston,Spanish,154,11703,5,Health & Wellness,2022-10-10
Alpha Innovations,Social Media,All Ages,45 days,0.04,16911.44,6.18,Los Ángeles,German,164,3158,6,Foodies,2022-10-10
TechCorp,Email,Women 35-44,15 days,0.07,14786.17,4.62,Nueva Orleans,French,385,17328,8,Outdoor Adventurers,2022-10-11
TechCorp,Social Media,All Ages,60 days,0.09,19709.73,7.9,Las Vegas,Mandarin,416,2395,1,Fashionistas,2022-10-11
NexGen Systems,Display,Men 25-34,15 days,0.15,10069.38,2.83,Miami,French,1318,11792,9,Health & Wellness,2022-10-30
DataTech Solutions,Email,Women 25-34,45 days,0.04,12216.08,3.12,Washington D.C.,German,1282,19748,8,Fashionistas,2022-10-21
NexGen Systems,Social Media,Women 35-44,30 days,0.06,8227.33,7.74,Nueva York,French,744,6177,1,Tech Enthusiasts,2022-10-22
NexGen Systems,Social Media,Women 35-44,60 days,0.12,14931.17,2.85,Las Vegas,German,1343,15178,9,Fashionistas,2022-10-12
Alpha Innovations,Email,Men 25-34,45 days,0.05,19776.16,5.95,Chicago,French,1935,18433,3,Tech Enthusiasts,2022-10-25
Alpha Innovations,Display,Men 18-24,30 days,0.1,6609.27,5.51,San Francisco,French,1890,14524,4,Outdoor Adventurers,2022-10-13
DataTech Solutions,Social Media,Men 25-34,30 days,0.1,9630.21,7.4,Boston,German,257,3684,5,Outdoor Adventurers,2022-10-19
NexGen Systems,Display,All Ages,15 days,0.03,10092.17,3.15,Nueva Orleans,German,1239,10022,9,Fashionistas,2022-10-20
NexGen Systems,Social Media,Women 35-44,60 days,0.1,17827.49,6.08,Nueva Orleans,German,404,1180,10,Outdoor Adventurers,2022-10-16
TechCorp,Influencer,All Ages,30 days,0.15,19140.23,6.02,Nueva York,French,1719,1660,1,Outdoor Adventurers,2022-10-16
Alpha Innovations,Display,Women 35-44,60 days,0.02,8016.48,5.92,Chicago,Mandarin,988,11158,4,Outdoor Adventurers,2022-10-02
Alpha Innovations,Influencer,All Ages,60 days,0.14,19480.17,3.96,Miami,Spanish,396,9559,10,Tech Enthusiasts,2022-10-02
Alpha Innovations,Display,All Ages,45 days,0.09,11019.42,2.14,Nueva Orleans,Spanish,1628,12726,8,Outdoor Adventurers,2022-10-08
Innovate Industries,Influencer,Men 18-24,45 days,0.12,12614.6,2.67,Boston,Mandarin,1520,11875,5,Outdoor Adventurers,2022-10-10
Alpha Innovations,Influencer,Women 35-44,15 days,0.11,14602.8,4.28,San Francisco,Spanish,237,1030,3,Outdoor Adventurers,2022-10-24
DataTech Solutions,Influencer,Men 25-34,60 days,0.15,17035.07,4.44,Nueva York,Mandarin,1697,8472,3,Foodies,2022-10-14
TechCorp,Display,Women 25-34,45 days,0.02,18686.75,4.74,San Francisco,English,1509,11949,9,Outdoor Adventurers,2022-10-11
NexGen Systems,Social Media,Men 25-34,30 days,0.09,18375.87,3.87,Nueva Orleans,French,759,4100,2,Fashionistas,2022-10-26
TechCorp,Influencer,Men 18-24,15 days,0.13,17179.5,2.95,Nueva York,English,1203,1664,7,Tech Enthusiasts,2022-10-16
NexGen Systems,Influencer,Women 35-44,60 days,0.03,18804.58,2.45,San Francisco,Spanish,1208,5378,7,Tech Enthusiasts,2022-10-27
Alpha Innovations,Email,Men 25-34,15 days,0.11,14685.96,3.9,Chicago,German,1590,1712,3,Tech Enthusiasts,2022-10-10
Innovate Industries,Search,Men 25-34,15 days,0.02,16724.75,3.19,Los Ángeles,French,826,13712,3,Tech Enthusiasts,2022-10-26
NexGen Systems,Influencer,Women 25-34,30 days,0.08,13468.59,6.36,Chicago,French,1941,1718,7,Foodies,2022-10-06
NexGen Systems,Display,Women 25-34,15 days,0.12,7892.08,7.35,Boston,German,1746,12432,7,Foodies,2022-10-12
Innovate Industries,Search,All Ages,60 days,0.03,6498.99,7.1,Boston,Spanish,1950,13234,10,Foodies,2022-10-13
TechCorp,Display,Women 35-44,15 days,0.1,7760.72,5.55,Chicago,Mandarin,1347,1761,2,Tech Enthusiasts,2022-10-09
Alpha Innovations,Social Media,Women 25-34,15 days,0.13,9887.96,7.39,Chicago,Spanish,1412,19114,2,Fashionistas,2022-10-03
DataTech Solutions,Search,Men 25-34,15 days,0.13,17611.79,6.38,San Francisco,French,376,15626,3,Foodies,2022-10-15
TechCorp,Social Media,Men 25-34,60 days,0.05,18038.14,6.7,Washington D.C.,German,152,10748,2,Outdoor Adventurers,2022-10-10
TechCorp,Social Media,Women 25-34,15 days,0.08,19792.92,6.34,Washington D.C.,German,1841,14108,8,Fashionistas,2022-10-20
TechCorp,Email,Women 35-44,45 days,0.11,16173.11,6.88,Miami,English,1860,5358,10,Outdoor Adventurers,2022-10-23
NexGen Systems,Social Media,Men 18-24,45 days,0.15,8186.32,5.43,Chicago,French,1978,1816,9,Health & Wellness,2022-10-22
NexGen Systems,Email,All Ages,30 days,0.02,8493.64,3.2,Washington D.C.,German,661,16452,1,Foodies,2022-10-18
NexGen Systems,Search,Women 25-34,45 days,0.09,9512.66,2.56,Las Vegas,French,1276,1373,9,Tech Enthusiasts,2022-10-02
TechCorp,Social Media,All Ages,45 days,0.11,8057.11,6.82,Boston,Mandarin,210,18558,4,Tech Enthusiasts,2022-10-11
Innovate Industries,Email,Men 25-34,45 days,0.04,15838.85,4.86,Boston,French,1443,3631,9,Outdoor Adventurers,2022-10-07
Alpha Innovations,Display,Women 35-44,60 days,0.01,17784.13,3.08,Las Vegas,Mandarin,1647,12174,5,Foodies,2022-10-14
NexGen Systems,Influencer,Women 25-34,45 days,0.05,13043.67,6.25,Las Vegas,German,727,8144,9,Outdoor Adventurers,2022-10-01
Innovate Industries,Influencer,Men 25-34,45 days,0.01,12219.85,4.15,Seattle,French,990,10819,1,Health & Wellness,2022-10-10
Alpha Innovations,Search,Men 25-34,60 days,0.03,15478.27,3.66,Washington D.C.,French,1412,6661,4,Fashionistas,2022-10-26
Innovate Industries,Influencer,Women 35-44,60 days,0.02,8947.93,4.93,Las Vegas,Spanish,1501,3138,3,Health & Wellness,2022-10-28
Innovate Industries,Display,Women 25-34,45 days,0.04,5175.49,4.14,Boston,German,1335,10732,2,Foodies,2022-10-16
NexGen Systems,Social Media,Women 25-34,60 days,0.05,10296.91,6.07,Seattle,Mandarin,987,9789,3,Tech Enthusiasts,2022-10-18
NexGen Systems,Search,Women 35-44,15 days,0.11,7425.76,7.26,Nueva Orleans,French,186,4533,3,Foodies,2022-10-12
TechCorp,Display,Men 25-34,45 days,0.13,8149.83,5.37,Nueva Orleans,German,1247,10093,8,Outdoor Adventurers,2022-10-10
NexGen Systems,Influencer,Women 35-44,45 days,0.07,11875.28,7.86,Los Ángeles,English,246,1312,5,Health & Wellness,2022-10-05
TechCorp,Email,Women 25-34,15 days,0.05,14547.09,6.69,Washington D.C.,English,1080,19351,3,Outdoor Adventurers,2022-10-27
TechCorp,Search,Women 35-44,45 days,0.13,19671.25,4.56,Washington D.C.,German,860,13695,3,Foodies,2022-10-25
Alpha Innovations,Social Media,Women 35-44,15 days,0.04,7720.54,6.81,San Francisco,Spanish,689,5174,5,Health & Wellness,2022-10-17
Innovate Industries,Influencer,All Ages,60 days,0.15,18157.11,3.19,Chicago,German,159,3788,2,Fashionistas,2022-10-19
TechCorp,Influencer,Women 25-34,60 days,0.03,16766.79,6.38,Nueva York,English,944,6010,2,Health & Wellness,2022-10-25
TechCorp,Social Media,All Ages,30 days,0.07,7404.74,4.31,Nueva York,Mandarin,1004,9747,3,Outdoor Adventurers,2022-10-23
TechCorp,Display,All Ages,60 days,0.14,6811.82,4.98,San Francisco,French,647,8332,4,Foodies,2022-10-04
Alpha Innovations,Social Media,All Ages,60 days,0.12,16912.34,6.72,Los Ángeles,French,1904,1940,6,Outdoor Adventurers,2022-10-29
NexGen Systems,Influencer,Women 35-44,30 days,0.14,12111.9,3.28,Nueva York,English,358,9962,3,Outdoor Adventurers,2022-10-04
TechCorp,Influencer,Women 25-34,30 days,0.15,13198.74,2.96,Seattle,German,784,1285,5,Tech Enthusiasts,2022-10-09
TechCorp,Social Media,Men 18-24,60 days,0.04,17473.31,2.21,Los Ángeles,Spanish,617,14031,1,Outdoor Adventurers,2022-10-14
DataTech Solutions,Search,Men 25-34,45 days,0.14,17085.13,2.22,Boston,English,1845,14993,7,Health & Wellness,2022-10-24
Innovate Industries,Display,Women 35-44,15 days,0.05,13325.04,5.72,Miami,Mandarin,320,7372,2,Outdoor Adventurers,2022-10-09
NexGen Systems,Display,Women 25-34,60 days,0.14,16115.86,5.5,Boston,French,106,5589,5,Fashionistas,2022-10-23
Alpha Innovations,Social Media,Men 18-24,15 days,0.05,13148.07,5.12,Miami,Spanish,143,11060,10,Health & Wellness,2022-10-02
DataTech Solutions,Display,Men 25-34,15 days,0.01,18554.77,4.34,Chicago,Mandarin,1161,19982,3,Outdoor Adventurers,2022-10-14
Innovate Industries,Display,All Ages,60 days,0.1,18376.99,4.86,Chicago,French,1493,2199,10,Fashionistas,2022-10-27
Innovate Industries,Email,Men 25-34,15 days,0.07,17164.9,2.28,Miami,English,1508,19816,7,Tech Enthusiasts,2022-10-12
Innovate Industries,Email,Men 18-24,30 days,0.15,14209.37,4.86,Miami,English,1122,16989,2,Fashionistas,2022-10-24
NexGen Systems,Search,All Ages,15 days,0.05,14740.42,7.07,Washington D.C.,Mandarin,1422,19272,10,Health & Wellness,2022-10-09
TechCorp,Display,Men 25-34,30 days,0.1,8013.55,4.01,Seattle,Spanish,711,5388,1,Outdoor Adventurers,2022-10-04
Alpha Innovations,Influencer,Men 25-34,60 days,0.14,14595.95,7.01,Miami,Mandarin,254,11214,3,Health & Wellness,2022-10-05
TechCorp,Social Media,Men 18-24,30 days,0.15,11294.28,5.77,Miami,Spanish,849,8104,3,Fashionistas,2022-10-24
DataTech Solutions,Social Media,Men 25-34,60 days,0.08,9177.36,7.05,Los Ángeles,French,1618,1032,4,Tech Enthusiasts,2022-10-14
TechCorp,Social Media,Men 25-34,45 days,0.01,5421.87,4.12,Boston,German,487,11999,5,Tech Enthusiasts,2022-10-22
Innovate Industries,Search,All Ages,45 days,0.02,5890.9,5.01,Washington D.C.,Spanish,1457,12268,8,Tech Enthusiasts,2022-10-18
NexGen Systems,Social Media,Men 25-34,45 days,0.07,11725.81,2.72,Miami,German,797,18251,10,Health & Wellness,2022-10-23
Innovate Industries,Email,All Ages,60 days,0.03,8622.13,7.97,Chicago,English,1777,15342,1,Tech Enthusiasts,2022-10-15
TechCorp,Social Media,Women 25-34,15 days,0.11,7263.68,2.23,Chicago,French,372,9374,9,Fashionistas,2022-10-07
Alpha Innovations,Social Media,Women 35-44,60 days,0.09,5975.74,3.38,Washington D.C.,Mandarin,404,10452,1,Outdoor Adventurers,2022-10-23
NexGen Systems,Social Media,Women 25-34,15 days,0.13,9432.6,2.13,Washington D.C.,Spanish,1540,19493,9,Fashionistas,2022-10-21
NexGen Systems,Search,All Ages,30 days,0.12,12913.49,7.23,Miami,French,579,16475,9,Outdoor Adventurers,2022-10-08
NexGen Systems,Display,Men 18-24,45 days,0.01,10624.35,6.81,Miami,French,1209,13709,5,Foodies,2022-10-10
Innovate Industries,Social Media,All Ages,15 days,0.14,16090.05,3.36,Nueva Orleans,Mandarin,1300,10548,2,Fashionistas,2022-10-30
NexGen Systems,Email,Men 25-34,45 days,0.09,19581.07,3.42,Seattle,Spanish,1794,18333,5,Fashionistas,2022-10-10
TechCorp,Influencer,Men 18-24,30 days,0.12,12527.74,5.87,Nueva Orleans,Mandarin,1270,4741,7,Health & Wellness,2022-10-20
DataTech Solutions,Email,All Ages,15 days,0.01,11788.13,3.55,Miami,French,714,3097,5,Tech Enthusiasts,2022-10-28
TechCorp,Social Media,Women 25-34,60 days,0.09,19541.16,2.37,Boston,English,1651,15243,10,Tech Enthusiasts,2022-10-24
Innovate Industries,Social Media,Men 18-24,30 days,0.03,11275.73,3.3,Nueva York,Mandarin,667,6150,2,Tech Enthusiasts,2022-10-04
TechCorp,Email,Women 35-44,30 days,0.09,13768.46,2.95,Washington D.C.,Mandarin,523,16548,7,Health & Wellness,2022-10-08
DataTech Solutions,Influencer,Men 18-24,15 days,0.04,17795.59,3.94,Nueva York,Spanish,133,11594,10,Tech Enthusiasts,2022-10-26
DataTech Solutions,Influencer,All Ages,45 days,0.06,18351.24,6.68,Washington D.C.,English,1169,12530,6,Outdoor Adventurers,2022-10-02
DataTech Solutions,Search,Women 35-44,60 days,0.12,8079.81,4.23,Boston,Mandarin,255,11558,2,Outdoor Adventurers,2022-10-01
TechCorp,Influencer,Men 18-24,60 days,0.12,12964.25,2.82,Washington D.C.,French,134,18319,9,Fashionistas,2022-10-03
DataTech Solutions,Influencer,Women 25-34,15 days,0.14,9100.94,7.18,San Francisco,Mandarin,754,3889,10,Tech Enthusiasts,2022-10-02
NexGen Systems,Influencer,Men 18-24,15 days,0.05,16853.08,2.87,Chicago,French,860,5393,9,Health & Wellness,2022-10-10
NexGen Systems,Social Media,Men 18-24,15 days,0.04,14595.63,2.18,Los Ángeles,Mandarin,485,15866,10,Outdoor Adventurers,2022-10-29
Alpha Innovations,Search,Men 18-24,60 days,0.04,9272.21,3.8,Nueva York,English,450,18338,4,Fashionistas,2022-10-14
TechCorp,Search,Women 35-44,30 days,0.02,16948.06,2.1,Chicago,English,111,1803,8,Outdoor Adventurers,2022-10-29
DataTech Solutions,Search,Women 25-34,60 days,0.03,14853.75,4.54,Seattle,English,381,7046,6,Tech Enthusiasts,2022-10-11
DataTech Solutions,Email,Men 25-34,30 days,0.14,6097.89,5.82,Boston,English,1076,19777,6,Foodies,2022-10-16
NexGen Systems,Search,Men 25-34,15 days,0.04,13099.3,7.56,Boston,Spanish,1976,13722,2,Foodies,2022-10-11
Innovate Industries,Display,Women 25-34,60 days,0.15,8601.08,6.36,Boston,French,197,5810,4,Fashionistas,2022-10-10
Alpha Innovations,Social Media,Men 25-34,30 days,0.12,19379.28,4.07,Boston,French,1168,4361,8,Outdoor Adventurers,2022-10-04
TechCorp,Search,Women 35-44,15 days,0.14,12097.49,6.42,Nueva Orleans,French,1684,16193,7,Outdoor Adventurers,2022-10-11
DataTech Solutions,Email,Men 25-34,45 days,0.11,17014.48,5.92,San Francisco,French,568,17159,5,Fashionistas,2022-10-11
NexGen Systems,Social Media,Men 25-34,45 days,0.08,11671.8,5.6,Miami,English,854,12241,5,Outdoor Adventurers,2022-10-16
NexGen Systems,Social Media,Women 25-34,30 days,0.09,6733.22,5.0,Seattle,German,1080,8174,8,Health & Wellness,2022-10-21
TechCorp,Email,Men 18-24,60 days,0.03,19637.65,3.85,Nueva Orleans,German,968,2380,6,Foodies,2022-10-22
Alpha Innovations,Social Media,Women 25-34,60 days,0.06,8299.19,5.8,Las Vegas,English,1587,7792,9,Fashionistas,2022-10-04
TechCorp,Social Media,Men 18-24,15 days,0.02,19116.71,4.91,Seattle,French,1308,19493,2,Foodies,2022-10-29
TechCorp,Influencer,Women 35-44,15 days,0.1,19437.02,3.72,San Francisco,German,571,17231,8,Tech Enthusiasts,2022-10-17
Innovate Industries,Social Media,Women 35-44,60 days,0.06,8390.51,6.32,Los Ángeles,German,234,9123,8,Foodies,2022-10-26
NexGen Systems,Social Media,Men 25-34,30 days,0.07,14212.9,4.16,Las Vegas,Spanish,1472,1667,1,Outdoor Adventurers,2022-10-25
NexGen Systems,Influencer,Women 25-34,45 days,0.02,15480.39,6.68,Las Vegas,French,1582,10601,1,Outdoor Adventurers,2022-10-27
TechCorp,Influencer,Women 25-34,60 days,0.03,5878.75,5.95,Chicago,Spanish,1934,8709,5,Fashionistas,2022-10-08
DataTech Solutions,Search,All Ages,30 days,0.11,12780.21,5.73,Los Ángeles,English,1808,10060,1,Fashionistas,2022-10-05
Innovate Industries,Social Media,All Ages,60 days,0.08,6417.04,5.84,Nueva York,English,1932,6544,9,Fashionistas,2022-10-23
Innovate Industries,Influencer,All Ages,30 days,0.06,6976.64,5.52,Miami,German,1626,13438,3,Fashionistas,2022-10-08
Alpha Innovations,Influencer,Women 25-34,60 days,0.01,5833.34,6.65,Chicago,Spanish,953,17403,2,Tech Enthusiasts,2022-10-19
TechCorp,Search,Men 25-34,45 days,0.04,5053.08,4.66,Miami,English,919,15605,8,Foodies,2022-10-23
DataTech Solutions,Email,Women 35-44,15 days,0.11,17637.77,7.26,San Francisco,English,735,10271,2,Outdoor Adventurers,2022-10-16
Innovate Industries,Search,All Ages,30 days,0.06,14746.07,2.7,Washington D.C.,Spanish,1734,19028,10,Outdoor Adventurers,2022-10-30
Alpha Innovations,Email,Women 25-34,45 days,0.02,7752.14,4.16,Nueva Orleans,Spanish,792,16164,8,Outdoor Adventurers,2022-10-28
NexGen Systems,Email,Men 18-24,60 days,0.03,14105.72,4.71,Nueva York,French,434,14821,2,Fashionistas,2022-10-14
TechCorp,Display,Men 18-24,30 days,0.13,13011.44,4.73,Miami,German,953,18999,10,Tech Enthusiasts,2022-10-11
Innovate Industries,Social Media,All Ages,15 days,0.11,12773.57,2.16,San Francisco,Spanish,137,14931,8,Fashionistas,2022-10-25
DataTech Solutions,Search,Women 25-34,30 days,0.06,9504.42,6.91,Nueva Orleans,Mandarin,246,18544,3,Tech Enthusiasts,2022-10-03
NexGen Systems,Social Media,Men 25-34,15 days,0.04,8855.63,2.35,Washington D.C.,German,250,19998,3,Fashionistas,2022-10-22
Alpha Innovations,Influencer,Men 25-34,60 days,0.07,12179.39,6.31,Chicago,German,1973,19566,10,Health & Wellness,2022-10-02
NexGen Systems,Search,Women 25-34,30 days,0.09,14492.1,2.77,Chicago,Spanish,244,10484,6,Outdoor Adventurers,2022-10-09
Alpha Innovations,Influencer,All Ages,45 days,0.11,6674.92,5.68,Miami,English,1245,8354,6,Tech Enthusiasts,2022-10-04
Alpha Innovations,Search,All Ages,60 days,0.03,6777.87,7.62,Los Ángeles,Mandarin,1548,12997,7,Tech Enthusiasts,2022-10-03
